,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-01-08 05:29:00,112.015625,0.9105,39.99,1.6017,418.25,3302.0,0.9676,73.09,1138.0,1.4316,114.58593700000002,96.725,67.7,0.010733,142.9,550.25,85.925,1618.7,1026.4,10825.0,10860.0,1878.5,639.7,1021.75,27.92,0.9666,299.1,108.296875,115.65625,115.09375,20.7,555.5,10558.0,121.3,115.82,96.98,82.34,81.18,3019.0,108.07,2.1756,1350.0,2267.0,82.34,1122.0,3.401,2.18,5.845,1553.3,2.1312,18.095,729.5
2010-01-08 05:30:00,112.015625,0.9104,39.98,1.6018,418.25,3302.0,0.9676,73.09,1138.0,1.4316,114.58593700000002,96.725,67.675,0.010734,142.9,550.25,85.925,1618.7,1026.4,10825.0,10860.0,1878.75,639.7,1021.5,27.92,0.9666,299.1,108.296875,115.65625,115.09375,20.7,555.25,10558.0,121.31,115.81,96.96,82.34,81.19,3020.0,108.075,2.1756,1350.0,2267.0,82.35,1121.8,3.399,2.18,5.845,1553.3,2.1312,18.09,729.5
2010-01-08 05:31:00,112.015625,0.9105,39.98,1.6021,418.25,3302.0,0.9676,73.09,1138.25,1.4314,114.59375,96.725,67.675,0.010733,142.95,550.25,85.925,1618.7,1026.4,10825.0,10860.0,1878.75,639.9,1021.5,27.92,0.9665,299.1,108.296875,115.65625,115.09375,20.7,555.25,10558.0,121.31,115.82,96.96,82.36,81.19,3021.0,108.07,2.1756,1350.0,2267.0,82.35,1121.4,3.3985,2.18,5.845,1553.3,2.1312,18.085,729.1
2010-01-08 05:32:00,112.015625,0.9105,40.01,1.6021,417.5,3302.0,0.9676,73.09,1138.25,1.4316,114.59375,96.725,67.675,0.010734,142.95,550.25,85.925,1618.7,1026.4,10825.0,10860.0,1878.75,639.9,1020.75,27.92,0.9666,298.5,108.296875,115.65625,115.09375,20.7,555.25,10558.0,121.31,115.82,96.96,82.37,81.2,3020.0,108.07,2.1756,1350.0,2267.0,82.35,1121.9,3.4,2.18,5.846,1553.3,2.1312,18.075,729.1
2010-01-08 05:33:00,112.015625,0.9101,40.0,1.602,417.75,3302.0,0.9675,73.09,1138.0,1.4316,114.59375,96.725,67.675,0.010734,142.9,550.25,85.925,1618.7,1026.4,10825.0,10860.0,1878.75,639.9,1021.25,27.92,0.9666,298.5,108.296875,115.65625,115.09375,20.7,555.0,10557.0,121.3,115.81,96.96,82.33,81.19,3020.0,108.07,2.1756,1350.0,2267.0,82.33,1121.9,3.4005,2.18,5.846,1553.3,2.1312,18.095,729.1
2010-01-08 05:34:00,112.015625,0.9101,40.02,1.6019,417.75,3302.0,0.9675,73.09,1138.0,1.4314,114.59375,96.725,67.675,0.010735,142.85,550.25,85.925,1618.7,1026.4,10825.0,10860.0,1878.5,639.9,1021.75,27.94,0.9665,298.5,108.296875,115.65625,115.09375,20.7,555.0,10557.0,121.29,115.81,96.96,82.33,81.19,3020.0,108.07,2.1756,1350.0,2267.0,82.34,1122.0,3.4005,2.18,5.845,1553.3,2.1312,18.09,729.1
2010-01-08 05:35:00,112.015625,0.9102,40.02,1.6018,417.75,3302.0,0.9675,73.09,1138.0,1.4314,114.59375,96.725,67.675,0.010734,142.85,549.75,85.925,1618.7,1026.4,10825.0,10860.0,1878.5,639.9,1021.75,27.94,0.9665,298.9,108.296875,115.65625,115.09375,20.7,555.25,10557.0,121.3,115.82,96.96,82.33,81.19,3021.0,108.07,2.1756,1350.0,2266.0,82.35,1122.0,3.4,2.18,5.845,1553.3,2.1303,18.09,729.1
2010-01-08 05:36:00,112.015625,0.9103,40.02,1.6018,417.75,3302.0,0.9675,73.09,1138.0,1.4314,114.59375,96.725,67.675,0.010731999999999998,142.85,549.75,85.925,1618.7,1026.4,10825.0,10860.0,1878.5,639.9,1022.0,27.92,0.9665,298.9,108.296875,115.65625,115.09375,20.7,555.0,10557.0,121.29,115.82,96.96,82.33,81.17,3021.0,108.07,2.1756,1350.0,2266.0,82.35,1121.9,3.3995,2.18,5.845,1553.3,2.13,18.09,729.1
2010-01-08 05:37:00,112.015625,0.9103,40.04,1.6018,418.0,3302.0,0.9675,73.09,1138.0,1.4313,114.59375,96.725,67.675,0.010733,142.85,549.75,85.925,1618.7,1026.4,10825.0,10860.0,1878.75,639.9,1022.0,27.92,0.9666,298.9,108.296875,115.65625,115.09375,20.7,555.0,10556.0,121.29,115.82,96.96,82.33,81.21,3021.0,108.07,2.1756,1350.0,2266.0,82.36,1122.0,3.4,2.18,5.845,1553.3,2.1298,18.09,729.1
2010-01-08 05:38:00,112.015625,0.9102,40.0,1.6018,418.0,3302.0,0.9675,73.09,1138.0,1.4312,114.59375,96.725,67.675,0.010731000000000001,142.75,549.75,86.0,1618.7,1026.4,10825.0,10860.0,1878.5,639.9,1021.5,27.95,0.9666,298.8,108.296875,115.65625,115.09375,20.7,555.0,10556.0,121.29,115.81,96.96,82.37,81.21,3022.0,108.07,2.1756,1350.0,2267.0,82.37,1122.5,3.401,2.18,5.845,1553.3,2.1298,18.1,729.1
2010-01-08 05:39:00,112.015625,0.9101,40.04,1.6017,418.0,3302.0,0.9677,73.09,1138.25,1.4312,114.59375,96.725,67.675,0.010735,142.75,549.75,86.0,1618.7,1026.4,10825.0,10870.0,1878.75,640.2,1021.75,27.95,0.9666,298.8,108.296875,115.65625,115.09375,20.7,555.5,10557.0,121.28,115.81,96.92,82.4,81.26,3021.0,108.07,2.1756,1350.0,2267.0,82.42,1122.7,3.4025,2.18,5.845,1553.3,2.1298,18.115,729.1
2010-01-08 05:40:00,112.015625,0.91,40.04,1.6015,418.0,3302.0,0.9678,73.1,1138.0,1.431,114.59375,96.725,67.675,0.010734,142.85,549.75,86.0,1618.7,1026.4,10825.0,10865.0,1878.5,640.0,1021.75,27.92,0.9665,298.8,108.296875,115.671875,115.09375,20.7,555.5,10557.0,121.28,115.81,96.92,82.39,81.25,3020.0,108.07,2.1756,1350.0,2267.0,82.4,1122.6,3.405,2.18,5.845,1553.3,2.1298,18.105,729.1
2010-01-08 05:41:00,112.015625,0.9101,40.01,1.6015,418.0,3302.0,0.9678,73.1,1138.25,1.4311,114.59375,96.725,67.675,0.010734,142.85,549.75,86.0,1618.7,1026.4,10825.0,10870.0,1878.75,640.0,1021.75,27.93,0.9665,298.8,108.296875,115.65625,115.09375,20.7,555.5,10557.0,121.29,115.81,96.9,82.41,81.28,3022.0,108.07,2.1756,1350.0,2267.0,82.41,1122.6,3.4035,2.18,5.845,1553.3,2.1298,18.1,729.1
2010-01-08 05:42:00,112.015625,0.91,40.01,1.6015,418.0,3297.0,0.9678,73.1,1138.5,1.4308,114.58593700000002,96.725,67.675,0.010733,142.85,549.75,86.0,1618.7,1026.4,10825.0,10870.0,1879.0,640.0,1021.75,27.93,0.9663,298.8,108.296875,115.65625,115.09375,20.7,555.5,10559.0,121.29,115.82,96.86,82.41,81.27,3022.0,108.07,2.1756,1350.0,2266.0,82.4,1122.4,3.402,2.18,5.845,1553.3,2.1298,18.1,729.1
2010-01-08 05:43:00,112.015625,0.91,40.01,1.6013,418.0,3296.0,0.9678,73.11,1138.75,1.4306,114.58593700000002,96.725,67.675,0.010731999999999998,142.85,549.75,86.0,1618.7,1026.4,10825.0,10870.0,1879.5,640.0,1021.75,27.88,0.9662,298.8,108.296875,115.65625,115.09375,20.7,555.5,10560.0,121.28,115.82,96.86,82.38,81.23,3023.0,108.075,2.1756,1350.0,2267.0,82.38,1122.2,3.402,2.18,5.807,1553.3,2.1298,18.09,728.9
2010-01-08 05:44:00,112.015625,0.9099,39.98,1.601,418.0,3296.0,0.9676,73.11,1138.5,1.4303,114.58593700000002,96.725,67.675,0.010731999999999998,142.75,549.75,86.0,1618.7,1026.4,10825.0,10870.0,1879.0,640.1,1021.0,27.9,0.966,298.6,108.296875,115.640625,115.09375,20.7,555.5,10558.0,121.28,115.81,96.86,82.38,81.2,3021.0,108.07,2.1756,1350.0,2267.0,82.36,1122.0,3.4025,2.18,5.8,1553.3,2.1304,18.08,729.3
2010-01-08 05:45:00,112.015625,0.9099,39.98,1.601,417.75,3295.0,0.9676,73.11,1138.75,1.4303,114.59375,96.725,67.675,0.01073,142.75,549.0,86.0,1618.7,1026.4,10825.0,10870.0,1879.5,640.1,1021.25,27.94,0.9661,298.6,108.296875,115.65625,115.09375,20.7,554.5,10559.0,121.27,115.8,96.86,82.36,81.2,3023.0,108.07,2.1756,1350.0,2267.0,82.37,1122.1,3.4,2.18,5.8020000000000005,1553.3,2.1305,18.08,729.4
2010-01-08 05:46:00,112.015625,0.9099,40.02,1.6007,418.0,3295.0,0.9677,73.11,1138.5,1.4303,114.578125,96.725,67.675,0.01073,142.75,549.0,86.0,1618.7,1026.4,10825.0,10875.0,1879.5,640.2,1021.5,27.93,0.966,298.6,108.296875,115.640625,115.0625,20.7,554.5,10560.0,121.27,115.81,96.86,82.36,81.21,3023.0,108.07,2.1756,1350.0,2267.0,82.36,1121.8,3.4005,2.18,5.801,1553.3,2.1305,18.08,730.0
2010-01-08 05:47:00,112.015625,0.9096,40.0,1.6008,418.0,3295.0,0.9676,73.11,1138.5,1.4301,114.578125,96.725,67.675,0.01073,142.75,549.0,86.0,1618.7,1026.4,10825.0,10880.0,1879.25,640.3,1021.75,27.93,0.9658,298.8,108.296875,115.625,115.0625,20.7,554.5,10560.0,121.28,115.81,96.86,82.36,81.2,3023.0,108.065,2.1756,1350.0,2267.0,82.36,1121.7,3.4,2.18,5.805,1553.3,2.1305,18.08,730.0
2010-01-08 05:48:00,112.015625,0.9096,40.0,1.6008,417.75,3300.0,0.9676,73.11,1138.5,1.4301,114.5625,96.725,67.675,0.01073,142.75,549.0,86.0,1618.7,1026.4,10825.0,10880.0,1879.25,640.3,1021.75,27.95,0.9658,298.8,108.296875,115.609375,115.0625,20.7,554.5,10560.0,121.28,115.8,96.86,82.35,81.18,3023.0,108.065,2.1756,1350.0,2267.0,82.36,1121.9,3.399,2.1795,5.8020000000000005,1553.3,2.1305,18.08,730.2
2010-01-08 05:49:00,112.015625,0.9095,40.01,1.6007,417.75,3300.0,0.9675,73.11,1138.75,1.4298,114.5625,96.725,67.675,0.01073,142.75,549.0,86.0,1618.7,1026.4,10825.0,10880.0,1879.25,640.3,1021.75,27.92,0.9657,298.7,108.296875,115.609375,115.03125,20.7,554.5,10559.0,121.28,115.8,96.9,82.35,81.2,3023.0,108.07,2.1756,1350.0,2267.0,82.35,1122.0,3.3985,2.1795,5.792000000000001,1552.2,2.1305,18.075,729.6
2010-01-08 05:50:00,112.015625,0.9095,40.01,1.6005,417.75,3300.0,0.9674,73.11,1138.25,1.43,114.57031200000002,96.725,67.675,0.010731999999999998,142.75,548.25,86.0,1618.7,1026.4,10825.0,10880.0,1879.25,640.3,1021.75,27.94,0.9658,298.7,108.296875,115.625,115.03125,20.7,554.0,10559.0,121.29,115.81,96.9,82.31,81.17,3023.0,108.065,2.1756,1350.0,2267.0,82.31,1122.3,3.399,2.1797,5.803,1551.8,2.1292,18.085,729.8
2010-01-08 05:51:00,112.015625,0.9096,40.04,1.6005,418.0,3300.0,0.9673,73.12,1138.5,1.4301,114.5625,96.725,67.7,0.01073,142.75,548.0,86.0,1618.7,1026.4,10825.0,10880.0,1879.25,640.3,1022.0,27.93,0.9658,298.8,108.28125,115.625,115.03125,20.7,554.0,10560.0,121.29,115.8,96.9,82.32,81.19,3024.0,108.065,2.1756,1350.0,2267.0,82.33,1122.7,3.4005,2.1797,5.803,1551.8,2.1298,18.11,729.3
2010-01-08 05:52:00,112.015625,0.9095,40.03,1.601,418.0,3300.0,0.9673,73.12,1138.25,1.43,114.5625,96.725,67.7,0.010727,142.75,548.0,86.0,1618.7,1026.4,10825.0,10880.0,1879.0,640.3,1022.0,27.94,0.9658,298.7,108.28125,115.609375,115.03125,20.7,553.25,10560.0,121.28,115.8,96.9,82.32,81.19,3023.0,108.065,2.1756,1350.0,2267.0,82.33,1122.4,3.4005,2.1797,5.807,1553.6,2.1298,18.095,729.3
2010-01-08 05:53:00,112.015625,0.909,40.03,1.6007,418.0,3300.0,0.9671,73.12,1138.25,1.4296,114.57031200000002,96.725,67.7,0.010726000000000001,142.75,548.0,86.1,1618.7,1026.4,10825.0,10880.0,1879.25,640.3,1021.75,27.92,0.9656,298.7,108.28125,115.625,115.03125,20.7,553.25,10558.0,121.29,115.8,96.9,82.34,81.2,3023.0,108.065,2.1756,1350.0,2268.0,82.34,1122.6,3.4025,2.1797,5.807,1553.0,2.1298,18.1,729.3
2010-01-08 05:54:00,112.015625,0.9092,40.02,1.6008,418.0,3292.0,0.9672,73.12,1138.25,1.4299,114.5625,96.725,67.7,0.010727,142.75,548.0,86.1,1618.7,1026.4,10825.0,10875.0,1879.0,640.3,1021.75,27.9,0.9657,298.7,108.28125,115.625,115.03125,20.7,553.25,10556.0,121.28,115.8,96.9,82.35,81.19,3022.0,108.065,2.1756,1350.0,2266.0,82.37,1123.3,3.402,2.1797,5.807,1553.6,2.1298,18.12,729.2
2010-01-08 05:55:00,112.015625,0.9091,40.02,1.6006,418.0,3293.0,0.9671,73.12,1138.25,1.4298,114.57031200000002,96.725,67.7,0.010726000000000001,142.65,548.0,86.1,1618.7,1026.4,10825.0,10875.0,1879.0,640.0,1021.75,27.89,0.9656,298.7,108.28125,115.609375,115.03125,20.7,553.5,10556.0,121.28,115.79,96.9,82.38,81.24,3021.0,108.065,2.1756,1350.0,2265.0,82.38,1123.1,3.402,2.1805,5.806,1553.6,2.1309,18.12,729.0
2010-01-08 05:56:00,112.015625,0.9092,40.02,1.6011,418.25,3293.0,0.9669,73.12,1138.25,1.4299,114.57031200000002,96.725,67.7,0.010727,142.65,548.0,86.1,1618.7,1026.4,10825.0,10880.0,1879.0,640.0,1021.75,27.9,0.9658,298.7,108.28125,115.609375,115.03125,20.7,553.5,10556.0,121.28,115.8,96.9,82.38,81.24,3021.0,108.065,2.1756,1350.0,2265.0,82.38,1123.2,3.402,2.1813,5.803,1553.6,2.1309,18.125,728.8
2010-01-08 05:57:00,112.015625,0.9093,39.99,1.6014,418.25,3294.0,0.967,73.12,1138.25,1.43,114.57031200000002,96.725,67.7,0.010728,142.65,548.0,86.1,1618.7,1026.4,10825.0,10875.0,1879.25,640.0,1021.75,27.89,0.9658,298.9,108.28125,115.625,115.0625,20.7,553.5,10559.0,121.28,115.8,96.9,82.37,81.21,3022.0,108.065,2.1756,1350.0,2266.0,82.38,1123.1,3.402,2.1813,5.803999999999999,1553.6,2.1311,18.125,728.8
2010-01-08 05:58:00,112.015625,0.9092,40.01,1.6011,418.25,3294.0,0.967,73.12,1138.5,1.4301,114.578125,96.725,67.7,0.010728,142.65,548.0,86.1,1618.7,1026.4,10825.0,10880.0,1879.25,640.0,1021.75,27.89,0.9658,298.9,108.28125,115.640625,115.0625,20.7,553.5,10557.0,121.29,115.8,96.9,82.37,81.23,3022.0,108.07,2.1756,1350.0,2266.0,82.38,1123.3,3.403,2.1813,5.803999999999999,1553.6,2.1304,18.13,728.8
2010-01-08 05:59:00,112.015625,0.9093,40.01,1.6012,418.25,3294.0,0.967,73.09,1138.25,1.43,114.578125,96.725,67.7,0.010727,142.65,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1879.25,640.0,1021.75,27.88,0.9658,298.9,108.28906200000002,115.640625,115.0625,20.7,553.25,10558.0,121.3,115.8,96.9,82.37,81.24,3022.0,108.065,2.1756,1350.0,2266.0,82.39,1123.2,3.403,2.1802,5.8,1553.6,2.1304,18.12,729.0
2010-01-08 06:00:00,112.015625,0.9093,40.04,1.6011,418.25,3294.0,0.967,73.09,1138.25,1.43,114.578125,96.725,67.7,0.010726000000000001,142.75,548.0,85.975,1618.7,1026.4,10825.0,10885.0,1879.25,640.0,1021.75,27.9,0.9658,298.9,108.28906200000002,115.640625,115.0625,20.7,553.75,10559.0,121.3,115.81,96.9,82.42,81.25,3022.0,108.065,2.1756,1350.0,2266.0,82.41,1123.2,3.4035,2.1801,5.8020000000000005,1553.6,2.1304,18.12,729.0
2010-01-08 06:01:00,112.015625,0.9093,40.04,1.6007,418.25,3295.0,0.9669,73.09,1138.5,1.4302,114.578125,96.725,67.7,0.010727,142.75,548.0,85.975,1618.7,1026.4,10825.0,10885.0,1879.5,640.1,1021.75,27.9,0.9658,298.9,108.28906200000002,115.640625,115.0625,20.7,553.75,10558.0,121.28,115.79,96.88,82.43,81.26,3022.0,108.065,2.1756,1350.0,2266.0,82.42,1123.2,3.4045,2.1801,5.801,1553.9,2.1304,18.125,729.0
2010-01-08 06:02:00,112.015625,0.9094,40.04,1.601,418.25,3295.0,0.9668,73.09,1138.5,1.43,114.57031200000002,96.725,67.7,0.010727,142.75,548.0,85.975,1618.7,1026.4,10825.0,10885.0,1879.5,640.1,1021.75,27.9,0.9658,298.9,108.28906200000002,115.625,115.03125,20.7,553.75,10559.0,121.28,115.79,96.88,82.41,81.25,3022.0,108.06,2.1756,1350.0,2266.0,82.42,1123.2,3.4045,2.1801,5.8,1553.9,2.1311,18.125,729.0
2010-01-08 06:03:00,112.015625,0.9094,40.04,1.6014,418.25,3295.0,0.9668,73.09,1138.75,1.43,114.57031200000002,96.725,67.7,0.010727,142.75,548.0,85.975,1618.7,1026.4,10830.0,10885.0,1879.5,640.3,1021.75,27.9,0.9656,298.7,108.28906200000002,115.625,115.03125,20.7,554.0,10558.0,121.29,115.8,96.88,82.41,81.25,3023.0,108.06,2.1756,1350.0,2266.0,82.42,1123.0,3.4045,2.1813,5.8020000000000005,1553.9,2.1311,18.125,729.0
2010-01-08 06:04:00,112.015625,0.9095,40.04,1.6015,418.25,3295.0,0.967,73.09,1138.5,1.4298,114.578125,96.725,67.7,0.010727,142.75,548.0,85.975,1618.7,1026.4,10830.0,10885.0,1879.5,640.3,1021.75,27.93,0.9656,298.7,108.28125,115.640625,115.03125,20.7,553.75,10559.0,121.29,115.8,96.88,82.4,81.22,3023.0,108.065,2.1756,1350.0,2266.0,82.38,1123.2,3.4045,2.1813,5.8020000000000005,1553.9,2.1311,18.125,729.0
2010-01-08 06:05:00,112.015625,0.9095,40.04,1.6013,418.25,3295.0,0.967,73.09,1138.25,1.4299,114.58593700000002,96.725,67.7,0.010728,142.75,548.0,85.975,1618.7,1026.4,10820.0,10880.0,1879.25,640.5,1021.75,27.94,0.9656,298.7,108.28125,115.625,115.03125,20.7,553.75,10558.0,121.28,115.79,96.9,82.36,81.23,3021.0,108.065,2.1756,1350.0,2266.0,82.38,1123.2,3.4045,2.1813,5.801,1553.9,2.1311,18.125,729.9
2010-01-08 06:06:00,112.015625,0.9091,40.04,1.6009,418.25,3295.0,0.9667,73.15,1138.25,1.4291,114.57031200000002,96.725,67.7,0.010722,142.75,548.0,85.975,1618.7,1026.4,10820.0,10880.0,1879.25,640.3,1021.75,27.94,0.9648,299.0,108.28125,115.625,115.03125,20.7,553.75,10558.0,121.29,115.79,96.9,82.38,81.21,3020.0,108.065,2.1756,1350.0,2265.0,82.37,1123.0,3.403,2.1804,5.8,1553.9,2.1311,18.12,729.8
2010-01-08 06:07:00,112.015625,0.9088,40.04,1.6007,418.25,3295.0,0.9666,73.15,1138.0,1.4289,114.57031200000002,96.725,67.7,0.010724,142.7,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1878.75,640.3,1021.75,27.94,0.9647,299.0,108.28906200000002,115.625,115.03125,20.7,553.5,10556.0,121.28,115.79,96.88,82.39,81.24,3020.0,108.065,2.1756,1350.0,2266.0,82.39,1122.9,3.4035,2.1804,5.7989999999999995,1553.9,2.1311,18.11,729.8
2010-01-08 06:08:00,112.015625,0.909,40.04,1.6008,418.5,3295.0,0.9665,73.15,1138.0,1.4289,114.57031200000002,96.725,67.7,0.010721,142.85,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1878.75,640.3,1021.75,27.94,0.9647,299.0,108.28906200000002,115.640625,115.03125,20.7,553.5,10556.0,121.29,115.8,96.88,82.42,81.26,3019.0,108.065,2.1756,1350.0,2266.0,82.41,1123.1,3.4035,2.1804,5.7989999999999995,1555.0,2.1311,18.115,729.8
2010-01-08 06:09:00,112.015625,0.9093,40.04,1.6009,418.5,3295.0,0.9668,73.15,1138.0,1.4294,114.578125,96.725,67.7,0.010723,142.85,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1878.75,640.3,1021.75,27.94,0.9652,298.8,108.28906200000002,115.640625,115.0625,20.7,553.5,10556.0,121.28,115.79,96.88,82.42,81.26,3020.0,108.065,2.1756,1350.0,2266.0,82.41,1123.3,3.4045,2.1804,5.7989999999999995,1555.0,2.1311,18.115,730.3
2010-01-08 06:10:00,112.015625,0.9094,40.02,1.6011,418.5,3298.0,0.967,73.15,1138.0,1.4295,114.578125,96.725,67.7,0.010723,142.85,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1878.75,640.3,1021.75,27.94,0.9653,298.8,108.28906200000002,115.640625,115.0625,20.7,553.5,10555.0,121.29,115.8,96.88,82.45,81.28,3020.0,108.065,2.1756,1350.0,2268.0,82.44,1123.8,3.405,2.1813,5.791,1555.0,2.1311,18.13,729.6
2010-01-08 06:11:00,112.015625,0.9095,40.0,1.6011,418.75,3298.0,0.9669,73.15,1138.5,1.4296,114.578125,96.725,67.7,0.010721,142.85,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1879.0,640.2,1021.75,27.93,0.9653,298.8,108.28906200000002,115.640625,115.0625,20.7,554.75,10558.0,121.28,115.79,96.92,82.46,81.29,3021.0,108.06,2.1756,1350.0,2270.0,82.46,1123.8,3.4075,2.1813,5.795,1555.0,2.1315,18.13,729.6
2010-01-08 06:12:00,112.015625,0.9095,40.0,1.6007,418.75,3298.0,0.9669,73.15,1138.75,1.4296,114.578125,96.725,67.7,0.010726000000000001,142.85,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1879.5,640.4,1021.75,27.93,0.9653,298.9,108.28906200000002,115.640625,115.0625,20.7,554.75,10558.0,121.29,115.79,96.9,82.45,81.31,3021.0,108.06,2.1756,1350.0,2268.0,82.46,1124.3,3.4075,2.1817,5.789,1555.0,2.1315,18.145,729.6
2010-01-08 06:13:00,112.015625,0.9095,40.0,1.6007,418.75,3302.0,0.9668,73.15,1138.5,1.4298,114.578125,96.725,67.7,0.010725,142.8,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1879.25,640.4,1021.75,27.92,0.9654,298.9,108.28906200000002,115.65625,115.0625,20.7,554.75,10559.0,121.28,115.8,96.9,82.5,81.32,3022.0,108.06,2.1756,1350.0,2270.0,82.5,1124.2,3.4075,2.1819,5.789,1555.9,2.1315,18.15,729.6
2010-01-08 06:14:00,112.015625,0.9094,40.0,1.6007,418.75,3302.0,0.9666,73.15,1138.5,1.4297,114.578125,96.725,67.7,0.010724,142.75,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1879.25,640.4,1021.75,27.92,0.9654,298.9,108.28906200000002,115.640625,115.0625,20.7,554.75,10559.0,121.27,115.79,96.88,82.49,81.31,3021.0,108.06,2.1756,1350.0,2270.0,82.49,1124.2,3.409,2.1819,5.792999999999999,1555.9,2.1314,18.135,729.6
2010-01-08 06:15:00,112.015625,0.9093,40.0,1.6002,418.75,3302.0,0.9667,73.15,1138.5,1.4294,114.578125,96.725,67.7,0.010724,142.75,548.0,85.975,1618.7,1026.4,10825.0,10880.0,1879.25,640.4,1021.75,27.92,0.9651,298.9,108.28906200000002,115.640625,115.0625,20.7,554.75,10558.0,121.28,115.79,96.88,82.47,81.29,3021.0,108.06,2.1756,1350.0,2271.0,82.46,1124.0,3.408,2.1819,5.797000000000001,1555.9,2.1314,18.13,729.6
2010-01-08 06:16:00,112.015625,0.9095,40.0,1.6004,418.75,3302.0,0.9667,73.15,1138.5,1.4297,114.578125,96.725,67.7,0.010726000000000001,142.75,548.5,85.975,1618.7,1026.4,10825.0,10880.0,1879.25,640.4,1021.75,27.92,0.9653,298.9,108.28906200000002,115.625,115.0625,20.7,554.5,10558.0,121.27,115.79,96.88,82.49,81.31,3021.0,108.065,2.1756,1350.0,2271.0,82.49,1124.0,3.409,2.1813,5.789,1555.9,2.132,18.13,729.6
2010-01-08 06:17:00,112.015625,0.9095,40.03,1.6004,418.75,3306.0,0.9666,73.15,1138.5,1.4295,114.578125,96.725,67.7,0.010727,142.85,548.5,85.975,1618.7,1026.4,10830.0,10885.0,1879.25,640.4,1021.75,27.92,0.9651,298.8,108.28906200000002,115.640625,115.03125,20.7,555.5,10559.0,121.27,115.79,96.88,82.5,81.33,3021.0,108.06,2.1756,1350.0,2273.0,82.52,1123.8,3.409,2.1821,5.789,1555.2,2.132,18.13,729.6
2010-01-08 06:18:00,112.015625,0.9095,40.03,1.6006,418.75,3306.0,0.9668,73.15,1138.5,1.4295,114.578125,96.725,67.675,0.010729,142.85,548.5,85.975,1618.7,1026.4,10830.0,10885.0,1879.5,640.5,1022.0,27.92,0.9652,298.7,108.28906200000002,115.640625,115.03125,20.7,555.5,10558.0,121.27,115.78,96.88,82.52,81.35,3021.0,108.055,2.1756,1350.0,2273.0,82.51,1123.9,3.409,2.1821,5.789,1556.0,2.132,18.14,729.6
2010-01-08 06:19:00,112.015625,0.9095,40.02,1.6005,418.75,3306.0,0.9668,73.15,1138.75,1.4297,114.57031200000002,96.725,67.675,0.010731000000000001,142.95,548.5,85.975,1618.7,1026.4,10825.0,10885.0,1879.5,640.5,1022.0,27.92,0.9651,298.7,108.28906200000002,115.625,115.03125,20.7,555.25,10558.0,121.27,115.78,96.86,82.51,81.37,3022.0,108.05,2.1756,1350.0,2273.0,82.54,1124.1,3.409,2.1821,5.789,1556.0,2.132,18.14,729.6
2010-01-08 06:20:00,112.015625,0.9095,40.02,1.6005,418.75,3295.0,0.9668,73.15,1138.5,1.4297,114.57031200000002,96.6,67.7,0.010731000000000001,142.85,548.5,85.975,1618.7,1026.4,10825.0,10885.0,1879.5,640.5,1021.5,27.9,0.9653,298.6,108.28906200000002,115.640625,115.0625,20.7,555.25,10559.0,121.28,115.78,96.88,82.51,81.33,3022.0,108.055,2.1756,1350.0,2270.0,82.52,1124.3,3.4075,2.1821,5.792999999999999,1557.9,2.1327,18.14,729.6
2010-01-08 06:21:00,112.015625,0.9092,40.02,1.6003,418.75,3297.0,0.9666,73.15,1138.75,1.4296,114.578125,96.6,67.7,0.01073,142.75,548.5,85.975,1618.7,1026.4,10820.0,10880.0,1879.5,640.5,1021.5,27.93,0.9651,298.6,108.296875,115.65625,115.09375,20.7,555.25,10559.0,121.28,115.79,96.9,82.51,81.32,3022.0,108.055,2.1756,1350.0,2270.0,82.49,1124.2,3.4075,2.1821,5.792999999999999,1557.9,2.1327,18.145,729.6
2010-01-08 06:22:00,112.015625,0.9092,40.02,1.6003,418.75,3297.0,0.9675,73.15,1138.5,1.4296,114.578125,96.6,67.7,0.01073,142.75,548.5,85.925,1618.7,1026.4,10820.0,10875.0,1879.5,640.5,1021.75,27.92,0.9651,298.6,108.28906200000002,115.640625,115.0625,20.7,555.25,10558.0,121.29,115.79,96.9,82.51,81.31,3022.0,108.055,2.1756,1350.0,2271.0,82.5,1123.9,3.407,2.1821,5.792999999999999,1559.1,2.1327,18.135,729.6
