time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,V,VLO,VRTX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2020-08-07 08:41:00+00:00,453.98,92.5,,,462.5,,,,29.38,63.38,241.0,,3224.0,,86.07,,95.97,171.9799,25.5499,,311.75,36.08,1820.01,,61.2,205.35,37.65,51.07,133.82,,164.0,,172.98,,42.71,,63.8,38.09,344.8999,206.5,47.47,,,64.04,87.1,,26.9,,205.85,130.5,,,,44.16,63.55,65.5001,,31.56,37.76,6.92,263.2,173.0,,42.19,,43.57,6.29,69.47,26.88,1500.1,1500.44,205.0,14.75,269.4,153.4,18.25,,124.5,95.02,344.75,48.52,,,,147.7,97.5,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.3,203.1709,56.0,96.81,37.2,,156.0,41.57,36.0899,81.05,49.54,215.61,48.4809,,507.02,100.24,,,452.5,,15.5,,38.59,132.12,,77.12,107.03,64.5,60.98,203.75,110.49,274.18,75.5978,33.14,,19.3,54.08,61.7,,333.78,170.75,,29.8,129.0,53.06,170.87,,1500.35,37.6,133.46,315.16,,145.3,36.85,198.58,51.45,,57.93,41.1,24.3196,,129.5,7.09,37.1,24.3,73.92,115.23,63.17,43.5,161.3
2020-08-07 08:42:00+00:00,453.51,92.5,,,462.5,,,,29.38,63.38,241.0,,3224.0,,86.07,,95.97,171.71,25.55,,311.75,36.08,1820.01,,61.2,205.35,37.65,51.07,133.8,,164.0,,172.98,76.07,42.71,,63.8,38.09,344.8999,206.5,47.43,,,64.04,87.1,,26.9,,205.85,130.5,,,,44.16,63.55,65.5001,,31.56,37.76,6.91,263.14,173.0,,42.19,,43.66,6.29,69.5,26.88,1500.0,1500.44,205.0,14.75,269.68,153.0,18.25,,124.5,95.02,344.75,48.52,,,,147.7,97.5,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.3,203.1709,56.0,96.81,37.1,,156.0,41.57,36.0899,81.05,49.5499,215.45,48.55,,507.02,100.24,,,452.1,,15.5,,38.59,132.12,,77.12,107.03,64.5,60.98,203.75,110.49,273.8,75.5978,33.14,,19.3,54.08,61.7,,333.71,170.75,,29.7899,129.0,53.06,170.87,,1501.2,37.6,133.46,315.16,,145.3,36.85,198.55,51.45,,57.93,40.9,24.3,,129.52,7.09,37.1,24.25,73.92,115.17,63.17,43.57,161.3
2020-08-07 08:43:00+00:00,453.948,92.5,,,462.5,,,,29.38,63.38,241.0,,3224.0,,86.07,,95.97,171.72,25.53,,311.75,36.08,1820.01,,61.2,205.35,37.65,51.07,133.8,,164.0,,172.98,76.07,42.71,,63.8,38.09,344.8999,206.5,47.43,,,64.04,87.1,,26.88,,205.99,130.38,,,,44.17,63.55,65.5002,,31.57,37.76,6.91,263.3,173.0,,42.19,,43.65,6.27,69.5,26.88,1500.0,1500.44,205.0,14.75,270.0,153.0,18.25,,124.5,95.02,344.75,48.52,,,,147.7,97.55,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.3,203.1709,56.0,96.81,37.1,,156.0,41.57,36.0899,81.05,49.5499,215.13,48.5499,,507.02,100.24,,,452.6878,,15.55,,38.6,132.12,,77.12,107.03,64.5,60.98,203.75,110.49,273.69,75.5978,33.14,,19.3,54.08,61.6,,333.67,170.75,,29.79,129.0,53.06,170.75,,1501.32,37.6,133.46,315.16,,145.3,36.85,198.55,51.45,,57.93,40.9,24.27,,129.58,7.09,37.1,24.31,73.92,115.01,63.17,43.6,161.3
2020-08-07 08:44:00+00:00,453.18,92.5,,,462.5,,,,29.3,63.38,241.0,,3224.0,,86.07,,95.97,171.72,25.47,,310.0,36.08,1820.01,,61.2,205.35,37.65,51.07,133.8,,164.0,,172.98,76.07,42.7252,,63.8,38.09,344.8999,206.02,47.27,,,64.04,87.1,,26.9,,205.99,130.31,,,,44.14,63.55,65.5002,,31.5,37.76,6.91,263.06,173.0,,42.19,,43.6,6.27,69.51,26.88,1500.0,1500.44,205.0,14.75,270.0,152.65,18.25,,124.5,95.02,344.75,48.4509,,,,147.7,97.4,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.5,203.1709,56.0,96.81,37.1,,156.0,41.57,36.0899,81.05,49.6,215.0,48.5499,,506.44,100.24,,,451.5,,15.51,,38.56,132.12,,77.12,107.03,64.5,60.98,203.75,110.3,273.53,75.411,33.14,,19.3,54.08,61.33,,333.46,170.75,,29.79,129.0,53.06,170.86,,1501.0,37.6,133.46,315.16,,145.5,36.85,198.55,51.6,,57.93,40.9,24.27,,129.58,7.1,37.1,24.25,73.92,114.98,63.17,43.6,161.3
2020-08-07 08:45:00+00:00,452.75,92.5,,,462.5,,,,29.3,63.38,241.0,,3216.51,,85.86,,95.97,171.6452,25.45,,311.0,36.08,1820.01,,61.2,205.35,37.65,50.91,133.8,,164.0,,172.98,76.07,42.7252,,63.8,38.09,344.4,206.02,47.27,,,64.04,87.1,,26.9,,205.99,130.31,,,,44.13,63.55,65.5002,,31.52,37.76,6.91,262.9799,173.0,,42.16,,43.62,6.27,69.31,26.65,1500.0,1500.44,205.0,14.75,270.0,152.65,18.25,,124.5,95.02,344.75,48.48,,,,147.7,97.06,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.5,203.1709,56.0,96.81,37.01,,156.0,41.5,35.75,81.05,49.45,214.82,48.5,,506.44,100.24,,,451.5,,15.5,,38.54,132.12,,77.12,107.03,64.5,60.98,203.75,110.3,273.44,75.4,33.14,,19.3,54.08,61.33,,333.48,170.75,,29.7901,129.0,53.06,170.74,,1498.0,37.6,133.46,315.16,,145.5,36.85,198.55,51.45,,57.93,40.9,24.24,,129.58,7.1,37.1,24.25,73.92,115.3,63.17,43.6,161.3
2020-08-07 08:46:00+00:00,452.6002,92.5,,,462.5,,,,29.3,63.38,241.0,,3216.51,,85.86,,95.97,171.83,25.49,,311.03,36.08,1820.01,,61.2,205.35,37.65,50.8544,133.8,,164.0,,172.98,76.07,42.7252,,63.8,38.09,344.4,206.02,47.27,,,64.0299,87.1,,26.9,,205.99,130.38,,,,44.14,63.55,65.5002,49.76,31.52,37.76,6.91,263.0,172.3,,42.155,,43.66,6.28,69.31,26.65,1500.0,1500.44,205.0,14.75,270.0,152.65,18.25,,124.49,95.02,344.75,48.48,,,,147.7,97.0701,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.5,203.1709,56.0,96.81,37.01,,156.0,41.5,35.75,81.05,49.5,215.0,48.5,,506.44,100.24,,,451.51,,15.4601,,38.5201,132.12,,77.12,107.03,64.5,60.95,203.75,110.3,273.36,75.4,33.14,,19.25,54.08,61.33,,333.38,170.75,,29.7999,129.0,53.06,170.74,,1496.7,37.6,133.46,315.16,,145.5,36.85,198.55,51.45,,57.93,40.9,24.2203,,129.58,7.1,37.1,24.25,73.98,115.3,63.17,43.5001,161.3
2020-08-07 08:47:00+00:00,453.0,92.5,,,462.5,,,,29.4,63.38,241.0,,3216.51,,85.99,,95.97,172.0,25.48,,310.8,36.08,1820.01,,61.1,205.35,37.65,50.94,133.8,,164.0,,172.98,76.07,42.7252,,63.4,38.09,344.4,206.02,47.27,,,64.0299,87.1,,26.87,,205.99,130.4,,,,44.14,63.55,65.5002,49.76,31.52,37.76,6.91,263.56,172.3,,42.17,,43.71,6.28,69.45,26.65,1500.0,1500.44,203.49,14.75,270.0,152.65,18.25,,124.49,95.02,338.52,48.49,,,,147.7,97.0701,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.5,203.1709,56.0,96.81,37.01,,156.0,41.5,35.75,81.05,49.5,214.9999,48.5499,,506.44,100.24,,,451.51,,15.5,,38.5,132.12,,77.12,107.03,64.5,60.95,203.75,110.3,273.6,75.4,33.14,,19.25,54.08,61.5,,333.59,170.75,,29.7999,129.0,53.06,170.74,,1498.0,37.6,133.46,315.16,,145.5,36.75,198.55,51.45,,57.76,40.9,24.24,,129.58,7.1,37.1,24.28,73.98,115.3,63.17,43.5001,161.3
2020-08-07 08:48:00+00:00,453.39,92.5,,,462.5,,,,29.4,63.38,241.0,,3215.842,,85.96,,95.97,171.97,25.52,,310.8,36.08,1820.01,,61.1,205.35,37.65,50.94,133.8,,164.0,,172.98,76.07,42.7252,,63.4,38.09,344.4,206.02,47.36,,,64.0299,87.1,,26.9,,205.99,130.59,,,,44.14,63.55,65.5002,49.76,31.52,37.76,6.91,263.5,172.3,,42.17,,43.75,6.29,69.49,26.67,1500.0,1500.44,203.49,14.75,270.0,152.65,18.25,,124.21,95.005,340.11,48.41,,,,147.7,97.3999,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.5,203.1709,56.0,96.81,37.01,,156.0,41.5,35.76,81.05,49.5,215.0,48.5,,506.44,100.24,,,451.51,,15.54,,38.57,132.12,,77.12,107.03,64.5,60.95,203.75,110.3,273.45,75.4,33.14,,19.25,54.08,61.5,,333.34,170.75,,29.7999,129.0,53.06,170.74,,1498.0,37.6,133.46,315.16,,145.5,36.75,198.55,51.45,,57.76,40.9,24.32,,129.58,7.1,37.1,24.28,73.98,115.3,63.17,43.5001,161.3
2020-08-07 08:49:00+00:00,453.48,92.5,,,462.5,,,,29.4,63.38,241.0,,3216.4,,85.5,,95.97,172.15,25.52,,310.8,36.08,1829.0,,61.1,205.35,37.65,50.95,133.8,,164.0,,172.98,76.07,42.7252,,63.4,38.09,344.4,206.02,47.36,,,64.0299,87.1,,26.92,,205.99,130.59,,,,44.14,63.55,65.5002,49.76,31.52,37.76,6.91,263.7,172.25,24.8001,42.18,,43.66,6.3,69.5,26.67,1500.0,1500.44,203.49,14.75,270.0,152.65,18.25,,124.21,95.0001,340.11,48.41,,,,147.8,97.3999,35.24,,47.4109,,153.5,,151.19,335.7511,,329.01,90.3,203.1709,56.0,96.81,37.0,,156.0,41.51,35.76,81.05,49.5,215.2,48.5,,506.44,100.24,,,451.8,,15.54,,38.57,132.12,,77.12,107.03,64.5,60.95,203.75,110.3,273.64,75.4,33.14,,19.25,54.08,61.5,,333.58,170.75,,29.7999,129.0,53.06,170.91,,1498.9,37.6,133.46,315.16,,145.5,36.75,198.55,51.45,,57.76,40.9,24.32,,129.58,7.1,37.1,24.28,73.98,115.3,63.17,43.48,161.3
2020-08-07 08:50:00+00:00,453.25,92.5,,,462.5,,,,29.4,63.38,241.0,,3215.15,,85.5,,95.97,172.15,25.5499,,310.8,36.08,1829.0,,61.1,205.35,37.65,51.05,133.8,,164.0,,172.98,76.07,42.7252,,63.4,38.09,344.4,206.02,47.36,,,64.0299,87.1,,26.92,,205.99,130.59,,,,44.14,63.55,65.5002,49.76,31.57,37.76,6.91,263.7,172.25,24.8001,42.18,,43.72,6.29,69.48,26.67,1500.0,1500.44,203.49,14.75,270.0,152.65,18.25,,124.49,95.0001,340.11,48.44,,,,147.7,97.3999,35.24,,47.4109,35.19,153.5,,151.19,335.7511,,329.01,90.3,203.1709,56.0,96.82,37.0,,156.0,41.51,35.76,81.05,49.5,215.2,48.5,,507.0,100.24,,,451.8,,15.46,,38.57,132.12,,77.12,107.03,64.5,60.95,203.75,110.3,273.64,75.4,33.14,,19.25,54.08,61.5,,333.5,170.75,,29.8,129.0,53.06,170.91,,1498.9,37.6,133.46,315.16,,145.5,36.75,198.55,51.45,,57.76,40.9,24.32,,129.58,7.1,37.1,24.25,73.98,115.3,63.17,43.5,161.3
2020-08-07 08:51:00+00:00,453.2,92.5,,,462.5,,,,29.4,63.38,241.0,,3215.15,,85.5,,95.97,172.15,25.5202,,310.8,36.08,1829.0,,61.1,205.35,37.65,51.05,133.8,,164.0,,172.98,76.07,42.7252,,63.4,38.09,344.4,206.02,47.36,,,63.935,87.1,,26.92,,205.99,130.59,,,,44.14,63.55,65.5002,49.76,31.57,37.76,6.91,263.58,172.25,24.8001,42.18,,43.8,6.3,69.48,26.67,1500.0,1500.44,203.49,14.75,270.0,152.65,18.25,,124.49,95.0001,340.11,48.45,,,,147.79,97.24,35.24,,47.44,35.19,153.5,,151.19,335.7511,,329.01,90.3,203.1709,56.0,96.82,37.0,,156.0,41.51,35.76,81.05,49.5,215.1,48.5,,507.0,100.24,,,451.8,,15.4999,,38.57,132.12,,77.12,107.03,64.5,60.95,203.75,110.3,273.58,75.4,33.14,,19.25,54.08,61.5,,333.4,170.75,,29.8,129.0,53.06,170.91,,1499.0,37.6,133.46,315.16,,145.5,36.75,198.55,51.45,,57.76,40.9,24.25,,129.58,7.09,37.1,24.25,73.94,115.3,63.17,43.55,161.3
2020-08-07 08:52:00+00:00,453.09,92.5,,,462.5,,,,29.45,63.38,241.0,,3215.15,,85.5,,95.97,172.0,25.54,,310.8,36.08,1829.0,,61.1,205.35,37.65,51.05,133.8,,164.0,,172.98,76.07,42.7252,,63.4,38.11,344.4,206.02,47.36,,,63.935,87.1,,26.92,,205.99,130.32,,,,44.14,63.55,65.5002,49.76,31.52,37.76,6.91,263.55,172.25,24.8001,42.18,,43.79,6.3,69.5,26.67,1500.0,1500.44,203.49,14.75,270.0,152.65,18.25,,124.2,95.0001,340.11,48.45,,,,147.79,97.24,35.24,,47.44,35.19,153.5,,151.19,335.7511,,329.01,90.3,203.1709,56.0,96.82,37.0,,156.0,41.51,35.76,81.05,49.5,215.16,48.58,,507.0,100.24,,,451.9,,15.4999,,38.53,132.12,,77.12,107.03,64.5,60.95,203.75,110.3,273.62,75.4,33.14,,19.25,54.08,61.5,,333.36,170.75,,29.8,129.0,53.06,170.91,,1499.0,37.6,133.5,315.16,,145.5,36.75,198.55,51.45,,57.76,40.9,24.2701,,129.58,7.09,37.1,24.25,73.94,115.3,63.17,43.55,161.3
