,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-11-06 00:54:00,112.46875,0.9107,37.34,1.6618,376.5,3277.0,0.9396,67.62,1061.75,1.4882,116.38281200000002,97.35,56.525,0.011031000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.5,979.25,22.99,0.9849,293.9,108.84375,118.015625,118.21875,26.45,511.75,9939.0,121.12,115.35,96.62,80.1,78.61,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.1,1091.9,2.9945,2.0677,4.772,1362.0,1.998,17.51,586.7
2009-11-06 00:55:00,112.46875,0.9106,37.34,1.6617,376.5,3277.0,0.9396,67.62,1062.0,1.4879,116.390625,97.35,56.525,0.011031000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.5,979.5,22.99,0.9848,293.9,108.84375,118.015625,118.21875,26.45,511.75,9939.0,121.12,115.35,96.62,80.1,78.61,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.1,1092.1,2.9945,2.0677,4.772,1362.0,1.998,17.51,586.7
2009-11-06 00:56:00,112.46875,0.9106,37.34,1.6617,376.5,3277.0,0.9396,67.62,1062.0,1.4878,116.390625,97.35,56.525,0.011031000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.5,979.75,22.99,0.9847,293.9,108.84375,118.015625,118.21875,26.45,511.75,9939.0,121.12,115.35,96.62,80.1,78.61,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.09,1092.1,2.994,2.0677,4.772,1362.0,1.998,17.49,586.7
2009-11-06 00:57:00,112.46875,0.9106,37.34,1.6617,376.5,3277.0,0.9396,67.62,1061.75,1.4879,116.38281200000002,97.35,56.525,0.011031000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.5,979.75,22.99,0.9847,293.9,108.84375,118.015625,118.1875,26.45,511.75,9941.0,121.12,115.35,96.62,80.1,78.61,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.1,1092.1,2.9945,2.0677,4.772,1362.0,1.998,17.49,586.7
2009-11-06 00:58:00,112.46875,0.9107,37.34,1.6618,376.5,3277.0,0.9396,67.62,1062.0,1.4881,116.38281200000002,97.35,56.525,0.011034,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.5,980.0,22.99,0.9847,293.9,108.84375,118.015625,118.1875,26.45,511.75,9942.0,121.12,115.35,96.62,80.13,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.13,1092.3,2.994,2.0677,4.772,1362.0,1.998,17.49,586.7
2009-11-06 00:59:00,112.46875,0.9107,37.34,1.6617,376.0,3277.0,0.9396,67.62,1062.0,1.488,116.38281200000002,97.35,56.525,0.011034,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.5,979.75,22.99,0.9849,293.9,108.84375,118.015625,118.1875,26.45,511.75,9942.0,121.12,115.35,96.62,80.1,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.11,1092.2,2.993,2.0692,4.772,1362.0,1.998,17.49,586.7
2009-11-06 01:00:00,112.46875,0.9107,37.34,1.6619,376.0,3277.0,0.9393,67.62,1062.0,1.488,116.375,97.35,56.525,0.011035,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.5,979.75,22.99,0.9848,293.9,108.84375,118.0,118.1875,26.45,511.75,9942.0,121.12,115.35,96.62,80.1,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.11,1092.2,2.9915,2.0692,4.772,1362.0,1.998,17.495,586.7
2009-11-06 01:01:00,112.46875,0.9106,37.34,1.6616,376.0,3277.0,0.9392,67.62,1062.25,1.4878,116.375,97.35,56.5,0.011034,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,578.1,979.5,22.99,0.9847,293.9,108.84375,118.0,118.1875,26.45,511.75,9942.0,121.12,115.35,96.62,80.1,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.12,1092.4,2.992,2.0692,4.765,1362.0,1.998,17.495,586.7
2009-11-06 01:02:00,112.46875,0.9105,37.34,1.6613,375.75,3277.0,0.9392,67.62,1062.25,1.4877,116.375,97.35,56.5,0.011034,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,578.1,979.5,22.99,0.9847,293.9,108.84375,118.0,118.1875,26.45,511.75,9942.0,121.12,115.35,96.62,80.1,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.11,1092.2,2.992,2.0692,4.763999999999999,1362.0,1.998,17.495,586.7
2009-11-06 01:03:00,112.46875,0.9105,37.34,1.6612,375.5,3277.0,0.9391,67.62,1062.0,1.4877,116.375,97.35,56.5,0.011034,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.75,578.1,980.5,22.99,0.9847,293.9,108.84375,118.0,118.1875,26.45,511.5,9943.0,121.12,115.35,96.62,80.1,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.11,1092.2,2.993,2.0692,4.763999999999999,1362.0,1.998,17.495,586.7
2009-11-06 01:04:00,112.46875,0.9103,37.34,1.6612,376.5,3277.0,0.9391,67.62,1062.0,1.4875,116.38281200000002,97.35,56.5,0.011034,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.75,578.1,980.5,22.99,0.9845,293.9,108.84375,118.015625,118.1875,26.45,511.5,9945.0,121.12,115.35,96.62,80.1,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.1,1092.0,2.993,2.0692,4.763999999999999,1362.0,1.998,17.495,586.7
2009-11-06 01:05:00,112.46875,0.9103,37.34,1.6613,376.5,3277.0,0.9391,67.62,1062.25,1.4876,116.39843700000002,97.35,56.5,0.011035,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.75,578.1,980.0,22.99,0.9845,293.9,108.84375,118.03125,118.21875,26.45,511.5,9944.0,121.12,115.35,96.62,80.1,78.63,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.07,1091.9,2.9925,2.0692,4.761,1362.0,1.998,17.49,586.7
2009-11-06 01:06:00,112.46875,0.9104,37.34,1.6614,375.5,3277.0,0.9392,67.62,1062.25,1.4877,116.40625,97.35,56.5,0.011035,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1718.0,578.1,980.0,22.99,0.9845,293.9,108.85156200000002,118.03125,118.21875,26.45,511.5,9945.0,121.12,115.35,96.62,80.1,78.6,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.07,1091.7,2.992,2.0692,4.76,1362.0,1.998,17.485,586.7
2009-11-06 01:07:00,112.46875,0.9104,37.34,1.6612,375.75,3277.0,0.9392,67.62,1062.25,1.4876,116.40625,97.35,56.5,0.011035,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1718.0,578.1,980.5,22.99,0.9845,293.9,108.85156200000002,118.03125,118.21875,26.45,511.5,9945.0,121.12,115.35,96.62,80.06,78.6,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.06,1091.59,2.992,2.0692,4.758,1362.0,1.998,17.485,586.7
2009-11-06 01:08:00,112.46875,0.9105,37.34,1.6612,375.5,3277.0,0.9393,67.62,1062.0,1.4876,116.40625,97.35,56.5,0.011038,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.75,578.1,980.5,22.99,0.9846,293.9,108.85156200000002,118.03125,118.21875,26.45,511.5,9945.0,121.12,115.35,96.62,80.06,78.6,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.07,1091.7,2.9915,2.0692,4.758,1362.0,1.998,17.48,586.7
2009-11-06 01:09:00,112.46875,0.9106,37.34,1.6613,376.75,3277.0,0.9394,67.62,1062.0,1.4878,116.40625,97.35,56.5,0.011041,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.75,578.1,980.5,22.99,0.9846,293.9,108.85156200000002,118.046875,118.25,26.45,511.5,9943.0,121.12,115.35,96.62,80.06,78.6,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.08,1091.8,2.9915,2.0692,4.758,1362.0,1.998,17.485,586.7
2009-11-06 01:10:00,112.46875,0.9106,37.34,1.6612,376.75,3277.0,0.9394,67.62,1062.0,1.4878,116.40625,97.35,56.5,0.011044,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.1,980.5,22.99,0.9848,293.9,108.85156200000002,118.0625,118.25,26.45,511.5,9944.0,121.12,115.35,96.62,80.06,78.6,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.08,1092.0,2.9915,2.0692,4.758,1362.0,1.998,17.485,586.7
2009-11-06 01:11:00,112.46875,0.9104,37.34,1.661,376.75,3277.0,0.9393,67.62,1061.75,1.4876,116.41406200000002,97.35,56.5,0.011043,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.1,980.5,22.99,0.9847,293.9,108.85156200000002,118.0625,118.28125,26.45,511.5,9943.0,121.12,115.35,96.62,80.06,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.07,1091.9,2.9915,2.0692,4.758,1362.0,1.998,17.49,586.7
2009-11-06 01:12:00,112.46875,0.9104,37.34,1.6606,376.75,3277.0,0.9393,67.62,1062.0,1.4878,116.40625,97.35,56.5,0.011043,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,980.5,22.99,0.9847,293.9,108.85156200000002,118.0625,118.28125,26.45,511.5,9943.0,121.12,115.35,96.62,80.06,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.05,1091.9,2.9905,2.0692,4.758,1362.0,1.998,17.48,586.7
2009-11-06 01:13:00,112.46875,0.9104,37.34,1.6604,376.5,3277.0,0.9392,67.62,1061.75,1.4878,116.40625,97.35,56.5,0.011045999999999999,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,980.5,22.99,0.9847,293.9,108.85156200000002,118.0625,118.28125,26.45,511.5,9943.0,121.12,115.35,96.62,80.04,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.05,1092.2,2.9905,2.0692,4.758,1362.0,1.998,17.48,586.7
2009-11-06 01:14:00,112.46875,0.9104,37.34,1.6604,375.5,3277.0,0.9392,67.62,1061.75,1.4877,116.40625,97.35,56.5,0.011049,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.1,980.25,22.99,0.9847,293.9,108.85156200000002,118.0625,118.28125,26.45,511.5,9943.0,121.12,115.35,96.62,80.04,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.05,1092.09,2.9905,2.0692,4.758,1362.7,1.998,17.48,586.7
2009-11-06 01:15:00,112.46875,0.9104,37.34,1.6604,375.5,3277.0,0.9392,67.62,1061.75,1.4877,116.40625,97.35,56.5,0.011045999999999999,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,980.25,22.99,0.9847,293.9,108.85156200000002,118.0625,118.28125,26.45,511.5,9942.0,121.12,115.35,96.62,80.04,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.05,1092.2,2.9905,2.0692,4.758,1362.7,1.998,17.48,586.7
2009-11-06 01:16:00,112.46875,0.9102,37.34,1.66,375.5,3277.0,0.9391,67.57,1061.75,1.4876,116.40625,97.35,56.5,0.011045000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,981.0,22.99,0.9845,294.0,108.85156200000002,118.0625,118.28125,26.45,511.5,9942.0,121.12,115.35,96.62,80.04,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.05,1092.0,2.991,2.0692,4.758,1362.7,1.998,17.485,586.7
2009-11-06 01:17:00,112.46875,0.9101,37.34,1.6602,375.5,3277.0,0.9391,67.57,1061.75,1.4876,116.390625,97.35,56.5,0.011045999999999999,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,981.0,22.99,0.9846,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9942.0,121.12,115.35,96.62,80.04,78.59,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.05,1091.9,2.991,2.0692,4.758,1362.7,1.998,17.485,586.7
2009-11-06 01:18:00,112.46875,0.9097,37.34,1.6594,375.5,3277.0,0.939,67.57,1062.0,1.4873,116.390625,97.35,56.5,0.011045999999999999,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,981.0,22.99,0.9845,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9942.0,121.12,115.35,96.62,80.04,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.03,1091.9,2.991,2.0692,4.758,1362.7,1.998,17.485,586.7
2009-11-06 01:19:00,112.46875,0.9092,37.34,1.6595,375.5,3277.0,0.9387,67.57,1061.75,1.4871,116.390625,97.35,56.5,0.011048,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,981.0,22.99,0.9843,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9942.0,121.12,115.35,96.62,80.02,78.58,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.01,1091.59,2.9895,2.0692,4.758,1362.7,1.998,17.485,586.7
2009-11-06 01:20:00,112.46875,0.9092,37.34,1.6595,375.5,3277.0,0.9387,67.57,1061.75,1.4872,116.390625,97.35,56.5,0.011045999999999999,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,578.0,980.5,22.99,0.9842,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9941.0,121.12,115.35,96.62,79.93,78.56,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.96,1091.5,2.9895,2.0692,4.758,1362.7,1.998,17.485,586.7
2009-11-06 01:21:00,112.46875,0.9093,37.34,1.6595,375.5,3277.0,0.9387,67.52,1061.75,1.4872,116.390625,97.35,56.5,0.011047,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.8,980.5,22.99,0.9842,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9941.0,121.12,115.35,96.62,79.93,78.5,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.95,1091.8,2.99,2.0692,4.758,1361.5,1.998,17.49,586.7
2009-11-06 01:22:00,112.46875,0.9094,37.34,1.6592,375.5,3277.0,0.9384,67.52,1061.75,1.4872,116.390625,97.35,56.5,0.011048,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.8,980.5,22.99,0.9841,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9941.0,121.12,115.35,96.62,79.93,78.5,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.96,1091.8,2.99,2.0663,4.758,1361.5,1.998,17.485,586.7
2009-11-06 01:23:00,112.46875,0.9094,37.34,1.6592,375.5,3277.0,0.9386,67.52,1061.75,1.4872,116.39843700000002,97.35,56.5,0.011049,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.8,980.5,22.99,0.9841,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9941.0,121.12,115.35,96.62,79.93,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.97,1091.9,2.991,2.0646,4.758,1361.5,1.998,17.49,586.7
2009-11-06 01:24:00,112.46875,0.9093,37.34,1.6592,375.5,3277.0,0.9386,67.52,1061.75,1.4871,116.390625,97.35,56.5,0.011048,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.8,981.25,22.99,0.9842,294.0,108.85156200000002,118.046875,118.25,26.45,511.5,9942.0,121.12,115.35,96.62,79.93,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.96,1091.9,2.99,2.0653,4.758,1361.5,1.998,17.49,586.7
2009-11-06 01:25:00,112.46875,0.909,37.34,1.6594,375.5,3277.0,0.9386,67.52,1061.75,1.4871,116.390625,97.35,56.5,0.011045999999999999,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.8,980.25,22.99,0.9842,294.0,108.85156200000002,118.046875,118.25,26.45,511.25,9942.0,121.12,115.35,96.62,79.93,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.97,1091.9,2.99,2.0653,4.758,1361.5,1.998,17.49,586.7
2009-11-06 01:26:00,112.46875,0.909,37.34,1.6595,375.5,3277.0,0.9384,67.52,1061.75,1.4871,116.39843700000002,97.35,56.5,0.011044,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.8,980.25,22.99,0.9842,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9942.0,121.12,115.35,96.62,79.93,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.97,1092.0,2.99,2.0653,4.752,1361.5,1.998,17.49,586.7
2009-11-06 01:27:00,112.46875,0.9092,37.34,1.6593,375.5,3277.0,0.9384,67.52,1061.75,1.487,116.39843700000002,97.35,56.5,0.011045000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.6,980.25,22.99,0.9841,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9941.0,121.12,115.35,96.62,79.93,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.94,1091.7,2.99,2.0653,4.752,1361.5,1.998,17.485,586.7
2009-11-06 01:28:00,112.46875,0.9094,37.34,1.6595,375.5,3277.0,0.9384,67.52,1061.5,1.4872,116.39843700000002,97.35,56.5,0.011045000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.6,980.25,22.99,0.9841,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9941.0,121.12,115.35,96.62,79.94,78.5,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.94,1091.7,2.99,2.0648,4.752,1361.5,1.998,17.485,586.7
2009-11-06 01:29:00,112.46875,0.9095,37.34,1.6596,375.5,3277.0,0.9384,67.52,1061.75,1.4873,116.39843700000002,97.35,56.5,0.011045000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.25,577.7,980.25,22.99,0.9841,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9942.0,121.12,115.35,96.62,79.94,78.5,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.96,1091.7,2.9905,2.0648,4.752,1361.5,1.998,17.485,586.7
2009-11-06 01:30:00,112.46875,0.9098,37.34,1.6599,375.5,3277.0,0.9389,67.52,1062.0,1.4872,116.39843700000002,97.35,56.5,0.011045000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.25,22.99,0.9843,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9942.0,121.12,115.35,96.62,79.94,78.5,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.98,1092.0,2.99,2.0648,4.752,1361.5,1.998,17.485,586.7
2009-11-06 01:31:00,112.46875,0.9096,37.34,1.6601,375.5,3277.0,0.9389,67.52,1062.0,1.4874,116.40625,97.35,56.5,0.011045000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.25,22.99,0.9843,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9942.0,121.12,115.35,96.62,79.94,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.98,1092.0,2.99,2.0649,4.755,1361.5,1.998,17.485,586.7
2009-11-06 01:32:00,112.46875,0.9095,37.34,1.66,376.25,3277.0,0.9389,67.52,1061.75,1.4874,116.40625,97.35,56.5,0.011045000000000001,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.25,22.99,0.9844,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9942.0,121.12,115.35,96.62,79.94,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.98,1091.8,2.991,2.0649,4.755,1361.5,1.998,17.49,586.7
2009-11-06 01:33:00,112.46875,0.9095,37.34,1.6602,376.25,3277.0,0.9389,67.52,1061.75,1.4876,116.40625,97.35,56.5,0.011045999999999999,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.25,22.99,0.9845,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9942.0,121.12,115.35,96.62,79.98,78.53,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.99,1091.9,2.9895,2.0656,4.758,1361.5,1.998,17.49,586.7
2009-11-06 01:34:00,112.46875,0.9096,37.34,1.6602,376.25,3277.0,0.9389,67.52,1062.0,1.4876,116.40625,97.35,56.5,0.011048,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.25,22.99,0.9845,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9943.0,121.12,115.35,96.62,79.99,78.55,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.98,1091.9,2.9895,2.0656,4.768,1361.5,1.998,17.49,586.7
2009-11-06 01:35:00,112.46875,0.9097,37.34,1.6601,376.25,3277.0,0.9389,67.52,1061.75,1.4876,116.40625,97.35,56.5,0.011049,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.5,22.99,0.9845,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9943.0,121.12,115.35,96.62,79.99,78.55,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.98,1091.9,2.9895,2.0656,4.768,1361.5,1.998,17.49,586.7
2009-11-06 01:36:00,112.46875,0.9096,37.34,1.6601,376.25,3277.0,0.9389,67.52,1061.75,1.4875,116.40625,97.35,56.5,0.011049,145.45,501.5,86.225,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.5,22.99,0.9845,294.0,108.85156200000002,118.0625,118.25,26.45,511.25,9939.0,121.12,115.35,96.62,79.99,78.55,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.98,1091.9,2.9895,2.0656,4.768,1361.5,1.998,17.485,586.7
2009-11-06 01:37:00,112.46875,0.9095,37.34,1.6602,376.25,3277.0,0.9388,67.52,1061.75,1.4876,116.41406200000002,97.35,56.5,0.011056,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.5,22.99,0.9845,294.0,108.85156200000002,118.078125,118.25,26.45,511.25,9939.0,121.12,115.35,96.62,79.99,78.55,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.01,1091.8,2.9905,2.0656,4.768,1361.5,1.998,17.49,586.7
2009-11-06 01:38:00,112.46875,0.9094,37.34,1.6601,376.25,3277.0,0.9389,67.52,1061.75,1.4875,116.41406200000002,97.35,56.5,0.011052,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.5,22.99,0.9845,294.0,108.85156200000002,118.078125,118.25,26.45,511.25,9939.0,121.12,115.35,96.62,79.99,78.54,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,80.0,1091.9,2.9905,2.0656,4.768,1361.5,1.998,17.49,586.7
2009-11-06 01:39:00,112.46875,0.9092,37.34,1.6594,376.25,3277.0,0.9388,67.52,1061.5,1.4874,116.41406200000002,97.35,56.5,0.01105,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.5,22.99,0.9845,294.0,108.85156200000002,118.078125,118.3125,26.45,511.25,9938.0,121.12,115.35,96.62,79.97,78.5,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.94,1091.9,2.9895,2.0656,4.768,1361.5,1.998,17.49,586.7
2009-11-06 01:40:00,112.46875,0.9087,37.34,1.6583,376.25,3277.0,0.9384,67.52,1061.75,1.487,116.41406200000002,97.35,56.5,0.011051,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.5,577.9,980.5,22.99,0.9845,294.0,108.85156200000002,118.078125,118.3125,26.45,511.25,9939.0,121.12,115.35,96.62,79.97,78.5,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.94,1091.7,2.988,2.0656,4.7669999999999995,1361.5,1.998,17.49,586.7
2009-11-06 01:41:00,112.46875,0.9088,37.34,1.6586,376.25,3277.0,0.9385,67.52,1061.75,1.487,116.40625,97.35,56.5,0.011056,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.5,577.7,980.5,22.99,0.9842,294.0,108.85156200000002,118.078125,118.3125,26.45,511.25,9939.0,121.12,115.35,96.62,79.93,78.48,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.92,1091.7,2.988,2.0657,4.7669999999999995,1361.5,1.998,17.49,586.7
2009-11-06 01:42:00,112.46875,0.9093,37.34,1.6589,376.25,3277.0,0.9388,67.52,1061.75,1.4873,116.40625,97.35,56.5,0.011054999999999999,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.75,577.7,980.0,22.99,0.9844,294.0,108.85156200000002,118.078125,118.3125,26.45,511.25,9939.0,121.12,115.35,96.62,79.93,78.49,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.94,1091.8,2.9875,2.0657,4.7669999999999995,1361.5,1.998,17.49,586.7
2009-11-06 01:43:00,112.46875,0.9093,37.34,1.6588,376.25,3277.0,0.9388,67.57,1061.75,1.4874,116.40625,97.35,56.5,0.011056,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.75,577.7,980.25,22.99,0.9844,294.0,108.85156200000002,118.078125,118.3125,26.45,511.25,9939.0,121.12,115.35,96.62,79.93,78.49,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.95,1092.0,2.988,2.0657,4.761,1361.5,1.998,17.49,586.7
2009-11-06 01:44:00,112.46875,0.9093,37.33,1.6589,376.25,3277.0,0.9388,67.55,1061.5,1.4874,116.40625,97.35,56.5,0.011054999999999999,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.5,577.7,980.25,22.99,0.9846,294.0,108.85156200000002,118.078125,118.3125,26.45,511.25,9939.0,121.12,115.35,96.62,79.93,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.95,1091.9,2.988,2.0657,4.761,1361.5,1.998,17.49,586.7
2009-11-06 01:45:00,112.46875,0.909,37.33,1.6588,376.25,3277.0,0.9388,67.55,1061.5,1.4873,116.40625,97.35,56.5,0.011056,145.45,501.5,86.1,1535.8,937.7,9765.0,9770.0,1717.5,577.7,980.25,22.99,0.9844,294.0,108.85156200000002,118.078125,118.3125,26.45,511.25,9939.0,121.12,115.35,96.62,79.93,78.51,2779.0,108.185,2.0529,1.9205,1412.0,77.01,2100.0,79.94,1091.9,2.9875,2.0657,4.761,1361.5,1.998,17.495,586.7
