,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-10-03 05:16:00,0.7765,43.07,1.7667,455.0,2433.0,0.9293,58.75,1129.0,1.3871,113.69531200000002,100.9,60.85,0.00958,125.2,670.5,98.15,10985.0,11010.0,1516.75,430.8,638.9,1001.75,12.95,0.8861,272.7,107.41406200000002,115.875,119.59375,33.82,634.0,10586.0,115.95,110.625,93.6,94.5,91.19,3027.0,104.845,22295.0,90.82,1421.0,94.48,844.3,2.642,2.716,7.471,972.0,2.2643,11.31,363.1
2008-10-03 05:17:00,0.777,43.07,1.767,455.0,2433.0,0.9301,58.75,1129.75,1.3877,113.69531200000002,100.9,60.85,0.009583,125.2,670.5,98.15,10985.0,11015.0,1517.5,430.8,638.9,1001.75,12.93,0.8865,272.7,107.41406200000002,115.859375,119.59375,33.82,635.75,10590.0,115.96,110.63,93.6,94.58,91.3,3028.0,104.845,22295.0,90.82,1421.0,94.57,844.3,2.642,2.716,7.471,972.0,2.2643,11.32,362.7
2008-10-03 05:18:00,0.7768,43.07,1.7676,455.0,2430.0,0.9305,58.75,1130.5,1.3878,113.69531200000002,100.9,60.85,0.009581999999999999,125.2,670.5,98.15,10985.0,11035.0,1517.5,430.8,639.6,1001.75,12.92,0.8867,272.7,107.41406200000002,115.890625,119.578125,33.82,635.75,10596.0,115.96,110.635,93.6,94.62,91.35,3026.0,104.85,22295.0,90.82,1421.0,94.59,844.5,2.642,2.716,7.471,972.0,2.2643,11.32,362.7
2008-10-03 05:19:00,0.7772,43.07,1.7681,455.0,2430.0,0.9305,58.75,1130.0,1.3892,113.69531200000002,100.9,60.85,0.009583,125.2,670.5,98.15,10985.0,11030.0,1516.75,430.8,639.6,1001.75,12.91,0.8873,272.7,107.421875,115.875,119.5625,33.82,635.75,10592.0,115.95,110.64,93.6,94.62,91.31,3025.0,104.845,22295.0,90.82,1421.0,94.61,844.5,2.6435,2.716,7.471,972.0,2.2643,11.31,362.7
2008-10-03 05:20:00,0.7771,43.07,1.7681,455.0,2430.0,0.9304,58.75,1130.5,1.3893,113.69531200000002,100.9,60.85,0.00958,125.3,670.5,98.15,10985.0,11040.0,1516.75,430.8,639.6,1001.75,12.91,0.8874,272.9,107.421875,115.875,119.578125,33.82,635.75,10596.0,115.95,110.645,93.6,94.58,91.31,3027.0,104.845,22295.0,90.82,1421.0,94.61,844.9,2.645,2.7203,7.471,972.0,2.2643,11.315,362.7
2008-10-03 05:21:00,0.7768,43.07,1.7678,455.0,2433.0,0.9303,58.7,1130.75,1.3887,113.6875,100.9,60.85,0.00958,125.35,670.5,98.15,10985.0,11040.0,1516.75,430.8,639.6,1001.75,12.9,0.887,272.9,107.41406200000002,115.875,119.53125,33.82,635.75,10597.0,115.95,110.635,93.58,94.51,91.22,3027.0,104.84,22295.0,90.82,1422.0,94.47,843.9,2.645,2.719,7.471,972.0,2.2615,11.31,362.5
2008-10-03 05:22:00,0.7767,43.07,1.768,455.0,2440.0,0.93,58.7,1131.5,1.3887,113.6875,100.9,60.85,0.009581000000000001,125.35,670.5,98.15,10985.0,11045.0,1518.5,430.8,640.2,1003.0,12.9,0.8874,272.9,107.41406200000002,115.875,119.546875,33.82,635.75,10603.0,115.95,110.635,93.58,94.5,91.19,3028.0,104.84,22295.0,90.82,1423.0,94.54,844.2,2.647,2.719,7.471,972.0,2.2605,11.31,362.5
2008-10-03 05:23:00,0.7767,43.11,1.7676,455.5,2440.0,0.9299,58.7,1131.5,1.3884,113.67968700000002,100.9,60.85,0.009573,125.35,670.5,98.15,10985.0,11045.0,1518.25,430.8,640.2,1003.0,12.9,0.8871,272.9,107.41406200000002,115.859375,119.515625,33.82,636.0,10601.0,115.95,110.63,93.58,94.5,91.27,3027.0,104.84,22295.0,90.82,1423.0,94.6,844.3,2.647,2.719,7.471,972.0,2.2605,11.305,362.5
2008-10-03 05:24:00,0.7767,43.13,1.7674,455.25,2440.0,0.9296,58.7,1131.0,1.3891,113.67968700000002,100.9,60.85,0.009574,125.35,670.5,98.15,10985.0,11045.0,1517.75,430.8,640.2,1003.0,12.89,0.8875,272.9,107.40625,115.859375,119.515625,33.82,636.0,10596.0,115.98,110.64,93.64,94.5,91.27,3026.0,104.84,22295.0,90.82,1423.0,94.6,845.0,2.647,2.719,7.471,974.0,2.2605,11.305,362.5
2008-10-03 05:25:00,0.7766,43.13,1.7672,455.25,2440.0,0.9292,58.7,1130.75,1.3889,113.6875,100.9,60.85,0.009577,125.3,670.5,98.15,10985.0,11045.0,1517.5,430.8,640.2,1003.0,12.86,0.8873,272.9,107.421875,115.875,119.546875,33.82,635.5,10596.0,115.96,110.635,93.64,94.59,91.3,3026.0,104.84,22295.0,90.82,1420.0,94.61,845.0,2.6495,2.719,7.471,974.0,2.2624,11.315,362.5
2008-10-03 05:26:00,0.7768,43.13,1.7676,455.5,2440.0,0.9292,58.7,1130.5,1.3891,113.69531200000002,100.9,60.85,0.009569,125.45,670.5,98.15,10985.0,11040.0,1517.5,430.8,640.2,1003.0,12.9,0.8872,272.9,107.421875,115.890625,119.546875,33.82,635.5,10592.0,115.97,110.64,93.6,94.79,91.38,3025.0,104.845,22295.0,90.82,1420.0,94.77,846.0,2.6475,2.7207,7.471,974.0,2.2624,11.33,362.3
2008-10-03 05:27:00,0.7768,43.11,1.7674,455.5,2440.0,0.9294,58.7,1129.75,1.3895,113.69531200000002,100.9,60.85,0.009568,125.45,670.5,98.15,10985.0,11035.0,1516.5,430.8,640.2,1003.5,12.87,0.8875,273.2,107.41406200000002,115.890625,119.53125,33.82,635.5,10589.0,115.99,110.64,93.64,94.79,91.42,3022.0,104.845,22295.0,90.82,1419.0,94.8,845.3,2.649,2.7207,7.471,974.0,2.2624,11.33,362.4
2008-10-03 05:28:00,0.7771,43.11,1.7679,455.5,2434.0,0.9298,58.7,1129.75,1.3897,113.69531200000002,100.9,60.85,0.00957,125.45,670.5,98.15,10985.0,11030.0,1516.5,430.8,640.2,1003.0,12.87,0.8876,273.2,107.41406200000002,115.890625,119.53125,33.82,635.5,10587.0,116.01,110.64,93.7,94.8,91.4,3024.0,104.84,22295.0,90.82,1420.0,94.8,845.3,2.6495,2.7224,7.471,974.0,2.2624,11.31,362.5
2008-10-03 05:29:00,0.7774,43.17,1.7682,456.0,2444.0,0.9298,58.7,1130.5,1.3897,113.69531200000002,100.9,60.85,0.00957,125.45,670.5,98.15,10985.0,11030.0,1517.25,430.8,639.5,1003.5,12.86,0.8878,272.9,107.41406200000002,115.890625,119.5625,33.82,635.5,10590.0,116.02,110.65,93.7,94.85,91.4,3026.0,104.84,22295.0,90.82,1421.0,94.8,845.8,2.65,2.724,7.471,974.0,2.2725,11.31,362.5
2008-10-03 05:30:00,0.7769,43.12,1.7678,456.5,2444.0,0.93,58.7,1131.0,1.3888,113.703125,100.9,60.85,0.009568,125.45,670.5,98.15,10985.0,11030.0,1517.25,430.8,639.5,1004.0,12.9,0.8874,273.2,107.41406200000002,115.90625,119.5625,33.82,636.0,10590.0,116.03,110.65,93.7,94.8,91.34,3028.0,104.84,22295.0,90.82,1421.0,94.8,844.9,2.65,2.7224,7.471,974.0,2.2725,11.3,362.0
2008-10-03 05:31:00,0.7769,43.18,1.7678,457.0,2442.0,0.9299,58.7,1131.0,1.389,113.703125,100.9,60.85,0.009567,125.5,671.0,98.15,10985.0,11030.0,1517.5,430.8,639.5,1004.0,12.91,0.8875,273.2,107.41406200000002,115.90625,119.546875,33.82,637.0,10593.0,116.04,110.655,93.74,94.81,91.38,3027.0,104.845,22295.0,90.82,1422.0,94.81,845.0,2.652,2.7225,7.471,974.0,2.2725,11.3,362.0
2008-10-03 05:32:00,0.7773,43.18,1.768,457.0,2442.0,0.93,58.7,1130.25,1.3894,113.71093700000002,100.9,60.85,0.009568,125.5,671.0,98.15,10985.0,11030.0,1517.5,430.8,639.5,1004.0,12.91,0.8877,273.2,107.421875,115.921875,119.59375,33.82,637.0,10591.0,116.04,110.655,93.8,94.76,91.34,3024.0,104.845,22295.0,90.82,1420.0,94.77,845.2,2.652,2.7246,7.471,974.0,2.272,11.3,362.0
2008-10-03 05:33:00,0.7773,43.18,1.7686,456.5,2442.0,0.9296,58.7,1130.25,1.3897,113.71093700000002,100.9,60.85,0.009569,125.5,671.0,98.15,10985.0,11030.0,1517.0,430.8,639.5,1004.0,12.88,0.8878,273.2,107.421875,115.921875,119.59375,33.82,637.0,10591.0,116.05,110.67,93.76,94.78,91.38,3025.0,104.85,22295.0,90.82,1420.0,94.8,845.7,2.653,2.7255,7.471,974.0,2.2729,11.3,362.0
