,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-09-04 07:59:00,112.74218700000002,0.8431,33.95,1.6359,313.25,2941.0,0.9139,59.52,1005.75,1.4261,115.55468700000002,98.4,50.325,0.010768999999999999,121.6,494.0,86.65,10235.0,10280.0,1612.0,408.8,562.8,937.5,23.37,0.9407,292.9,108.25,117.296875,120.125,28.95,474.75,9361.0,122.59,116.55,98.2,68.41,67.25,2726.0,108.515,1.7275,1.7857,1405.0,1869.0,68.41,992.1,2.86,1.7346,2.4290000000000003,1257.2,1.7935,16.045,561.0
2009-09-04 08:00:00,112.74218700000002,0.8433,33.95,1.636,313.25,2933.0,0.9142,59.52,1006.0,1.4264,115.546875,98.4,50.325,0.01077,121.6,494.0,86.65,10240.0,10280.0,1612.25,408.8,563.2,937.5,23.37,0.9409,292.9,108.25,117.3125,120.125,28.95,474.75,9364.0,122.58,116.55,98.2,68.44,67.28,2728.0,108.515,1.7275,1.7857,1405.0,1869.0,68.45,992.2,2.856,1.7358,2.432,1257.2,1.7935,16.055,561.0
2009-09-04 08:01:00,112.74218700000002,0.8434,33.95,1.6357,313.0,2933.0,0.9146,59.52,1007.0,1.4261,115.53906200000002,98.4,50.325,0.010768000000000002,121.5,494.0,86.65,10245.0,10280.0,1613.5,408.8,564.0,937.5,23.34,0.9409,292.9,108.24218700000002,117.296875,120.09375,28.95,474.75,9371.0,122.57,116.54,98.2,68.46,67.29,2733.0,108.515,1.7275,1.7857,1405.0,1869.0,68.49,991.9,2.857,1.7358,2.439,1257.4,1.7935,16.05,561.0
2009-09-04 08:02:00,112.74218700000002,0.8434,33.95,1.6357,313.0,2934.0,0.9151,59.52,1006.75,1.4261,115.546875,98.4,50.325,0.010766,121.6,494.0,86.65,10250.0,10280.0,1613.0,408.8,563.6,937.5,23.3,0.9411,292.8,108.24218700000002,117.296875,120.125,28.95,474.75,9369.0,122.58,116.55,98.2,68.51,67.35,2733.0,108.51,1.7275,1.7857,1405.0,1869.0,68.51,991.8,2.8609,1.7369,2.432,1257.5,1.7935,16.045,560.2
2009-09-04 08:03:00,112.74218700000002,0.8429,33.95,1.6357,313.0,2938.0,0.9151,59.52,1006.5,1.426,115.546875,98.4,50.325,0.01077,121.5,494.0,86.65,10245.0,10280.0,1612.5,408.8,563.3,937.5,23.35,0.941,292.6,108.25,117.3125,120.09375,28.95,474.75,9368.0,122.58,116.55,98.2,68.49,67.33,2732.0,108.515,1.7275,1.7857,1405.0,1868.0,68.51,991.8,2.86,1.7369,2.4290000000000003,1257.5,1.797,16.055,560.1
2009-09-04 08:04:00,112.74218700000002,0.8432,33.95,1.6357,313.0,2938.0,0.9152,59.52,1006.25,1.4261,115.55468700000002,98.4,50.325,0.01077,121.15,494.0,86.65,10245.0,10280.0,1613.0,408.8,563.5,937.5,23.33,0.9411,292.6,108.25,117.3125,120.125,28.95,474.75,9368.0,122.56,116.55,98.2,68.51,67.36,2732.0,108.515,1.7275,1.7857,1405.0,1868.0,68.52,991.9,2.8609,1.7372,2.43,1257.5,1.797,16.05,560.0
2009-09-04 08:05:00,112.74218700000002,0.8433,33.95,1.6358,313.0,2935.0,0.9153,59.53,1006.5,1.4263,115.546875,98.4,50.25,0.010768000000000002,121.15,494.0,86.65,10245.0,10280.0,1613.25,408.8,563.5,937.5,23.29,0.9412,292.6,108.24218700000002,117.296875,120.125,28.95,474.75,9368.0,122.58,116.54,98.2,68.55,67.4,2733.0,108.51,1.7275,1.7857,1405.0,1868.0,68.55,992.0,2.863,1.7383,2.441,1257.5,1.7971,16.05,560.0
2009-09-04 08:06:00,112.74218700000002,0.8431,33.95,1.6359,313.0,2935.0,0.9155,59.53,1006.5,1.4261,115.546875,98.4,50.25,0.01077,121.2,494.0,86.625,10245.0,10280.0,1613.5,409.6,563.5,937.5,23.3,0.941,292.6,108.24218700000002,117.296875,120.09375,28.95,474.75,9368.0,122.58,116.54,98.2,68.56,67.38,2733.0,108.515,1.7275,1.7857,1405.0,1868.0,68.56,991.8,2.8625,1.7393,2.437,1257.5,1.7971,16.055,560.0
2009-09-04 08:07:00,112.74218700000002,0.8431,33.95,1.636,313.0,2941.0,0.9151,59.53,1006.5,1.4263,115.546875,98.4,50.25,0.010771,121.25,494.0,86.625,10250.0,10280.0,1613.5,408.8,563.6,937.5,23.3,0.9411,292.8,108.25,117.3125,120.125,28.95,474.75,9370.0,122.55,116.54,98.2,68.64,67.46,2733.0,108.515,1.7275,1.7857,1405.0,1868.0,68.62,991.9,2.8625,1.7404,2.445,1257.5,1.7988,16.055,560.0
2009-09-04 08:08:00,112.74218700000002,0.8431,33.95,1.6361,313.0,2941.0,0.9149,59.53,1006.5,1.4264,115.546875,98.4,50.25,0.010772,121.3,494.0,86.625,10245.0,10280.0,1613.0,408.8,563.7,937.5,23.29,0.9411,292.8,108.24218700000002,117.296875,120.09375,28.95,474.75,9368.0,122.56,116.53,98.2,68.65,67.48,2733.0,108.515,1.7275,1.7857,1405.0,1868.0,68.65,991.8,2.862,1.7407,2.448,1257.5,1.7988,16.05,560.0
2009-09-04 08:09:00,112.74218700000002,0.8431,33.95,1.6362,313.0,2940.0,0.9149,59.53,1006.25,1.4266,115.546875,98.4,50.25,0.010772,121.3,494.0,86.625,10245.0,10280.0,1611.5,408.8,563.6,937.5,23.28,0.9411,292.8,108.25,117.296875,120.09375,28.95,474.75,9366.0,122.56,116.54,98.2,68.67,67.5,2732.0,108.515,1.7275,1.7857,1405.0,1868.0,68.67,991.7,2.862,1.7418,2.445,1257.5,1.7991,16.04,560.0
2009-09-04 08:10:00,112.74218700000002,0.8431,33.95,1.6363,313.25,2938.0,0.9148,59.53,1006.25,1.4266,115.53906200000002,98.4,50.25,0.010773,121.3,494.0,86.625,10245.0,10280.0,1611.25,408.8,563.6,937.5,23.29,0.9411,292.8,108.25,117.28125,120.125,28.95,474.75,9368.0,122.57,116.55,98.2,68.66,67.49,2733.0,108.515,1.7275,1.7857,1405.0,1868.0,68.66,991.9,2.8635,1.7413,2.4459999999999997,1257.5,1.7988,16.04,559.0
2009-09-04 08:11:00,112.74218700000002,0.843,33.95,1.636,313.25,2936.0,0.9147,59.53,1006.25,1.4264,115.546875,98.4,50.25,0.010773,121.35,494.0,86.625,10245.0,10280.0,1610.75,408.8,563.6,937.5,23.25,0.941,292.8,108.24218700000002,117.28125,120.09375,28.95,474.75,9365.0,122.56,116.55,98.2,68.62,67.44,2733.0,108.515,1.7275,1.7857,1405.0,1868.0,68.61,991.9,2.865,1.74,2.443,1257.5,1.799,16.035,559.0
2009-09-04 08:12:00,112.74218700000002,0.843,33.95,1.6362,314.25,2935.0,0.9149,59.53,1006.5,1.4268,115.53906200000002,98.4,50.25,0.010772,121.4,494.0,86.625,10245.0,10280.0,1611.25,408.8,563.5,937.5,23.25,0.9413,292.8,108.24218700000002,117.265625,120.09375,28.95,474.75,9367.0,122.57,116.54,98.2,68.63,67.46,2733.0,108.515,1.7275,1.7857,1405.0,1866.0,68.63,991.9,2.865,1.7405,2.44,1257.5,1.8009,16.045,559.1
2009-09-04 08:13:00,112.74218700000002,0.843,33.95,1.6361,314.25,2935.0,0.9151,59.53,1006.0,1.4267,115.5625,98.4,50.25,0.010773,121.4,494.0,86.625,10245.0,10280.0,1610.75,408.8,563.2,937.5,23.27,0.9413,292.8,108.24218700000002,117.3125,120.125,28.95,474.75,9364.0,122.59,116.55,98.18,68.67,67.5,2733.0,108.515,1.7275,1.7857,1405.0,1866.0,68.67,991.9,2.865,1.7422,2.444,1256.4,1.7995,16.05,559.0
2009-09-04 08:14:00,112.74218700000002,0.8428,33.95,1.6358,313.25,2937.0,0.9152,59.53,1006.0,1.4263,115.578125,98.4,50.25,0.01077,121.4,494.0,86.625,10245.0,10280.0,1610.25,408.8,563.4,937.5,23.24,0.9411,292.8,108.25,117.34375,120.15625,28.95,474.75,9363.0,122.59,116.56,98.18,68.61,67.44,2733.0,108.52,1.7275,1.7857,1405.0,1866.0,68.6,992.2,2.8615,1.7392,2.445,1256.4,1.7995,16.05,559.0
2009-09-04 08:15:00,112.74218700000002,0.8427,33.95,1.6355,313.5,2942.0,0.9153,59.53,1006.0,1.4262,115.58593700000002,98.4,50.25,0.01077,121.15,494.0,86.65,10245.0,10280.0,1610.25,408.8,563.4,937.5,23.19,0.941,292.8,108.25781200000002,117.359375,120.1875,28.95,474.75,9363.0,122.57,116.55,98.24,68.6,67.43,2733.0,108.52,1.7275,1.7857,1405.0,1870.0,68.59,991.9,2.862,1.7392,2.4419999999999997,1256.4,1.7995,16.035,558.0
2009-09-04 08:16:00,112.74218700000002,0.8428,33.95,1.6357,313.5,2940.0,0.9153,59.53,1006.25,1.4263,115.59375,98.4,50.25,0.010772,121.15,494.0,86.65,10245.0,10280.0,1610.5,408.8,563.5,937.5,23.19,0.9411,292.8,108.24218700000002,117.375,120.15625,28.95,474.75,9365.0,122.59,116.57,98.24,68.63,67.46,2733.0,108.525,1.7275,1.7857,1405.0,1870.0,68.63,991.7,2.8609,1.7411,2.4459999999999997,1256.4,1.7995,16.045,558.0
2009-09-04 08:17:00,112.74218700000002,0.8425,33.95,1.6356,313.5,2940.0,0.9153,59.53,1006.0,1.4263,115.59375,98.4,50.25,0.01077,121.15,494.0,86.65,10250.0,10280.0,1610.25,408.8,563.1,937.5,23.19,0.941,292.8,108.25,117.390625,120.1875,28.95,474.75,9365.0,122.58,116.56,98.24,68.57,67.41,2733.0,108.525,1.7275,1.7857,1405.0,1870.0,68.57,991.7,2.8515,1.7419,2.45,1256.4,1.799,16.045,558.0
2009-09-04 08:18:00,112.74218700000002,0.8426,33.95,1.6358,313.5,2940.0,0.9151,59.53,1006.75,1.4265,115.61718700000002,98.4,50.25,0.010773,121.15,494.0,86.65,10245.0,10280.0,1610.75,408.8,563.5,937.5,23.19,0.9411,292.8,108.25781200000002,117.421875,120.21875,28.95,474.75,9368.0,122.6,116.56,98.24,68.64,67.47,2735.0,108.525,1.7275,1.7857,1405.0,1870.0,68.65,991.7,2.849,1.7415,2.456,1256.4,1.7992,16.059,558.0
2009-09-04 08:19:00,112.74218700000002,0.8427,33.95,1.6359,313.5,2938.0,0.9147,59.53,1006.25,1.4266,115.61718700000002,98.4,50.25,0.010773999999999999,121.15,494.0,86.65,10250.0,10280.0,1610.5,408.8,563.4,937.5,23.15,0.9411,292.8,108.25,117.421875,120.25,28.95,474.75,9367.0,122.58,116.56,98.24,68.64,67.47,2735.0,108.52,1.7275,1.7857,1405.0,1870.0,68.64,992.2,2.849,1.7414,2.458,1257.6,1.7994,16.07,556.5
2009-09-04 08:20:00,112.74218700000002,0.8427,33.95,1.6359,313.5,2939.0,0.915,59.61,1006.25,1.4266,115.61718700000002,98.4,50.25,0.010771,121.15,494.0,86.65,10250.0,10280.0,1610.5,408.8,563.4,937.5,23.19,0.9411,292.8,108.25,117.40625,120.25,28.95,474.75,9366.0,122.57,116.56,98.14,68.62,67.44,2734.0,108.52,1.7275,1.7857,1405.0,1870.0,68.61,992.1,2.849,1.742,2.465,1255.1,1.7998,16.045,556.5
2009-09-04 08:21:00,112.74218700000002,0.8428,33.95,1.6357,313.5,2944.0,0.9143,59.61,1006.25,1.4264,115.63281200000002,98.4,50.25,0.010772,121.3,494.0,86.65,10250.0,10280.0,1610.25,408.8,563.3,937.5,23.2,0.9411,292.8,108.25781200000002,117.40625,120.1875,28.95,474.75,9366.0,122.57,116.55,98.14,68.63,67.46,2735.0,108.515,1.7275,1.7857,1405.0,1870.0,68.63,992.0,2.848,1.7419,2.481,1259.0,1.8,16.015,556.5
2009-09-04 08:22:00,112.74218700000002,0.8427,33.95,1.6359,313.5,2944.0,0.9143,59.61,1006.0,1.4264,115.63281200000002,98.4,50.25,0.010771,121.3,494.0,86.65,10250.0,10280.0,1610.25,408.8,563.1,937.5,23.19,0.941,292.8,108.25781200000002,117.40625,120.1875,28.95,474.75,9366.0,122.58,116.55,98.14,68.56,67.39,2733.0,108.52,1.7275,1.7857,1405.0,1870.0,68.57,991.9,2.848,1.7406,2.4730000000000003,1258.9,1.8002,16.03,556.5
2009-09-04 08:23:00,112.74218700000002,0.8432,33.95,1.636,313.5,2944.0,0.9143,59.61,1006.0,1.4266,115.63281200000002,98.4,50.075,0.010772,121.3,494.0,86.65,10250.0,10280.0,1610.5,408.8,563.2,937.5,23.16,0.9411,292.8,108.25781200000002,117.40625,120.15625,28.95,474.75,9368.0,122.58,116.55,98.14,68.57,67.41,2734.0,108.515,1.7275,1.7857,1405.0,1870.0,68.56,991.8,2.8449,1.7402,2.47,1259.9,1.7989,16.03,556.5
2009-09-04 08:24:00,112.74218700000002,0.8432,33.95,1.6356,313.5,2944.0,0.9143,59.61,1006.0,1.4263,115.640625,98.4,50.075,0.010771,121.3,494.0,86.65,10250.0,10280.0,1610.0,408.8,563.2,937.5,23.17,0.9409,292.8,108.25781200000002,117.40625,120.1875,28.95,474.75,9367.0,122.57,116.55,98.14,68.49,67.3,2732.0,108.515,1.7275,1.7857,1405.0,1870.0,68.49,992.2,2.8449,1.738,2.47,1259.9,1.7989,16.045,556.5
2009-09-04 08:25:00,112.74218700000002,0.843,33.95,1.6357,313.5,2944.0,0.9142,59.61,1006.0,1.4263,115.63281200000002,98.4,50.0,0.010768000000000002,121.3,494.0,86.675,10250.0,10280.0,1610.25,408.8,563.2,937.5,23.14,0.9408,292.8,108.25781200000002,117.421875,120.21875,28.95,474.75,9368.0,122.57,116.56,98.2,68.53,67.38,2733.0,108.515,1.7275,1.7857,1405.0,1870.0,68.51,992.0,2.849,1.7387,2.475,1259.9,1.798,16.07,556.5
2009-09-04 08:26:00,112.74218700000002,0.8428,33.95,1.6357,313.5,2942.0,0.9144,59.61,1006.0,1.4264,115.63281200000002,98.4,50.0,0.010768000000000002,121.15,494.0,86.675,10250.0,10280.0,1610.25,408.8,563.3,937.5,23.17,0.9409,292.8,108.25781200000002,117.421875,120.1875,28.95,474.75,9367.0,122.58,116.57,98.2,68.56,67.37,2734.0,108.515,1.7275,1.7857,1405.0,1870.0,68.56,992.5,2.848,1.7402,2.4730000000000003,1259.9,1.7985,16.094,556.5
2009-09-04 08:27:00,112.74218700000002,0.8427,33.95,1.6356,313.5,2942.0,0.9142,59.61,1006.0,1.426,115.625,98.4,50.0,0.010764,121.15,494.0,86.7,10245.0,10280.0,1610.0,408.8,563.0,937.5,23.17,0.9407,292.8,108.25781200000002,117.421875,120.1875,28.95,474.75,9368.0,122.57,116.56,98.18,68.52,67.33,2733.0,108.515,1.7275,1.7857,1405.0,1870.0,68.52,992.1,2.848,1.74,2.47,1260.0,1.7985,16.094,556.5
2009-09-04 08:28:00,112.74218700000002,0.8429,33.95,1.6353,313.5,2942.0,0.9143,59.5,1006.0,1.4259,115.640625,98.4,50.0,0.010768999999999999,121.15,494.0,86.7,10245.0,10280.0,1610.0,408.8,563.1,937.5,23.17,0.9405,292.8,108.25781200000002,117.421875,120.1875,28.95,474.75,9369.0,122.57,116.57,98.18,68.51,67.31,2733.0,108.52,1.7275,1.7857,1405.0,1870.0,68.5,992.0,2.849,1.74,2.472,1259.7,1.7982,16.085,556.5
2009-09-04 08:29:00,112.74218700000002,0.8432,33.95,1.6357,313.5,2942.0,0.9144,59.36,1005.5,1.4258,115.63281200000002,98.4,50.0,0.010768000000000002,121.15,494.0,86.7,10245.0,10280.0,1609.0,408.8,562.8,937.5,23.14,0.9405,292.8,108.265625,117.421875,120.1875,28.95,474.75,9361.0,122.58,116.56,98.2,68.48,67.33,2732.0,108.52,1.7275,1.7857,1405.0,1870.0,68.5,991.3,2.8475,1.74,2.475,1260.0,1.797,16.079,556.5
2009-09-04 08:30:00,112.74218700000002,0.8432,33.95,1.6356,313.5,2939.0,0.9146,59.36,1004.5,1.4262,115.59375,98.4,50.0,0.010820999999999999,121.1,494.0,86.7,10225.0,10265.0,1607.25,408.8,563.2,937.5,23.08,0.9408,292.8,108.25,117.453125,120.15625,28.95,474.75,9353.0,122.59,116.57,98.2,68.41,67.36,2722.0,108.52,1.7275,1.7857,1405.0,1870.0,68.49,991.2,2.8455,1.7384,2.471,1260.0,1.7964,16.085,556.0
2009-09-04 08:31:00,112.74218700000002,0.8418,33.95,1.636,313.5,2938.0,0.9128,59.36,1002.0,1.4263,115.71093700000002,98.4,50.0,0.01082,121.15,494.0,86.65,10215.0,10265.0,1603.75,408.8,560.6,937.5,23.06,0.9415,292.8,108.296875,117.515625,120.3125,28.95,474.75,9335.0,122.62,116.6,98.16,68.36,67.23,2722.0,108.535,1.7275,1.7857,1405.0,1870.0,68.35,992.5,2.8464,1.735,2.471,1260.0,1.7948,16.094,555.1
2009-09-04 08:32:00,112.74218700000002,0.8424,33.95,1.6368,313.5,2938.0,0.914,59.21,1001.75,1.4279,115.77343700000002,98.4,50.0,0.010833,121.15,494.0,86.65,10220.0,10265.0,1606.75,408.8,561.1,937.5,22.96,0.9421,292.8,108.32031200000002,117.59375,120.46875,28.95,474.75,9333.0,122.69,116.64,98.16,68.21,67.1,2721.0,108.55,1.7275,1.7857,1405.0,1870.0,68.21,993.1,2.8455,1.7324,2.461,1258.3,1.7943,16.129,553.0
2009-09-04 08:33:00,112.74218700000002,0.8424,33.95,1.6362,313.5,2936.0,0.9145,59.25,1003.25,1.4273,115.75,98.3,50.075,0.010817,121.15,494.0,86.65,10215.0,10265.0,1605.75,408.8,561.4,937.5,22.91,0.9417,292.8,108.32031200000002,117.5625,120.34375,28.95,474.75,9344.0,122.71,116.64,98.3,68.33,67.16,2724.0,108.55,1.7275,1.7857,1405.0,1870.0,68.33,994.7,2.8529,1.7346,2.4530000000000003,1258.0,1.7934,16.175,552.6
2009-09-04 08:34:00,112.74218700000002,0.8432,33.95,1.6367,313.5,2938.0,0.9168,59.25,1003.75,1.4269,115.72656200000002,98.3,50.075,0.010801,121.15,494.0,86.65,10220.0,10265.0,1606.75,408.8,561.7,937.5,22.94,0.9414,292.8,108.3125,117.484375,120.21875,28.95,474.75,9347.0,122.64,116.6,98.3,68.33,67.18,2726.0,108.54,1.7275,1.7857,1405.0,1870.0,68.34,994.4,2.8565,1.7343,2.463,1258.0,1.7934,16.16,553.0
2009-09-04 08:35:00,112.74218700000002,0.8445,33.95,1.6375,313.5,2938.0,0.9183,59.25,1006.5,1.4267,115.53906200000002,98.3,50.075,0.010753,121.45,494.0,86.65,10250.0,10265.0,1610.25,408.8,563.4,937.5,23.0,0.941,292.8,108.25781200000002,117.15625,119.65625,28.95,474.75,9369.0,122.49,116.53,98.06,68.39,67.21,2735.0,108.52,1.7275,1.7857,1405.0,1870.0,68.39,993.2,2.859,1.7359,2.4659999999999997,1258.0,1.7972,16.129,553.1
2009-09-04 08:36:00,112.74218700000002,0.8449,33.95,1.6376,313.5,2945.0,0.9184,59.25,1008.0,1.4267,115.58593700000002,98.3,50.0,0.010743,121.65,494.0,86.65,10265.0,10265.0,1613.0,408.8,564.7,937.5,23.04,0.9408,292.8,108.28125,117.28125,119.84375,28.95,474.75,9382.0,122.45,116.49,97.9,68.57,67.36,2741.0,108.505,1.7275,1.7857,1405.0,1870.0,68.57,992.6,2.863,1.7386,2.47,1259.0,1.8002,16.11,554.4
2009-09-04 08:37:00,112.74218700000002,0.8444,33.95,1.6371,313.5,2945.0,0.918,59.25,1009.0,1.4266,115.59375,98.3,50.0,0.010749,121.75,494.0,86.65,10280.0,10265.0,1616.0,408.8,565.3,937.5,23.11,0.9408,292.8,108.28906200000002,117.296875,119.9375,28.95,474.75,9391.0,122.47,116.51,97.94,68.76,67.52,2744.0,108.51,1.7275,1.7857,1405.0,1870.0,68.73,992.6,2.87,1.7425,2.471,1258.0,1.8021,16.129,556.5
2009-09-04 08:38:00,112.74218700000002,0.844,33.95,1.6372,313.5,2941.0,0.9171,59.38,1008.5,1.4267,115.60156200000002,98.3,50.0,0.010749,121.55,494.0,86.65,10275.0,10335.0,1616.25,408.8,564.8,937.5,23.09,0.941,292.8,108.28906200000002,117.3125,119.9375,28.95,474.75,9388.0,122.49,116.53,97.92,68.58,67.37,2742.0,108.515,1.7275,1.7857,1405.0,1870.0,68.58,991.7,2.8735,1.7375,2.4659999999999997,1258.0,1.7969,16.09,557.6
2009-09-04 08:39:00,112.74218700000002,0.8442,33.95,1.6378,313.5,2941.0,0.9175,59.38,1008.75,1.4275,115.578125,98.3,50.0,0.010725,121.6,494.0,86.65,10270.0,10335.0,1615.25,408.8,564.8,937.5,23.01,0.9413,292.8,108.28125,117.28125,119.90625,28.95,474.75,9388.0,122.45,116.52,97.92,68.57,67.4,2742.0,108.515,1.7275,1.7857,1405.0,1870.0,68.57,992.2,2.8705,1.7396,2.4659999999999997,1257.9,1.7966,16.105,554.8
2009-09-04 08:40:00,112.74218700000002,0.8439,33.95,1.6364,313.5,2942.0,0.917,59.38,1008.5,1.4269,115.59375,98.3,50.0,0.010744,121.65,494.0,86.725,10270.0,10335.0,1615.5,408.8,564.7,937.5,22.93,0.941,292.8,108.28125,117.28125,119.875,28.95,474.75,9387.0,122.46,116.52,97.84,68.62,67.41,2743.0,108.515,1.7275,1.7857,1405.0,1870.0,68.59,992.7,2.8689,1.7388,2.4659999999999997,1257.0,1.799,16.125,554.0
2009-09-04 08:41:00,112.74218700000002,0.844,33.95,1.6369,313.5,2946.0,0.917,59.4,1009.0,1.4269,115.59375,98.3,50.0,0.01073,122.3,494.0,86.725,10270.0,10325.0,1616.25,408.8,565.0,937.5,22.98,0.9412,292.8,108.28125,117.296875,119.90625,28.95,474.75,9393.0,122.47,116.53,97.88,68.6,67.44,2745.0,108.52,1.7275,1.7857,1405.0,1870.0,68.62,992.9,2.8695,1.7402,2.485,1257.0,1.799,16.09,554.0
2009-09-04 08:42:00,112.74218700000002,0.8435,33.95,1.6366,313.5,2946.0,0.9166,59.27,1008.0,1.4271,115.578125,98.3,50.0,0.010736,122.0,494.0,86.725,10270.0,10325.0,1613.75,408.8,564.3,937.5,22.97,0.9414,292.8,108.27343700000002,117.28125,119.84375,28.95,474.75,9384.0,122.45,116.52,97.88,68.44,67.25,2741.0,108.52,1.7275,1.7857,1405.0,1870.0,68.45,992.7,2.8655,1.7368,2.477,1257.0,1.7977,16.085,554.5
2009-09-04 08:43:00,112.74218700000002,0.8425,33.95,1.6356,313.5,2946.0,0.9158,59.27,1007.75,1.4258,115.60156200000002,98.3,50.0,0.010745999999999999,121.8,494.0,86.725,10265.0,10325.0,1613.25,408.8,564.3,937.5,22.85,0.9405,292.8,108.28125,117.296875,119.9375,28.95,474.75,9383.0,122.48,116.55,97.9,68.39,67.2,2740.0,108.53,1.7275,1.7857,1405.0,1870.0,68.38,991.9,2.8625,1.734,2.4730000000000003,1256.0,1.792,16.075,552.0
2009-09-04 08:44:00,112.74218700000002,0.8409,33.95,1.6332,313.5,2941.0,0.9147,58.81,1006.5,1.4241,115.65625,98.3,50.0,0.010754999999999999,121.9,494.0,86.725,10250.0,10325.0,1611.0,408.8,563.2,937.5,22.84,0.9391,292.8,108.296875,117.390625,120.0625,28.95,474.75,9370.0,122.52,116.57,97.94,68.01,66.85,2736.0,108.535,1.7275,1.7857,1405.0,1870.0,68.0,990.5,2.85,1.7272,2.465,1256.0,1.7843,16.04,552.0
2009-09-04 08:45:00,112.74218700000002,0.842,33.95,1.6337,313.5,2936.0,0.9147,59.05,1005.5,1.4243,115.703125,98.3,50.0,0.010759000000000001,121.8,494.0,86.725,10240.0,10325.0,1609.25,408.8,562.5,937.5,22.91,0.9395,292.8,108.30468700000002,117.46875,120.15625,28.95,474.75,9363.0,122.55,116.59,97.98,68.02,66.84,2735.0,108.54,1.7275,1.7857,1405.0,1870.0,68.02,990.0,2.8544,1.7257,2.469,1256.0,1.7839,16.04,553.2
2009-09-04 08:46:00,112.74218700000002,0.8412,33.95,1.6339,313.5,2936.0,0.9141,59.0,1004.25,1.4241,115.6875,98.3,50.0,0.010752,122.2,494.0,86.65,10230.0,10325.0,1608.0,408.8,562.0,937.5,22.87,0.9392,292.8,108.30468700000002,117.421875,120.0625,28.95,474.75,9356.0,122.57,116.6,98.02,68.14,66.94,2734.0,108.55,1.7275,1.7857,1405.0,1870.0,68.15,990.0,2.8525,1.7289,2.476,1254.0,1.7867,16.04,552.0
2009-09-04 08:47:00,112.74218700000002,0.8414,33.95,1.6345,313.5,2936.0,0.9144,58.95,1004.25,1.4241,115.6875,98.3,50.0,0.010748,122.15,494.0,86.725,10230.0,10325.0,1608.25,408.8,561.9,937.5,22.87,0.9393,292.8,108.30468700000002,117.4375,120.09375,28.95,474.75,9356.0,122.57,116.61,98.02,68.1,66.93,2734.0,108.55,1.7275,1.7857,1405.0,1870.0,68.11,991.3,2.8555,1.7296,2.4819999999999998,1254.0,1.7871,16.059,551.4
2009-09-04 08:48:00,112.74218700000002,0.8422,33.95,1.6351,313.5,2936.0,0.9149,58.76,1004.75,1.4246,115.66406200000002,98.3,50.0,0.010742,122.7,494.0,86.725,10240.0,10325.0,1609.5,408.8,562.5,937.5,22.9,0.9394,292.8,108.28906200000002,117.40625,120.03125,28.95,474.75,9361.0,122.55,116.59,97.98,68.16,66.99,2735.0,108.545,1.7275,1.7857,1405.0,1870.0,68.15,990.5,2.857,1.7295,2.48,1254.0,1.7875,16.04,551.5
2009-09-04 08:49:00,112.74218700000002,0.8421,33.95,1.6345,313.5,2944.0,0.9148,58.77,1005.25,1.4243,115.69531200000002,98.3,50.025,0.010753,122.45,494.0,86.725,10245.0,10325.0,1610.5,408.8,562.3,937.5,22.93,0.9392,292.8,108.3125,117.4375,120.125,28.95,474.75,9363.0,122.56,116.6,97.98,68.22,67.04,2736.0,108.545,1.7275,1.7857,1405.0,1870.0,68.22,989.1,2.858,1.7311,2.478,1252.2,1.7882,16.03,552.0
2009-09-04 08:50:00,112.74218700000002,0.8417,33.95,1.6342,313.5,2944.0,0.9145,58.76,1004.75,1.4242,115.72656200000002,98.3,50.025,0.010757,122.25,494.0,86.725,10240.0,10325.0,1609.0,408.8,561.9,937.5,22.79,0.9391,292.8,108.3125,117.484375,120.15625,28.95,474.75,9360.0,122.58,116.61,98.0,68.14,66.99,2735.0,108.55,1.7275,1.7857,1405.0,1870.0,68.16,990.7,2.86,1.729,2.475,1252.6,1.7867,16.05,550.0
2009-09-04 08:51:00,112.74218700000002,0.8411,33.95,1.6338,313.5,2944.0,0.914,58.72,1004.75,1.4235,115.71093700000002,98.3,50.025,0.010752,122.15,494.0,86.725,10240.0,10325.0,1608.75,408.8,562.0,937.5,22.46,0.9385,292.8,108.3125,117.453125,120.125,28.95,474.75,9358.0,122.56,116.6,98.04,68.12,66.95,2735.0,108.55,1.7275,1.7857,1405.0,1870.0,68.11,990.9,2.854,1.7295,2.475,1252.6,1.7879,16.059,544.0
2009-09-04 08:52:00,112.74218700000002,0.84,33.95,1.6315,313.5,2938.0,0.9126,58.8,1003.25,1.4221,115.74218700000002,98.3,50.025,0.010756,122.05,494.0,86.725,10225.0,10325.0,1606.75,408.8,560.8,937.5,22.56,0.9376,292.8,108.32031200000002,117.515625,120.28125,28.95,474.75,9344.0,122.6,116.61,98.08,67.86,66.68,2731.0,108.55,1.7275,1.7857,1405.0,1870.0,67.86,990.1,2.846,1.7225,2.4730000000000003,1254.0,1.7815,16.035,546.4
