,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-12-04 09:53:00,0.9227,40.35,1.6611,400.25,3397.0,0.9562,74.77,1117.25,1.4948,115.984375,93.7,66.15,0.011155,141.95,562.5,83.3,1626.3,1006.1,10245.0,10300.0,1812.0,413.3,605.3,1049.5,22.98,0.9916,312.1,108.5625,117.765625,118.84375,22.2,570.75,10440.0,122.71,116.21,98.9,77.6,79.45,2925.0,108.43,2.0228,1321.0,79.58,2187.0,77.6,1192.6,3.2585,2.0822,4.5680000000000005,1472.0,2.0261,18.76,625.9
2009-12-04 09:54:00,0.9224,40.35,1.6604,400.25,3396.0,0.9558,74.46,1116.75,1.4949,116.0,93.7,66.15,0.011156000000000001,141.85,562.5,83.3,1624.8,1006.1,10235.0,10300.0,1809.5,413.3,604.8,1049.5,22.97,0.9914,312.1,108.5625,117.765625,118.875,22.15,570.75,10430.0,122.73,116.23,98.92,77.6,79.49,2922.0,108.435,2.0228,1324.0,79.58,2187.0,77.61,1192.2,3.2545,2.0833,4.581,1470.1,2.025,18.74,625.9
2009-12-04 09:55:00,0.9223,40.35,1.6602,400.25,3397.0,0.9558,74.39,1116.75,1.4949,115.99218700000002,93.7,66.025,0.011156000000000001,141.85,562.5,83.3,1624.4,1006.1,10230.0,10295.0,1810.0,413.3,605.0,1049.5,22.99,0.9914,312.1,108.5625,117.75,118.84375,22.2,570.75,10430.0,122.74,116.23,98.94,77.56,79.44,2922.0,108.43,2.0228,1325.0,79.58,2187.0,77.57,1191.2,3.256,2.0816,4.562,1470.6,2.0239,18.745,625.9
2009-12-04 09:56:00,0.9224,40.35,1.6614,400.25,3393.0,0.9557,74.49,1117.0,1.495,116.0,93.75,66.1,0.011156999999999999,141.95,562.5,83.3,1625.0,1004.7,10225.0,10295.0,1810.0,413.3,604.9,1049.5,22.97,0.9915,312.1,108.57031200000002,117.78125,118.875,22.2,570.75,10430.0,122.73,116.23,98.94,77.63,79.51,2923.0,108.43,2.0228,1325.0,79.58,2186.0,77.63,1191.6,3.254,2.0827,4.561,1471.0,2.0262,18.705,625.9
2009-12-04 09:57:00,0.9222,40.35,1.6614,400.25,3393.0,0.9557,74.49,1116.75,1.495,115.99218700000002,93.75,66.1,0.011155,141.95,562.5,83.3,1625.0,1004.6,10230.0,10295.0,1810.0,413.3,604.6,1049.5,22.97,0.9915,312.1,108.57031200000002,117.765625,118.90625,22.2,570.75,10430.0,122.73,116.23,98.94,77.63,79.48,2921.0,108.43,2.0228,1325.0,79.58,2186.0,77.63,1192.6,3.2565,2.0819,4.567,1471.0,2.0266,18.73,625.5
2009-12-04 09:58:00,0.9218,40.35,1.6612,400.25,3392.0,0.9554,74.5,1116.5,1.4949,116.0,93.7,66.125,0.011155,141.95,562.5,83.4,1625.0,1004.6,10230.0,10295.0,1810.25,413.3,604.6,1049.5,22.99,0.9914,312.1,108.57031200000002,117.765625,118.90625,22.25,570.75,10431.0,122.72,116.23,98.94,77.65,79.47,2921.0,108.435,2.0228,1325.0,79.58,2186.0,77.66,1193.0,3.258,2.0809,4.573,1473.0,2.0265,18.735,625.9
2009-12-04 09:59:00,0.9218,40.35,1.6609,400.25,3393.0,0.9552,74.47,1116.75,1.4949,115.984375,93.7,66.15,0.011153,141.95,562.5,83.35,1625.0,1003.9,10230.0,10295.0,1810.25,413.3,604.8,1049.5,22.97,0.9915,312.1,108.5625,117.75,118.84375,22.25,570.75,10428.0,122.73,116.23,98.9,77.67,79.48,2923.0,108.435,2.0228,1325.0,79.58,2186.0,77.66,1192.5,3.2595,2.0816,4.575,1473.0,2.025,18.735,625.9
2009-12-04 10:00:00,0.9214,40.35,1.6609,400.25,3393.0,0.9551,74.58,1116.75,1.4949,115.99218700000002,93.625,66.2,0.011154,142.0,562.5,83.35,1624.3,1004.0,10225.0,10290.0,1810.25,412.0,605.1,1049.5,22.97,0.9914,312.1,108.57031200000002,117.765625,118.84375,22.3,570.75,10428.0,122.71,116.23,98.94,77.64,79.44,2923.0,108.435,2.0228,1325.0,79.58,2186.0,77.63,1192.3,3.2605,2.0806,4.5760000000000005,1471.5,2.0245,18.735,625.9
2009-12-04 10:01:00,0.921,40.35,1.6605,400.25,3396.0,0.9545,74.57,1116.5,1.4944,115.96875,93.75,66.175,0.011151000000000001,142.0,562.5,83.4,1623.9,1004.0,10230.0,10290.0,1812.5,413.2,605.1,1049.5,22.97,0.9913,312.1,108.5625,117.734375,118.8125,22.25,570.75,10428.0,122.69,116.23,98.94,77.6,79.44,2922.0,108.43,2.0228,1325.0,79.58,2186.0,77.59,1191.6,3.2595,2.0811,4.575,1471.9,2.0257,18.715,625.9
2009-12-04 10:02:00,0.9209,40.35,1.6599,400.25,3393.0,0.9543,74.6,1116.75,1.4946,115.921875,93.825,66.2,0.011142,142.15,562.5,83.4,1623.9,1004.0,10230.0,10290.0,1812.5,412.4,605.3,1049.5,22.98,0.9915,312.1,108.546875,117.65625,118.6875,22.3,570.75,10428.0,122.67,116.21,98.86,77.68,79.48,2925.0,108.425,2.0228,1325.0,79.58,2186.0,77.67,1191.7,3.2605,2.0822,4.586,1472.5,2.0273,18.735,625.9
2009-12-04 10:03:00,0.9208,40.35,1.6603,400.25,3390.0,0.9538,74.56,1117.25,1.4944,115.890625,93.825,66.15,0.011141,142.1,562.5,83.425,1624.1,1004.0,10225.0,10290.0,1812.5,411.8,605.3,1049.5,22.99,0.9912,312.1,108.53906200000002,117.625,118.625,22.3,570.75,10428.0,122.65,116.2,98.86,77.7,79.54,2925.0,108.42,2.0228,1325.0,79.58,2186.0,77.71,1192.0,3.2605,2.0829,4.591,1471.5,2.0274,18.735,625.9
2009-12-04 10:04:00,0.92,40.35,1.6595,400.25,3386.0,0.9529,74.52,1116.5,1.4934,115.875,93.825,66.125,0.011136,141.95,562.5,83.425,1624.1,1003.1,10230.0,10290.0,1812.5,411.8,604.9,1049.5,22.98,0.9906,312.1,108.53906200000002,117.609375,118.65625,22.35,570.75,10430.0,122.65,116.18,98.84,77.59,79.4,2923.0,108.42,2.0228,1328.0,79.58,2187.0,77.59,1191.2,3.2575,2.0809,4.588,1471.0,2.0245,18.71,625.9
2009-12-04 10:05:00,0.9198,40.35,1.6591,400.25,3386.0,0.952,74.6,1114.75,1.4928,115.89843700000002,93.825,66.075,0.011136,141.6,562.5,83.325,1621.1,1001.2,10220.0,10285.0,1808.0,412.0,603.3,1049.5,22.98,0.9901,312.1,108.53906200000002,117.65625,118.71875,22.4,570.75,10416.0,122.67,116.19,98.84,77.45,79.26,2918.0,108.42,2.0228,1324.0,79.58,2187.0,77.44,1190.1,3.256,2.0773,4.58,1471.0,2.0212,18.665,625.9
2009-12-04 10:06:00,0.9201,40.35,1.6593,400.25,3385.0,0.9523,74.46,1114.75,1.4934,115.890625,93.575,66.1,0.011138,141.55,562.5,83.225,1620.8,999.9,10220.0,10280.0,1808.0,412.6,603.9,1049.5,22.98,0.9905,312.1,108.53906200000002,117.640625,118.71875,22.5,570.75,10410.0,122.64,116.16,98.84,77.41,79.25,2917.0,108.41,2.0228,1324.0,79.58,2187.0,77.41,1190.9,3.2545,2.077,4.583,1470.0,2.0201,18.67,625.9
