,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-02-05 00:52:00,113.0625,0.8625,37.05,1.5714,354.5,3107.0,0.9316,69.25,1064.0,1.3704,116.64843700000002,97.5,66.8,0.011165999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.25,382.2,590.7,915.25,27.49,0.9302,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9994.0,123.87,117.66,100.1,73.32,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.34,1064.8,2.856,1.9319,5.501,1484.0,1.947,15.29,733.2
2010-02-05 00:53:00,113.0625,0.8628,37.05,1.5719,354.5,3107.0,0.9316,69.25,1063.75,1.3705,116.64843700000002,97.5,66.8,0.011164,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.25,382.2,590.7,916.0,27.49,0.9305,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9994.0,123.87,117.66,100.1,73.32,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.35,1064.9,2.8535,1.9319,5.501,1484.0,1.947,15.295,733.2
2010-02-05 00:54:00,113.0625,0.8629,37.05,1.5717,354.25,3107.0,0.9317,69.25,1064.0,1.3703,116.64843700000002,97.5,66.8,0.011163,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.25,382.2,590.7,915.25,27.49,0.9304,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9994.0,123.87,117.66,100.1,73.32,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.36,1064.8,2.8525,1.9319,5.501,1484.0,1.947,15.29,733.2
2010-02-05 00:55:00,113.0625,0.8628,37.05,1.5719,354.25,3107.0,0.9317,69.25,1063.75,1.3702,116.64843700000002,97.5,66.8,0.011165000000000001,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.5,382.2,590.7,915.0,27.49,0.9304,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9996.0,123.87,117.66,100.1,73.32,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.36,1064.9,2.851,1.9319,5.501,1484.0,1.947,15.285,733.2
2010-02-05 00:56:00,113.0625,0.8629,37.05,1.5719,354.0,3107.0,0.9316,69.25,1064.0,1.3703,116.65625,97.5,66.8,0.011165999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.5,382.2,590.7,915.25,27.49,0.9304,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9995.0,123.87,117.66,100.1,73.32,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.36,1064.6,2.845,1.9319,5.501,1484.0,1.947,15.28,733.2
2010-02-05 00:57:00,113.0625,0.8628,37.05,1.5721,354.0,3107.0,0.9316,69.25,1064.0,1.3704,116.65625,97.5,66.8,0.011169,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.75,382.2,590.7,915.0,27.49,0.9307,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9995.0,123.87,117.66,100.1,73.34,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.34,1064.7,2.848,1.9319,5.501,1482.5,1.947,15.29,733.2
2010-02-05 00:58:00,113.0625,0.8629,37.05,1.5724,353.75,3107.0,0.9318,69.25,1064.0,1.3706,116.64843700000002,97.5,66.8,0.011168,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.75,382.2,590.7,915.0,27.49,0.9308,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.5,9997.0,123.87,117.66,100.1,73.34,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.35,1064.9,2.8485,1.9319,5.492999999999999,1482.5,1.947,15.295,733.2
2010-02-05 00:59:00,113.0625,0.8633,37.05,1.5724,353.75,3107.0,0.9318,69.25,1064.25,1.3706,116.64843700000002,97.5,66.8,0.011170999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1738.75,382.2,590.7,915.0,27.49,0.9309,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.5,9997.0,123.87,117.66,100.1,73.34,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.34,1065.0,2.848,1.9319,5.494,1482.5,1.947,15.29,733.2
2010-02-05 01:00:00,113.0625,0.8633,37.05,1.5722,353.75,3107.0,0.9318,69.25,1064.0,1.3705,116.64843700000002,97.5,66.8,0.011169,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,590.7,915.0,27.49,0.9309,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9999.0,123.87,117.66,100.1,73.34,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.34,1064.6,2.849,1.9319,5.494,1482.5,1.947,15.29,733.2
2010-02-05 01:01:00,113.0625,0.8634,37.05,1.572,353.75,3107.0,0.9317,69.25,1064.0,1.3703,116.64843700000002,97.5,66.8,0.011170999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,590.7,915.0,27.49,0.931,271.8,109.015625,118.21875,123.5625,118.59375,25.1,474.25,9999.0,123.87,117.66,100.1,73.34,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.33,1064.7,2.85,1.9319,5.494,1482.5,1.947,15.285,733.2
2010-02-05 01:02:00,113.0625,0.8636,37.05,1.5717,353.75,3107.0,0.9317,69.25,1064.0,1.3705,116.64843700000002,97.5,66.8,0.011170999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,590.8,915.0,27.49,0.931,271.8,109.015625,118.21875,123.5625,118.625,25.1,474.25,9999.0,123.87,117.66,100.1,73.34,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.33,1064.9,2.8525,1.9319,5.492999999999999,1482.5,1.947,15.295,733.2
2010-02-05 01:03:00,113.0625,0.8638,37.05,1.5716,353.75,3107.0,0.9319,69.25,1064.25,1.3706,116.64843700000002,97.5,66.8,0.011170999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,590.8,915.0,27.49,0.931,271.8,109.015625,118.21875,123.5625,118.625,25.1,474.25,9999.0,123.87,117.66,100.1,73.37,72.2,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.37,1064.8,2.8555,1.9319,5.492000000000001,1482.5,1.947,15.3,733.2
2010-02-05 01:04:00,113.0625,0.8639,37.07,1.572,353.75,3107.0,0.9321,69.25,1064.25,1.3708,116.64843700000002,97.5,66.8,0.011169,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.0,915.0,27.49,0.9311,271.8,109.02343700000002,118.21875,123.5625,118.625,25.1,474.25,10000.0,123.87,117.66,100.1,73.37,72.2,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.4,1065.7,2.8585,1.9334,5.492000000000001,1482.5,1.947,15.31,733.2
2010-02-05 01:05:00,113.0625,0.8642,37.07,1.5721,353.75,3107.0,0.932,69.25,1064.25,1.3708,116.66406200000002,97.5,66.8,0.011169,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.0,915.0,27.49,0.9312,271.8,109.02343700000002,118.234375,123.5625,118.65625,25.1,474.25,9999.0,123.87,117.66,100.1,73.37,72.2,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.41,1065.7,2.8575,1.9334,5.492000000000001,1483.4,1.947,15.305,733.2
2010-02-05 01:06:00,113.0625,0.8644,37.07,1.572,353.75,3107.0,0.9322,69.25,1064.25,1.3709,116.66406200000002,97.5,66.8,0.011170000000000001,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.0,915.0,27.49,0.9312,271.8,109.02343700000002,118.234375,123.5625,118.65625,25.1,474.25,9998.0,123.87,117.66,100.1,73.37,72.27,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.42,1065.7,2.858,1.9334,5.492000000000001,1483.4,1.947,15.305,733.2
2010-02-05 01:07:00,113.0625,0.8643,37.07,1.5715,353.75,3107.0,0.932,69.25,1064.25,1.371,116.66406200000002,97.5,66.8,0.011169,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.0,915.0,27.49,0.9313,271.8,109.02343700000002,118.234375,123.5625,118.65625,25.1,474.0,9999.0,123.87,117.66,100.1,73.37,72.27,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.41,1065.6,2.856,1.9334,5.501,1483.4,1.947,15.305,733.2
2010-02-05 01:08:00,113.0625,0.8646,37.07,1.5713,353.75,3107.0,0.9321,69.25,1064.25,1.3711,116.671875,97.5,66.8,0.011165999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.0,915.0,27.49,0.9315,271.8,109.02343700000002,118.234375,123.5625,118.65625,25.1,474.0,9999.0,123.87,117.66,100.1,73.37,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.41,1065.7,2.858,1.9334,5.5,1483.4,1.947,15.31,733.2
2010-02-05 01:09:00,113.0625,0.8645,37.09,1.5714,353.75,3107.0,0.9321,69.25,1064.25,1.3709,116.671875,97.5,66.8,0.011167,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.0,916.0,27.49,0.9313,271.8,109.02343700000002,118.234375,123.5625,118.65625,25.1,474.0,9999.0,123.87,117.66,100.1,73.37,72.21,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.38,1065.7,2.855,1.9334,5.5,1483.4,1.947,15.305,733.2
2010-02-05 01:10:00,113.0625,0.8646,37.09,1.5713,353.75,3107.0,0.9321,69.25,1064.25,1.371,116.671875,97.5,66.8,0.011165999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,590.9,916.0,27.49,0.9312,271.8,109.02343700000002,118.25,123.5625,118.65625,25.1,474.0,9999.0,123.87,117.66,100.1,73.37,72.21,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.36,1065.6,2.855,1.9334,5.5,1483.4,1.947,15.305,733.2
2010-02-05 01:11:00,113.0625,0.8646,37.09,1.571,353.75,3107.0,0.932,69.25,1064.25,1.3709,116.67968700000002,97.5,66.8,0.011165999999999999,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,590.9,916.0,27.49,0.9312,271.8,109.02343700000002,118.25,123.5625,118.65625,25.1,474.0,9998.0,123.87,117.66,100.1,73.37,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.38,1065.5,2.8585,1.9334,5.494,1482.0,1.947,15.305,733.2
2010-02-05 01:12:00,113.0625,0.8647,37.09,1.5713,353.75,3107.0,0.932,69.25,1064.5,1.3709,116.67968700000002,97.5,66.8,0.011167,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,590.9,916.0,27.49,0.9312,271.8,109.02343700000002,118.25,123.5625,118.65625,25.1,474.25,10000.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.38,1065.8,2.8585,1.9334,5.494,1482.0,1.947,15.315,733.2
2010-02-05 01:13:00,113.0625,0.8648,37.09,1.5717,353.75,3107.0,0.932,69.25,1064.25,1.3713,116.67968700000002,97.5,66.8,0.011164,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.3,916.0,27.49,0.9314,271.8,109.02343700000002,118.25,123.5625,118.65625,25.1,474.0,10000.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.41,1065.9,2.858,1.9334,5.494,1481.5,1.947,15.315,733.2
2010-02-05 01:14:00,113.0625,0.8644,37.09,1.5719,354.0,3107.0,0.932,69.25,1064.25,1.3713,116.67968700000002,97.5,66.8,0.011162,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.4,916.0,27.49,0.9314,271.8,109.02343700000002,118.234375,123.5625,118.65625,25.1,474.0,10000.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.39,1065.8,2.857,1.9334,5.494,1481.5,1.947,15.31,733.2
2010-02-05 01:15:00,113.0625,0.8645,37.09,1.5719,354.0,3107.0,0.932,69.25,1064.25,1.3712,116.67968700000002,97.5,66.8,0.011161,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,916.0,27.49,0.9313,271.8,109.02343700000002,118.234375,123.5625,118.65625,25.1,474.0,10000.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.4,1065.7,2.8585,1.9334,5.494,1481.5,1.947,15.305,733.2
2010-02-05 01:16:00,113.0625,0.8644,37.09,1.5717,354.0,3107.0,0.9321,69.25,1064.5,1.3713,116.67968700000002,97.5,66.8,0.01116,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,916.0,27.49,0.9315,271.8,109.02343700000002,118.25,123.5625,118.65625,25.1,474.0,10000.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.41,1065.8,2.8565,1.9334,5.497000000000001,1478.2,1.947,15.305,733.2
2010-02-05 01:17:00,113.0625,0.8644,37.09,1.5717,354.0,3107.0,0.9321,69.25,1064.5,1.3714,116.6875,97.5,66.8,0.01116,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.6,916.0,27.49,0.9316,271.8,109.03125,118.25,123.5625,118.6875,25.1,474.0,10000.0,123.87,117.66,100.1,73.39,72.25,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.41,1065.7,2.8565,1.9334,5.497000000000001,1476.0,1.947,15.305,733.2
2010-02-05 01:18:00,113.0625,0.8646,37.09,1.5721,354.0,3107.0,0.9322,69.25,1064.5,1.3717,116.69531200000002,97.5,66.8,0.011159,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.6,916.0,27.49,0.9318,271.8,109.03125,118.265625,123.5625,118.71875,25.1,474.0,9999.0,123.87,117.66,100.1,73.45,72.26,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.48,1066.4,2.859,1.9341,5.497000000000001,1479.4,1.947,15.32,733.2
2010-02-05 01:19:00,113.0625,0.8646,37.09,1.5721,354.0,3107.0,0.9322,69.25,1064.25,1.3717,116.69531200000002,97.5,66.8,0.011159,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.6,916.0,27.49,0.9317,271.8,109.03906200000002,118.265625,123.5625,118.71875,25.1,474.0,9999.0,123.87,117.66,100.1,73.45,72.26,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.45,1066.2,2.859,1.9341,5.495,1479.4,1.947,15.325,733.2
2010-02-05 01:20:00,113.0625,0.8645,37.09,1.5722,354.0,3107.0,0.9322,69.25,1064.25,1.3715,116.69531200000002,97.5,66.8,0.011159,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.7,916.0,27.49,0.9318,271.8,109.03906200000002,118.265625,123.5625,118.71875,25.1,474.0,9998.0,123.87,117.66,100.1,73.45,72.26,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.45,1066.6,2.8595,1.9341,5.495,1479.4,1.947,15.315,733.2
2010-02-05 01:21:00,113.0625,0.8644,37.09,1.5721,354.0,3107.0,0.9322,69.25,1064.25,1.3716,116.69531200000002,97.5,66.8,0.01116,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,916.0,27.49,0.9318,271.8,109.03906200000002,118.265625,123.5625,118.71875,25.1,474.0,9998.0,123.87,117.66,100.1,73.45,72.3,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.45,1066.6,2.8615,1.9341,5.495,1478.5,1.947,15.31,733.2
2010-02-05 01:22:00,113.0625,0.8647,37.09,1.5722,354.0,3107.0,0.9321,69.25,1064.25,1.3719,116.69531200000002,97.5,66.8,0.011161,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.5,916.0,27.49,0.9316,271.8,109.03906200000002,118.25,123.5625,118.71875,25.1,474.0,9998.0,123.87,117.66,100.1,73.45,72.27,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.45,1066.8,2.861,1.9341,5.495,1478.5,1.947,15.315,733.2
2010-02-05 01:23:00,113.0625,0.8647,37.09,1.5723,354.0,3107.0,0.9322,69.25,1064.25,1.3718,116.69531200000002,97.5,66.8,0.011161,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.5,382.2,591.5,916.0,27.49,0.9318,271.8,109.03906200000002,118.25,123.5625,118.71875,25.1,474.0,9998.0,123.87,117.66,100.1,73.45,72.26,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.44,1066.6,2.861,1.9341,5.495,1478.5,1.947,15.32,733.2
2010-02-05 01:24:00,113.0625,0.8646,37.09,1.5725,354.0,3107.0,0.9324,69.25,1064.25,1.3716,116.69531200000002,97.5,66.8,0.011161,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,916.5,27.49,0.9316,271.8,109.03906200000002,118.25,123.5625,118.71875,25.1,474.0,9998.0,123.87,117.66,100.1,73.45,72.26,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.43,1066.6,2.8605,1.9341,5.495,1479.4,1.947,15.31,733.2
2010-02-05 01:25:00,113.0625,0.8644,37.08,1.5723,354.0,3107.0,0.9322,69.25,1064.25,1.3715,116.69531200000002,97.5,66.8,0.01116,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,916.5,27.49,0.9316,271.8,109.03906200000002,118.265625,123.5625,118.71875,25.1,474.0,9998.0,123.87,117.66,100.1,73.44,72.28,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.42,1066.3,2.86,1.9341,5.495,1479.4,1.947,15.31,733.2
2010-02-05 01:26:00,113.0625,0.8642,37.08,1.5722,354.0,3107.0,0.9325,69.25,1064.25,1.3715,116.69531200000002,97.5,66.8,0.011161,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,916.25,27.49,0.9316,271.8,109.03906200000002,118.28125,123.5625,118.71875,25.1,474.0,9997.0,123.87,117.66,100.1,73.44,72.28,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.43,1066.5,2.862,1.9341,5.495,1479.4,1.947,15.31,733.2
2010-02-05 01:27:00,113.0625,0.8642,37.07,1.5722,354.0,3107.0,0.9324,69.25,1064.25,1.3714,116.69531200000002,97.5,66.8,0.011161,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,916.25,27.49,0.9316,271.8,109.03906200000002,118.265625,123.5625,118.71875,25.1,474.0,9999.0,123.87,117.66,100.1,73.49,72.27,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.45,1066.4,2.863,1.9341,5.495,1479.4,1.947,15.31,733.2
2010-02-05 01:28:00,113.0625,0.8642,37.06,1.5719,354.0,3107.0,0.9326,69.25,1064.5,1.3713,116.69531200000002,97.5,66.8,0.01116,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.5,915.0,27.49,0.9315,272.1,109.03125,118.265625,123.5625,118.6875,25.1,474.0,9999.0,123.87,117.66,100.1,73.43,72.27,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.43,1066.5,2.863,1.9341,5.495,1479.4,1.947,15.305,733.2
2010-02-05 01:29:00,113.0625,0.864,37.09,1.5718,354.0,3107.0,0.9324,69.25,1064.5,1.371,116.671875,97.5,66.8,0.011158,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.6,916.75,27.49,0.9314,272.3,109.03125,118.25,123.5625,118.6875,25.1,474.0,9999.0,123.87,117.66,100.1,73.38,72.22,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.39,1066.0,2.861,1.933,5.495,1479.4,1.947,15.3,733.2
2010-02-05 01:30:00,113.0625,0.8642,37.09,1.572,354.0,3107.0,0.9325,69.25,1064.0,1.3713,116.671875,97.5,66.8,0.011151000000000001,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.6,916.25,27.49,0.9314,272.3,109.03125,118.25,123.5625,118.65625,25.1,474.0,9998.0,123.87,117.66,100.1,73.38,72.22,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.4,1066.4,2.8625,1.933,5.495,1479.4,1.947,15.305,733.2
2010-02-05 01:31:00,113.0625,0.8639,37.09,1.5718,354.0,3107.0,0.9322,69.25,1064.25,1.3707,116.671875,97.5,66.8,0.011148,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.6,916.5,27.49,0.931,272.3,109.03125,118.25,123.5625,118.6875,25.1,474.0,9999.0,123.87,117.66,100.1,73.39,72.2,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.37,1066.0,2.863,1.933,5.495,1479.4,1.947,15.3,733.2
2010-02-05 01:32:00,113.0625,0.8643,37.09,1.5728,354.0,3107.0,0.9324,69.25,1064.25,1.3714,116.671875,97.5,66.8,0.011143,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.6,916.5,27.49,0.9312,272.3,109.03125,118.234375,123.5625,118.65625,25.1,474.0,9998.0,123.87,117.66,100.1,73.39,72.25,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.41,1066.3,2.866,1.933,5.495,1479.4,1.947,15.305,733.2
2010-02-05 01:33:00,113.0625,0.8642,37.07,1.5726,354.0,3107.0,0.9324,69.25,1064.25,1.3716,116.671875,97.5,66.8,0.011146,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.6,916.75,27.49,0.9317,272.5,109.03125,118.234375,123.5625,118.6875,25.1,474.0,9998.0,123.87,117.66,100.1,73.39,72.27,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.44,1066.8,2.866,1.933,5.495,1479.4,1.947,15.31,733.2
2010-02-05 01:34:00,113.0625,0.8639,37.09,1.5717,354.0,3107.0,0.9322,69.25,1064.25,1.3712,116.671875,97.5,66.8,0.01115,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.6,916.75,27.49,0.9315,272.5,109.03125,118.25,123.5625,118.6875,25.1,474.0,9998.0,123.87,117.66,100.1,73.39,72.26,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.42,1066.6,2.864,1.933,5.495,1479.4,1.947,15.31,733.2
2010-02-05 01:35:00,113.0625,0.8641,37.14,1.5715,354.0,3107.0,0.9322,69.25,1064.25,1.3714,116.671875,97.5,66.8,0.011146,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.5,382.2,591.6,916.75,27.49,0.9315,272.5,109.03125,118.25,123.5625,118.6875,25.1,474.0,9998.0,123.87,117.66,100.1,73.39,72.26,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.43,1066.8,2.862,1.9335,5.492000000000001,1478.9,1.947,15.31,733.2
2010-02-05 01:36:00,113.0625,0.8638,37.15,1.5714,354.0,3107.0,0.9319,69.25,1064.25,1.3711,116.671875,97.5,66.8,0.011153,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.5,382.2,591.5,916.75,27.49,0.9313,272.5,109.02343700000002,118.25,123.5625,118.6875,25.1,474.0,9998.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.4,1066.6,2.863,1.9335,5.492000000000001,1478.5,1.947,15.31,733.2
2010-02-05 01:37:00,113.0625,0.8636,37.15,1.5713,354.0,3107.0,0.9319,69.25,1064.25,1.3711,116.671875,97.5,66.8,0.011153,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.5,916.75,27.49,0.9313,272.5,109.02343700000002,118.25,123.5625,118.65625,25.1,474.0,9999.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.4,1066.5,2.8635,1.9335,5.492000000000001,1478.5,1.947,15.31,733.2
2010-02-05 01:38:00,113.0625,0.8638,37.15,1.5711,354.0,3107.0,0.9319,69.25,1064.5,1.3711,116.671875,97.5,66.8,0.011154,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.5,382.2,591.5,916.75,27.49,0.9313,272.5,109.02343700000002,118.25,123.5625,118.65625,25.1,474.0,10000.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.39,1066.5,2.8655,1.9335,5.492000000000001,1478.5,1.947,15.3,733.2
2010-02-05 01:39:00,113.0625,0.8639,37.15,1.571,354.0,3107.0,0.9319,69.25,1064.5,1.3711,116.671875,97.5,66.8,0.011156000000000001,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.6,916.75,27.49,0.9313,272.5,109.02343700000002,118.25,123.5625,118.65625,25.1,474.0,10000.0,123.87,117.66,100.1,73.39,72.23,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.4,1066.6,2.8655,1.9335,5.492000000000001,1478.5,1.947,15.31,733.2
2010-02-05 01:40:00,113.0625,0.8639,37.15,1.5708,354.0,3107.0,0.9317,69.25,1064.5,1.371,116.671875,97.5,66.8,0.011158,133.05,487.0,89.825,1453.5,894.8,9910.0,10050.0,1739.25,382.2,591.6,916.75,27.49,0.9315,272.5,109.03125,118.25,123.5625,118.65625,25.1,474.0,10000.0,123.87,117.66,100.1,73.42,72.21,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.4,1066.7,2.863,1.9335,5.499,1478.5,1.947,15.31,733.2
2010-02-05 01:41:00,113.0625,0.8638,37.15,1.5708,354.0,3107.0,0.9315,69.25,1064.25,1.3709,116.671875,97.5,66.8,0.011159,133.05,487.0,89.8,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.5,916.75,27.49,0.9314,272.5,109.03125,118.25,123.5625,118.65625,25.1,474.0,9998.0,123.87,117.66,100.1,73.42,72.19,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.37,1066.4,2.863,1.9335,5.499,1478.5,1.947,15.305,733.2
2010-02-05 01:42:00,113.0625,0.8638,37.19,1.5708,354.25,3107.0,0.9316,69.25,1064.0,1.3709,116.671875,97.5,66.8,0.011159,133.05,487.0,89.8,1453.5,894.8,9910.0,10050.0,1739.0,382.2,591.5,917.5,27.49,0.9312,272.5,109.03125,118.25,123.5625,118.65625,25.1,474.0,9998.0,123.87,117.66,100.1,73.39,72.2,2702.0,108.715,1.896,1.909,1306.0,71.78,2241.0,73.39,1066.3,2.8655,1.9335,5.499,1478.5,1.947,15.31,733.2
