,@AD#,@BP#,@CD#,@ES#,@EU#,@FV#,@JY#,@NIY#,@NKD#,@NQ#,@RTY#,@SF#,@TU#,@TY#,@UB#,@US#,@YM#
2012-04-06 02:18:00,1.0231,1.5849,1.0056,1392.75,1.3082,122.671875,0.012164,9675.0,9715.0,2758.25,813.9,1.0896,110.03906200000002,129.90625,151.21875,138.15625,12998.0
2012-04-06 02:19:00,1.0231,1.5851,1.0056,1393.0,1.3081,122.671875,0.012163,9675.0,9715.0,2758.25,813.9,1.0896,110.03906200000002,129.890625,151.21875,138.125,12998.0
2012-04-06 02:20:00,1.0231,1.5851,1.0056,1392.75,1.3082,122.67968700000002,0.012163,9675.0,9715.0,2758.25,813.9,1.0893,110.03906200000002,129.890625,151.21875,138.125,12998.0
2012-04-06 02:21:00,1.0231,1.5851,1.0056,1392.75,1.3082,122.67968700000002,0.012163,9675.0,9715.0,2758.0,813.9,1.0894,110.03906200000002,129.890625,151.21875,138.125,12998.0
2012-04-06 02:22:00,1.0231,1.585,1.0055,1392.75,1.3081,122.67968700000002,0.012163,9675.0,9715.0,2758.0,813.9,1.0894,110.03906200000002,129.890625,151.21875,138.125,12998.0
2012-04-06 02:23:00,1.0231,1.585,1.0056,1392.75,1.3082,122.67968700000002,0.012163,9675.0,9715.0,2758.0,813.9,1.0894,110.03906200000002,129.890625,151.21875,138.125,12999.0
2012-04-06 02:24:00,1.0231,1.5848,1.0056,1392.75,1.3082,122.67968700000002,0.012165,9675.0,9715.0,2758.0,813.9,1.0894,110.03906200000002,129.890622,151.21875,138.125,12999.0
2012-04-06 02:25:00,1.0231,1.585,1.0056,1392.75,1.3082,122.671871,0.012162000000000001,9675.0,9715.0,2758.0,813.9,1.0895,110.03906200000002,129.890622,151.21875,138.125,12999.0
2012-04-06 02:26:00,1.0234,1.585,1.0056,1392.75,1.3082,122.671871,0.012163,9675.0,9715.0,2758.0,813.9,1.0895,110.03906200000002,129.890622,151.21875,138.125,12999.0
2012-04-06 02:27:00,1.0234,1.5849,1.0057,1392.75,1.3082,122.671871,0.012163,9675.0,9715.0,2758.25,814.0,1.0895,110.03906200000002,129.890622,151.21875,138.125,12999.0
2012-04-06 02:28:00,1.0234,1.5849,1.0057,1393.0,1.3083,122.671871,0.012164,9675.0,9715.0,2758.25,814.2,1.0895,110.03906200000002,129.890622,151.21875,138.125,12999.0
2012-04-06 02:29:00,1.0234,1.5849,1.0057,1393.0,1.3083,122.671871,0.012163,9675.0,9715.0,2758.25,814.2,1.0895,110.03906200000002,129.890622,151.21875,138.125,12999.0
2012-04-06 02:30:00,1.0234,1.5849,1.0057,1392.75,1.3083,122.671871,0.012161,9675.0,9715.0,2758.25,814.2,1.0895,110.03906200000002,129.890622,151.21875,138.125,12999.0
2012-04-06 02:31:00,1.0235,1.5849,1.0057,1392.75,1.3083,122.67968400000001,0.012161,9675.0,9715.0,2758.0,814.2,1.0896,110.03906200000002,129.890622,151.28125,138.15625,12999.0
2012-04-06 02:32:00,1.0234,1.5851,1.0058,1392.75,1.3084,122.67968400000001,0.012161,9675.0,9715.0,2758.0,814.2,1.0896,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:33:00,1.0234,1.5851,1.0057,1392.75,1.3082,122.67968400000001,0.012161,9675.0,9715.0,2758.25,814.2,1.0896,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:34:00,1.0233,1.5852,1.0056,1392.5,1.3082,122.67968400000001,0.012161,9675.0,9715.0,2758.25,814.2,1.0896,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:35:00,1.0233,1.5853,1.0056,1392.5,1.3083,122.67968400000001,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0895,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:36:00,1.0234,1.5853,1.0056,1392.75,1.3081,122.67968400000001,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0895,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:37:00,1.0234,1.5853,1.0057,1392.5,1.3082,122.67968400000001,0.012159999999999999,9675.0,9715.0,2757.0,814.2,1.0895,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:38:00,1.0234,1.5853,1.0057,1392.75,1.3083,122.67968400000001,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0895,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:39:00,1.0233,1.5853,1.0057,1392.5,1.3082,122.67968400000001,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0895,110.03906200000002,129.874997,151.28125,138.125,13000.0
2012-04-06 02:40:00,1.0231,1.5853,1.0057,1392.5,1.3082,122.67968400000001,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0894,110.03906200000002,129.859372,151.28125,138.125,13000.0
2012-04-06 02:41:00,1.0232,1.5852,1.0057,1392.75,1.3081,122.66405900000001,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0894,110.03906200000002,129.859372,151.28125,138.125,13000.0
2012-04-06 02:42:00,1.023,1.5852,1.0057,1392.5,1.308,122.671871,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0894,110.03906200000002,129.859372,151.28125,138.125,13000.0
2012-04-06 02:43:00,1.0231,1.5852,1.0057,1392.5,1.308,122.671871,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0893,110.03906200000002,129.859372,151.28125,138.125,13000.0
2012-04-06 02:44:00,1.0231,1.5852,1.0057,1392.5,1.308,122.671871,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0893,110.03906200000002,129.859372,151.28125,138.125,13000.0
2012-04-06 02:45:00,1.023,1.5852,1.0057,1392.5,1.308,122.687496,0.012162000000000001,9675.0,9715.0,2757.0,814.2,1.0893,110.03906200000002,129.859372,151.28125,138.125,12999.0
2012-04-06 02:46:00,1.0231,1.5851,1.0056,1392.5,1.3079,122.687496,0.012161,9675.0,9715.0,2757.0,814.2,1.0894,110.046872,129.874997,151.28125,138.125,12998.0
2012-04-06 02:47:00,1.0231,1.5852,1.0056,1392.5,1.3078,122.67968400000001,0.012159999999999999,9675.0,9715.0,2757.0,814.2,1.0894,110.046872,129.859372,151.28125,138.125,12998.0
2012-04-06 02:48:00,1.023,1.5852,1.0056,1392.5,1.3079,122.67968400000001,0.012158,9675.0,9715.0,2757.25,814.2,1.0893,110.046872,129.859372,151.28125,138.125,12998.0
2012-04-06 02:49:00,1.023,1.5852,1.0056,1392.5,1.3078,122.67968400000001,0.012159,9675.0,9715.0,2757.25,814.2,1.0893,110.046872,129.859372,151.28125,138.125,12998.0
2012-04-06 02:50:00,1.023,1.5852,1.0056,1392.75,1.3078,122.67968400000001,0.012159,9675.0,9715.0,2757.25,814.2,1.0892,110.046872,129.859372,151.28125,138.125,12998.0
2012-04-06 02:51:00,1.023,1.5853,1.0056,1392.75,1.3078,122.67968400000001,0.012159999999999999,9675.0,9715.0,2757.25,814.2,1.0892,110.046872,129.859372,151.28125,138.125,12998.0
2012-04-06 02:52:00,1.0231,1.5852,1.0055,1392.75,1.3077,122.67968400000001,0.012159999999999999,9675.0,9715.0,2757.25,813.9,1.0892,110.046872,129.859372,151.28125,138.09375,12998.0
2012-04-06 02:53:00,1.0232,1.5852,1.0057,1392.75,1.3077,122.67968400000001,0.012159,9675.0,9715.0,2757.25,813.9,1.0892,110.046872,129.859372,151.28125,138.09375,12998.0
2012-04-06 02:54:00,1.0232,1.5851,1.0056,1392.5,1.3078,122.67968400000001,0.012158,9675.0,9715.0,2757.25,813.9,1.0892,110.03905900000001,129.859372,151.28125,138.09375,12998.0
2012-04-06 02:55:00,1.023,1.5852,1.0056,1392.25,1.3077,122.687496,0.012158,9675.0,9715.0,2757.25,813.9,1.0892,110.03905900000001,129.859372,151.28125,138.09375,12999.0
2012-04-06 02:56:00,1.0229,1.5853,1.0056,1392.5,1.3077,122.687496,0.012158,9675.0,9715.0,2757.25,813.9,1.0892,110.03905900000001,129.874997,151.28125,138.09375,12998.0
2012-04-06 02:57:00,1.0231,1.5852,1.0056,1392.25,1.3077,122.687496,0.012158,9675.0,9715.0,2757.25,814.0,1.0892,110.03905900000001,129.874997,151.28125,138.09375,12998.0
2012-04-06 02:58:00,1.0231,1.5853,1.0056,1392.5,1.3075,122.687496,0.012158,9675.0,9715.0,2757.25,814.0,1.0892,110.03905900000001,129.874997,151.28125,138.09375,12998.0
2012-04-06 02:59:00,1.0232,1.5853,1.0057,1392.5,1.3075,122.687496,0.012158,9675.0,9715.0,2757.25,814.3,1.0891,110.03905900000001,129.859372,151.28125,138.09375,12998.0
2012-04-06 03:00:00,1.0232,1.5853,1.0057,1392.25,1.3075,122.687496,0.012158,9675.0,9715.0,2757.25,814.3,1.0892,110.03905900000001,129.859372,151.28125,138.09375,12998.0
2012-04-06 03:01:00,1.0232,1.5853,1.0057,1392.25,1.3075,122.67968700000002,0.012157,9675.0,9715.0,2757.25,814.3,1.0891,110.03906200000002,129.875,151.28125,138.09375,12998.0
2012-04-06 03:02:00,1.0233,1.5851,1.0056,1392.25,1.3074,122.67968700000002,0.012156,9675.0,9715.0,2757.25,814.3,1.0891,110.03906200000002,129.859375,151.28125,138.09375,12998.0
2012-04-06 03:03:00,1.0234,1.5852,1.0056,1392.5,1.3076,122.67968700000002,0.012157,9675.0,9715.0,2757.25,814.3,1.0891,110.03906200000002,129.859375,151.25,138.125,12998.0
2012-04-06 03:04:00,1.0236,1.5852,1.0057,1392.5,1.3076,122.67968700000002,0.012157,9675.0,9715.0,2757.25,814.3,1.0891,110.03906200000002,129.875,151.15625,138.09375,12998.0
2012-04-06 03:05:00,1.0236,1.5852,1.0057,1392.5,1.3075,122.67968700000002,0.012157,9675.0,9715.0,2757.5,814.3,1.0891,110.03906200000002,129.875,151.15625,138.09375,12998.0
2012-04-06 03:06:00,1.0238,1.5852,1.0058,1392.5,1.3076,122.67968700000002,0.012157,9675.0,9715.0,2757.5,814.3,1.0891,110.03906200000002,129.875,151.15625,138.0625,12998.0
2012-04-06 03:07:00,1.0238,1.5852,1.0058,1392.5,1.3076,122.67968700000002,0.012158,9675.0,9715.0,2757.75,814.3,1.0889,110.03906200000002,129.875,151.15625,138.0625,12998.0
2012-04-06 03:08:00,1.0238,1.5852,1.0058,1392.75,1.3075,122.67968700000002,0.012156,9675.0,9715.0,2757.75,814.3,1.0889,110.03906200000002,129.875,151.15625,138.0625,12998.0
2012-04-06 03:09:00,1.0237,1.5852,1.0058,1392.75,1.3074,122.67968700000002,0.012157,9675.0,9715.0,2757.75,814.3,1.0889,110.03906200000002,129.875,151.15625,138.0625,12998.0
2012-04-06 03:10:00,1.0239,1.5854,1.0059,1392.75,1.3074,122.67968700000002,0.012153,9685.0,9715.0,2757.75,814.3,1.0889,110.03906200000002,129.875,151.15625,138.0625,12998.0
2012-04-06 03:11:00,1.0238,1.585,1.0059,1393.0,1.3073,122.67968700000002,0.012154,9685.0,9715.0,2758.25,814.3,1.0889,110.03906200000002,129.875,151.15625,138.0625,13001.0
2012-04-06 03:12:00,1.0238,1.5848,1.006,1392.75,1.3071,122.67968700000002,0.012154,9685.0,9715.0,2757.75,814.3,1.0888,110.03906200000002,129.875,151.15625,138.09375,13001.0
2012-04-06 03:13:00,1.0238,1.5848,1.0059,1392.75,1.3072,122.67968700000002,0.012155,9685.0,9715.0,2758.0,814.3,1.0888,110.03906200000002,129.875,151.15625,138.09375,13002.0
2012-04-06 03:14:00,1.0237,1.5846,1.0059,1393.0,1.3071,122.67968700000002,0.012155,9685.0,9715.0,2758.0,814.3,1.0888,110.03906200000002,129.875,151.15625,138.09375,13002.0
2012-04-06 03:15:00,1.0238,1.5847,1.0059,1393.0,1.3072,122.67968700000002,0.012155,9685.0,9715.0,2758.0,814.3,1.0888,110.03906200000002,129.875,151.15625,138.09375,13002.0
2012-04-06 03:16:00,1.0238,1.5848,1.0059,1392.75,1.3074,122.67968700000002,0.012157,9685.0,9715.0,2758.0,814.3,1.0889,110.03906200000002,129.875,151.15625,138.09375,13002.0
2012-04-06 03:17:00,1.024,1.5847,1.0058,1392.75,1.3074,122.6875,0.012157,9685.0,9715.0,2757.75,814.3,1.0889,110.03906200000002,129.875,151.15625,138.09375,13001.0
2012-04-06 03:18:00,1.0239,1.5848,1.0058,1393.0,1.3075,122.6875,0.012157,9685.0,9715.0,2757.75,814.3,1.0889,110.03906200000002,129.890625,151.15625,138.09375,13003.0
2012-04-06 03:19:00,1.0238,1.5846,1.0058,1393.0,1.3074,122.6875,0.012159,9685.0,9715.0,2757.75,814.3,1.0889,110.03906200000002,129.890625,151.15625,138.09375,13003.0
2012-04-06 03:20:00,1.0238,1.5845,1.0058,1392.75,1.3074,122.6875,0.012157,9685.0,9715.0,2757.75,814.1,1.0888,110.03906200000002,129.890625,151.15625,138.09375,13003.0
2012-04-06 03:21:00,1.0239,1.5845,1.0058,1393.0,1.3074,122.6875,0.012157,9685.0,9715.0,2757.75,814.1,1.0889,110.03906200000002,129.875,151.25,138.125,13002.0
2012-04-06 03:22:00,1.0239,1.5846,1.0058,1393.0,1.3076,122.6875,0.012156,9685.0,9715.0,2757.75,814.1,1.0888,110.03906200000002,129.875,151.25,138.125,13002.0
2012-04-06 03:23:00,1.0238,1.5847,1.0058,1392.75,1.3075,122.6875,0.012156,9685.0,9715.0,2758.5,814.1,1.0888,110.03906200000002,129.875,151.25,138.125,13001.0
2012-04-06 03:24:00,1.0238,1.5847,1.006,1392.75,1.3075,122.6875,0.012155,9685.0,9715.0,2758.5,814.1,1.0888,110.03906200000002,129.890625,151.25,138.125,13001.0
2012-04-06 03:25:00,1.0238,1.5847,1.006,1392.75,1.3075,122.6875,0.012157,9685.0,9715.0,2758.5,814.1,1.0888,110.03906200000002,129.890625,151.25,138.125,13002.0
2012-04-06 03:26:00,1.0238,1.5848,1.0059,1392.75,1.3075,122.6875,0.012157,9685.0,9715.0,2758.5,814.1,1.0888,110.03906200000002,129.890625,151.25,138.125,13002.0
2012-04-06 03:27:00,1.0238,1.5849,1.0059,1392.75,1.3075,122.6875,0.012157,9685.0,9715.0,2758.5,814.1,1.0888,110.03906200000002,129.875,151.21875,138.125,13002.0
2012-04-06 03:28:00,1.0238,1.5849,1.0059,1393.0,1.3075,122.6875,0.012157,9680.0,9715.0,2758.25,814.1,1.0888,110.03906200000002,129.875,151.28125,138.125,13002.0
2012-04-06 03:29:00,1.0238,1.5848,1.0059,1393.0,1.3075,122.6875,0.012156,9680.0,9715.0,2758.25,814.1,1.0888,110.03906200000002,129.875,151.21875,138.125,13004.0
2012-04-06 03:30:00,1.0238,1.5848,1.006,1393.0,1.3074,122.6875,0.012156,9680.0,9715.0,2758.25,814.1,1.0888,110.03906200000002,129.875,151.21875,138.15625,13004.0
2012-04-06 03:31:00,1.0238,1.5849,1.006,1393.0,1.3075,122.6875,0.012156,9680.0,9715.0,2758.25,814.1,1.0887,110.03906200000002,129.875,151.21875,138.15625,13004.0
2012-04-06 03:32:00,1.0238,1.5848,1.0059,1393.0,1.3075,122.6875,0.012156,9680.0,9715.0,2758.25,814.1,1.0886,110.03906200000002,129.890625,151.21875,138.15625,13004.0
2012-04-06 03:33:00,1.0238,1.5847,1.0059,1393.0,1.3074,122.6875,0.012156,9680.0,9715.0,2758.25,814.1,1.0887,110.046875,129.875,151.21875,138.125,13003.0
2012-04-06 03:34:00,1.0238,1.5847,1.0059,1392.75,1.3074,122.6875,0.012156,9680.0,9715.0,2758.25,814.1,1.0887,110.046875,129.875,151.21875,138.125,13002.0
2012-04-06 03:35:00,1.0236,1.5848,1.0059,1392.75,1.3074,122.6875,0.012155,9680.0,9715.0,2758.25,814.1,1.0887,110.046875,129.875,151.21875,138.125,13002.0
2012-04-06 03:36:00,1.0237,1.5847,1.0059,1392.75,1.3073,122.6875,0.012155,9680.0,9715.0,2758.0,814.1,1.0887,110.046875,129.875,151.21875,138.125,13001.0
2012-04-06 03:37:00,1.0237,1.5846,1.0059,1392.75,1.3073,122.6875,0.012155,9680.0,9715.0,2758.0,814.1,1.0886,110.046875,129.875,151.21875,138.125,13001.0
2012-04-06 03:38:00,1.0237,1.5847,1.0059,1392.75,1.3074,122.6875,0.012156,9675.0,9715.0,2758.25,814.1,1.0886,110.046875,129.875,151.21875,138.125,13001.0
2012-04-06 03:39:00,1.0237,1.5845,1.006,1392.75,1.3073,122.6875,0.012154,9675.0,9715.0,2758.25,814.1,1.0886,110.046875,129.875,151.21875,138.125,13001.0
2012-04-06 03:40:00,1.0237,1.5846,1.006,1392.75,1.3072,122.6875,0.012154,9675.0,9715.0,2758.25,814.1,1.0886,110.046875,129.875,151.21875,138.125,13001.0
2012-04-06 03:41:00,1.0237,1.5845,1.006,1392.75,1.3072,122.6875,0.012155,9675.0,9715.0,2758.25,814.1,1.0886,110.046875,129.875,151.21875,138.125,13000.0
2012-04-06 03:42:00,1.0237,1.5845,1.006,1392.75,1.3071,122.6875,0.012154,9675.0,9690.0,2758.5,814.1,1.0886,110.046875,129.875,151.21875,138.125,13000.0
2012-04-06 03:43:00,1.0237,1.5845,1.006,1392.75,1.3072,122.6875,0.012152,9675.0,9690.0,2758.5,814.1,1.0885,110.046875,129.875,151.21875,138.125,13000.0
2012-04-06 03:44:00,1.0237,1.5847,1.006,1392.75,1.3073,122.6875,0.012149,9675.0,9690.0,2758.25,814.1,1.0885,110.046875,129.875,151.21875,138.125,13000.0
2012-04-06 03:45:00,1.0237,1.5847,1.006,1392.75,1.3072,122.6875,0.012148,9675.0,9690.0,2758.25,814.1,1.0885,110.046875,129.875,151.21875,138.125,13000.0
2012-04-06 03:46:00,1.0235,1.5849,1.006,1392.75,1.3072,122.6875,0.012143000000000001,9675.0,9690.0,2758.25,814.1,1.0886,110.046875,129.875,151.21875,138.125,13000.0
2012-04-06 03:47:00,1.0234,1.5849,1.006,1392.75,1.3073,122.6875,0.012144,9675.0,9690.0,2758.25,814.1,1.0885,110.046875,129.859375,151.21875,138.125,13001.0
2012-04-06 03:48:00,1.0236,1.5848,1.006,1392.75,1.3073,122.67968700000002,0.012144,9675.0,9690.0,2758.25,814.1,1.0884,110.046875,129.859375,151.21875,138.125,13001.0
2012-04-06 03:49:00,1.0235,1.5845,1.006,1392.75,1.3072,122.67968700000002,0.012148,9675.0,9690.0,2758.25,814.1,1.0886,110.046875,129.859375,151.21875,138.125,13000.0
2012-04-06 03:50:00,1.0234,1.5844,1.006,1392.75,1.3071,122.67968700000002,0.012147,9680.0,9690.0,2758.25,814.1,1.0886,110.046875,129.859375,151.21875,138.125,12999.0
2012-04-06 03:51:00,1.023,1.5845,1.006,1392.5,1.3072,122.67968700000002,0.012144,9680.0,9690.0,2758.25,814.1,1.0884,110.046875,129.859375,151.21875,138.125,12999.0
2012-04-06 03:52:00,1.0228,1.5843,1.0059,1392.5,1.3071,122.67968700000002,0.012145999999999999,9685.0,9690.0,2758.25,814.1,1.0881,110.046875,129.84375,151.21875,138.09375,12997.0
2012-04-06 03:53:00,1.0229,1.5842,1.0059,1392.5,1.3069,122.67968700000002,0.012145,9685.0,9690.0,2758.25,814.1,1.088,110.046875,129.84375,151.21875,138.09375,12997.0
2012-04-06 03:54:00,1.0229,1.5843,1.006,1392.5,1.307,122.67968700000002,0.012145,9685.0,9690.0,2758.25,814.1,1.0881,110.046875,129.859375,151.21875,138.09375,12997.0
2012-04-06 03:55:00,1.023,1.5844,1.006,1392.5,1.3069,122.67968700000002,0.012145,9685.0,9690.0,2758.25,814.1,1.0882,110.046875,129.859375,151.21875,138.09375,12997.0
2012-04-06 03:56:00,1.023,1.5843,1.006,1392.5,1.3069,122.67968700000002,0.012145,9690.0,9690.0,2758.25,814.1,1.0881,110.046875,129.859375,151.21875,138.09375,12997.0
2012-04-06 03:57:00,1.023,1.5843,1.006,1392.5,1.3069,122.67968700000002,0.012144,9690.0,9690.0,2758.25,814.1,1.088,110.046875,129.84375,151.21875,138.09375,12997.0
2012-04-06 03:58:00,1.023,1.5842,1.006,1392.75,1.3069,122.67968700000002,0.012144,9690.0,9690.0,2758.25,814.1,1.0881,110.046875,129.84375,151.21875,138.09375,12997.0
2012-04-06 03:59:00,1.023,1.5841,1.0059,1392.75,1.3068,122.67968700000002,0.012144,9690.0,9705.0,2758.25,814.1,1.088,110.046875,129.84375,151.21875,138.09375,12997.0
2012-04-06 04:00:00,1.0229,1.5842,1.0059,1392.75,1.3069,122.67968700000002,0.012144,9690.0,9705.0,2758.25,814.2,1.088,110.046875,129.84375,151.21875,138.09375,12997.0
2012-04-06 04:01:00,1.023,1.5843,1.0059,1392.5,1.3071,122.67968700000002,0.012145,9675.0,9690.0,2758.25,814.2,1.0882,110.03906200000002,129.859375,151.21875,138.09375,12997.0
2012-04-06 04:02:00,1.0231,1.5842,1.0056,1392.5,1.3071,122.67968700000002,0.012145,9675.0,9690.0,2758.25,814.2,1.0882,110.03906200000002,129.84375,151.21875,138.09375,12999.0
2012-04-06 04:03:00,1.0233,1.5843,1.0058,1392.5,1.3072,122.67968700000002,0.012143000000000001,9675.0,9690.0,2758.25,814.2,1.0883,110.03906200000002,129.84375,151.21875,138.09375,12999.0
2012-04-06 04:04:00,1.0236,1.5845,1.0059,1392.5,1.3074,122.67968700000002,0.012144,9675.0,9690.0,2758.25,814.2,1.0883,110.03906200000002,129.84375,151.21875,138.0625,12999.0
2012-04-06 04:05:00,1.0238,1.5845,1.006,1392.75,1.3074,122.67968700000002,0.012144,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.84375,151.21875,138.0625,13001.0
2012-04-06 04:06:00,1.0239,1.5844,1.006,1392.75,1.3074,122.67968700000002,0.012144,9675.0,9690.0,2759.25,814.2,1.0884,110.03906200000002,129.84375,151.21875,138.0625,13001.0
2012-04-06 04:07:00,1.0241,1.5845,1.006,1392.75,1.3074,122.67968700000002,0.012143000000000001,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.84375,151.21875,138.0625,13001.0
2012-04-06 04:08:00,1.0241,1.5844,1.006,1393.0,1.3074,122.67968700000002,0.012145,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.84375,151.21875,138.0625,13001.0
2012-04-06 04:09:00,1.024,1.5844,1.0059,1393.0,1.3074,122.67968700000002,0.012147,9675.0,9690.0,2759.0,814.2,1.0885,110.03906200000002,129.84375,151.21875,138.0625,13001.0
2012-04-06 04:10:00,1.024,1.5843,1.006,1393.0,1.3073,122.67968700000002,0.012145,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.84375,151.21875,138.0625,13001.0
2012-04-06 04:11:00,1.024,1.5843,1.006,1393.0,1.3073,122.671875,0.012145999999999999,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.828125,151.21875,138.0625,13001.0
2012-04-06 04:12:00,1.0238,1.5844,1.0059,1393.0,1.3074,122.671875,0.012145999999999999,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.828125,151.21875,138.0625,13001.0
2012-04-06 04:13:00,1.0237,1.5843,1.0059,1393.0,1.3074,122.671875,0.012145999999999999,9675.0,9690.0,2759.25,814.2,1.0885,110.03906200000002,129.828125,151.21875,138.0625,13001.0
2012-04-06 04:14:00,1.0237,1.5844,1.0059,1393.0,1.3073,122.671875,0.012144,9675.0,9690.0,2759.0,814.2,1.0885,110.03906200000002,129.828125,151.21875,138.0625,13001.0
2012-04-06 04:15:00,1.0238,1.5844,1.0059,1393.0,1.3072,122.671875,0.012145999999999999,9675.0,9690.0,2759.0,814.2,1.0885,110.03906200000002,129.828125,151.21875,138.0625,13001.0
2012-04-06 04:16:00,1.0238,1.5844,1.0059,1393.0,1.3072,122.67968700000002,0.012145999999999999,9675.0,9690.0,2759.0,814.2,1.0885,110.03906200000002,129.84375,151.21875,138.0625,13002.0
2012-04-06 04:17:00,1.0238,1.5844,1.006,1393.0,1.3073,122.67968700000002,0.012145,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.84375,151.21875,138.0625,13002.0
2012-04-06 04:18:00,1.0238,1.5845,1.006,1393.0,1.3073,122.67968700000002,0.012145,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.828125,151.21875,138.0625,13002.0
2012-04-06 04:19:00,1.0238,1.5845,1.006,1393.0,1.3072,122.67968700000002,0.012144,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.828125,151.21875,138.0625,13002.0
2012-04-06 04:20:00,1.0238,1.5843,1.006,1393.0,1.3072,122.67968700000002,0.012144,9675.0,9690.0,2759.0,814.2,1.0884,110.03906200000002,129.84375,151.21875,138.0625,13002.0
