,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-02-05 01:11:00,0.717,31.4,1.4555,369.0,2767.0,0.7284,60.51,1904.0,1.12035,121.1953125,155.45,70.25,0.00857,125.8,460.25,135.1,1577.2,16745.0,16770.0,4145.5,468.2,1007.5,877.0,13.01,1.007,268.2,140.765625,109.453125,130.484375,168.75,163.28125,23.15,472.5,16300.0,163.84,132.51,164.44,31.72,34.32,2903.0,111.825,29.5,314.25,1.0787,1.021,1441.0,154.69,34.33,1974.0,31.73,1156.3,2.1105,1.0706,2.03,905.0,1.023,14.865,394.6
2016-02-05 01:12:00,0.717,31.4,1.4555,369.0,2767.0,0.7285,60.51,1904.0,1.12045,121.1953125,155.45,70.25,0.0085705,125.8,460.25,135.1,1577.2,16735.0,16765.0,4146.0,468.2,1007.5,877.0,13.01,1.007,268.2,140.765625,109.4609375,130.484375,168.75,163.28125,23.15,472.5,16302.0,163.84,132.51,164.44,31.72,34.34,2903.0,111.825,29.5,314.25,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.74,1156.4,2.1105,1.0709,2.03,905.4,1.023,14.865,394.6
2016-02-05 01:13:00,0.717,31.4,1.4555,369.0,2767.0,0.7284,60.49,1904.0,1.12055,121.1953125,155.45,70.25,0.008571500000000001,125.8,460.25,135.1,1577.2,16735.0,16760.0,4145.5,468.2,1007.6,877.0,13.01,1.0071,268.2,140.765625,109.4609375,130.484375,168.75,163.28125,23.15,472.5,16301.0,163.84,132.51,164.44,31.75,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.75,1156.1,2.1105,1.0709,2.031,905.5,1.023,14.87,394.6
2016-02-05 01:14:00,0.7171,31.4,1.4556,369.0,2767.0,0.7284,60.49,1904.0,1.1205,121.1953125,155.45,70.25,0.00857,125.8,460.25,135.1,1577.2,16735.0,16770.0,4145.75,468.2,1007.6,877.0,13.01,1.0071,268.2,140.765625,109.4609375,130.484375,168.75,163.28125,23.15,472.25,16302.0,163.84,132.51,164.44,31.76,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.0,2.111,1.0709,2.031,905.7,1.023,14.87,394.6
2016-02-05 01:15:00,0.7173,31.4,1.4556,369.0,2767.0,0.7284,60.49,1903.25,1.1206,121.1953125,155.45,70.25,0.008571500000000001,125.8,460.25,135.1,1577.2,16720.0,16750.0,4144.75,468.2,1007.6,877.0,13.01,1.0073,268.2,140.765625,109.4609375,130.484375,168.75,163.28125,23.15,472.25,16296.0,163.84,132.51,164.44,31.76,34.33,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.0,2.111,1.0711,2.036,906.0,1.023,14.87,394.6
2016-02-05 01:16:00,0.7174,31.4,1.4556,369.0,2767.0,0.7285,60.49,1903.75,1.12055,121.1953125,155.45,70.25,0.0085705,125.8,460.25,135.1,1577.2,16725.0,16760.0,4145.25,468.2,1007.6,877.0,13.01,1.0073,268.2,140.765625,109.453125,130.5,168.75,163.3125,23.15,472.25,16298.0,163.84,132.51,164.44,31.76,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.75,1156.1,2.1105,1.0715,2.0380000000000003,906.0,1.023,14.865,394.6
2016-02-05 01:17:00,0.7174,31.4,1.4559,369.0,2767.0,0.7285,60.49,1903.75,1.12055,121.1953125,155.45,70.25,0.0085705,125.8,460.25,135.1,1577.2,16725.0,16760.0,4145.5,468.2,1007.6,877.5,13.01,1.0073,268.3,140.765625,109.453125,130.484375,168.75,163.3125,23.15,472.25,16298.0,163.84,132.51,164.44,31.76,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.2,2.1105,1.072,2.036,906.0,1.023,14.87,394.6
2016-02-05 01:18:00,0.7174,31.38,1.4558,369.25,2767.0,0.7285,60.49,1903.5,1.1206,121.1953125,155.45,70.25,0.0085685,125.8,460.25,135.1,1577.2,16735.0,16765.0,4145.5,468.2,1007.6,877.5,13.01,1.0073,268.3,140.765625,109.453125,130.5,168.75,163.3125,23.15,472.25,16300.0,163.84,132.51,164.44,31.76,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.3,2.11,1.0715,2.035,906.0,1.023,14.87,394.6
2016-02-05 01:19:00,0.7175,31.38,1.4557,369.25,2767.0,0.7285,60.49,1903.75,1.1203,121.203125,155.45,70.25,0.008568000000000001,125.8,460.25,135.1,1577.2,16735.0,16775.0,4145.75,468.2,1007.6,877.5,13.01,1.0071,268.3,140.765625,109.453125,130.5,168.75,163.3125,23.15,472.25,16299.0,163.84,132.51,164.44,31.76,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.2,2.109,1.0715,2.035,906.0,1.023,14.865,394.6
2016-02-05 01:20:00,0.7176,31.39,1.4559,369.25,2767.0,0.7285,60.49,1903.25,1.12045,121.1953125,155.45,70.25,0.008569,125.8,460.25,135.1,1577.2,16730.0,16760.0,4145.0,468.2,1007.7,877.5,13.01,1.0071,268.3,140.765625,109.453125,130.5,168.75,163.3125,23.15,472.5,16298.0,163.84,132.51,164.44,31.76,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.3,2.109,1.0715,2.035,906.0,1.023,14.865,394.6
2016-02-05 01:21:00,0.7176,31.39,1.4559,369.25,2767.0,0.7285,60.49,1903.5,1.1204,121.1953125,155.45,70.25,0.0085685,125.8,460.25,135.1,1577.2,16730.0,16765.0,4145.25,468.2,1007.7,877.5,13.01,1.0071,268.3,140.8125,109.453125,130.5,168.78125,163.3125,23.15,472.25,16299.0,163.84,132.51,164.44,31.74,34.35,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.3,2.109,1.0715,2.0340000000000003,906.0,1.023,14.87,394.6
2016-02-05 01:22:00,0.7176,31.39,1.4559,369.25,2767.0,0.7285,60.49,1903.0,1.12045,121.203125,155.45,70.25,0.008569499999999999,125.8,460.25,135.1,1577.2,16730.0,16755.0,4144.25,468.2,1007.7,877.5,13.01,1.0071,268.3,140.8125,109.453125,130.515625,168.8125,163.34375,23.15,472.25,16294.0,163.84,132.51,164.44,31.74,34.34,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.74,1156.1,2.109,1.0715,2.037,906.0,1.023,14.865,394.6
2016-02-05 01:23:00,0.7173,31.38,1.4558,369.25,2767.0,0.7285,60.49,1903.25,1.12055,121.2109375,155.45,70.25,0.00857,125.8,460.25,135.1,1577.2,16730.0,16750.0,4145.0,468.2,1007.4,877.5,13.01,1.0071,268.4,140.8125,109.453125,130.515625,168.8125,163.34375,23.15,472.25,16296.0,163.84,132.51,164.44,31.74,34.34,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.34,1974.0,31.71,1156.0,2.109,1.0715,2.036,906.0,1.023,14.86,394.6
2016-02-05 01:24:00,0.7173,31.37,1.4557,369.25,2767.0,0.7284,60.51,1903.25,1.12065,121.2109375,155.45,70.25,0.008569499999999999,125.8,460.25,135.1,1577.2,16730.0,16755.0,4145.0,468.2,1007.4,877.5,13.01,1.0073,268.4,140.8125,109.453125,130.515625,168.8125,163.34375,23.15,472.25,16296.0,163.84,132.51,164.44,31.71,34.31,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.71,1156.2,2.11,1.0709,2.035,906.0,1.023,14.86,394.6
2016-02-05 01:25:00,0.7174,31.37,1.4557,369.25,2767.0,0.7284,60.49,1903.0,1.12065,121.203125,155.45,70.25,0.008569499999999999,125.8,460.25,135.1,1577.2,16725.0,16755.0,4145.0,468.2,1007.4,877.5,13.01,1.0073,268.4,140.8125,109.453125,130.515625,168.8125,163.375,23.15,472.25,16294.0,163.84,132.51,164.44,31.7,34.33,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.72,1156.0,2.11,1.0709,2.035,906.0,1.023,14.86,394.6
2016-02-05 01:26:00,0.7177,31.36,1.4558,369.25,2767.0,0.7285,60.46,1903.0,1.12065,121.203125,155.45,70.25,0.008569,125.8,460.25,135.1,1577.2,16735.0,16770.0,4145.25,468.2,1007.6,877.5,13.01,1.0073,268.4,140.8125,109.453125,130.5,168.8125,163.34375,23.15,472.25,16297.0,163.84,132.51,164.44,31.7,34.34,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.72,1155.8,2.1105,1.0709,2.035,906.0,1.023,14.865,394.6
2016-02-05 01:27:00,0.7176,31.36,1.4558,369.25,2767.0,0.7285,60.47,1903.0,1.1206,121.203125,155.45,70.25,0.008568000000000001,125.8,460.25,135.1,1577.2,16730.0,16770.0,4144.5,468.2,1007.6,877.5,13.01,1.0073,268.4,140.8125,109.453125,130.515625,168.8125,163.34375,23.15,472.25,16294.0,163.84,132.51,164.44,31.7,34.33,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.73,1155.7,2.11,1.0709,2.035,906.0,1.023,14.86,394.6
2016-02-05 01:28:00,0.7176,31.36,1.4558,369.25,2767.0,0.7285,60.47,1902.75,1.1205,121.203125,155.45,70.25,0.008567,125.8,460.25,135.1,1577.2,16730.0,16760.0,4144.5,468.2,1007.6,877.5,13.01,1.0073,268.4,140.8125,109.453125,130.515625,168.8125,163.34375,23.15,472.25,16294.0,163.84,132.51,164.44,31.7,34.32,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.72,1155.7,2.1105,1.0709,2.035,906.0,1.023,14.86,394.6
2016-02-05 01:29:00,0.7175,31.36,1.4555,369.25,2767.0,0.7285,60.47,1903.25,1.1203,121.203125,155.45,70.25,0.008566500000000001,125.8,460.25,135.1,1577.2,16735.0,16770.0,4144.75,468.2,1007.6,877.5,13.01,1.0072,268.4,140.828125,109.453125,130.515625,168.8125,163.375,23.15,472.25,16296.0,163.84,132.51,164.44,31.7,34.33,2903.0,111.825,29.5,314.5,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.72,1155.6,2.1105,1.0709,2.0340000000000003,906.0,1.023,14.86,394.6
2016-02-05 01:30:00,0.7174,31.36,1.4555,369.25,2767.0,0.7285,60.5,1903.25,1.12025,121.2109375,155.45,70.25,0.008566500000000001,125.8,460.25,135.1,1577.2,16730.0,16765.0,4145.0,468.2,1007.6,877.5,13.01,1.0072,268.4,140.828125,109.453125,130.515625,168.8125,163.34375,23.15,472.25,16295.0,163.84,132.51,164.44,31.7,34.31,2903.0,111.825,29.5,314.25,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.7,1155.4,2.11,1.0703,2.043,905.7,1.023,14.855,394.6
2016-02-05 01:31:00,0.7174,31.36,1.4555,369.0,2767.0,0.7285,60.5,1903.25,1.12045,121.2109375,155.45,70.25,0.0085685,125.8,460.25,135.1,1577.2,16730.0,16760.0,4145.5,468.2,1007.3,877.25,13.01,1.0074,268.4,140.84375,109.4609375,130.53125,168.875,163.40625,23.15,472.25,16294.0,163.84,132.51,164.44,31.7,34.26,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.31,1974.0,31.65,1155.2,2.11,1.0703,2.045,905.7,1.023,14.845,394.6
2016-02-05 01:32:00,0.7175,31.36,1.4555,369.0,2767.0,0.7284,60.5,1903.0,1.1205,121.2109375,155.45,70.25,0.008568000000000001,125.8,460.25,135.1,1577.2,16735.0,16760.0,4144.5,468.2,1007.1,877.25,13.01,1.0075,268.4,140.84375,109.4609375,130.515625,168.875,163.375,23.2,472.25,16294.0,163.84,132.51,164.44,31.64,34.27,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.64,1155.4,2.11,1.0703,2.045,905.5,1.023,14.84,394.6
2016-02-05 01:33:00,0.7176,31.35,1.4555,369.0,2767.0,0.7284,60.5,1902.75,1.1207,121.2109375,155.45,70.25,0.008568000000000001,125.8,460.25,135.1,1577.2,16730.0,16760.0,4144.5,468.2,1007.4,877.25,13.01,1.0076,268.4,140.84375,109.4609375,130.53125,168.84375,163.40625,23.2,472.25,16293.0,163.84,132.51,164.44,31.64,34.25,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.65,1155.3,2.11,1.0703,2.044,905.5,1.023,14.845,394.6
2016-02-05 01:34:00,0.7177,31.35,1.4558,369.0,2767.0,0.7284,60.5,1903.75,1.1207,121.2109375,155.45,70.25,0.008568000000000001,125.8,460.0,135.1,1577.2,16740.0,16775.0,4146.25,468.2,1007.8,877.25,13.01,1.0076,268.4,140.84375,109.4609375,130.515625,168.875,163.375,23.2,472.25,16300.0,163.84,132.51,164.44,31.64,34.24,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.65,1155.3,2.11,1.0703,2.046,905.5,1.0197,14.83,394.6
2016-02-05 01:35:00,0.7176,31.35,1.4557,369.0,2767.0,0.7284,60.5,1903.75,1.1207,121.21875,155.45,70.25,0.0085675,125.8,460.0,135.1,1577.2,16735.0,16765.0,4146.0,468.2,1007.8,877.25,13.01,1.0076,268.4,140.84375,109.4609375,130.53125,168.875,163.40625,23.2,472.25,16299.0,163.84,132.51,164.44,31.64,34.25,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.63,1155.2,2.1095,1.0703,2.044,904.9,1.0197,14.83,394.6
2016-02-05 01:36:00,0.7176,31.35,1.4557,369.0,2767.0,0.7284,60.46,1903.75,1.1207,121.21875,155.45,70.25,0.008566500000000001,125.8,460.0,135.1,1577.2,16735.0,16765.0,4146.5,468.2,1007.9,877.25,13.01,1.0076,268.4,140.84375,109.4609375,130.53125,168.875,163.375,23.2,472.25,16301.0,163.84,132.51,164.44,31.64,34.26,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.65,1155.2,2.109,1.0703,2.046,904.9,1.0197,14.835,394.6
2016-02-05 01:37:00,0.7175,31.36,1.4557,369.25,2767.0,0.7285,60.5,1904.0,1.1207,121.21875,155.45,70.25,0.0085675,125.8,460.0,135.1,1577.2,16730.0,16765.0,4146.75,468.2,1008.0,877.25,13.01,1.0077,268.3,140.84375,109.4609375,130.53125,168.875,163.375,23.2,472.25,16301.0,163.84,132.51,164.44,31.64,34.25,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.64,1155.2,2.1085,1.0703,2.046,904.9,1.0197,14.835,394.6
2016-02-05 01:38:00,0.7175,31.36,1.4558,369.25,2767.0,0.7285,60.5,1904.25,1.1207,121.21875,155.45,70.25,0.008568000000000001,125.8,460.0,135.1,1577.2,16730.0,16765.0,4147.75,468.2,1008.0,877.25,13.01,1.0077,268.3,140.84375,109.4609375,130.53125,168.875,163.375,23.2,472.5,16305.0,163.84,132.51,164.44,31.64,34.25,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.64,1155.1,2.1085,1.07,2.045,904.7,1.0192,14.835,394.6
2016-02-05 01:39:00,0.7175,31.36,1.4558,369.0,2767.0,0.7285,60.5,1904.0,1.12075,121.2109375,155.45,70.25,0.008569499999999999,125.8,460.0,135.1,1577.2,16730.0,16760.0,4147.0,468.2,1008.0,877.25,13.01,1.0077,268.3,140.84375,109.453125,130.515625,168.875,163.375,23.2,472.5,16301.0,163.84,132.51,164.44,31.64,34.25,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.65,1155.5,2.109,1.07,2.045,905.3,1.0192,14.85,394.6
2016-02-05 01:40:00,0.7175,31.37,1.4558,369.0,2767.0,0.7285,60.5,1904.0,1.12075,121.2109375,155.45,70.25,0.008572,125.8,460.0,135.1,1577.2,16720.0,16755.0,4147.0,468.2,1008.0,877.25,13.01,1.0077,268.3,140.84375,109.453125,130.53125,168.84375,163.375,23.2,472.5,16303.0,163.84,132.51,164.44,31.64,34.25,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.66,1155.5,2.1095,1.0702,2.043,905.0,1.0192,14.85,394.6
2016-02-05 01:41:00,0.7176,31.38,1.4559,369.25,2767.0,0.7285,60.5,1904.0,1.12075,121.21875,155.45,70.25,0.008571500000000001,125.8,460.0,135.1,1577.2,16725.0,16760.0,4146.75,468.2,1008.1,877.5,13.01,1.0077,268.3,140.875,109.4609375,130.53125,168.90625,163.40625,23.2,472.5,16303.0,163.84,132.51,164.44,31.64,34.25,2903.0,111.825,29.5,314.0,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.66,1155.6,2.109,1.0702,2.046,905.0,1.0192,14.855,394.6
2016-02-05 01:42:00,0.7177,31.38,1.4557,369.25,2767.0,0.7285,60.5,1904.0,1.12075,121.2265625,155.45,70.25,0.008570999999999999,125.8,460.0,135.1,1577.2,16725.0,16760.0,4146.5,468.3,1008.1,877.5,13.01,1.0077,268.3,140.875,109.4609375,130.53125,168.90625,163.40625,23.2,472.5,16300.0,163.84,132.51,164.44,31.66,34.26,2903.0,111.825,29.5,314.25,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.66,1155.6,2.109,1.0709,2.044,905.0,1.0192,14.855,394.6
2016-02-05 01:43:00,0.7178,31.38,1.456,369.25,2767.0,0.7285,60.5,1903.75,1.1209,121.2265625,155.45,70.25,0.008572,125.8,460.0,135.1,1577.2,16725.0,16750.0,4145.25,468.3,1007.7,877.5,13.01,1.0076,268.3,140.875,109.4609375,130.546875,168.9375,163.46875,23.2,472.5,16298.0,163.84,132.51,164.44,31.66,34.26,2903.0,111.825,29.5,314.25,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.65,1155.5,2.1095,1.0709,2.044,905.0,1.0192,14.855,394.6
2016-02-05 01:44:00,0.7181,31.38,1.456,369.0,2767.0,0.7287,60.5,1903.5,1.121,121.21875,155.45,70.25,0.0085735,125.8,460.0,135.1,1577.2,16720.0,16750.0,4146.0,468.3,1007.8,877.5,13.01,1.0077,268.3,140.859375,109.4609375,130.546875,168.875,163.40625,23.2,472.5,16299.0,163.84,132.51,164.44,31.66,34.26,2903.0,111.825,29.5,314.25,1.0787,1.021,1441.0,154.69,34.24,1974.0,31.65,1155.7,2.1095,1.0709,2.044,905.0,1.0192,14.855,394.6
