,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-03-06 10:12:00,0.6434,30.85,1.4266,359.5,2272.0,0.78,41.9,689.25,1.2696,117.296875,92.925,62.3,0.010183,108.4,565.0,84.05,7170.0,7200.0,1071.5,352.3,856.0,12.93,0.8671,261.9,108.52343700000002,121.828125,126.765625,46.4,519.25,6662.0,124.97,117.02,100.82,44.86,44.22,1849.0,108.37,11880.0,13319.0,1525.0,44.19,1804.0,44.85,935.0,1.6975,1.192,3.9730000000000003,1078.9,1.325,13.305,384.0
2009-03-06 10:13:00,0.643,30.85,1.4257,359.5,2273.0,0.7795,41.87,689.0,1.2695,117.30468700000002,93.075,62.35,0.010187,108.45,565.0,84.15,7165.0,7200.0,1070.0,352.0,856.0,12.94,0.8673,261.9,108.52343700000002,121.828125,126.78125,46.4,519.25,6658.0,124.95,117.02,100.82,44.78,44.12,1848.0,108.37,11880.0,13319.0,1525.0,44.19,1804.0,44.81,935.1,1.6975,1.191,3.975,1078.9,1.3216,13.295,384.0
2009-03-06 10:14:00,0.6418,30.85,1.4252,359.5,2272.0,0.7788,41.9,686.25,1.2691,117.3125,93.075,62.35,0.010194,108.5,565.0,84.05,7145.0,7200.0,1067.25,350.6,856.0,12.93,0.8669,261.9,108.52343700000002,121.859375,126.859375,46.65,519.25,6637.0,124.98,117.03,100.82,44.71,44.11,1842.0,108.37,11880.0,13319.0,1525.0,44.1,1804.0,44.72,935.5,1.695,1.1908,3.968,1078.9,1.3203,13.3,384.0
2009-03-06 10:15:00,0.6424,30.85,1.4256,359.5,2268.0,0.7787,41.75,687.0,1.2693,117.3125,93.075,62.4,0.010194,108.4,565.0,84.0,7155.0,7200.0,1067.0,350.9,856.0,12.92,0.867,261.9,108.52343700000002,121.859375,126.875,46.45,519.25,6645.0,124.96,117.015,100.82,44.79,44.15,1845.0,108.37,11880.0,13319.0,1525.0,44.1,1804.0,44.76,935.9,1.696,1.1917,3.9610000000000003,1078.9,1.3221,13.29,384.0
2009-03-06 10:16:00,0.6415,30.85,1.4247,359.5,2267.0,0.7784,41.75,685.25,1.2686,117.35156200000002,93.075,62.3,0.010197,108.15,565.0,84.05,7135.0,7200.0,1064.5,350.2,856.0,12.91,0.8674,261.9,108.53125,121.9375,126.921875,46.65,519.25,6631.0,125.01,117.04,100.82,44.6,44.05,1840.0,108.37,11880.0,13319.0,1525.0,44.02,1804.0,44.6,936.4,1.6955,1.19,3.9619999999999997,1078.9,1.3175,13.3,384.0
2009-03-06 10:17:00,0.6409,30.85,1.4243,359.5,2265.0,0.7776,41.75,683.5,1.2677,117.375,93.075,62.3,0.010201,107.8,565.0,83.9,7115.0,7200.0,1062.5,349.1,856.0,12.88,0.8676,261.9,108.53125,121.96875,127.015625,46.75,519.25,6613.0,125.05,117.06,100.82,44.53,43.97,1834.0,108.37,11880.0,13319.0,1525.0,44.02,1804.0,44.53,937.1,1.6905,1.1877,3.9610000000000003,1078.9,1.3163,13.3,383.0
2009-03-06 10:18:00,0.6403,30.85,1.4242,359.5,2265.0,0.7769,41.76,683.25,1.2675,117.36718700000002,93.075,62.25,0.010203,107.8,565.0,83.85,7115.0,7200.0,1063.0,349.0,856.0,12.86,0.8672,261.9,108.53125,121.953125,127.03125,47.0,519.25,6610.0,125.05,117.075,100.82,44.6,44.03,1834.0,108.375,11880.0,13319.0,1525.0,44.02,1804.0,44.58,936.7,1.691,1.1884,3.969,1078.9,1.316,13.305,383.0
2009-03-06 10:19:00,0.6409,30.85,1.4234,359.5,2265.0,0.7775,41.85,683.75,1.268,117.375,92.975,62.2,0.010205,107.9,565.0,83.9,7120.0,7200.0,1063.5,348.7,856.0,12.85,0.8674,261.9,108.53125,121.984375,127.046875,46.85,519.25,6610.0,125.12,117.105,100.82,44.59,44.08,1833.0,108.39,11880.0,13319.0,1525.0,44.02,1804.0,44.65,936.4,1.6925,1.1893,3.978,1078.9,1.316,13.3,383.0
2009-03-06 10:20:00,0.6408,30.85,1.4235,359.5,2260.0,0.7777,41.91,684.25,1.2682,117.359375,92.975,62.2,0.010205,107.95,565.0,83.925,7130.0,7200.0,1063.5,349.3,856.0,12.87,0.8675,261.9,108.53125,121.921875,126.96875,46.8,519.25,6614.0,125.11,117.11,100.82,44.59,44.08,1834.0,108.39,11880.0,13319.0,1525.0,44.02,1804.0,44.65,937.0,1.694,1.1898,3.98,1078.9,1.3165,13.3,383.0
2009-03-06 10:21:00,0.641,30.85,1.4235,359.5,2261.0,0.7778,41.91,684.0,1.2683,117.359375,92.975,62.225,0.010201,108.1,565.0,83.9,7130.0,7200.0,1063.5,349.0,856.0,12.88,0.8674,261.9,108.53125,121.921875,126.984375,46.65,519.25,6613.0,125.09,117.11,100.82,44.66,44.08,1834.0,108.39,11880.0,13319.0,1525.0,44.11,1804.0,44.67,938.3,1.6945,1.1898,3.975,1078.9,1.3176,13.325,383.0
2009-03-06 10:22:00,0.6408,30.85,1.4233,359.5,2261.0,0.7775,41.88,682.25,1.2681,117.38281200000002,92.8,62.225,0.010199,108.0,565.0,83.85,7120.0,7175.0,1061.0,347.9,856.0,12.87,0.8674,261.9,108.53125,121.96875,127.0625,46.65,519.25,6599.0,125.12,117.13,100.82,44.68,44.05,1829.0,108.405,11880.0,13319.0,1525.0,44.11,1804.0,44.62,939.5,1.693,1.1896,3.971,1078.5,1.318,13.335,383.0
2009-03-06 10:23:00,0.6407,30.85,1.4239,359.5,2264.0,0.778,41.92,682.75,1.2684,117.375,92.8,62.25,0.010195000000000001,108.05,565.0,83.825,7125.0,7175.0,1060.5,348.2,856.0,12.87,0.8675,261.9,108.53125,121.953125,127.046875,46.8,519.25,6604.0,125.1,117.125,100.82,44.64,44.06,1831.0,108.4,11880.0,13319.0,1525.0,44.11,1804.0,44.63,939.1,1.6925,1.1894,3.972,1078.5,1.318,13.34,383.0
2009-03-06 10:24:00,0.6413,30.85,1.4235,359.5,2264.0,0.7782,41.95,684.25,1.2684,117.35156200000002,92.8,62.2,0.010189,108.05,565.0,83.9,7130.0,7175.0,1063.25,348.9,856.0,12.89,0.8671,261.9,108.52343700000002,121.921875,127.0,46.6,519.25,6617.0,125.1,117.115,100.82,44.68,44.08,1836.0,108.395,11880.0,13319.0,1525.0,44.11,1804.0,44.68,939.6,1.693,1.1901,3.975,1078.5,1.3192,13.345,383.0
2009-03-06 10:25:00,0.6413,30.85,1.4232,359.5,2263.0,0.7781,41.95,683.75,1.2683,117.34375,92.8,62.1,0.010193,108.15,565.0,83.95,7130.0,7175.0,1063.25,348.9,856.0,12.89,0.8671,261.9,108.52343700000002,121.90625,127.03125,46.6,519.25,6614.0,125.13,117.125,100.82,44.73,44.09,1836.0,108.4,11880.0,13319.0,1525.0,44.11,1804.0,44.68,939.5,1.6925,1.1899,3.975,1078.5,1.321,13.34,383.0
2009-03-06 10:26:00,0.6417,30.85,1.4232,359.5,2263.0,0.7784,41.97,683.75,1.2684,117.359375,92.8,62.1,0.010191,108.05,565.0,83.9,7125.0,7175.0,1063.25,348.9,856.0,12.89,0.8671,261.9,108.53125,121.921875,127.046875,46.75,519.25,6615.0,125.14,117.14,100.82,44.71,44.11,1834.0,108.41,11880.0,13319.0,1525.0,44.11,1804.0,44.71,939.8,1.6925,1.1908,3.964,1078.5,1.32,13.34,383.7
2009-03-06 10:27:00,0.6418,30.85,1.4237,359.5,2264.0,0.7786,41.97,684.75,1.2691,117.35156200000002,92.8,62.075,0.010192,108.3,565.0,83.925,7145.0,7175.0,1064.75,349.9,856.0,12.9,0.867,261.9,108.53125,121.90625,127.015625,46.65,519.25,6625.0,125.13,117.145,100.82,44.78,44.2,1837.0,108.415,11880.0,13319.0,1525.0,44.11,1804.0,44.8,939.3,1.6945,1.1937,3.9610000000000003,1077.5,1.3227,13.33,383.7
2009-03-06 10:28:00,0.6414,30.85,1.4234,359.5,2264.0,0.7784,42.04,684.25,1.2692,117.36718700000002,92.8,62.05,0.010197,108.3,565.0,83.975,7140.0,7175.0,1063.0,349.4,856.0,12.9,0.8671,261.9,108.53125,121.953125,127.078125,46.65,519.25,6623.0,125.15,117.15,100.82,44.81,44.24,1835.0,108.415,11880.0,13319.0,1525.0,44.11,1804.0,44.84,938.8,1.695,1.1936,3.9539999999999997,1077.5,1.3248,13.32,383.7
2009-03-06 10:29:00,0.6415,30.85,1.4234,359.5,2265.0,0.7788,42.04,685.5,1.2692,117.375,92.8,62.025,0.010196,108.2,565.0,83.925,7150.0,7175.0,1064.5,350.2,856.0,12.92,0.8673,261.9,108.53125,121.984375,127.140625,46.55,519.25,6628.0,125.14,117.155,100.82,44.93,44.38,1837.0,108.42,11880.0,13319.0,1525.0,44.32,1804.0,44.92,939.5,1.6935,1.1952,3.96,1077.0,1.3271,13.35,383.7
2009-03-06 10:30:00,0.6414,30.85,1.4234,359.5,2265.0,0.7785,41.98,685.5,1.2691,117.375,92.8,61.95,0.010201,108.2,565.0,83.925,7150.0,7175.0,1064.75,350.5,856.0,12.91,0.8669,261.9,108.53125,121.984375,127.140625,46.55,519.25,6628.0,125.13,117.145,100.82,44.92,44.4,1838.0,108.42,11880.0,13319.0,1525.0,44.32,1804.0,44.93,939.0,1.693,1.195,3.9610000000000003,1077.0,1.3257,13.35,383.7
2009-03-06 10:31:00,0.6416,31.05,1.4233,363.0,2265.0,0.7784,42.0,685.25,1.2691,117.36718700000002,92.975,61.925,0.010204000000000001,108.3,566.75,83.975,7150.0,7200.0,1064.75,350.3,863.75,12.91,0.867,264.7,108.53125,121.953125,127.171875,46.55,523.0,6627.0,125.12,117.14,100.82,44.85,44.38,1839.0,108.42,11880.0,13319.0,1525.0,44.32,1804.0,44.9,938.9,1.6945,1.1949,3.96,1077.0,1.3265,13.345,384.0
2009-03-06 10:32:00,0.642,31.0,1.4241,362.25,2263.0,0.7788,42.03,686.25,1.2701,117.359375,92.975,61.75,0.010202,108.3,566.0,83.925,7160.0,7200.0,1065.75,350.8,861.0,12.91,0.8671,264.0,108.53125,121.9375,127.078125,46.5,522.0,6636.0,125.11,117.125,100.82,45.0,44.47,1844.0,108.415,11880.0,13319.0,1525.0,44.32,1804.0,45.01,939.2,1.699,1.197,3.957,1077.0,1.3303,13.355,384.0
2009-03-06 10:33:00,0.6413,31.08,1.4235,362.25,2256.0,0.7785,42.04,685.0,1.2696,117.359375,92.975,61.825,0.010206,108.2,565.0,83.875,7150.0,7200.0,1063.25,349.9,862.25,12.89,0.8673,263.8,108.53125,121.921875,127.09375,46.5,521.75,6623.0,125.08,117.11,100.82,44.87,44.37,1840.0,108.405,11880.0,13319.0,1525.0,44.32,1798.0,44.87,939.9,1.696,1.1963,3.9619999999999997,1076.4,1.3284,13.365,384.0
2009-03-06 10:34:00,0.6411,31.05,1.4231,361.75,2260.0,0.7783,41.93,684.5,1.2694,117.36718700000002,92.975,61.3,0.010209999999999999,108.1,564.75,83.8,7145.0,7200.0,1062.5,349.6,861.0,12.9,0.8672,263.4,108.53125,121.953125,127.140625,46.5,521.0,6616.0,125.1,117.135,100.82,44.74,44.25,1838.0,108.41,11880.0,13319.0,1525.0,44.32,1798.0,44.76,941.4,1.6955,1.1929,3.96,1076.8,1.3266,13.365,384.0
2009-03-06 10:35:00,0.6412,31.06,1.4231,361.25,2256.0,0.7782,41.98,682.5,1.2688,117.390625,92.8,61.6,0.010214,107.85,564.25,83.85,7125.0,7170.0,1060.25,348.7,859.5,12.87,0.8674,262.8,108.53906200000002,122.0,127.21875,46.5,520.75,6601.0,125.13,117.14,100.82,44.59,44.12,1836.0,108.415,11880.0,13319.0,1525.0,44.32,1798.0,44.61,942.2,1.692,1.1893,3.9560000000000004,1076.8,1.3202,13.375,383.3
2009-03-06 10:36:00,0.6409,30.96,1.4228,361.5,2262.0,0.7777,41.85,681.5,1.2686,117.41406200000002,92.8,61.6,0.010217,107.9,564.75,83.85,7115.0,7160.0,1057.75,348.2,858.5,12.86,0.8674,262.7,108.546875,122.0625,127.359375,46.95,520.75,6594.0,125.17,117.165,100.82,44.48,43.97,1833.0,108.425,11880.0,13319.0,1525.0,44.32,1798.0,44.49,942.1,1.689,1.1855,3.955,1076.8,1.3166,13.365,383.3
2009-03-06 10:37:00,0.6407,31.01,1.4223,359.75,2258.0,0.7774,41.87,680.75,1.2683,117.421875,92.8,61.575,0.010217,107.85,563.5,83.825,7105.0,7160.0,1056.0,347.9,858.0,12.87,0.8673,262.7,108.55468700000002,122.078125,127.4375,47.2,519.0,6590.0,125.17,117.16,100.82,44.44,43.97,1829.0,108.42,11880.0,13319.0,1525.0,44.32,1798.0,44.44,943.0,1.69,1.1832,3.955,1078.9,1.3147,13.37,383.3
2009-03-06 10:38:00,0.6409,30.98,1.4221,360.0,2257.0,0.7774,42.0,681.25,1.2688,117.44531200000002,92.7,61.7,0.010213,107.9,563.5,83.925,7110.0,7160.0,1056.5,347.9,858.25,12.87,0.8672,262.8,108.546875,122.109375,127.515625,47.15,519.75,6591.0,125.18,117.17,100.82,44.53,44.01,1829.0,108.42,11880.0,13319.0,1525.0,44.32,1798.0,44.48,943.1,1.6905,1.1852,3.9530000000000003,1078.9,1.3169,13.375,383.3
2009-03-06 10:39:00,0.6409,31.04,1.4217,360.75,2259.0,0.7777,41.95,681.5,1.2688,117.4375,92.7,61.65,0.010215,107.85,564.5,83.9,7110.0,7160.0,1057.0,348.4,860.25,12.87,0.8672,263.4,108.546875,122.125,127.5625,46.8,520.5,6592.0,125.18,117.17,100.82,44.49,43.98,1830.0,108.42,11880.0,13319.0,1525.0,44.32,1798.0,44.48,943.3,1.691,1.1858,3.955,1078.9,1.3154,13.38,383.3
2009-03-06 10:40:00,0.6404,31.07,1.4215,360.5,2257.0,0.7776,41.99,681.25,1.2688,117.42968700000002,92.7,61.75,0.010218999999999999,107.85,564.25,83.95,7110.0,7160.0,1056.5,348.3,859.5,12.86,0.8673,263.1,108.53125,122.09375,127.515625,46.8,520.0,6589.0,125.18,117.185,100.82,44.49,43.95,1829.0,108.42,11880.0,13319.0,1525.0,44.32,1798.0,44.46,942.6,1.6905,1.1855,3.951,1078.9,1.315,13.375,383.3
2009-03-06 10:41:00,0.6415,31.02,1.4197,360.5,2253.0,0.7775,41.93,683.25,1.2687,117.421875,92.7,61.7,0.010212,107.95,564.25,83.975,7125.0,7160.0,1058.75,349.5,858.75,12.87,0.8673,262.7,108.53906200000002,122.078125,127.5,46.85,520.0,6611.0,125.18,117.18,100.82,44.53,44.03,1835.0,108.42,11880.0,13319.0,1525.0,44.32,1798.0,44.55,941.3,1.691,1.186,3.9530000000000003,1078.9,1.316,13.36,383.3
2009-03-06 10:42:00,0.6411,31.03,1.4199,361.0,2258.0,0.7774,41.92,683.25,1.269,117.421875,92.7,61.75,0.010213,107.95,564.25,83.975,7125.0,7160.0,1057.75,349.7,858.5,12.88,0.8674,262.7,108.546875,122.09375,127.5625,46.75,520.25,6609.0,125.2,117.17,100.82,44.55,44.01,1836.0,108.42,11880.0,13319.0,1525.0,44.32,1798.0,44.57,941.1,1.692,1.1864,3.955,1078.9,1.3179,13.385,383.3
2009-03-06 10:43:00,0.6409,31.03,1.4198,361.0,2258.0,0.7772,41.95,683.0,1.2689,117.44531200000002,92.7,61.7,0.01022,108.1,565.0,84.0,7115.0,7160.0,1057.75,349.3,858.75,12.88,0.8672,262.6,108.546875,122.140625,127.671875,46.75,520.75,6605.0,125.21,117.18,100.82,44.57,44.07,1833.0,108.42,11880.0,13319.0,1525.0,44.32,1798.0,44.59,941.1,1.6925,1.1865,3.955,1078.9,1.3186,13.38,383.3
2009-03-06 10:44:00,0.6412,31.12,1.4197,362.25,2260.0,0.7772,41.95,682.5,1.2687,117.4375,92.7,61.75,0.010218999999999999,108.0,565.5,83.975,7120.0,7160.0,1057.5,349.0,860.25,12.88,0.8673,263.1,108.546875,122.140625,127.625,46.95,521.75,6600.0,125.2,117.175,100.82,44.64,44.08,1832.0,108.42,11880.0,13319.0,1525.0,44.04,1798.0,44.64,940.8,1.694,1.1885,3.97,1078.9,1.3207,13.375,383.3
2009-03-06 10:45:00,0.6414,31.14,1.4198,362.25,2255.0,0.7772,41.9,683.75,1.2693,117.42968700000002,92.7,61.8,0.010221,108.0,565.0,83.975,7125.0,7160.0,1058.5,349.9,860.75,12.88,0.8679,263.3,108.546875,122.109375,127.59375,46.85,521.5,6611.0,125.2,117.17,100.82,44.63,44.05,1835.0,108.42,11880.0,13319.0,1525.0,44.04,1798.0,44.64,940.4,1.6945,1.189,3.9730000000000003,1078.9,1.3219,13.375,383.3
2009-03-06 10:46:00,0.641,31.19,1.417,362.5,2246.0,0.7769,41.89,683.75,1.2688,117.421875,92.7,61.75,0.010218999999999999,108.0,566.0,84.0,7125.0,7160.0,1059.0,349.6,861.25,12.88,0.8679,263.2,108.53906200000002,122.109375,127.609375,46.85,522.0,6614.0,125.19,117.165,100.82,44.67,44.06,1837.0,108.42,11880.0,13319.0,1525.0,44.04,1798.0,44.66,941.0,1.695,1.1881,3.969,1077.9,1.323,13.38,383.3
2009-03-06 10:47:00,0.6408,31.13,1.4171,362.5,2249.0,0.7764,41.93,680.75,1.2678,117.46093700000002,92.7,61.7,0.010225,107.8,565.25,84.075,7115.0,7160.0,1055.0,348.1,860.5,12.87,0.8681,263.1,108.546875,122.1875,127.71875,46.85,521.25,6592.0,125.27,117.19,100.82,44.47,43.91,1829.0,108.42,11880.0,13319.0,1525.0,44.04,1798.0,44.46,941.6,1.695,1.1846,3.968,1077.9,1.3165,13.38,383.3
2009-03-06 10:48:00,0.6402,31.11,1.4167,362.25,2249.0,0.7764,41.85,679.25,1.2671,117.47656200000002,92.7,61.5,0.010236,107.7,565.0,84.0,7095.0,7150.0,1054.5,347.4,859.25,12.85,0.868,262.8,108.546875,122.203125,127.765625,47.0,520.75,6578.0,125.3,117.215,100.82,44.32,43.78,1826.0,108.425,11880.0,13319.0,1525.0,44.04,1798.0,44.34,943.2,1.691,1.1817,3.963,1078.0,1.314,13.425,383.3
2009-03-06 10:49:00,0.6396,31.01,1.4161,363.0,2246.0,0.7768,41.65,679.5,1.2673,117.484375,92.7,61.55,0.010243,107.7,565.25,84.0,7090.0,7140.0,1055.0,347.7,859.25,12.86,0.8677,263.0,108.55468700000002,122.234375,127.8125,47.15,521.25,6579.0,125.33,117.235,100.82,44.31,43.72,1827.0,108.44,11880.0,13319.0,1525.0,44.04,1798.0,44.3,942.2,1.69,1.1802,3.9610000000000003,1078.0,1.3127,13.415,383.3
2009-03-06 10:50:00,0.6391,31.03,1.416,362.75,2247.0,0.7767,41.65,679.5,1.2669,117.52343700000002,92.7,61.5,0.010237999999999999,107.8,565.25,84.0,7105.0,7150.0,1054.75,347.6,859.25,12.86,0.8673,263.0,108.5625,122.296875,127.90625,47.15,521.5,6577.0,125.37,117.26,100.82,44.35,43.72,1827.0,108.45,11880.0,13319.0,1525.0,44.04,1798.0,44.33,943.4,1.69,1.1814,3.965,1078.0,1.3144,13.425,383.3
2009-03-06 10:51:00,0.6388,31.04,1.416,362.5,2246.0,0.7764,41.6,679.0,1.2666,117.515625,92.85,61.5,0.010243,107.8,565.0,83.85,7090.0,7150.0,1053.5,347.2,859.25,12.86,0.8676,262.9,108.57031200000002,122.296875,127.90625,47.3,521.25,6572.0,125.38,117.28,100.82,44.33,43.74,1824.0,108.455,11880.0,13319.0,1525.0,44.04,1798.0,44.33,944.2,1.6885,1.1823,3.963,1078.0,1.3145,13.42,383.3
2009-03-06 10:52:00,0.6387,31.03,1.4156,362.25,2249.0,0.7764,41.6,678.75,1.2661,117.546875,92.825,61.325,0.010237000000000001,107.7,565.0,83.8,7080.0,7130.0,1052.0,347.0,859.25,12.84,0.8676,263.2,108.57031200000002,122.34375,127.90625,47.3,521.0,6569.0,125.38,117.285,100.82,44.2,43.62,1824.0,108.455,11880.0,13319.0,1525.0,43.71,1798.0,44.22,943.5,1.688,1.1811,3.9610000000000003,1078.0,1.3104,13.42,383.3
2009-03-06 10:53:00,0.6381,30.98,1.4155,361.5,2250.0,0.7762,41.64,676.75,1.2659,117.546875,92.65,61.25,0.010241,107.55,564.0,83.725,7070.0,7115.0,1049.5,346.1,858.5,12.82,0.8675,262.9,108.57031200000002,122.34375,127.90625,47.5,520.25,6556.0,125.39,117.3,100.82,44.17,43.56,1818.0,108.465,11880.0,13319.0,1525.0,43.56,1798.0,44.19,944.0,1.6875,1.1775,3.958,1079.5,1.3118,13.42,383.3
2009-03-06 10:54:00,0.6381,30.97,1.4156,361.75,2250.0,0.7761,41.74,677.5,1.2657,117.52343700000002,92.65,61.25,0.010237999999999999,107.7,564.5,83.7,7075.0,7115.0,1050.0,346.4,858.5,12.8,0.8674,263.0,108.578125,122.296875,127.796875,47.6,520.25,6559.0,125.37,117.29,100.82,44.16,43.5,1819.0,108.46,11880.0,13319.0,1525.0,43.56,1798.0,44.17,944.0,1.6885,1.177,3.955,1079.5,1.3105,13.42,382.3
2009-03-06 10:55:00,0.6378,30.9,1.4142,361.5,2250.0,0.7759,41.6,677.25,1.2648,117.52343700000002,92.65,61.325,0.010237000000000001,107.6,565.5,83.775,7070.0,7115.0,1050.25,346.2,857.25,12.79,0.8668,262.7,108.578125,122.28125,127.8125,47.5,521.0,6556.0,125.36,117.275,100.82,44.03,43.34,1817.0,108.45,11880.0,13319.0,1525.0,43.56,1798.0,44.02,943.7,1.688,1.175,3.9530000000000003,1079.5,1.305,13.405,382.1
2009-03-06 10:56:00,0.6381,30.96,1.4147,361.5,2254.0,0.7761,41.6,678.0,1.265,117.52343700000002,92.65,61.3,0.01023,107.7,565.25,83.8,7080.0,7115.0,1051.25,346.9,858.0,12.82,0.8668,262.9,108.578125,122.28125,127.765625,47.5,520.75,6564.0,125.37,117.275,100.82,44.15,43.47,1819.0,108.455,11880.0,13319.0,1525.0,43.56,1798.0,44.15,943.5,1.69,1.177,3.955,1079.5,1.3069,13.42,382.1
2009-03-06 10:57:00,0.6382,30.96,1.414,361.75,2250.0,0.7764,41.62,677.5,1.2652,117.5,92.65,61.325,0.010226,107.6,564.75,83.8,7080.0,7130.0,1050.25,346.4,858.25,12.83,0.867,263.0,108.57031200000002,122.234375,127.6875,47.35,521.0,6561.0,125.35,117.265,100.82,44.25,43.55,1820.0,108.445,11880.0,13319.0,1525.0,43.56,1798.0,44.25,943.0,1.6885,1.18,3.95,1079.5,1.3122,13.405,382.1
2009-03-06 10:58:00,0.6378,30.9,1.414,361.25,2250.0,0.7761,41.57,674.75,1.2651,117.5625,92.675,61.325,0.010232999999999999,107.3,564.0,83.7,7055.0,7100.0,1047.25,345.1,856.5,12.77,0.867,262.5,108.60156200000002,122.3125,127.84375,47.35,519.5,6539.0,125.39,117.3,100.82,43.97,43.31,1814.0,108.46,11880.0,13319.0,1525.0,43.56,1798.0,43.97,943.8,1.688,1.1746,3.948,1079.5,1.306,13.415,381.4
2009-03-06 10:59:00,0.6381,30.89,1.4151,361.25,2248.0,0.776,41.59,674.75,1.2658,117.55468700000002,92.6,61.375,0.010232,107.3,563.75,83.575,7060.0,7105.0,1047.25,345.0,856.75,12.79,0.8671,262.8,108.59375,122.328125,127.828125,47.35,519.5,6540.0,125.41,117.29,100.82,44.03,43.36,1812.0,108.455,11880.0,13319.0,1512.0,43.56,1798.0,44.04,943.0,1.6875,1.1763,3.95,1077.0,1.308,13.41,381.4
2009-03-06 11:00:00,0.6387,30.88,1.4149,361.0,2250.0,0.7772,41.65,675.75,1.2661,117.55468700000002,92.6,61.425,0.010226,107.55,564.0,83.575,7060.0,7100.0,1048.5,345.3,857.25,12.78,0.8676,262.9,108.59375,122.328125,127.796875,47.75,519.75,6546.0,125.4,117.265,100.82,43.98,43.29,1815.0,108.445,11880.0,13319.0,1512.0,43.56,1798.0,43.99,942.8,1.687,1.1736,3.944,1075.9,1.3058,13.4,381.4
2009-03-06 11:01:00,0.6384,30.79,1.4148,360.25,2248.0,0.7771,41.65,675.25,1.2654,117.55468700000002,92.6,61.5,0.010225,107.55,562.75,83.6,7055.0,7100.0,1047.5,345.0,856.25,12.77,0.8671,262.7,108.59375,122.328125,127.78125,47.75,518.5,6542.0,125.39,117.265,100.82,43.94,43.26,1815.0,108.445,11880.0,13319.0,1512.0,43.56,1798.0,43.95,943.5,1.6845,1.173,3.949,1075.0,1.3056,13.41,381.5
2009-03-06 11:02:00,0.6383,30.85,1.415,360.75,2248.0,0.7771,41.72,676.0,1.2655,117.53906200000002,92.525,61.45,0.010225,107.55,564.0,83.575,7065.0,7100.0,1047.5,345.3,857.0,12.79,0.867,262.7,108.59375,122.296875,127.765625,47.75,519.5,6547.0,125.36,117.265,100.82,44.02,43.26,1817.0,108.445,11880.0,13319.0,1512.0,43.2,1798.0,44.02,942.8,1.685,1.175,3.943,1075.0,1.3073,13.405,381.5
2009-03-06 11:03:00,0.6377,30.79,1.4145,360.25,2248.0,0.7764,41.75,674.0,1.2644,117.5625,92.525,61.525,0.010223999999999999,107.5,563.75,83.55,7055.0,7100.0,1044.5,344.4,856.0,12.78,0.8663,262.5,108.59375,122.359375,127.859375,47.75,518.75,6535.0,125.4,117.285,100.82,43.95,43.14,1814.0,108.45,11880.0,13319.0,1512.0,43.2,1798.0,43.92,942.8,1.685,1.1726,3.94,1075.0,1.3051,13.41,381.5
2009-03-06 11:04:00,0.6383,30.8,1.4132,360.25,2248.0,0.7769,41.75,675.5,1.264,117.546875,92.55,61.6,0.010217,107.55,563.75,83.5,7065.0,7095.0,1045.75,344.8,856.5,12.77,0.8658,262.7,108.59375,122.34375,127.8125,47.75,519.0,6545.0,125.39,117.29,100.82,44.09,43.35,1816.0,108.45,11880.0,13319.0,1512.0,43.29,1798.0,44.08,942.0,1.685,1.1783,3.94,1074.8,1.308,13.385,381.2
2009-03-06 11:05:00,0.6388,30.8,1.4135,361.0,2245.0,0.7772,41.81,677.25,1.2642,117.515625,92.55,61.525,0.010211,107.55,563.75,83.525,7070.0,7115.0,1048.5,345.9,857.0,12.78,0.8662,262.9,108.58593700000002,122.28125,127.6875,47.5,519.25,6560.0,125.37,117.28,100.82,44.22,43.5,1820.0,108.45,11880.0,13319.0,1512.0,43.47,1798.0,44.21,941.1,1.687,1.1803,3.945,1074.0,1.3125,13.385,381.2
2009-03-06 11:06:00,0.6389,30.85,1.4139,360.75,2251.0,0.7769,41.9,676.5,1.2644,117.50781200000002,92.55,61.4,0.010206,107.55,565.25,83.6,7070.0,7115.0,1048.5,345.8,857.25,12.77,0.8666,262.7,108.58593700000002,122.265625,127.640625,47.4,520.25,6557.0,125.38,117.285,100.82,44.04,43.35,1819.0,108.45,11880.0,13319.0,1512.0,43.47,1798.0,44.04,941.8,1.69,1.177,3.943,1075.1,1.307,13.39,381.2
2009-03-06 11:07:00,0.6391,30.85,1.4131,360.5,2248.0,0.7768,41.79,675.75,1.2647,117.50781200000002,92.55,61.425,0.010209000000000001,107.5,565.0,83.6,7070.0,7115.0,1048.0,345.7,857.0,12.76,0.8665,262.8,108.58593700000002,122.265625,127.6875,47.75,520.25,6551.0,125.38,117.29,100.82,44.04,43.39,1818.0,108.455,11880.0,13319.0,1512.0,43.47,1798.0,44.01,941.7,1.688,1.1779,3.944,1075.1,1.3071,13.39,381.2
