,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-05-08 00:56:00,112.25,0.752,38.9,1.5023,412.5,2444.0,0.8551,58.83,914.5,1.3385,116.515625,99.15,67.4,0.010087,124.4,611.25,82.35,9485.0,9490.0,1400.5,498.3,1111.25,15.47,0.8858,345.4,108.63281200000002,120.09375,120.28125,32.9,590.0,8446.0,120.61,115.285,94.3,57.18,57.15,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.2,914.6,2.1585,1.5022,4.149,1154.0,1.6966,13.9,449.0
2009-05-08 00:57:00,112.25,0.752,38.9,1.5021,412.5,2444.0,0.8549,58.83,914.5,1.3386,116.515625,99.15,67.4,0.010087,124.4,611.25,82.35,9485.0,9490.0,1401.25,498.3,1111.25,15.47,0.8854,345.4,108.625,120.09375,120.28125,32.9,590.0,8446.0,120.61,115.285,94.3,57.18,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,914.5,2.1585,1.5022,4.152,1154.0,1.6966,13.9,449.0
2009-05-08 00:58:00,112.25,0.7525,38.9,1.502,412.5,2444.0,0.8549,58.83,914.5,1.3388,116.515625,99.15,67.4,0.010086,124.4,611.25,82.35,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8859,345.4,108.625,120.09375,120.28125,32.9,590.0,8446.0,120.61,115.285,94.3,57.18,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,914.9,2.16,1.5022,4.152,1154.0,1.6966,13.91,449.0
2009-05-08 00:59:00,112.25,0.7525,38.9,1.5025,412.25,2444.0,0.8555,58.83,914.5,1.3388,116.52343700000002,99.15,67.4,0.010087,124.4,611.25,82.35,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8859,345.4,108.625,120.109375,120.296875,32.9,590.0,8449.0,120.61,115.285,94.3,57.18,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,914.6,2.16,1.5022,4.151,1154.0,1.6966,13.91,449.0
2009-05-08 01:00:00,112.25,0.7525,38.9,1.5023,412.25,2444.0,0.8555,58.83,914.75,1.3388,116.52343700000002,99.15,67.4,0.010087,124.4,611.25,82.35,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8859,345.1,108.625,120.109375,120.296875,32.9,590.0,8449.0,120.61,115.285,94.3,57.2,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.21,914.7,2.1615,1.5022,4.15,1154.0,1.6966,13.91,449.0
2009-05-08 01:01:00,112.25,0.7526,38.9,1.502,412.25,2444.0,0.8555,58.83,914.5,1.3389,116.53125,99.15,67.4,0.010086,124.4,611.25,82.35,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8858,345.1,108.625,120.109375,120.3125,32.9,590.0,8447.0,120.61,115.285,94.3,57.2,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,914.5,2.161,1.5022,4.149,1154.0,1.6966,13.91,449.0
2009-05-08 01:02:00,112.25,0.7523,38.9,1.502,412.25,2444.0,0.8555,58.83,914.25,1.3388,116.52343700000002,99.15,67.4,0.010086,124.4,611.25,82.35,9485.0,9490.0,1400.75,498.3,1111.25,15.47,0.8858,345.1,108.63281200000002,120.109375,120.3125,32.9,590.0,8447.0,120.61,115.285,94.3,57.2,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,914.6,2.16,1.5022,4.148,1154.0,1.6966,13.91,449.0
2009-05-08 01:03:00,112.25,0.7523,38.9,1.5016,412.25,2444.0,0.8555,58.83,914.0,1.3387,116.52343700000002,99.15,67.4,0.010086,124.4,611.25,82.35,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8858,345.1,108.63281200000002,120.109375,120.296875,32.9,590.0,8444.0,120.61,115.285,94.3,57.2,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,914.7,2.161,1.5022,4.148,1154.0,1.6966,13.91,449.0
2009-05-08 01:04:00,112.25,0.7527,38.9,1.5021,412.25,2444.0,0.8555,58.83,914.5,1.3397,116.52343700000002,99.15,67.4,0.010087,124.4,611.25,82.35,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8866,345.1,108.63281200000002,120.109375,120.296875,32.9,590.0,8449.0,120.61,115.285,94.3,57.2,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,914.6,2.161,1.5022,4.151,1154.0,1.6966,13.91,449.0
2009-05-08 01:05:00,112.25,0.7527,38.9,1.502,412.25,2444.0,0.8555,58.83,914.5,1.3395,116.53125,99.15,67.4,0.010087,124.4,611.25,82.35,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8864,345.1,108.63281200000002,120.109375,120.3125,32.9,590.0,8447.0,120.61,115.285,94.3,57.2,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,914.7,2.158,1.5022,4.151,1154.0,1.6966,13.915,449.0
2009-05-08 01:06:00,112.25,0.7532,38.9,1.502,412.25,2444.0,0.8555,58.83,914.75,1.3398,116.53125,99.15,67.4,0.010086,124.4,611.75,82.35,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8863,345.1,108.63281200000002,120.109375,120.3125,32.9,590.0,8447.0,120.61,115.285,94.3,57.24,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,915.5,2.158,1.5022,4.148,1154.0,1.6966,13.93,449.0
2009-05-08 01:07:00,112.25,0.7528,38.9,1.5019,412.25,2444.0,0.8555,58.83,914.25,1.3392,116.53125,99.15,67.4,0.010086,124.4,611.75,82.35,9485.0,9490.0,1400.0,498.7,1111.25,15.47,0.8862,345.1,108.63281200000002,120.109375,120.3125,32.9,590.0,8444.0,120.61,115.285,94.3,57.24,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,915.2,2.1589,1.5022,4.149,1154.0,1.6966,13.94,449.0
2009-05-08 01:08:00,112.25,0.7531,38.9,1.5019,412.25,2444.0,0.8555,58.83,914.25,1.3394,116.53125,99.15,67.4,0.010084000000000001,124.4,611.75,82.35,9485.0,9490.0,1400.25,498.7,1111.25,15.47,0.8863,345.1,108.63281200000002,120.109375,120.3125,32.9,590.0,8443.0,120.61,115.285,94.3,57.24,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.25,915.3,2.1589,1.5022,4.148,1154.0,1.6966,13.94,449.0
2009-05-08 01:09:00,112.25,0.753,38.9,1.5013,412.0,2444.0,0.8555,58.83,914.0,1.3388,116.53125,99.15,67.4,0.010087,124.4,611.75,82.35,9485.0,9490.0,1400.25,498.7,1111.25,15.47,0.8861,345.1,108.63281200000002,120.109375,120.3125,32.9,590.0,8443.0,120.61,115.285,94.3,57.24,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.22,915.1,2.1589,1.5022,4.149,1154.0,1.6966,13.93,449.0
2009-05-08 01:10:00,112.25,0.753,38.95,1.5014,412.0,2444.0,0.8555,58.83,914.0,1.3387,116.53125,99.15,67.4,0.010086,124.4,611.75,82.35,9485.0,9490.0,1400.25,498.7,1111.25,15.47,0.8861,344.8,108.63281200000002,120.109375,120.3125,32.9,590.0,8443.0,120.61,115.285,94.3,57.24,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,915.0,2.161,1.5022,4.147,1154.0,1.6966,13.93,449.0
2009-05-08 01:11:00,112.25,0.753,38.95,1.5014,412.75,2444.0,0.8555,58.83,914.25,1.339,116.53125,99.15,67.4,0.010084000000000001,124.4,611.75,82.35,9485.0,9490.0,1400.25,498.7,1111.25,15.47,0.8861,344.8,108.63281200000002,120.125,120.3125,32.9,590.0,8443.0,120.61,115.285,94.3,57.24,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,915.1,2.161,1.5022,4.147,1154.0,1.6966,13.92,449.0
2009-05-08 01:12:00,112.25,0.753,38.95,1.5014,412.75,2444.0,0.8555,58.83,914.0,1.3389,116.52343700000002,99.15,67.4,0.010084000000000001,124.4,611.75,82.35,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8861,344.8,108.63281200000002,120.109375,120.296875,32.9,590.0,8443.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,915.1,2.161,1.5022,4.147,1154.0,1.6966,13.93,449.0
2009-05-08 01:13:00,112.25,0.753,39.0,1.5014,412.75,2444.0,0.8555,58.83,913.75,1.339,116.52343700000002,99.15,67.4,0.010087,124.4,611.75,82.35,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,915.0,2.1589,1.5022,4.147,1154.0,1.6966,13.925,449.0
2009-05-08 01:14:00,112.25,0.753,39.0,1.5019,412.75,2444.0,0.8556,58.83,913.75,1.3389,116.52343700000002,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,915.0,2.1589,1.5022,4.148,1154.0,1.6966,13.925,449.0
2009-05-08 01:15:00,112.25,0.753,39.0,1.5015,412.75,2444.0,0.8556,58.83,913.75,1.3389,116.52343700000002,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.125,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,915.0,2.1585,1.5022,4.148,1154.0,1.6966,13.905,449.0
2009-05-08 01:16:00,112.25,0.7528,39.0,1.5018,412.75,2444.0,0.8556,58.83,913.75,1.3391,116.52343700000002,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,915.2,2.1585,1.5022,4.148,1154.0,1.6966,13.905,449.0
2009-05-08 01:17:00,112.25,0.7528,39.0,1.5016,412.75,2444.0,0.8556,58.83,914.0,1.339,116.52343700000002,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8440.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.22,915.2,2.1585,1.5022,4.148,1154.0,1.6966,13.92,449.0
2009-05-08 01:18:00,112.25,0.7528,38.88,1.5016,412.75,2444.0,0.8556,58.83,913.75,1.339,116.52343700000002,99.15,67.4,0.010087,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,914.8,2.1585,1.5022,4.148,1154.0,1.6966,13.91,449.0
2009-05-08 01:19:00,112.25,0.7527,38.88,1.5011,412.75,2444.0,0.8556,58.83,913.75,1.3385,116.52343700000002,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.25,914.7,2.1585,1.5022,4.147,1154.0,1.6966,13.905,449.0
2009-05-08 01:20:00,112.25,0.7527,38.88,1.5011,412.75,2444.0,0.8556,58.83,913.75,1.3389,116.52343700000002,99.15,67.4,0.010089,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.24,914.8,2.1595,1.5022,4.147,1154.0,1.6966,13.9,449.0
2009-05-08 01:21:00,112.25,0.7527,38.88,1.5011,412.75,2444.0,0.8556,58.83,913.75,1.3386,116.52343700000002,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8440.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,914.8,2.1595,1.5022,4.154,1154.0,1.6966,13.9,449.0
2009-05-08 01:22:00,112.25,0.7529,38.88,1.5011,412.75,2444.0,0.8555,58.83,913.75,1.3388,116.515625,99.15,67.4,0.010087,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8440.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,914.8,2.1605,1.5022,4.147,1154.0,1.6966,13.91,449.0
2009-05-08 01:23:00,112.25,0.7531,38.92,1.5015,412.75,2444.0,0.8555,58.83,913.5,1.3387,116.515625,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1398.75,498.3,1111.25,15.47,0.886,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8440.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.23,915.0,2.16,1.5022,4.148,1154.0,1.6966,13.91,449.0
2009-05-08 01:24:00,112.25,0.7526,38.92,1.5015,412.75,2444.0,0.8551,58.83,914.0,1.3388,116.515625,99.15,67.4,0.010089,124.4,611.75,82.35,9485.0,9490.0,1399.5,498.3,1111.25,15.47,0.886,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8444.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.22,914.9,2.1585,1.5022,4.148,1154.0,1.6966,13.91,449.0
2009-05-08 01:25:00,112.25,0.7526,38.92,1.501,412.75,2444.0,0.8551,58.83,914.0,1.3387,116.515625,99.15,67.4,0.010088,124.4,611.75,82.35,9485.0,9490.0,1399.5,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8444.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.22,915.0,2.16,1.5022,4.148,1154.0,1.6966,13.91,449.0
2009-05-08 01:26:00,112.25,0.7525,38.92,1.5009,412.75,2444.0,0.8551,58.83,914.0,1.3387,116.515625,99.15,67.4,0.010089,124.4,611.75,82.35,9485.0,9490.0,1399.5,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8442.0,120.61,115.285,94.3,57.24,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.22,914.7,2.1615,1.5022,4.148,1154.0,1.6966,13.91,449.0
2009-05-08 01:27:00,112.25,0.7525,38.92,1.5009,412.75,2444.0,0.8551,58.83,914.0,1.3387,116.515625,99.15,67.4,0.01009,124.4,611.75,82.35,9485.0,9490.0,1399.5,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8442.0,120.61,115.285,94.3,57.26,57.24,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.29,914.9,2.1615,1.5022,4.141,1154.0,1.6966,13.915,449.0
2009-05-08 01:28:00,112.25,0.7525,38.92,1.5009,412.75,2444.0,0.8551,58.83,914.25,1.3388,116.52343700000002,99.15,67.4,0.01009,124.4,611.75,82.4,9485.0,9490.0,1399.5,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8443.0,120.61,115.285,94.3,57.26,57.26,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.31,915.0,2.1615,1.5022,4.145,1154.0,1.6966,13.915,449.0
2009-05-08 01:29:00,112.25,0.7527,38.92,1.5014,412.75,2444.0,0.8553,58.83,914.0,1.3394,116.52343700000002,99.15,67.4,0.01009,124.4,611.75,82.4,9485.0,9490.0,1399.5,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8443.0,120.61,115.285,94.3,57.26,57.26,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.31,914.9,2.1669,1.5022,4.145,1154.0,1.6966,13.915,449.0
2009-05-08 01:30:00,112.25,0.7526,38.92,1.5017,412.75,2444.0,0.8553,58.83,913.75,1.339,116.52343700000002,99.15,67.4,0.01009,124.4,611.75,82.4,9485.0,9490.0,1399.75,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.26,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.29,915.0,2.1669,1.5022,4.145,1154.0,1.6966,13.92,449.0
2009-05-08 01:31:00,112.25,0.7526,38.92,1.5019,412.5,2444.0,0.8553,58.83,914.0,1.3395,116.52343700000002,99.15,67.4,0.010087,124.4,611.75,82.4,9485.0,9490.0,1399.75,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.26,57.21,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.31,914.9,2.165,1.5022,4.1419999999999995,1154.0,1.6966,13.92,449.0
2009-05-08 01:32:00,112.25,0.7525,38.92,1.5015,412.5,2444.0,0.8553,58.83,913.75,1.3387,116.52343700000002,99.15,67.4,0.010087,124.4,611.75,82.4,9485.0,9490.0,1399.75,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.33,57.18,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.3,915.0,2.165,1.5022,4.1419999999999995,1154.0,1.6966,13.92,449.0
2009-05-08 01:33:00,112.25,0.7525,38.92,1.5017,412.5,2444.0,0.8553,58.83,913.75,1.3391,116.515625,99.15,67.4,0.010087,124.4,611.75,82.4,9485.0,9490.0,1399.75,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8443.0,120.61,115.285,94.3,57.33,57.18,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.28,915.3,2.1615,1.5022,4.1419999999999995,1154.0,1.6966,13.92,449.0
2009-05-08 01:34:00,112.25,0.7525,38.9,1.5017,412.5,2444.0,0.8553,58.83,913.75,1.3391,116.52343700000002,99.15,67.4,0.010085,124.4,611.75,82.4,9485.0,9490.0,1399.75,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.125,120.3125,32.9,590.0,8442.0,120.61,115.285,94.3,57.33,57.18,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.3,915.3,2.157,1.5022,4.1419999999999995,1154.0,1.6966,13.92,449.0
2009-05-08 01:35:00,112.25,0.7525,38.9,1.5014,412.5,2444.0,0.8553,58.83,913.75,1.339,116.515625,99.15,67.4,0.010086,124.4,611.75,82.4,9485.0,9490.0,1399.75,498.3,1111.25,15.47,0.886,344.7,108.63281200000002,120.109375,120.3125,32.9,590.0,8441.0,120.61,115.285,94.3,57.33,57.24,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.33,915.1,2.1575,1.5022,4.138999999999999,1154.0,1.6966,13.92,449.0
2009-05-08 01:36:00,112.25,0.7525,38.9,1.5014,412.25,2444.0,0.8553,58.83,913.75,1.3388,116.52343700000002,99.15,67.4,0.010087,124.4,611.75,82.4,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8857,344.7,108.63281200000002,120.109375,120.296875,32.9,590.0,8440.0,120.61,115.285,94.3,57.34,57.27,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.35,915.0,2.157,1.5022,4.138999999999999,1154.0,1.6966,13.92,449.0
2009-05-08 01:37:00,112.25,0.7526,39.0,1.5014,412.25,2444.0,0.8553,58.83,914.0,1.3391,116.515625,99.15,67.4,0.010081999999999999,124.4,611.75,82.4,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8858,344.7,108.63281200000002,120.109375,120.296875,32.9,590.0,8442.0,120.61,115.285,94.3,57.34,57.27,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.35,915.0,2.1575,1.5022,4.136,1154.0,1.6966,13.92,449.0
2009-05-08 01:38:00,112.25,0.7526,39.0,1.5018,412.25,2444.0,0.8553,58.83,914.0,1.3393,116.515625,99.15,67.4,0.010078,124.4,611.75,82.4,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8859,344.7,108.63281200000002,120.109375,120.296875,32.9,590.0,8442.0,120.61,115.285,94.3,57.34,57.25,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.38,915.0,2.158,1.5022,4.135,1154.6,1.6966,13.92,449.0
2009-05-08 01:39:00,112.25,0.7526,39.08,1.5026,412.25,2444.0,0.8553,58.83,914.25,1.3391,116.515625,99.15,67.4,0.010077,124.4,611.75,82.4,9485.0,9490.0,1400.0,498.3,1111.25,15.47,0.8855,344.7,108.63281200000002,120.109375,120.296875,32.9,590.0,8444.0,120.61,115.285,94.3,57.4,57.24,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.39,914.8,2.1595,1.5022,4.136,1154.6,1.6966,13.92,449.0
2009-05-08 01:40:00,112.25,0.7527,39.09,1.5019,412.25,2444.0,0.8553,58.83,914.5,1.3393,116.515625,99.15,67.4,0.010079000000000001,124.4,611.75,82.4,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.886,344.7,108.63281200000002,120.109375,120.296875,32.9,590.0,8447.0,120.61,115.285,94.3,57.4,57.24,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.35,914.6,2.1589,1.5022,4.136,1154.6,1.6966,13.92,449.0
2009-05-08 01:41:00,112.25,0.7532,39.09,1.5019,412.5,2444.0,0.8553,58.83,914.0,1.3396,116.515625,99.15,67.4,0.010078,124.4,611.75,82.4,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8861,344.7,108.63281200000002,120.109375,120.296875,32.9,590.0,8443.0,120.61,115.285,94.3,57.39,57.24,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.38,914.8,2.1585,1.5022,4.136,1154.6,1.6966,13.92,449.0
2009-05-08 01:42:00,112.25,0.753,39.09,1.5025,413.0,2444.0,0.8553,58.83,914.25,1.3395,116.50781200000002,99.15,67.4,0.010077,124.4,611.75,82.4,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8861,344.7,108.625,120.09375,120.296875,32.9,590.0,8443.0,120.61,115.285,94.3,57.39,57.24,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.38,915.0,2.157,1.5022,4.136,1154.6,1.6966,13.92,449.0
2009-05-08 01:43:00,112.25,0.7529,39.09,1.5025,413.0,2444.0,0.8555,58.83,915.0,1.3394,116.50781200000002,99.15,67.4,0.010077,124.4,611.75,82.4,9485.0,9490.0,1400.25,498.3,1111.25,15.47,0.8861,344.7,108.625,120.09375,120.296875,32.9,590.0,8446.0,120.61,115.285,94.3,57.39,57.24,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.35,915.0,2.1549,1.5022,4.135,1154.6,1.6966,13.92,449.0
2009-05-08 01:44:00,112.25,0.7529,39.09,1.5025,413.25,2444.0,0.8555,58.83,914.5,1.3397,116.50781200000002,99.15,67.4,0.010072,124.4,611.75,82.4,9485.0,9490.0,1400.5,498.3,1111.25,15.47,0.8861,344.7,108.625,120.09375,120.296875,32.9,590.0,8447.0,120.61,115.285,94.3,57.39,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.35,914.8,2.157,1.5022,4.135,1154.6,1.6966,13.92,449.0
2009-05-08 01:45:00,112.25,0.7531,39.09,1.5029,413.25,2444.0,0.8555,58.83,914.25,1.3397,116.50781200000002,99.15,67.4,0.010072,124.4,611.75,82.4,9485.0,9490.0,1400.5,498.8,1111.25,15.47,0.8858,344.7,108.625,120.09375,120.28125,32.9,590.0,8450.0,120.61,115.285,94.3,57.39,57.23,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.37,914.8,2.1549,1.5022,4.132,1154.3,1.6966,13.92,449.0
2009-05-08 01:46:00,112.25,0.7531,39.09,1.5032,413.25,2444.0,0.8555,58.83,914.25,1.3401,116.49218700000002,99.15,67.4,0.01007,124.4,611.75,82.4,9485.0,9490.0,1400.5,498.8,1111.25,15.47,0.8858,344.7,108.63281200000002,120.078125,120.25,32.9,590.0,8450.0,120.61,115.285,94.3,57.39,57.26,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.37,914.9,2.1555,1.5022,4.132,1154.3,1.6966,13.92,449.0
2009-05-08 01:47:00,112.25,0.7536,39.09,1.5036,414.0,2444.0,0.8555,58.83,914.5,1.3405,116.5,99.15,67.4,0.010075,124.4,611.75,82.4,9485.0,9490.0,1400.5,498.8,1111.25,15.47,0.8864,344.7,108.625,120.078125,120.25,32.9,590.0,8450.0,120.61,115.285,94.3,57.39,57.26,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.37,914.9,2.156,1.5022,4.133,1155.3,1.6966,13.93,449.0
2009-05-08 01:48:00,112.25,0.7536,39.09,1.5041,413.75,2444.0,0.8558,58.83,914.25,1.3406,116.50781200000002,99.15,67.4,0.010073,124.4,611.75,82.4,9485.0,9490.0,1400.5,498.8,1111.25,15.47,0.8864,344.7,108.625,120.09375,120.265625,32.9,590.0,8448.0,120.61,115.285,94.3,57.34,57.22,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.35,915.0,2.157,1.5022,4.132,1155.3,1.6966,13.92,449.0
2009-05-08 01:49:00,112.25,0.7538,39.05,1.5035,413.75,2444.0,0.8559,58.83,914.0,1.3406,116.50781200000002,99.15,67.4,0.01007,124.4,611.75,82.4,9485.0,9490.0,1400.5,498.8,1111.25,15.47,0.8864,345.0,108.625,120.09375,120.265625,32.9,590.0,8444.0,120.61,115.285,94.3,57.34,57.22,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.3,915.0,2.157,1.5022,4.133,1155.3,1.6966,13.93,449.0
2009-05-08 01:50:00,112.25,0.7536,39.05,1.5035,413.75,2444.0,0.8559,58.83,914.0,1.3408,116.50781200000002,99.15,67.4,0.010073,124.4,611.75,82.4,9485.0,9490.0,1400.5,498.8,1111.25,15.47,0.8868,345.0,108.625,120.09375,120.265625,32.9,590.0,8444.0,120.61,115.285,94.3,57.34,57.22,2404.0,108.035,1.512,1.6905,1460.0,57.55,1810.0,57.31,915.0,2.16,1.5022,4.133,1157.5,1.6966,13.93,449.0
