,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@W#,@YM#,BD#,BL#,BX#,CRD#,EX#,EZ#,IHO#,IRB#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-03-07 04:45:00,0.9316,63.33,2.0142,560.5,2720.0,1.0175,81.28,1302.25,1.54,114.28125,103.2,57.95,0.009809,156.1,1169.25,90.375,12670.0,1707.25,655.4,1431.25,13.6,0.9802,366.5,107.50781200000002,117.296875,117.765625,1104.5,12017.0,117.72,111.93,92.6,104.93,3578.0,105.31,29364.0,26470.0,104.91,981.4,3.9085,2.9442,9.773,2156.0,2.6508,20.215,365.4
2008-03-07 04:46:00,0.9315,63.33,2.0139,560.25,2720.0,1.0175,81.28,1301.75,1.5398,114.296875,103.2,57.95,0.00981,156.0,1169.25,90.375,12665.0,1707.25,655.4,1430.0,13.65,0.9798,366.5,107.515625,117.34375,117.796875,1103.0,12014.0,117.75,111.95,92.62,104.89,3576.0,105.32,29364.0,26470.0,104.87,981.3,3.9085,2.9442,9.773,2156.0,2.6508,20.215,365.4
2008-03-07 04:47:00,0.9313,63.33,2.014,560.25,2721.0,1.0178,81.28,1302.0,1.5396,114.30468700000002,103.2,57.95,0.009807999999999999,155.8,1169.25,90.375,12665.0,1707.25,655.4,1430.0,13.63,0.9796,366.5,107.515625,117.375,117.84375,1103.0,12017.0,117.74,111.95,92.62,104.9,3575.0,105.31,29364.0,26470.0,104.91,981.1,3.9005,2.9442,9.773,2156.0,2.6508,20.215,365.0
2008-03-07 04:48:00,0.9311,63.33,2.0127,560.0,2721.0,1.0175,81.28,1301.25,1.5391,114.33593700000002,103.2,57.95,0.009809,155.6,1169.25,90.375,12665.0,1705.25,655.4,1425.5,13.62,0.9794,366.5,107.53125,117.421875,117.875,1104.5,12009.0,117.8,111.99,92.7,104.91,3574.0,105.335,29364.0,26470.0,104.9,981.0,3.8975,2.9442,9.773,2150.0,2.6508,20.205,364.2
2008-03-07 04:49:00,0.9315,63.33,2.0131,560.0,2717.0,1.0179,81.28,1302.25,1.5393,114.32031200000002,103.2,57.95,0.009807,155.5,1169.25,90.375,12665.0,1706.75,655.4,1427.0,13.61,0.9798,366.5,107.52343700000002,117.390625,117.828125,1104.5,12019.0,117.76,111.97,92.66,104.92,3578.0,105.335,29364.0,26470.0,104.93,981.3,3.8985,2.9421,9.773,2150.0,2.6508,20.205,364.4
2008-03-07 04:50:00,0.9315,63.33,2.0127,560.25,2717.0,1.018,81.28,1302.0,1.5393,114.328125,103.2,57.95,0.009806,155.75,1169.25,90.375,12665.0,1707.5,655.4,1425.0,13.61,0.9798,366.5,107.52343700000002,117.390625,117.84375,1104.5,12019.0,117.77,111.97,92.64,104.92,3578.0,105.33,29364.0,26470.0,104.93,981.3,3.9,2.9434,9.773,2150.0,2.6508,20.195,364.4
2008-03-07 04:51:00,0.9315,63.33,2.0128,560.25,2717.0,1.0179,81.28,1302.75,1.5394,114.32031200000002,103.2,57.95,0.009805,155.45,1169.25,90.375,12665.0,1708.0,655.4,1426.0,13.6,0.9798,367.3,107.515625,117.375,117.828125,1104.5,12022.0,117.77,111.97,92.64,104.96,3578.0,105.34,29364.0,26470.0,104.97,981.2,3.901,2.9437,9.773,2148.0,2.6508,20.195,364.4
2008-03-07 04:52:00,0.9319,63.33,2.0127,560.25,2717.0,1.0179,81.28,1302.5,1.5395,114.328125,103.2,57.95,0.009807,155.55,1169.25,90.375,12665.0,1707.75,655.4,1424.0,13.6,0.9798,366.5,107.515625,117.375,117.8125,1104.5,12025.0,117.77,111.98,92.64,104.96,3578.0,105.355,29364.0,26470.0,104.95,981.4,3.901,2.9438,9.773,2148.0,2.6508,20.2,364.3
2008-03-07 04:53:00,0.9319,63.33,2.0126,560.25,2716.0,1.0179,81.28,1303.0,1.5395,114.328125,103.2,57.95,0.009807999999999999,155.55,1169.25,90.375,12665.0,1707.5,655.4,1424.0,13.6,0.98,366.5,107.515625,117.375,117.796875,1104.5,12024.0,117.75,111.96,92.62,104.93,3579.0,105.34,29364.0,26470.0,104.93,981.4,3.901,2.9435,9.773,2148.0,2.6508,20.195,364.2
2008-03-07 04:54:00,0.9317,63.33,2.0125,559.75,2718.0,1.0179,81.28,1302.5,1.5394,114.33593700000002,103.2,57.95,0.009811,155.3,1169.25,90.375,12665.0,1708.75,655.4,1424.0,13.6,0.9799,366.5,107.52343700000002,117.390625,117.8125,1104.5,12021.0,117.76,111.97,92.62,104.76,3578.0,105.335,29364.0,26470.0,104.76,981.4,3.901,2.9364,9.773,2148.0,2.6441,20.2,364.2
2008-03-07 04:55:00,0.9316,63.33,2.0123,559.75,2718.0,1.0179,81.28,1302.5,1.5393,114.328125,103.2,57.95,0.009807999999999999,155.35,1169.25,90.375,12665.0,1708.5,655.4,1424.0,13.61,0.9799,366.5,107.515625,117.390625,117.828125,1104.5,12021.0,117.77,111.97,92.64,104.8,3577.0,105.335,29364.0,26470.0,104.82,981.1,3.901,2.9377,9.773,2148.0,2.6509,20.2,365.4
2008-03-07 04:56:00,0.9315,63.33,2.0121,559.75,2724.0,1.0177,81.28,1302.75,1.5395,114.30468700000002,103.2,57.95,0.009809,155.5,1169.25,90.375,12675.0,1708.5,655.4,1425.0,13.61,0.9798,366.5,107.515625,117.375,117.8125,1104.5,12021.0,117.78,111.98,92.64,104.78,3577.0,105.335,29364.0,26535.0,104.8,981.1,3.901,2.9376,9.773,2148.0,2.6522,20.2,365.3
2008-03-07 04:57:00,0.9317,63.33,2.0123,559.75,2724.0,1.0176,81.28,1302.75,1.5395,114.28906200000002,103.2,57.95,0.009812000000000001,155.4,1169.25,90.375,12675.0,1708.5,655.4,1425.0,13.61,0.9799,367.0,107.515625,117.34375,117.796875,1104.5,12019.0,117.77,111.97,92.64,104.73,3576.0,105.335,29364.0,26535.0,104.73,981.0,3.901,2.935,9.773,2148.0,2.6506,20.195,364.9
2008-03-07 04:58:00,0.9316,63.33,2.0122,559.75,2727.0,1.0177,81.28,1302.0,1.5394,114.28906200000002,103.2,57.95,0.009815,155.3,1169.25,90.375,12675.0,1707.75,655.4,1425.0,13.6,0.9799,367.0,107.515625,117.34375,117.75,1103.0,12014.0,117.76,111.96,92.64,104.73,3573.0,105.325,29348.0,26500.0,104.72,980.7,3.904,2.9354,9.773,2148.0,2.639,20.195,365.0
2008-03-07 04:59:00,0.9316,63.33,2.0122,559.75,2727.0,1.0177,81.28,1301.75,1.5395,114.28125,103.2,57.95,0.009812999999999999,155.3,1169.25,90.375,12675.0,1707.0,655.4,1424.0,13.61,0.98,366.5,107.515625,117.328125,117.734375,1102.0,12014.0,117.77,111.96,92.64,104.73,3574.0,105.325,29340.0,26500.0,104.75,980.6,3.904,2.9352,9.765,2148.0,2.639,20.175,365.3
2008-03-07 05:00:00,0.9315,63.33,2.0124,559.75,2728.0,1.0178,81.28,1301.5,1.5395,114.296875,103.2,57.95,0.009812000000000001,155.4,1169.25,90.375,12675.0,1706.5,655.4,1423.0,13.62,0.98,366.5,107.515625,117.34375,117.71875,1102.0,12012.0,117.73,111.93,92.6,104.78,3572.0,105.305,29340.0,26500.0,104.78,980.6,3.904,2.9373,9.765,2148.0,2.639,20.16,365.4
2008-03-07 05:01:00,0.931,63.33,2.0124,559.75,2730.0,1.0177,81.28,1301.5,1.5396,114.296875,103.2,57.95,0.009812999999999999,155.5,1169.25,90.375,12675.0,1706.0,655.4,1424.5,13.62,0.9802,366.8,107.515625,117.34375,117.75,1102.0,12012.0,117.72,111.93,92.6,104.76,3570.0,105.3,29340.0,26500.0,104.79,980.7,3.9045,2.9365,9.765,2144.0,2.6431,20.17,365.4
2008-03-07 05:02:00,0.9309,63.33,2.0125,559.75,2730.0,1.0174,81.28,1301.5,1.5395,114.296875,103.2,57.95,0.009815,155.5,1169.25,90.375,12675.0,1705.5,655.4,1424.5,13.62,0.9801,367.0,107.515625,117.34375,117.75,1102.0,12009.0,117.72,111.92,92.6,104.79,3571.0,105.305,29350.0,26500.0,104.78,981.2,3.9045,2.9404,9.765,2144.0,2.6431,20.185,365.9
2008-03-07 05:03:00,0.9309,63.33,2.0124,559.75,2730.0,1.0171,81.28,1301.5,1.5394,114.296875,103.2,57.95,0.009815,155.5,1169.25,90.375,12675.0,1706.25,655.4,1424.25,13.62,0.9801,367.0,107.515625,117.328125,117.75,1102.0,12013.0,117.69,111.89,92.54,104.82,3571.0,105.285,29350.0,26500.0,104.82,980.9,3.9045,2.9404,9.765,2141.6,2.6431,20.185,365.9
2008-03-07 05:04:00,0.9309,63.33,2.0125,559.75,2730.0,1.0171,81.28,1301.75,1.5393,114.28906200000002,103.2,57.95,0.009817,155.4,1169.25,90.375,12675.0,1706.5,655.4,1420.0,13.62,0.9801,366.0,107.515625,117.328125,117.75,1102.0,12013.0,117.7,111.9,92.58,104.81,3572.0,105.285,29369.0,26500.0,104.82,981.3,3.9045,2.9416,9.765,2138.2,2.6431,20.17,365.9
2008-03-07 05:05:00,0.931,63.33,2.0126,560.25,2735.0,1.0175,81.28,1302.25,1.5395,114.28906200000002,103.2,57.95,0.009815,155.6,1169.25,90.375,12675.0,1707.0,655.4,1418.25,13.62,0.9803,366.0,107.50781200000002,117.34375,117.78125,1102.0,12017.0,117.7,111.91,92.58,104.83,3576.0,105.285,29365.0,26500.0,104.81,980.9,3.9045,2.938,9.765,2138.2,2.6431,20.15,365.9
2008-03-07 05:06:00,0.931,63.33,2.0123,560.25,2735.0,1.0172,81.28,1302.5,1.5394,114.28906200000002,103.2,57.95,0.009814,155.5,1169.25,90.375,12675.0,1707.75,655.4,1420.0,13.62,0.9802,365.9,107.515625,117.328125,117.765625,1102.0,12017.0,117.69,111.9,92.58,104.83,3578.0,105.285,29365.0,26500.0,104.81,980.4,3.9045,2.938,9.765,2138.2,2.6431,20.135,365.9
2008-03-07 05:07:00,0.931,63.33,2.0123,560.25,2736.0,1.0173,81.28,1302.5,1.5393,114.28125,103.2,57.95,0.009816,155.6,1169.25,90.375,12675.0,1708.0,655.4,1418.25,13.63,0.9802,365.9,107.50781200000002,117.3125,117.765625,1102.0,12020.0,117.67,111.9,92.54,104.84,3578.0,105.28,29365.0,26500.0,104.83,981.2,3.9025,2.938,9.765,2116.1,2.6431,20.2,365.5
2008-03-07 05:08:00,0.9308,63.33,2.0123,559.0,2736.0,1.0175,81.28,1301.5,1.5395,114.28125,103.2,57.95,0.009818,155.85,1169.25,90.375,12675.0,1707.0,655.4,1415.0,13.63,0.9799,365.9,107.50781200000002,117.3125,117.765625,1102.0,12012.0,117.66,111.89,92.54,104.84,3573.0,105.275,29365.0,26500.0,104.87,980.8,3.9025,2.938,9.765,2116.1,2.646,20.185,365.5
2008-03-07 05:09:00,0.9307,63.33,2.0122,559.5,2736.0,1.0174,81.28,1302.5,1.5396,114.28125,103.2,57.95,0.009819,155.85,1169.25,90.375,12675.0,1707.25,655.4,1415.0,13.63,0.9801,365.9,107.50781200000002,117.328125,117.734375,1102.0,12018.0,117.63,111.86,92.52,104.86,3575.0,105.265,29431.0,26500.0,104.87,981.4,3.903,2.9441,9.765,2116.1,2.646,20.205,365.5
2008-03-07 05:10:00,0.9301,63.33,2.0122,559.5,2735.0,1.0175,81.28,1302.0,1.5397,114.265625,103.2,57.95,0.009818,155.85,1169.25,90.375,12675.0,1707.25,655.4,1417.25,13.64,0.9802,365.9,107.5,117.296875,117.71875,1101.75,12017.0,117.64,111.87,92.48,104.83,3573.0,105.275,29431.0,26500.0,104.84,981.3,3.907,2.9441,9.765,2120.1,2.646,20.2,366.0
2008-03-07 05:11:00,0.9301,63.33,2.0122,559.25,2738.0,1.0174,81.28,1303.0,1.5397,114.28125,103.2,57.95,0.009819,155.85,1169.25,90.375,12675.0,1707.75,655.4,1418.0,13.67,0.98,365.9,107.5,117.34375,117.734375,1104.0,12024.0,117.66,111.88,92.48,104.96,3575.0,105.29,29431.0,26500.0,104.97,980.9,3.906,2.945,9.765,2129.5,2.646,20.2,366.2
2008-03-07 05:12:00,0.9303,63.33,2.0123,559.0,2736.0,1.0174,81.28,1302.75,1.5395,114.30468700000002,103.2,57.95,0.009816,155.75,1169.25,90.375,12675.0,1708.25,655.4,1420.0,13.65,0.9792,365.5,107.50781200000002,117.359375,117.796875,1102.0,12025.0,117.69,111.89,92.48,104.99,3576.0,105.295,29431.0,26500.0,104.98,980.8,3.906,2.9465,9.765,2129.5,2.65,20.2,366.2
2008-03-07 05:13:00,0.9302,63.33,2.0123,559.0,2737.0,1.0174,81.28,1303.25,1.5396,114.32031200000002,103.2,57.95,0.009812000000000001,155.7,1169.25,90.375,12675.0,1708.0,655.4,1417.75,13.65,0.9796,365.9,107.515625,117.390625,117.8125,1101.75,12027.0,117.7,111.9,92.48,105.0,3577.0,105.29,29431.0,26500.0,104.97,980.5,3.906,2.9465,9.765,2129.5,2.65,20.16,366.0
2008-03-07 05:14:00,0.9304,63.33,2.0123,559.0,2740.0,1.0174,81.28,1303.25,1.5396,114.328125,103.2,57.95,0.009812999999999999,155.75,1169.25,90.375,12675.0,1709.0,655.4,1415.75,13.65,0.9799,365.9,107.52343700000002,117.40625,117.8125,1101.75,12028.0,117.7,111.9,92.48,104.97,3579.0,105.295,29431.0,26500.0,104.95,980.5,3.906,2.9465,9.765,2129.5,2.65,20.175,366.0
2008-03-07 05:15:00,0.9309,63.33,2.0123,559.0,2742.0,1.0174,81.28,1303.5,1.5398,114.3125,103.2,57.95,0.009812999999999999,155.75,1169.25,90.375,12675.0,1709.5,655.4,1415.25,13.65,0.9799,365.9,107.515625,117.375,117.796875,1101.75,12028.0,117.66,111.88,92.5,104.95,3581.0,105.29,29431.0,26500.0,104.94,980.9,3.906,2.945,9.765,2129.5,2.65,20.175,365.6
2008-03-07 05:16:00,0.9307,63.33,2.0124,559.0,2740.0,1.0174,81.28,1304.0,1.5397,114.30468700000002,103.2,57.95,0.00981,155.75,1169.25,90.375,12675.0,1709.5,655.4,1414.0,13.64,0.9797,365.9,107.515625,117.359375,117.796875,1101.75,12033.0,117.68,111.9,92.46,104.96,3583.0,105.29,29431.0,26500.0,104.97,980.9,3.906,2.945,9.765,2129.5,2.65,20.175,365.6
2008-03-07 05:17:00,0.9306,63.33,2.0124,559.0,2738.0,1.0174,81.28,1304.0,1.5398,114.30468700000002,103.2,57.95,0.009809,155.7,1169.25,90.375,12675.0,1710.25,655.4,1414.0,13.64,0.9797,365.5,107.515625,117.359375,117.78125,1101.75,12036.0,117.66,111.88,92.46,105.01,3583.0,105.285,29431.0,26500.0,105.03,980.7,3.904,2.945,9.765,2129.5,2.65,20.175,365.5
2008-03-07 05:18:00,0.9306,63.33,2.0125,559.0,2740.0,1.0174,81.28,1304.5,1.5398,114.3125,103.2,58.0,0.009807999999999999,155.7,1169.25,90.375,12675.0,1711.0,655.4,1414.0,13.61,0.9799,365.9,107.515625,117.359375,117.78125,1101.75,12038.0,117.66,111.89,92.5,105.05,3586.0,105.285,29431.0,26500.0,105.05,980.7,3.906,2.9455,9.765,2120.0,2.65,20.175,365.1
2008-03-07 05:19:00,0.9306,63.33,2.0125,559.0,2744.0,1.0175,81.28,1304.5,1.5399,114.3125,103.2,58.0,0.009807,155.7,1169.25,90.375,12675.0,1710.5,655.4,1415.0,13.61,0.9799,365.9,107.52343700000002,117.375,117.8125,1101.75,12040.0,117.67,111.88,92.5,105.07,3584.0,105.285,29431.0,26500.0,105.05,980.7,3.906,2.9455,9.765,2118.0,2.65,20.185,364.6
2008-03-07 05:20:00,0.9305,63.33,2.0125,559.0,2740.0,1.0171,81.28,1304.5,1.5398,114.3125,103.2,58.0,0.009807,155.5,1169.25,90.375,12675.0,1710.75,655.4,1415.0,13.62,0.9798,365.9,107.50781200000002,117.375,117.796875,1101.75,12037.0,117.68,111.89,92.48,105.07,3584.0,105.285,29431.0,26500.0,105.05,980.9,3.91,2.9455,9.759,2118.0,2.65,20.185,364.6
2008-03-07 05:21:00,0.9304,63.33,2.0125,558.75,2740.0,1.0173,81.28,1304.5,1.5397,114.3125,103.2,58.0,0.009806,155.4,1169.25,90.375,12675.0,1710.0,655.4,1414.0,13.61,0.9799,365.5,107.50781200000002,117.375,117.796875,1102.0,12038.0,117.66,111.88,92.48,105.06,3583.0,105.285,29431.0,26500.0,105.08,980.8,3.91,2.9465,9.759,2118.0,2.6465,20.185,364.6
2008-03-07 05:22:00,0.9307,63.33,2.0121,558.75,2743.0,1.0171,81.28,1304.5,1.5397,114.30468700000002,103.2,58.0,0.009806,155.0,1169.25,90.3,12675.0,1710.25,655.4,1415.25,13.61,0.9799,365.5,107.515625,117.375,117.828125,1102.0,12037.0,117.65,111.87,92.48,105.01,3583.0,105.28,29431.0,26500.0,105.04,980.6,3.909,2.9465,9.759,2118.0,2.6465,20.185,364.6
2008-03-07 05:23:00,0.9311,63.33,2.0121,558.5,2741.0,1.0169,81.28,1304.5,1.5395,114.3125,103.2,58.025,0.009806,155.15,1169.25,90.3,12675.0,1711.0,655.4,1415.25,13.6,0.9799,365.5,107.52343700000002,117.375,117.828125,1101.75,12036.0,117.65,111.88,92.48,105.02,3583.0,105.28,29431.0,26500.0,105.02,980.6,3.909,2.9465,9.759,2118.0,2.6465,20.185,364.3
2008-03-07 05:24:00,0.9312,63.33,2.0121,558.5,2744.0,1.0167,81.28,1304.25,1.5398,114.3125,103.2,58.0,0.009806,155.15,1169.25,90.3,12675.0,1711.0,655.4,1415.25,13.61,0.9795,365.5,107.52343700000002,117.375,117.8125,1101.75,12035.0,117.67,111.89,92.48,105.0,3583.0,105.285,29431.0,26500.0,105.0,980.0,3.909,2.947,9.759,2121.0,2.6499,20.115,364.1
2008-03-07 05:25:00,0.9311,63.33,2.0118,558.5,2747.0,1.0168,81.28,1304.25,1.5397,114.32031200000002,103.2,58.0,0.009807999999999999,155.15,1169.25,90.3,12675.0,1711.0,655.4,1415.25,13.6,0.9795,365.5,107.53125,117.390625,117.8125,1101.75,12031.0,117.67,111.89,92.48,104.98,3583.0,105.29,29431.0,26485.0,105.02,979.7,3.908,2.9458,9.759,2121.0,2.6488,20.11,363.5
2008-03-07 05:26:00,0.9311,63.33,2.0117,558.75,2748.0,1.0168,81.28,1304.25,1.5398,114.33593700000002,103.2,58.0,0.009806,155.15,1169.25,90.3,12675.0,1711.0,655.4,1417.5,13.59,0.9796,365.5,107.53906200000002,117.390625,117.828125,1101.75,12031.0,117.69,111.9,92.48,104.93,3584.0,105.295,29431.0,26485.0,104.93,979.6,3.909,2.945,9.759,2121.0,2.6484,20.115,363.3
2008-03-07 05:27:00,0.9315,63.33,2.0112,558.75,2750.0,1.0167,81.28,1304.5,1.5398,114.33593700000002,103.2,58.0,0.009807999999999999,155.15,1169.25,90.3,12675.0,1711.0,655.4,1417.5,13.59,0.9796,365.5,107.53906200000002,117.40625,117.84375,1101.75,12035.0,117.71,111.91,92.52,105.02,3586.0,105.295,29431.0,26485.0,105.02,979.7,3.909,2.945,9.759,2121.0,2.6484,20.11,363.5
2008-03-07 05:28:00,0.9314,63.33,2.0112,558.75,2749.0,1.0168,81.28,1304.5,1.5398,114.33593700000002,103.2,58.0,0.009807999999999999,155.15,1169.25,90.3,12675.0,1711.25,655.4,1415.25,13.59,0.9796,365.5,107.53906200000002,117.40625,117.84375,1101.75,12034.0,117.72,111.92,92.52,105.0,3586.0,105.3,29431.0,26485.0,104.99,979.7,3.911,2.9478,9.759,2126.0,2.6484,20.105,363.4
2008-03-07 05:29:00,0.9311,63.33,2.0106,558.25,2747.0,1.0165,81.28,1304.25,1.5398,114.33593700000002,103.2,58.0,0.00981,155.25,1169.25,90.3,12675.0,1710.5,655.4,1415.25,13.6,0.9794,365.4,107.53906200000002,117.40625,117.84375,1101.75,12032.0,117.72,111.92,92.52,104.92,3586.0,105.3,29431.0,26485.0,104.95,979.7,3.909,2.945,9.759,2126.0,2.6484,20.11,363.4
2008-03-07 05:30:00,0.931,63.33,2.0106,558.5,2747.0,1.0165,81.28,1304.5,1.5399,114.33593700000002,103.2,58.0,0.009811,155.05,1169.25,90.3,12675.0,1710.5,655.4,1415.25,13.59,0.9794,365.4,107.53125,117.390625,117.84375,1101.75,12034.0,117.74,111.93,92.52,104.92,3586.0,105.3,29431.0,26485.0,104.93,979.5,3.909,2.945,9.759,2120.2,2.6484,20.11,363.2
2008-03-07 05:31:00,0.9316,63.33,2.0115,558.5,2740.0,1.0167,81.28,1304.0,1.5404,114.328125,103.2,58.0,0.009811,155.1,1169.25,90.3,12675.0,1710.0,655.4,1415.5,13.59,0.9799,365.4,107.53125,117.390625,117.84375,1101.75,12027.0,117.73,111.92,92.52,104.86,3585.0,105.3,29431.0,26485.0,104.85,980.3,3.913,2.945,9.759,2112.3,2.6484,20.115,363.0
2008-03-07 05:32:00,0.9314,63.33,2.0116,558.5,2740.0,1.0173,81.28,1303.75,1.5402,114.33593700000002,103.2,58.0,0.009814,155.1,1169.25,90.3,12675.0,1709.5,655.4,1415.5,13.59,0.9798,365.4,107.53125,117.390625,117.84375,1101.75,12029.0,117.73,111.92,92.52,104.84,3584.0,105.295,29431.0,26485.0,104.85,980.6,3.914,2.945,9.759,2112.3,2.6484,20.115,363.2
2008-03-07 05:33:00,0.9311,63.33,2.0117,558.75,2737.0,1.0168,81.28,1303.5,1.5402,114.34375,103.2,58.0,0.00981,155.1,1169.25,90.3,12675.0,1709.25,655.4,1415.5,13.58,0.9796,365.4,107.53125,117.390625,117.84375,1101.75,12027.0,117.73,111.91,92.54,104.79,3581.0,105.295,29431.0,26485.0,104.8,980.7,3.9135,2.945,9.759,2112.3,2.649,20.13,363.2
2008-03-07 05:34:00,0.9308,63.33,2.0115,559.0,2735.0,1.0165,81.29,1303.25,1.5403,114.33593700000002,103.2,58.0,0.009816,155.0,1169.25,90.3,12675.0,1708.25,655.4,1415.5,13.59,0.9797,365.4,107.53906200000002,117.390625,117.84375,1101.75,12026.0,117.72,111.92,92.52,104.77,3580.0,105.29,29431.0,26485.0,104.79,980.6,3.9135,2.945,9.759,2112.3,2.649,20.125,363.2
2008-03-07 05:35:00,0.931,63.33,2.0114,559.0,2731.0,1.0165,81.29,1303.25,1.54,114.34375,103.2,58.0,0.009814,155.0,1169.25,90.3,12675.0,1708.5,655.4,1415.0,13.59,0.9795,365.4,107.53906200000002,117.40625,117.828125,1101.75,12027.0,117.73,111.92,92.48,104.79,3580.0,105.295,29431.0,26485.0,104.8,980.1,3.913,2.9441,9.759,2112.3,2.6467,20.11,363.2
2008-03-07 05:36:00,0.9312,63.33,2.0121,559.0,2730.0,1.0165,81.28,1303.75,1.5399,114.34375,103.2,58.0,0.009812999999999999,155.0,1169.25,90.3,12675.0,1709.0,655.4,1415.0,13.59,0.9796,365.4,107.53906200000002,117.40625,117.828125,1101.75,12029.0,117.71,111.9,92.5,104.75,3581.0,105.285,29431.0,26485.0,104.76,980.4,3.9125,2.9415,9.759,2112.3,2.6467,20.11,363.2
2008-03-07 05:37:00,0.9317,63.33,2.0122,559.0,2738.0,1.0165,81.4,1303.5,1.54,114.359375,103.2,58.0,0.009814,154.8,1169.25,90.3,12675.0,1709.0,655.4,1414.0,13.58,0.9795,365.4,107.53906200000002,117.40625,117.84375,1101.75,12027.0,117.75,111.93,92.5,104.75,3579.0,105.295,29431.0,26485.0,104.78,980.4,3.909,2.9443,9.76,2112.3,2.6455,20.11,362.3
2008-03-07 05:38:00,0.9318,63.33,2.012,558.75,2738.0,1.0166,81.4,1304.25,1.5399,114.34375,103.2,58.0,0.009814,154.8,1169.25,90.3,12675.0,1710.0,655.4,1415.25,13.57,0.9797,365.0,107.546875,117.421875,117.84375,1102.5,12030.0,117.75,111.94,92.54,104.75,3581.0,105.3,29431.0,26485.0,104.79,980.4,3.9075,2.9443,9.76,2112.3,2.6455,20.11,362.1
2008-03-07 05:39:00,0.9318,63.33,2.0119,558.25,2733.0,1.0164,81.4,1303.5,1.5398,114.35156200000002,103.2,58.0,0.009812999999999999,154.8,1169.25,90.3,12675.0,1710.75,655.4,1414.0,13.56,0.9797,364.8,107.546875,117.421875,117.84375,1102.5,12027.0,117.73,111.93,92.52,104.77,3578.0,105.3,29431.0,26485.0,104.76,980.3,3.9075,2.9443,9.76,2112.3,2.6455,20.11,362.1
2008-03-07 05:40:00,0.9322,63.33,2.0114,558.25,2737.0,1.0165,81.4,1303.75,1.5398,114.359375,103.2,58.0,0.009812000000000001,154.6,1169.25,90.3,12675.0,1709.25,655.4,1414.0,13.56,0.9796,364.8,107.546875,117.421875,117.84375,1102.5,12027.0,117.74,111.92,92.52,104.76,3579.0,105.3,29431.0,26485.0,104.75,980.1,3.901,2.9443,9.76,2112.3,2.6455,20.075,362.1
2008-03-07 05:41:00,0.9322,63.33,2.0113,558.5,2733.0,1.0164,81.4,1303.5,1.5399,114.359375,103.2,58.0,0.009811,154.3,1169.25,90.3,12675.0,1709.25,655.4,1414.0,13.58,0.9797,364.8,107.546875,117.40625,117.84375,1102.5,12026.0,117.73,111.92,92.52,104.81,3579.0,105.295,29431.0,26485.0,104.81,979.8,3.9035,2.9443,9.76,2112.3,2.6455,20.08,362.1
2008-03-07 05:42:00,0.9323,63.33,2.0112,558.5,2733.0,1.0167,81.4,1303.25,1.5401,114.33593700000002,103.2,58.025,0.00981,154.3,1169.25,90.3,12675.0,1709.75,655.4,1414.0,13.58,0.9798,364.8,107.546875,117.390625,117.828125,1102.5,12027.0,117.72,111.91,92.48,104.84,3579.0,105.29,29431.0,26485.0,104.84,979.7,3.903,2.945,9.76,2112.3,2.6455,20.08,363.0
2008-03-07 05:43:00,0.9324,63.33,2.0113,558.5,2733.0,1.0163,81.4,1303.0,1.5404,114.35156200000002,103.2,58.025,0.009812000000000001,154.0,1169.25,90.3,12675.0,1708.5,655.4,1414.75,13.58,0.9799,364.8,107.546875,117.421875,117.828125,1102.5,12027.0,117.77,111.96,92.5,104.95,3575.0,105.325,29431.0,26485.0,104.95,979.8,3.902,2.9463,9.759,2112.3,2.6514,20.09,363.0
2008-03-07 05:44:00,0.9321,63.33,2.0112,558.0,2733.0,1.0164,81.4,1303.5,1.5403,114.375,103.2,58.025,0.009812999999999999,154.0,1169.25,90.3,12675.0,1708.75,655.4,1414.5,13.58,0.9799,364.8,107.546875,117.4375,117.828125,1102.5,12025.0,117.78,111.96,92.56,104.93,3577.0,105.325,29431.0,26485.0,104.94,980.1,3.9025,2.9476,9.759,2119.0,2.6491,20.095,363.0
2008-03-07 05:45:00,0.9323,63.33,2.0112,558.0,2733.0,1.0164,81.4,1303.75,1.5403,114.38281200000002,103.2,58.025,0.009812000000000001,153.95,1169.25,90.3,12675.0,1709.25,655.4,1413.0,13.58,0.9799,364.8,107.55468700000002,117.453125,117.859375,1102.5,12032.0,117.77,111.96,92.56,104.92,3580.0,105.32,29431.0,26485.0,104.93,980.4,3.904,2.9486,9.759,2119.0,2.6491,20.11,363.0
2008-03-07 05:46:00,0.9322,63.33,2.0115,558.0,2733.0,1.0164,81.4,1303.25,1.5404,114.36718700000002,103.2,58.025,0.009812999999999999,154.2,1169.25,90.375,12675.0,1708.75,655.4,1413.0,13.58,0.9798,365.3,107.55468700000002,117.453125,117.8125,1102.5,12028.0,117.76,111.95,92.56,104.94,3578.0,105.32,29431.0,26485.0,104.94,980.4,3.904,2.9486,9.759,2108.2,2.6491,20.12,363.0
