,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-07-07 11:08:00,0.7593,32.98,1.2902,394.5,1881.0,0.77675,68.58,2415.75,1.1431,117.53125,144.925,83.45,0.008798,128.05,548.0,114.875,1872.8,998.0,20000.0,20035.0,5642.75,996.75,13.84,1.0411,327.1,133.8125,107.9921875,124.875,163.1875,151.71875,12.75,541.5,21323.0,160.54,131.48,159.98,44.19,46.72,3452.0,111.905,15.95,426.25,1.438,1.4828,2140.0,147.13,46.7,1490.0,44.19,1209.8,2.6535,1.4391,2.9139999999999997,903.5,1.4846,15.455,416.1
2017-07-07 11:09:00,0.7593,32.99,1.2903,394.25,1881.0,0.7767,68.56,2416.0,1.14305,117.53125,145.075,83.35,0.008798,128.1,547.5,114.95,1872.8,997.9,20005.0,20035.0,5643.25,996.75,13.84,1.0411,327.2,133.8125,107.9921875,124.875,163.1875,151.75,12.7,540.75,21323.0,160.53,131.49,159.96,44.23,46.75,3451.0,111.905,15.95,426.75,1.438,1.4828,2140.0,147.13,46.76,1490.0,44.22,1209.5,2.6535,1.44,2.917,903.4,1.4859,15.45,416.1
2017-07-07 11:10:00,0.7591,33.01,1.2906,394.75,1881.0,0.77665,68.52,2415.75,1.1431,117.5234375,145.275,83.475,0.008796,128.1,548.25,115.075,1872.7,997.8,20005.0,20030.0,5643.25,996.75,13.86,1.0412,327.2,133.796875,107.9921875,124.875,163.15625,151.71875,12.75,541.75,21323.0,160.52,131.47,159.94,44.16,46.69,3450.0,111.905,16.0,426.25,1.438,1.4828,2140.0,147.12,46.69,1490.0,44.16,1209.4,2.653,1.4383,2.9130000000000003,903.2,1.4848,15.46,416.5
2017-07-07 11:11:00,0.759,33.05,1.2909,395.0,1885.0,0.7767,68.48,2416.0,1.1432,117.5234375,145.275,83.325,0.008793,128.0,549.5,115.05,1872.8,997.9,20005.0,20035.0,5644.25,997.5,13.87,1.0412,327.3,133.796875,107.9921875,124.875,163.15625,151.71875,12.8,543.0,21324.0,160.51,131.47,159.88,44.2,46.73,3451.0,111.905,15.95,426.25,1.438,1.4828,2140.0,147.11,46.7,1490.0,44.2,1209.1,2.651,1.4392,2.909,903.4,1.485,15.455,416.5
2017-07-07 11:12:00,0.759,33.03,1.2911,394.75,1885.0,0.77665,68.42,2416.0,1.14325,117.515625,145.25,83.325,0.008793,128.1,549.0,115.025,1872.6,997.7,20010.0,20035.0,5643.5,997.5,13.87,1.0413,327.3,133.78125,107.9921875,124.875,163.125,151.71875,12.75,542.5,21323.0,160.51,131.47,159.88,44.22,46.74,3450.0,111.905,15.95,426.75,1.438,1.4868,2140.0,147.09,46.75,1490.0,44.2,1209.0,2.651,1.4399,2.909,903.7,1.487,15.455,416.5
2017-07-07 11:13:00,0.759,33.05,1.2912,394.75,1884.0,0.7767,68.45,2416.5,1.1432,117.5234375,145.1,83.225,0.008793,128.15,548.75,115.0,1872.4,997.7,20005.0,20040.0,5644.0,998.0,13.88,1.0414,327.5,133.78125,107.9921875,124.859375,163.125,151.6875,12.75,542.25,21325.0,160.52,131.49,159.96,44.23,46.75,3450.0,111.91,15.95,426.75,1.438,1.4868,2140.0,147.13,46.76,1490.0,44.22,1209.4,2.651,1.4402,2.904,903.3,1.4872,15.46,416.6
2017-07-07 11:14:00,0.7589,33.05,1.2911,394.75,1884.0,0.77675,68.39,2416.5,1.14315,117.515625,145.225,83.275,0.008792,128.2,549.25,115.125,1872.5,997.7,20010.0,20040.0,5645.25,997.75,13.87,1.0413,327.4,133.796875,107.9921875,124.875,163.1875,151.71875,12.7,542.75,21326.0,160.51,131.48,159.94,44.26,46.79,3450.0,111.905,15.95,426.75,1.438,1.4868,2140.0,147.12,46.78,1490.0,44.26,1209.9,2.651,1.4408,2.905,903.7,1.4878,15.47,416.4
2017-07-07 11:15:00,0.7589,33.03,1.2909,394.75,1883.0,0.7767,68.44,2416.25,1.14335,117.515625,145.1,83.275,0.008792,128.15,548.75,115.025,1872.5,997.7,20015.0,20040.0,5645.25,997.5,13.87,1.0414,327.4,133.78125,107.9921875,124.875,163.125,151.71875,12.7,542.0,21323.0,160.49,131.48,159.88,44.18,46.74,3449.0,111.91,15.95,426.5,1.438,1.4868,2140.0,147.1,46.74,1490.0,44.2,1209.6,2.65,1.4399,2.8989999999999996,903.7,1.4862,15.45,416.6
2017-07-07 11:16:00,0.7588,33.03,1.291,394.75,1881.0,0.77665,68.37,2415.5,1.1433,117.53125,145.175,83.35,0.008793,128.05,549.25,115.1,1872.4,997.4,20010.0,20040.0,5640.5,998.25,13.88,1.0414,327.7,133.796875,107.9921875,124.875,163.15625,151.75,12.75,542.75,21318.0,160.52,131.49,159.94,44.18,46.72,3449.0,111.905,16.0,426.5,1.438,1.4847,2140.0,147.13,46.71,1490.0,44.17,1209.2,2.6515,1.4396,2.9019999999999997,903.1,1.4851,15.41,416.7
2017-07-07 11:17:00,0.7589,33.04,1.2912,394.75,1880.0,0.77675,68.37,2416.0,1.1434,117.5234375,145.1,83.3,0.008792,128.05,549.25,115.1,1872.8,997.9,20010.0,20045.0,5642.25,997.75,13.87,1.0414,327.6,133.796875,107.9921875,124.875,163.15625,151.71875,12.75,542.5,21322.0,160.49,131.48,159.92,44.2,46.73,3449.0,111.905,16.0,426.75,1.438,1.4847,2140.0,147.11,46.74,1490.0,44.19,1209.4,2.651,1.4397,2.9019999999999997,903.6,1.4857,15.43,416.8
2017-07-07 11:18:00,0.7589,33.02,1.2912,394.75,1881.0,0.7768,68.44,2416.5,1.14335,117.53125,145.2,83.225,0.008794,128.05,549.5,115.125,1872.8,997.9,20015.0,20045.0,5643.75,998.0,13.88,1.0413,327.7,133.8125,107.9921875,124.890625,163.1875,151.75,12.75,542.75,21324.0,160.54,131.49,160.06,44.2,46.76,3450.0,111.905,16.0,426.75,1.438,1.487,2140.0,147.15,46.74,1490.0,44.22,1209.4,2.6505,1.4405,2.897,903.4,1.4871,15.42,416.9
2017-07-07 11:19:00,0.759,33.01,1.2914,394.5,1879.0,0.77685,68.43,2416.75,1.14335,117.53125,145.0,83.2,0.008793,127.95,548.75,115.1,1872.5,998.0,20015.0,20045.0,5643.25,997.75,13.86,1.0413,327.7,133.8125,107.9921875,124.890625,163.15625,151.75,12.75,542.0,21322.0,160.52,131.48,159.96,44.22,46.78,3449.0,111.905,16.0,427.0,1.441,1.4883,2140.0,147.12,46.78,1490.0,44.23,1209.7,2.65,1.4418,2.897,903.5,1.4882,15.43,416.7
2017-07-07 11:20:00,0.7588,33.0,1.2913,394.75,1879.0,0.77695,68.44,2416.5,1.1433,117.53125,144.9,83.175,0.0087925,127.9,549.25,115.0,1872.6,997.9,20015.0,20045.0,5643.25,998.75,13.88,1.0411,328.2,133.8125,107.9921875,124.875,163.15625,151.71875,12.75,542.75,21322.0,160.5,131.47,159.9,44.22,46.76,3449.0,111.905,16.0,426.75,1.441,1.4883,2140.0,147.1,46.77,1490.0,44.21,1209.7,2.6485,1.4413,2.9,903.5,1.4877,15.43,416.9
2017-07-07 11:21:00,0.7588,32.98,1.291,394.75,1878.0,0.7769,68.41,2416.5,1.14315,117.53125,144.825,83.15,0.0087925,128.1,550.0,114.95,1872.4,997.7,20015.0,20045.0,5643.75,998.75,13.88,1.0411,328.3,133.796875,107.9921875,124.875,163.15625,151.71875,12.75,542.75,21325.0,160.51,131.47,159.9,44.2,46.73,3449.0,111.905,16.05,426.75,1.441,1.4883,2140.0,147.11,46.75,1490.0,44.18,1209.9,2.649,1.44,2.8960000000000004,903.6,1.4865,15.445,416.9
2017-07-07 11:22:00,0.7589,33.0,1.291,395.0,1878.0,0.77705,68.39,2416.75,1.143,117.5390625,144.75,83.1,0.008794499999999998,128.25,550.5,114.875,1872.9,997.9,20015.0,20045.0,5643.25,999.0,13.87,1.041,328.2,133.8125,107.9921875,124.890625,163.15625,151.78125,12.7,543.25,21328.0,160.53,131.48,159.94,44.15,46.69,3450.0,111.905,16.0,426.25,1.441,1.4883,2140.0,147.13,46.68,1490.0,44.15,1210.3,2.649,1.4388,2.895,904.5,1.4857,15.465,416.6
2017-07-07 11:23:00,0.7589,33.04,1.2911,395.25,1878.0,0.77715,68.44,2417.0,1.14305,117.53125,144.75,83.075,0.008794,128.05,550.25,114.85,1873.1,998.0,20015.0,20045.0,5644.25,998.5,13.85,1.0411,328.0,133.8125,107.9921875,124.890625,163.1875,151.75,12.7,543.25,21330.0,160.54,131.49,159.94,44.14,46.67,3450.0,111.905,16.0,426.25,1.441,1.4883,2140.0,147.13,46.68,1490.0,44.13,1210.4,2.6495,1.4387,2.8960000000000004,904.2,1.4856,15.46,416.3
2017-07-07 11:24:00,0.7588,33.02,1.2911,395.0,1877.0,0.7773,68.44,2417.25,1.14295,117.53125,144.775,83.05,0.008794499999999998,128.1,550.0,114.95,1873.0,997.8,20015.0,20045.0,5645.0,998.25,13.83,1.041,328.0,133.828125,107.9921875,124.890625,163.15625,151.75,12.75,542.75,21331.0,160.55,131.5,160.0,44.09,46.65,3451.0,111.905,16.0,426.25,1.441,1.4847,2140.0,147.14,46.64,1490.0,44.09,1210.3,2.6485,1.4378,2.8960000000000004,904.2,1.4847,15.455,416.0
2017-07-07 11:25:00,0.7588,33.02,1.291,395.25,1877.0,0.77765,68.35,2417.5,1.143,117.53125,144.9,83.05,0.008793,128.1,549.5,114.975,1873.2,997.9,20020.0,20050.0,5645.75,998.25,13.84,1.041,327.9,133.8125,107.9921875,124.890625,163.15625,151.75,12.7,542.25,21331.0,160.56,131.5,160.0,44.15,46.73,3451.0,111.905,16.0,426.75,1.4376,1.4847,2140.0,147.16,46.72,1490.0,44.17,1210.0,2.65,1.4396,2.898,903.9,1.4865,15.45,415.9
2017-07-07 11:26:00,0.7589,33.02,1.2911,395.0,1876.0,0.7777,68.0,2417.25,1.14295,117.53125,144.9,82.95,0.008794499999999998,128.1,549.75,114.95,1873.1,998.0,20015.0,20050.0,5646.75,998.0,13.84,1.041,327.8,133.8125,107.9921875,124.90625,163.15625,151.78125,12.75,542.75,21330.0,160.57,131.5,160.02,44.22,46.77,3451.0,111.91,16.0,427.0,1.4376,1.4847,2140.0,147.17,46.77,1490.0,44.21,1210.2,2.65,1.4402,2.898,904.2,1.4878,15.455,416.0
2017-07-07 11:27:00,0.7588,33.02,1.2911,395.0,1876.0,0.7776,68.08,2417.25,1.143,117.53125,144.9,82.875,0.008793500000000001,128.1,549.5,114.975,1873.2,998.0,20020.0,20045.0,5647.0,998.0,13.84,1.0409,327.9,133.8125,107.984375,124.875,163.15625,151.75,12.7,542.5,21329.0,160.54,131.48,159.98,44.22,46.76,3451.0,111.91,16.0,427.0,1.4376,1.4847,2140.0,147.16,46.76,1490.0,44.2,1210.0,2.6495,1.4396,2.8989999999999996,903.7,1.4869,15.44,416.0
2017-07-07 11:28:00,0.7588,33.06,1.2911,395.25,1877.0,0.7777,68.16,2418.25,1.14295,117.53125,144.9,82.925,0.008793,128.1,549.25,115.025,1873.8,998.3,20020.0,20055.0,5648.75,998.75,13.82,1.0409,328.0,133.8125,107.984375,124.875,163.125,151.75,12.7,542.25,21334.0,160.54,131.48,159.98,44.23,46.81,3452.0,111.905,15.95,427.5,1.4376,1.489,2140.0,147.16,46.8,1490.0,44.23,1210.1,2.65,1.441,2.903,904.0,1.4889,15.45,415.7
2017-07-07 11:29:00,0.7589,33.09,1.2911,395.5,1876.0,0.7778,68.2,2419.5,1.1431,117.5234375,145.1,82.925,0.008792,128.15,549.75,115.125,1874.5,998.9,20030.0,20065.0,5654.5,999.5,13.82,1.041,328.2,133.796875,107.9921875,124.875,163.125,151.75,12.6,542.5,21340.0,160.54,131.48,159.96,44.3,46.88,3454.0,111.905,16.0,428.25,1.4376,1.489,2140.0,147.16,46.88,1490.0,44.29,1209.9,2.6505,1.4429,2.904,904.0,1.4908,15.45,415.6
2017-07-07 11:30:00,0.7586,33.06,1.2907,395.0,1875.0,0.77795,68.23,2419.25,1.14285,117.515625,145.225,82.925,0.008790000000000001,127.9,548.5,115.125,1873.9,998.4,20030.0,20065.0,5651.75,998.5,13.84,1.0408,327.9,133.78125,107.9921875,124.875,163.0625,151.6875,12.7,541.5,21339.0,160.54,131.48,159.98,44.34,46.89,3454.0,111.905,15.95,428.0,1.4435,1.489,2140.0,147.17,46.91,1490.0,44.34,1209.5,2.651,1.4438,2.904,903.6,1.4915,15.435,416.0
2017-07-07 11:31:00,0.7587,33.08,1.2908,395.0,1876.0,0.7779,68.1,2419.25,1.14295,117.5234375,145.2,82.85,0.008791,128.0,549.25,115.125,1874.2,998.8,20035.0,20065.0,5652.5,999.75,13.85,1.0408,328.4,133.765625,107.9921875,124.859375,163.0625,151.6875,12.65,541.75,21340.0,160.53,131.48,159.96,44.37,46.91,3454.0,111.905,16.0,428.25,1.4451,1.4919,2140.0,147.16,46.92,1490.0,44.37,1209.8,2.651,1.4451,2.9,904.3,1.4928,15.45,416.2
2017-07-07 11:32:00,0.7589,33.05,1.2906,394.75,1876.0,0.77795,68.26,2419.75,1.1431,117.53125,145.2,83.0,0.0087915,128.25,549.0,115.15,1874.7,999.1,20035.0,20065.0,5653.5,999.25,13.87,1.0409,328.4,133.796875,107.9921875,124.875,163.09375,151.6875,12.65,541.75,21339.0,160.54,131.48,159.96,44.34,46.88,3454.0,111.91,16.0,428.0,1.4451,1.4919,2140.0,147.17,46.88,1490.0,44.34,1209.9,2.652,1.4446,2.8989999999999996,904.5,1.4931,15.455,416.5
2017-07-07 11:33:00,0.7589,33.02,1.2905,394.75,1877.0,0.7779,68.18,2419.25,1.14305,117.5234375,145.2,83.075,0.008791,128.2,548.75,115.15,1874.2,998.7,20035.0,20065.0,5652.0,999.0,13.87,1.0408,328.5,133.78125,107.9921875,124.859375,163.09375,151.6875,12.7,541.5,21335.0,160.54,131.48,159.94,44.32,46.87,3454.0,111.9,15.95,428.0,1.4451,1.4919,2140.0,147.17,46.87,1490.0,44.34,1210.2,2.6515,1.4447,2.8930000000000002,904.5,1.493,15.465,416.5
2017-07-07 11:34:00,0.7589,33.02,1.2905,395.25,1877.0,0.77785,68.12,2420.0,1.14315,117.5234375,145.375,83.125,0.008790000000000001,128.2,548.5,115.275,1874.7,999.2,20035.0,20065.0,5654.75,998.75,13.88,1.0409,328.1,133.796875,107.9921875,124.859375,163.0625,151.6875,12.6,541.25,21341.0,160.52,131.48,159.92,44.34,46.88,3454.0,111.905,15.95,428.0,1.4451,1.4919,2140.0,147.15,46.86,1490.0,44.33,1209.9,2.651,1.4448,2.8960000000000004,904.5,1.4934,15.46,417.0
2017-07-07 11:35:00,0.7589,33.04,1.2905,394.75,1875.0,0.7777,68.08,2420.5,1.14335,117.515625,145.45,83.2,0.0087905,128.15,548.5,115.275,1875.6,999.6,20040.0,20070.0,5657.0,999.0,13.89,1.041,328.2,133.78125,107.9921875,124.859375,163.0625,151.71875,12.6,541.5,21345.0,160.52,131.47,159.92,44.3,46.82,3456.0,111.9,15.95,427.5,1.4441,1.4919,2140.0,147.16,46.83,1490.0,44.3,1209.8,2.651,1.4435,2.8939999999999997,904.2,1.4917,15.465,417.0
2017-07-07 11:36:00,0.759,33.06,1.2903,395.0,1875.0,0.7778,68.08,2421.25,1.14325,117.5078125,145.325,83.25,0.008788500000000001,128.3,549.5,115.25,1875.7,999.8,20040.0,20070.0,5658.75,999.5,13.89,1.041,328.5,133.765625,107.9921875,124.859375,163.03125,151.65625,12.6,542.0,21355.0,160.51,131.48,159.9,44.32,46.84,3458.0,111.9,15.95,427.75,1.4441,1.4919,2140.0,147.14,46.84,1490.0,44.32,1209.5,2.652,1.4436,2.895,904.0,1.4922,15.445,416.9
2017-07-07 11:37:00,0.7589,33.05,1.2904,395.25,1875.0,0.77765,68.08,2421.0,1.1432,117.515625,145.325,83.25,0.008786,128.35,549.5,115.225,1875.8,999.3,20045.0,20075.0,5657.5,999.5,13.92,1.041,328.4,133.765625,107.9921875,124.84375,163.03125,151.65625,12.6,542.0,21355.0,160.51,131.47,159.9,44.32,46.84,3459.0,111.9,15.95,427.5,1.4441,1.4919,2140.0,147.14,46.84,1490.0,44.32,1209.2,2.6515,1.4436,2.888,903.7,1.493,15.435,417.2
2017-07-07 11:38:00,0.7589,33.05,1.2905,395.25,1874.0,0.7777,68.14,2421.5,1.1433,117.5078125,145.275,83.225,0.0087865,128.35,549.25,115.225,1875.6,999.5,20045.0,20075.0,5658.5,999.75,13.9,1.041,328.5,133.75,107.984375,124.84375,163.03125,151.65625,12.6,542.0,21357.0,160.5,131.46,159.88,44.32,46.86,3457.0,111.9,15.95,427.75,1.4441,1.4941,2140.0,147.13,46.84,1490.0,44.33,1209.1,2.6515,1.4444,2.888,903.5,1.4942,15.425,416.9
2017-07-07 11:39:00,0.7589,33.05,1.2904,395.25,1872.0,0.7776,68.14,2421.5,1.14325,117.5078125,145.275,83.1,0.0087865,128.35,549.5,115.3,1876.1,999.6,20045.0,20075.0,5659.0,999.5,13.9,1.041,328.5,133.765625,107.984375,124.859375,163.09375,151.6875,12.6,542.0,21357.0,160.51,131.47,159.88,44.36,46.85,3458.0,111.9,15.95,428.0,1.4441,1.4941,2140.0,147.14,46.85,1488.0,44.33,1208.8,2.6515,1.4443,2.888,903.4,1.4947,15.435,417.0
2017-07-07 11:40:00,0.7589,33.1,1.2907,395.5,1870.0,0.7775,68.18,2421.25,1.14345,117.5078125,145.325,83.15,0.008788500000000001,128.4,549.5,115.275,1875.7,999.5,20035.0,20070.0,5658.75,1000.75,13.91,1.0412,328.9,133.75,107.984375,124.859375,163.0625,151.6875,12.6,542.0,21354.0,160.46,131.47,159.82,44.29,46.79,3458.0,111.9,15.9,427.5,1.4441,1.4941,2140.0,147.12,46.81,1488.0,44.28,1208.9,2.6515,1.443,2.887,903.2,1.4936,15.44,417.0
2017-07-07 11:41:00,0.7588,33.1,1.2908,395.25,1868.0,0.77745,68.15,2421.0,1.1435,117.4921875,145.375,83.1,0.008786,128.45,549.75,115.325,1875.9,999.6,20045.0,20075.0,5660.25,1001.5,13.93,1.0413,329.2,133.734375,107.9765625,124.84375,163.03125,151.65625,12.6,542.5,21356.0,160.43,131.45,159.76,44.24,46.75,3458.0,111.895,15.9,427.25,1.4424,1.4936,2140.0,147.08,46.75,1488.0,44.23,1208.5,2.6515,1.4422,2.887,903.1,1.4929,15.41,417.1
2017-07-07 11:42:00,0.7587,33.07,1.2908,395.0,1868.0,0.77745,68.14,2421.25,1.1435,117.4921875,145.275,83.15,0.0087855,128.5,549.5,115.15,1875.8,999.7,20040.0,20075.0,5661.0,1001.25,13.93,1.0413,329.3,133.734375,107.984375,124.828125,163.03125,151.625,12.6,542.0,21356.0,160.43,131.44,159.74,44.24,46.74,3458.0,111.895,15.9,427.0,1.4424,1.4927,2140.0,147.07,46.73,1488.0,44.24,1207.9,2.651,1.4421,2.887,902.8,1.4925,15.395,417.4
2017-07-07 11:43:00,0.7588,33.03,1.2908,394.5,1868.0,0.77745,68.16,2422.0,1.1435,117.484375,145.275,83.225,0.0087845,128.55,548.25,115.175,1876.1,999.7,20045.0,20075.0,5661.0,1000.25,13.94,1.0413,329.0,133.703125,107.9765625,124.796875,163.0,151.59375,12.55,540.75,21359.0,160.42,131.44,159.7,44.24,46.74,3458.0,111.895,15.9,427.0,1.4424,1.4927,2140.0,147.06,46.74,1488.0,44.23,1207.4,2.6515,1.4415,2.889,902.6,1.4923,15.37,417.4
2017-07-07 11:44:00,0.7588,33.03,1.2907,394.5,1868.0,0.77735,68.15,2421.5,1.14355,117.4921875,145.275,83.225,0.0087845,128.7,548.5,115.1,1875.9,999.9,20045.0,20075.0,5658.75,999.25,13.99,1.0413,328.6,133.71875,107.9765625,124.828125,163.0625,151.625,12.6,541.0,21359.0,160.4,131.44,159.66,44.22,46.72,3458.0,111.89,15.9,426.75,1.4424,1.4927,2140.0,147.05,46.72,1488.0,44.21,1207.1,2.6515,1.441,2.889,902.3,1.492,15.34,417.8
2017-07-07 11:45:00,0.7588,33.05,1.2907,394.75,1869.0,0.7773,68.22,2421.25,1.14365,117.4921875,145.225,83.225,0.0087865,128.55,548.5,115.125,1875.7,999.8,20040.0,20075.0,5658.25,1000.0,13.94,1.0414,328.8,133.734375,107.9765625,124.84375,163.09375,151.65625,12.6,541.0,21357.0,160.43,131.44,159.76,44.2,46.7,3457.0,111.895,15.9,426.75,1.4424,1.4927,2140.0,147.09,46.71,1488.0,44.19,1207.1,2.652,1.4402,2.891,902.4,1.4914,15.345,417.1
2017-07-07 11:46:00,0.7588,33.1,1.2908,395.0,1873.0,0.7773,68.23,2421.5,1.1436,117.5,145.225,83.25,0.0087875,128.5,549.25,115.1,1876.1,999.8,20035.0,20070.0,5658.0,1000.75,13.95,1.0413,329.0,133.75,107.984375,124.84375,163.15625,151.6875,12.6,541.75,21355.0,160.43,131.44,159.78,44.08,46.58,3458.0,111.9,15.9,425.75,1.4424,1.4888,2140.0,147.08,46.6,1483.0,44.07,1207.5,2.651,1.4375,2.89,902.9,1.4888,15.36,417.3
2017-07-07 11:47:00,0.7588,33.09,1.2908,395.0,1876.0,0.77725,68.23,2421.25,1.1436,117.5,145.175,83.225,0.008787,128.5,548.5,115.075,1876.5,999.8,20040.0,20070.0,5659.0,1000.75,13.95,1.0413,329.0,133.734375,107.984375,124.84375,163.125,151.6875,12.6,541.0,21356.0,160.42,131.44,159.74,44.07,46.57,3459.0,111.895,15.9,425.75,1.4424,1.4888,2140.0,147.06,46.63,1483.0,44.06,1207.5,2.6505,1.4376,2.89,902.6,1.4884,15.345,417.3
2017-07-07 11:48:00,0.7586,33.08,1.2907,394.5,1876.0,0.77715,68.22,2420.75,1.14345,117.4921875,145.05,83.2,0.008786,128.4,548.25,115.05,1876.0,999.6,20035.0,20070.0,5657.75,1001.0,13.96,1.0412,329.1,133.75,107.984375,124.828125,163.125,151.65625,12.65,540.75,21353.0,160.42,131.45,159.72,44.01,46.55,3458.0,111.895,15.9,425.5,1.4365,1.4853,2140.0,147.06,46.54,1483.0,44.03,1207.4,2.6505,1.4372,2.886,902.8,1.4871,15.355,417.3
2017-07-07 11:49:00,0.7588,33.09,1.2905,394.5,1873.0,0.77745,68.23,2420.75,1.14355,117.5,145.1,83.325,0.0087865,128.5,547.75,115.15,1876.3,999.6,20040.0,20070.0,5657.25,1001.5,13.96,1.0412,329.2,133.75,107.9765625,124.828125,163.125,151.71875,12.65,540.25,21352.0,160.43,131.44,159.74,44.06,46.57,3459.0,111.895,15.9,426.0,1.4365,1.4853,2140.0,147.09,46.59,1483.0,44.05,1208.2,2.651,1.4385,2.885,903.5,1.4874,15.38,417.3
2017-07-07 11:50:00,0.7588,33.09,1.2905,394.75,1868.0,0.7774,68.26,2421.0,1.1436,117.5,145.35,83.25,0.008788500000000001,128.5,547.25,115.175,1876.3,999.9,20035.0,20070.0,5657.25,1001.5,13.96,1.0413,329.2,133.765625,107.984375,124.859375,163.1875,151.71875,12.65,539.75,21354.0,160.45,131.44,159.8,44.02,46.54,3458.0,111.895,15.9,425.5,1.4365,1.4868,2140.0,147.1,46.52,1483.0,44.03,1208.2,2.6515,1.4374,2.886,903.5,1.4872,15.385,417.8
2017-07-07 11:51:00,0.7588,33.08,1.2904,394.75,1870.0,0.7773,68.21,2421.25,1.14355,117.5,145.25,83.275,0.008787999999999999,128.45,548.0,115.15,1876.6,999.9,20040.0,20070.0,5658.25,1002.0,13.98,1.0413,329.4,133.765625,107.9765625,124.859375,163.1875,151.71875,12.65,540.25,21355.0,160.46,131.45,159.82,44.05,46.55,3460.0,111.9,15.9,425.75,1.4379,1.4868,2140.0,147.1,46.57,1483.0,44.04,1208.1,2.6515,1.438,2.887,903.2,1.4872,15.37,417.7
2017-07-07 11:52:00,0.7589,33.09,1.2903,395.0,1871.0,0.7774,68.2,2421.25,1.1434,117.5,145.25,83.275,0.008788500000000001,128.55,548.25,115.1,1876.5,1000.0,20035.0,20070.0,5658.75,1001.75,13.97,1.0413,329.4,133.765625,107.9765625,124.84375,163.15625,151.71875,12.6,540.5,21354.0,160.45,131.45,159.8,44.05,46.56,3460.0,111.895,15.9,425.75,1.4379,1.4868,2140.0,147.1,46.56,1483.0,44.05,1208.2,2.652,1.438,2.886,903.6,1.4874,15.375,417.5
2017-07-07 11:53:00,0.7589,33.11,1.2903,395.0,1873.0,0.77755,68.19,2421.5,1.14335,117.5,145.225,83.275,0.008788500000000001,128.5,548.0,115.05,1876.6,999.9,20035.0,20070.0,5659.25,1002.75,13.98,1.0412,329.8,133.75,107.9765625,124.84375,163.15625,151.71875,12.6,540.25,21356.0,160.45,131.45,159.8,44.06,46.57,3460.0,111.895,15.9,425.75,1.4379,1.4868,2140.0,147.1,46.57,1485.0,44.06,1208.2,2.652,1.4384,2.886,903.6,1.4874,15.375,417.7
2017-07-07 11:54:00,0.7589,33.13,1.2906,395.25,1873.0,0.77765,68.18,2421.75,1.14355,117.5,145.25,83.35,0.008787999999999999,128.55,548.75,115.05,1876.9,1000.1,20045.0,20075.0,5659.5,1003.25,13.98,1.0412,329.8,133.75,107.9765625,124.84375,163.125,151.6875,12.6,541.0,21359.0,160.43,131.44,159.78,44.1,46.6,3460.0,111.895,15.9,426.0,1.4379,1.4868,2140.0,147.07,46.62,1484.0,44.1,1208.1,2.6525,1.439,2.885,903.2,1.4886,15.365,417.7
2017-07-07 11:55:00,0.759,33.12,1.2907,395.25,1873.0,0.77775,68.17,2421.25,1.1436,117.5,144.95,83.375,0.008788500000000001,128.6,548.5,114.95,1876.9,1000.0,20045.0,20075.0,5658.25,1003.25,13.99,1.0414,329.6,133.75,107.984375,124.84375,163.125,151.6875,12.6,540.75,21356.0,160.43,131.45,159.78,44.11,46.62,3460.0,111.895,15.9,426.0,1.4379,1.4868,2140.0,147.08,46.62,1484.0,44.12,1208.4,2.6515,1.4393,2.885,903.4,1.4895,15.36,417.7
2017-07-07 11:56:00,0.7589,33.1,1.2907,395.0,1872.0,0.77775,68.14,2421.75,1.14355,117.5078125,145.25,83.425,0.008788500000000001,128.55,548.75,115.175,1877.3,1000.2,20045.0,20080.0,5659.25,1003.0,14.0,1.0413,329.8,133.75,107.984375,124.84375,163.125,151.6875,12.6,541.0,21358.0,160.44,131.45,159.78,44.14,46.63,3461.0,111.895,15.9,426.0,1.4379,1.4868,2140.0,147.08,46.64,1484.0,44.13,1208.5,2.6525,1.4395,2.886,903.7,1.49,15.365,417.6
2017-07-07 11:57:00,0.7589,33.1,1.2907,395.0,1872.0,0.7778,68.17,2422.0,1.1436,117.5078125,145.3,83.35,0.008788500000000001,128.6,549.0,115.225,1877.3,1000.1,20045.0,20080.0,5659.25,1003.25,14.02,1.0413,329.8,133.765625,107.984375,124.84375,163.125,151.71875,12.6,541.5,21358.0,160.44,131.45,159.8,44.13,46.61,3461.0,111.895,15.9,426.0,1.4379,1.4868,2140.0,147.09,46.62,1484.0,44.11,1208.5,2.652,1.4389,2.889,903.6,1.4894,15.375,417.8
