,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-05-07 04:35:00,113.03906200000002,0.8863,38.03,1.4685,369.75,3138.0,0.9506,80.94,1132.25,1.2738,116.66406200000002,115.5,84.0,0.010845,133.75,516.5,96.2,1382.7,924.8,10465.0,10420.0,1902.0,674.6,956.0,13.32,0.9006,278.5,109.08593700000002,119.546875,129.71875,122.5,28.85,503.5,10530.0,127.26,119.94,108.34,77.5,80.17,2553.0,109.72,2.117,2.1486,1324.0,80.5,2379.0,77.51,1196.9,3.1105,2.1218,3.92,1664.2,2.1665,17.64,427.7
2010-05-07 04:36:00,113.03906200000002,0.8864,38.03,1.4683,369.5,3127.0,0.9506,80.96,1131.25,1.274,116.671875,115.5,84.0,0.010847,133.65,516.5,96.2,1382.7,924.8,10465.0,10415.0,1899.75,674.3,956.25,13.33,0.9008,278.5,109.08593700000002,119.5625,129.71875,122.53125,28.85,503.5,10525.0,127.27,119.95,108.34,77.54,80.2,2549.0,109.72,2.117,2.1486,1324.0,80.5,2371.0,77.54,1197.5,3.112,2.1218,3.923,1662.3,2.1665,17.645,427.7
2010-05-07 04:37:00,113.03906200000002,0.8863,38.03,1.467,369.5,3118.0,0.9503,80.96,1131.0,1.2737,116.671875,115.5,84.0,0.010846,133.75,516.5,96.2,1382.7,924.8,10465.0,10415.0,1900.0,673.8,956.25,13.32,0.9006,278.5,109.08593700000002,119.5625,129.71875,122.53125,28.85,503.5,10521.0,127.28,119.95,108.34,77.59,80.24,2549.0,109.72,2.117,2.1486,1324.0,80.5,2368.0,77.59,1197.6,3.113,2.1233,3.923,1662.2,2.1685,17.65,427.7
2010-05-07 04:38:00,113.03906200000002,0.8859,38.03,1.4667,369.0,3112.0,0.9503,80.96,1130.5,1.2735,116.66406200000002,115.5,84.0,0.010848,133.75,516.5,96.2,1382.7,924.8,10465.0,10410.0,1899.5,673.7,956.0,13.3,0.9003,278.5,109.078125,119.5625,129.71875,122.5,28.85,502.5,10517.0,127.27,119.93,108.3,77.59,80.24,2547.0,109.71,2.117,2.1486,1324.0,80.5,2358.0,77.58,1197.1,3.1105,2.1233,3.926,1662.2,2.1681,17.64,427.5
2010-05-07 04:39:00,113.03906200000002,0.8855,38.03,1.4669,369.0,3111.0,0.9497,80.92,1130.25,1.2728,116.66406200000002,115.5,84.0,0.010851000000000001,133.75,516.5,96.2,1382.7,924.8,10465.0,10410.0,1898.0,673.4,956.25,13.3,0.8998,278.5,109.078125,119.546875,129.71875,122.53125,28.85,503.0,10514.0,127.25,119.92,108.3,77.51,80.19,2545.0,109.715,2.117,2.1486,1324.0,80.5,2361.0,77.49,1198.0,3.111,2.1233,3.924,1662.2,2.1652,17.64,427.5
2010-05-07 04:40:00,113.03906200000002,0.8856,38.04,1.467,369.0,3115.0,0.9498,80.92,1130.25,1.2734,116.671875,115.5,84.0,0.010854,133.75,516.5,96.2,1382.7,924.8,10465.0,10415.0,1897.75,673.3,956.25,13.3,0.8999,278.5,109.078125,119.5625,129.71875,122.53125,28.85,502.5,10513.0,127.28,119.95,108.3,77.48,80.13,2548.0,109.72,2.117,2.1486,1324.0,80.5,2361.0,77.47,1198.2,3.1135,2.1218,3.924,1662.2,2.164,17.66,427.4
2010-05-07 04:41:00,113.03906200000002,0.8853,38.04,1.4669,369.0,3116.0,0.9497,80.97,1130.25,1.273,116.671875,115.5,84.0,0.010859,133.5,516.5,96.1,1382.7,924.8,10465.0,10415.0,1897.5,673.5,956.25,13.33,0.8998,278.5,109.078125,119.578125,129.71875,122.53125,28.85,502.5,10515.0,127.31,119.95,108.32,77.46,80.11,2547.0,109.72,2.117,2.1486,1324.0,80.5,2361.0,77.45,1198.4,3.115,2.1218,3.9219999999999997,1662.2,2.1653,17.655,427.4
2010-05-07 04:42:00,113.03906200000002,0.8854,38.03,1.4673,368.75,3119.0,0.9498,80.98,1130.5,1.2736,116.671875,115.5,84.0,0.010860999999999999,133.5,516.5,96.175,1382.7,924.8,10465.0,10415.0,1897.25,673.4,956.25,13.3,0.9,278.5,109.078125,119.59375,129.71875,122.5625,28.85,502.5,10516.0,127.3,119.97,108.32,77.46,80.1,2549.0,109.72,2.117,2.1486,1324.0,80.5,2361.0,77.46,1198.8,3.1145,2.1194,3.923,1662.2,2.1633,17.67,427.4
2010-05-07 04:43:00,113.03906200000002,0.8856,38.0,1.4673,369.25,3122.0,0.9498,80.98,1130.0,1.2733,116.703125,115.5,84.15,0.010862,133.55,516.5,96.175,1382.7,924.8,10465.0,10410.0,1897.0,673.2,956.25,13.27,0.8999,278.5,109.08593700000002,119.625,129.71875,122.59375,28.85,502.75,10517.0,127.35,119.99,108.32,77.47,80.12,2546.0,109.73,2.117,2.1486,1324.0,80.5,2371.0,77.48,1198.7,3.113,2.1204,3.923,1662.2,2.1633,17.67,427.0
2010-05-07 04:44:00,113.03906200000002,0.8853,38.01,1.4677,369.5,3121.0,0.9497,80.98,1129.75,1.2734,116.69531200000002,115.65,84.15,0.01086,133.7,516.5,96.175,1382.7,924.8,10465.0,10405.0,1897.0,673.1,957.0,13.27,0.8998,278.5,109.08593700000002,119.625,129.71875,122.5625,28.85,503.0,10513.0,127.38,120.0,108.4,77.47,80.13,2540.0,109.73,2.117,2.1486,1324.0,80.5,2371.0,77.47,1198.5,3.1105,2.1204,3.923,1662.2,2.1653,17.655,427.0
2010-05-07 04:45:00,113.03906200000002,0.8854,38.01,1.4681,369.5,3123.0,0.9498,80.98,1129.25,1.2731,116.671875,115.65,84.15,0.010859,133.55,516.5,96.175,1382.7,924.8,10465.0,10400.0,1896.5,672.6,957.0,13.28,0.8998,278.5,109.08593700000002,119.578125,129.71875,122.46875,28.85,503.0,10506.0,127.35,119.99,108.4,77.45,80.08,2538.0,109.725,2.117,2.1486,1324.0,80.5,2371.0,77.43,1198.5,3.1105,2.1204,3.9219999999999997,1665.1,2.1639,17.645,426.9
2010-05-07 04:46:00,113.03906200000002,0.8856,38.01,1.4673,369.5,3124.0,0.9496,80.98,1129.25,1.2728,116.67968700000002,115.65,84.15,0.010863,133.55,516.5,96.175,1382.7,924.8,10465.0,10400.0,1896.75,672.4,957.0,13.3,0.8993,278.5,109.078125,119.578125,129.71875,122.46875,28.85,504.0,10507.0,127.34,119.97,108.4,77.41,80.07,2537.0,109.72,2.117,2.1486,1324.0,80.5,2371.0,77.42,1198.1,3.1105,2.1204,3.9219999999999997,1664.2,2.1638,17.62,427.0
2010-05-07 04:47:00,113.03906200000002,0.8856,38.01,1.4669,369.5,3125.0,0.9498,80.98,1129.0,1.2729,116.67968700000002,115.65,84.15,0.010863,133.45,516.5,96.175,1382.7,924.8,10465.0,10400.0,1896.5,672.5,957.0,13.29,0.899,278.5,109.078125,119.578125,129.71875,122.46875,28.85,504.0,10506.0,127.33,119.97,108.38,77.41,80.06,2538.0,109.72,2.117,2.1486,1324.0,80.5,2371.0,77.44,1198.2,3.111,2.1204,3.9219999999999997,1664.4,2.1638,17.635,427.0
2010-05-07 04:48:00,113.03906200000002,0.886,38.01,1.4673,369.5,3125.0,0.9499,80.98,1129.5,1.2729,116.671875,115.65,84.15,0.010859,133.5,516.5,96.175,1382.7,924.8,10465.0,10405.0,1897.0,672.8,956.0,13.29,0.8984,278.3,109.078125,119.578125,129.71875,122.46875,28.85,504.0,10510.0,127.32,119.96,108.38,77.44,80.05,2540.0,109.715,2.117,2.1486,1324.0,80.5,2371.0,77.42,1198.6,3.112,2.1204,3.9219999999999997,1662.2,2.1638,17.65,427.0
2010-05-07 04:49:00,113.03906200000002,0.8866,38.01,1.4687,369.5,3128.0,0.9504,80.98,1130.25,1.274,116.671875,115.65,84.15,0.010854,133.5,516.5,96.175,1382.7,924.8,10465.0,10410.0,1898.5,673.0,956.0,13.29,0.8992,278.3,109.08593700000002,119.578125,129.71875,122.5,28.85,504.0,10515.0,127.33,119.96,108.36,77.49,80.06,2546.0,109.715,2.117,2.1486,1324.0,80.5,2371.0,77.49,1198.1,3.1155,2.1199,3.9219999999999997,1664.4,2.1648,17.655,427.0
2010-05-07 04:50:00,113.03906200000002,0.8861,38.01,1.4684,369.5,3128.0,0.9504,80.98,1129.25,1.2738,116.67968700000002,115.65,84.15,0.010855,133.55,516.5,96.175,1382.7,924.8,10465.0,10405.0,1896.75,672.5,956.0,13.3,0.899,278.3,109.08593700000002,119.578125,129.71875,122.5,28.85,504.0,10511.0,127.37,119.99,108.36,77.45,80.04,2541.0,109.72,2.117,2.1486,1324.0,80.5,2378.0,77.46,1198.1,3.113,2.12,3.9219999999999997,1664.5,2.1652,17.655,427.0
2010-05-07 04:51:00,113.03906200000002,0.8863,38.01,1.4672,369.25,3125.0,0.951,80.97,1129.5,1.274,116.671875,115.425,84.15,0.010854,133.55,516.5,96.175,1382.7,924.8,10465.0,10405.0,1897.25,672.6,956.0,13.3,0.8988,278.3,109.08593700000002,119.578125,129.71875,122.46875,28.85,502.75,10513.0,127.36,119.99,108.36,77.51,80.12,2543.0,109.72,2.117,2.1486,1324.0,80.5,2378.0,77.53,1198.1,3.113,2.1206,3.9210000000000003,1664.5,2.1654,17.66,427.0
2010-05-07 04:52:00,113.03906200000002,0.8855,38.03,1.4659,369.25,3125.0,0.9503,80.97,1128.5,1.2731,116.6875,115.425,84.15,0.010858,133.5,516.5,96.175,1382.7,924.8,10465.0,10400.0,1895.75,672.1,956.0,13.26,0.8984,278.3,109.08593700000002,119.59375,129.71875,122.5,28.85,502.75,10505.0,127.39,120.0,108.38,77.51,80.09,2537.0,109.725,2.117,2.1486,1324.0,80.5,2378.0,77.52,1197.7,3.1125,2.1206,3.9210000000000003,1664.5,2.166,17.645,426.9
2010-05-07 04:53:00,113.03906200000002,0.8859,38.03,1.466,369.0,3125.0,0.9509,80.97,1128.75,1.2735,116.67968700000002,115.425,84.15,0.010856999999999999,133.5,516.5,96.175,1382.7,924.8,10465.0,10400.0,1895.5,672.1,956.0,13.25,0.8987,278.3,109.08593700000002,119.59375,129.71875,122.46875,28.85,502.75,10504.0,127.4,120.0,108.38,77.57,80.15,2537.0,109.725,2.117,2.1486,1324.0,80.5,2378.0,77.6,1198.4,3.115,2.1208,3.9219999999999997,1664.5,2.166,17.66,427.0
2010-05-07 04:54:00,113.03906200000002,0.8854,38.03,1.4634,369.25,3125.0,0.951,80.97,1127.5,1.2728,116.6875,115.425,84.15,0.010859,133.45,516.5,96.175,1382.7,924.8,10465.0,10395.0,1893.75,671.4,956.0,13.22,0.8984,278.3,109.09375,119.578125,129.71875,122.46875,28.85,502.75,10495.0,127.4,120.01,108.38,77.58,80.17,2535.0,109.725,2.117,2.1486,1324.0,80.5,2378.0,77.6,1199.2,3.1145,2.1208,3.9219999999999997,1666.0,2.166,17.67,426.4
2010-05-07 04:55:00,113.03906200000002,0.8852,38.03,1.4641,368.75,3125.0,0.9508,80.97,1126.75,1.2728,116.69531200000002,115.425,84.15,0.01086,133.45,516.5,96.175,1382.7,924.8,10465.0,10395.0,1892.75,670.5,956.0,13.19,0.8984,278.3,109.10156200000002,119.59375,129.71875,122.5,28.85,502.5,10487.0,127.43,120.02,108.38,77.57,80.18,2534.0,109.73,2.117,2.1486,1324.0,80.5,2378.0,77.57,1199.4,3.1145,2.1208,3.925,1666.0,2.166,17.67,425.8
2010-05-07 04:56:00,113.03906200000002,0.8845,38.03,1.4642,368.75,3124.0,0.9498,80.97,1125.5,1.2721,116.69531200000002,115.425,84.15,0.010862,133.55,516.5,96.175,1382.7,924.8,10465.0,10380.0,1891.75,669.7,956.0,13.21,0.8981,278.3,109.10156200000002,119.609375,129.71875,122.53125,28.85,502.5,10475.0,127.43,120.03,108.38,77.49,80.1,2525.0,109.73,2.117,2.1486,1324.0,80.5,2378.0,77.49,1198.5,3.111,2.1194,3.925,1666.4,2.166,17.645,425.8
2010-05-07 04:57:00,113.03906200000002,0.885,38.03,1.4633,368.75,3124.0,0.95,80.97,1126.25,1.2729,116.6875,115.425,84.15,0.010858,133.55,516.5,96.175,1382.7,924.8,10465.0,10395.0,1892.75,670.2,956.0,13.22,0.8986,278.3,109.09375,119.5625,129.71875,122.46875,28.85,502.5,10482.0,127.41,120.02,108.46,77.51,80.17,2530.0,109.735,2.117,2.1486,1324.0,80.5,2375.0,77.54,1198.5,3.1115,2.1205,3.923,1666.0,2.1667,17.655,425.8
2010-05-07 04:58:00,113.03906200000002,0.8852,38.03,1.4627,368.75,3127.0,0.9506,80.97,1126.25,1.2736,116.6875,115.425,84.15,0.010858,133.55,516.5,96.175,1382.7,924.8,10465.0,10390.0,1892.75,670.4,956.0,13.26,0.899,278.3,109.10156200000002,119.578125,129.71875,122.46875,28.85,502.5,10483.0,127.38,120.0,108.46,77.63,80.3,2530.0,109.72,2.117,2.1486,1324.0,80.5,2382.0,77.61,1198.5,3.114,2.1218,3.929,1666.0,2.1667,17.665,426.0
2010-05-07 04:59:00,113.03906200000002,0.8848,38.04,1.4628,368.75,3130.0,0.9499,80.93,1126.25,1.2732,116.69531200000002,115.425,84.15,0.010859,133.55,516.5,96.175,1382.7,924.8,10465.0,10390.0,1892.75,670.2,956.0,13.26,0.8988,278.3,109.10156200000002,119.59375,129.71875,122.5,28.85,503.25,10484.0,127.41,119.99,108.4,77.57,80.24,2528.0,109.72,2.117,2.1486,1324.0,80.5,2382.0,77.58,1198.7,3.113,2.1218,3.931,1666.0,2.1665,17.65,426.0
2010-05-07 05:00:00,113.03906200000002,0.8846,38.04,1.4633,368.75,3129.0,0.9493,80.97,1125.75,1.273,116.6875,115.425,84.15,0.010865000000000001,133.55,516.5,96.175,1382.7,924.8,10465.0,10385.0,1892.0,669.9,956.5,13.26,0.8986,278.3,109.10156200000002,119.578125,129.71875,122.46875,28.85,503.25,10478.0,127.43,120.01,108.4,77.55,80.18,2524.0,109.725,2.117,2.1486,1324.0,80.5,2382.0,77.53,1198.6,3.1135,2.1216,3.93,1666.0,2.1665,17.655,426.0
2010-05-07 05:01:00,113.03906200000002,0.885,38.04,1.4642,368.75,3133.0,0.9499,80.92,1126.25,1.2731,116.6875,115.425,84.15,0.010862,133.5,516.25,96.175,1382.7,924.8,10465.0,10385.0,1892.5,669.9,956.5,13.26,0.8986,278.3,109.09375,119.578125,129.71875,122.46875,28.85,503.5,10483.0,127.42,120.0,108.44,77.48,80.14,2525.0,109.72,2.117,2.1486,1324.0,80.5,2382.0,77.48,1198.3,3.1155,2.1219,3.929,1666.0,2.1665,17.66,427.1
2010-05-07 05:02:00,113.03906200000002,0.885,38.04,1.4647,369.25,3127.0,0.9504,80.92,1126.5,1.2733,116.69531200000002,115.425,84.15,0.010856999999999999,133.5,516.25,96.175,1382.7,924.8,10465.0,10390.0,1892.5,670.3,956.5,13.27,0.8986,278.3,109.09375,119.578125,129.71875,122.5,28.85,503.5,10484.0,127.42,119.99,108.44,77.44,80.1,2528.0,109.715,2.117,2.1486,1324.0,80.5,2382.0,77.43,1198.2,3.1155,2.1219,3.924,1666.0,2.1655,17.65,427.1
2010-05-07 05:03:00,113.03906200000002,0.8848,38.04,1.4648,369.25,3128.0,0.9504,80.92,1126.75,1.2733,116.703125,115.425,84.15,0.010859,133.5,516.25,96.175,1382.7,924.8,10465.0,10390.0,1892.25,670.6,956.5,13.27,0.8985,278.3,109.10156200000002,119.59375,129.71875,122.5,28.85,503.5,10484.0,127.43,120.01,108.44,77.4,80.07,2527.0,109.72,2.117,2.1486,1324.0,80.5,2381.0,77.43,1198.4,3.1185,2.1219,3.9219999999999997,1665.3,2.1655,17.66,427.1
2010-05-07 05:04:00,113.03906200000002,0.8847,38.06,1.465,369.5,3128.0,0.9502,80.92,1126.0,1.273,116.703125,115.425,84.15,0.010864,133.4,516.25,96.175,1382.7,924.8,10465.0,10385.0,1892.0,670.2,956.5,13.26,0.8984,278.3,109.10156200000002,119.609375,129.71875,122.53125,28.85,503.5,10481.0,127.44,120.01,108.44,77.44,80.1,2523.0,109.725,2.117,2.1486,1324.0,80.5,2382.0,77.42,1198.5,3.1175,2.1219,3.9219999999999997,1665.4,2.1655,17.655,427.1
2010-05-07 05:05:00,113.03906200000002,0.8841,38.06,1.4636,369.5,3136.0,0.9493,80.92,1124.0,1.2723,116.71875,115.425,84.15,0.010864,133.5,516.25,96.175,1382.7,924.8,10465.0,10365.0,1889.75,668.9,956.25,13.27,0.8978,278.3,109.10156200000002,119.640625,129.71875,122.53125,28.85,503.5,10467.0,127.46,120.01,108.44,77.35,80.02,2516.0,109.72,2.117,2.1486,1324.0,80.5,2382.0,77.35,1198.2,3.115,2.1194,3.92,1665.4,2.1655,17.64,426.0
2010-05-07 05:06:00,113.03906200000002,0.884,38.06,1.4633,369.0,3136.0,0.9486,80.92,1124.25,1.2723,116.734375,115.425,84.15,0.010869,133.4,516.25,96.175,1382.7,924.8,10465.0,10365.0,1888.25,669.1,956.25,13.28,0.8978,278.3,109.109375,119.65625,129.71875,122.53125,28.85,503.5,10468.0,127.47,120.01,108.62,77.35,80.02,2518.0,109.715,2.117,2.1486,1324.0,80.5,2382.0,77.37,1198.2,3.114,2.1194,3.9130000000000003,1665.4,2.1655,17.635,426.9
2010-05-07 05:07:00,113.03906200000002,0.8838,38.08,1.4625,369.0,3132.0,0.9488,80.92,1123.0,1.272,116.74218700000002,115.425,84.15,0.010877,133.4,516.25,96.175,1382.7,924.8,10465.0,10365.0,1887.5,668.1,956.5,13.27,0.8978,278.3,109.11718700000002,119.703125,129.71875,122.59375,28.85,503.5,10455.0,127.54,120.04,108.6,77.36,80.02,2516.0,109.72,2.117,2.1486,1324.0,80.5,2382.0,77.36,1198.3,3.1125,2.1194,3.906,1665.4,2.1655,17.635,426.9
2010-05-07 05:08:00,113.03906200000002,0.8839,38.1,1.4618,369.0,3129.0,0.9497,80.92,1123.5,1.272,116.77343700000002,115.425,84.15,0.010879999999999999,133.3,516.25,96.175,1382.7,924.8,10465.0,10365.0,1887.25,668.3,956.5,13.24,0.8979,278.3,109.11718700000002,119.703125,129.71875,122.625,28.85,503.5,10459.0,127.57,120.04,108.68,77.34,80.02,2517.0,109.73,2.117,2.1486,1324.0,80.5,2382.0,77.36,1198.6,3.1115,2.1194,3.9130000000000003,1664.4,2.1655,17.64,426.9
2010-05-07 05:09:00,113.03906200000002,0.8846,38.1,1.4615,368.75,3135.0,0.9504,80.89,1123.5,1.2724,116.765625,115.425,84.15,0.010877,133.35,516.25,96.175,1382.7,924.8,10465.0,10375.0,1888.5,668.6,956.5,13.24,0.8981,278.3,109.11718700000002,119.703125,129.71875,122.625,28.85,503.5,10463.0,127.57,120.03,108.68,77.4,80.04,2520.0,109.725,2.117,2.1486,1324.0,80.5,2382.0,77.39,1199.4,3.112,2.1198,3.915,1664.4,2.1654,17.65,426.9
2010-05-07 05:10:00,113.03906200000002,0.8845,38.15,1.4606,368.75,3135.0,0.9496,80.88,1124.0,1.2732,116.734375,115.425,84.15,0.01087,133.35,516.25,96.175,1382.7,924.8,10465.0,10375.0,1888.5,668.7,956.5,13.27,0.8986,278.0,109.109375,119.65625,129.71875,122.46875,28.85,503.5,10464.0,127.55,120.01,108.64,77.39,80.09,2522.0,109.72,2.117,2.1486,1324.0,80.5,2386.0,77.44,1199.0,3.11,2.1198,3.915,1664.4,2.1654,17.65,426.7
2010-05-07 05:11:00,113.03906200000002,0.8846,38.12,1.4603,368.75,3135.0,0.9495,80.86,1123.25,1.2738,116.75,115.425,84.15,0.010873,133.35,516.25,96.175,1382.7,924.8,10465.0,10370.0,1886.75,668.3,956.25,13.27,0.899,278.0,109.109375,119.671875,129.71875,122.5,28.85,503.5,10459.0,127.57,120.04,108.66,77.42,80.08,2518.0,109.72,2.117,2.1486,1324.0,80.5,2392.0,77.42,1199.4,3.1115,2.1202,3.915,1665.0,2.1654,17.65,427.2
2010-05-07 05:12:00,113.03906200000002,0.8847,38.12,1.4607,368.75,3135.0,0.9495,80.86,1123.5,1.274,116.75,115.425,84.15,0.010875,133.35,516.25,96.175,1382.7,924.8,10465.0,10370.0,1886.5,668.3,956.5,13.3,0.8991,278.0,109.109375,119.671875,129.71875,122.5,28.85,503.5,10460.0,127.54,120.02,108.58,77.41,80.1,2517.0,109.72,2.117,2.1486,1324.0,80.5,2389.0,77.42,1200.4,3.1145,2.1202,3.9210000000000003,1665.0,2.1654,17.67,427.3
2010-05-07 05:13:00,113.03906200000002,0.8848,38.12,1.4606,368.75,3135.0,0.9494,80.88,1123.75,1.2742,116.75,115.425,84.15,0.010875,133.35,516.25,96.175,1382.7,924.8,10465.0,10370.0,1887.25,668.5,956.5,13.3,0.8995,278.0,109.109375,119.6875,129.71875,122.53125,28.85,503.5,10461.0,127.56,120.04,108.58,77.49,80.11,2518.0,109.72,2.117,2.1486,1324.0,80.5,2389.0,77.47,1200.4,3.1135,2.1202,3.9210000000000003,1665.4,2.1654,17.67,427.3
2010-05-07 05:14:00,113.03906200000002,0.8848,38.12,1.4608,369.0,3135.0,0.9496,80.89,1123.5,1.2739,116.75,115.425,84.15,0.010874,133.35,516.25,96.175,1382.7,924.8,10465.0,10370.0,1887.0,668.3,956.5,13.3,0.8993,278.0,109.10156200000002,119.6875,129.71875,122.53125,28.85,503.5,10460.0,127.57,120.02,108.58,77.47,80.12,2520.0,109.72,2.117,2.1486,1324.0,80.5,2390.0,77.48,1200.6,3.114,2.1202,3.9210000000000003,1666.3,2.1654,17.67,427.3
2010-05-07 05:15:00,113.03906200000002,0.8843,38.12,1.4613,368.75,3136.0,0.9504,80.89,1123.75,1.2734,116.734375,115.425,84.15,0.010874,133.3,516.25,96.175,1382.7,924.8,10465.0,10370.0,1886.0,668.0,956.5,13.3,0.8991,278.0,109.10156200000002,119.65625,129.71875,122.5,28.85,503.5,10461.0,127.55,120.02,108.58,77.42,80.1,2522.0,109.715,2.117,2.1486,1324.0,80.5,2390.0,77.42,1200.0,3.1115,2.1202,3.9219999999999997,1666.3,2.1654,17.665,427.3
2010-05-07 05:16:00,113.03906200000002,0.8845,38.12,1.4617,368.75,3130.0,0.9506,80.89,1123.25,1.2739,116.75,115.425,84.15,0.010874,133.3,516.25,96.175,1382.7,924.8,10465.0,10375.0,1886.75,668.0,956.0,13.3,0.8992,278.0,109.109375,119.671875,129.71875,122.5,28.85,503.5,10461.0,127.56,120.03,108.58,77.46,80.11,2523.0,109.72,2.117,2.1486,1324.0,80.5,2382.0,77.46,1200.3,3.112,2.1202,3.929,1666.3,2.1654,17.66,427.3
2010-05-07 05:17:00,113.03906200000002,0.8845,38.12,1.4613,368.75,3130.0,0.9497,80.91,1123.25,1.2738,116.75,115.425,84.15,0.010873,133.4,516.25,96.175,1382.7,924.8,10465.0,10375.0,1886.0,667.9,956.0,13.32,0.8993,278.0,109.109375,119.671875,129.71875,122.53125,28.85,503.5,10459.0,127.57,120.04,108.58,77.47,80.11,2523.0,109.725,2.117,2.1486,1324.0,80.5,2382.0,77.46,1200.3,3.1125,2.1204,3.932,1666.3,2.167,17.665,428.0
2010-05-07 05:18:00,113.03906200000002,0.885,38.12,1.4615,368.75,3130.0,0.9505,80.91,1123.75,1.2741,116.75781200000002,115.425,84.15,0.010874,133.35,516.25,96.175,1382.7,924.8,10465.0,10375.0,1887.0,668.1,956.0,13.34,0.8994,278.0,109.11718700000002,119.65625,129.71875,122.53125,28.85,503.5,10463.0,127.57,120.05,108.58,77.49,80.11,2526.0,109.725,2.117,2.1486,1324.0,80.5,2382.0,77.48,1201.7,3.1135,2.1204,3.9330000000000003,1666.3,2.1662,17.69,429.0
2010-05-07 05:19:00,113.03906200000002,0.8849,38.12,1.4594,368.75,3130.0,0.9508,80.91,1125.0,1.2743,116.74218700000002,115.425,84.15,0.010872,133.5,516.25,96.175,1382.7,924.8,10465.0,10385.0,1888.5,668.6,956.0,13.36,0.8997,278.0,109.109375,119.640625,129.71875,122.5,28.85,503.5,10472.0,127.56,120.04,108.58,77.48,80.11,2528.0,109.72,2.117,2.1486,1324.0,80.5,2382.0,77.49,1201.1,3.1145,2.12,3.9330000000000003,1666.3,2.1662,17.69,429.1
2010-05-07 05:20:00,113.03906200000002,0.8854,38.12,1.4576,368.75,3131.0,0.9507,80.9,1125.5,1.2741,116.734375,115.425,84.15,0.010865999999999999,133.5,516.25,96.175,1382.7,924.8,10465.0,10390.0,1889.25,669.0,956.0,13.34,0.8994,278.0,109.109375,119.640625,129.71875,122.5,28.85,503.5,10477.0,127.54,120.03,108.58,77.49,80.14,2531.0,109.715,2.117,2.1486,1324.0,80.5,2382.0,77.53,1200.7,3.1135,2.1193,3.93,1666.3,2.1662,17.69,429.2
2010-05-07 05:21:00,113.03906200000002,0.8857,38.12,1.4569,368.75,3127.0,0.9514,80.9,1125.75,1.2747,116.734375,115.425,84.15,0.010863,133.5,516.25,96.175,1382.7,924.8,10465.0,10390.0,1890.0,669.2,956.0,13.34,0.8998,278.0,109.109375,119.640625,129.71875,122.5,28.85,503.5,10479.0,127.54,120.01,108.58,77.6,80.18,2531.0,109.715,2.117,2.1486,1324.0,80.5,2382.0,77.59,1200.9,3.1125,2.1204,3.9330000000000003,1667.0,2.1662,17.695,429.2
2010-05-07 05:22:00,113.03906200000002,0.8857,38.12,1.4558,368.75,3132.0,0.9522,80.9,1125.5,1.2753,116.734375,115.425,84.15,0.010863,133.5,516.25,96.175,1382.7,924.8,10465.0,10385.0,1889.5,669.1,956.0,13.36,0.9,278.0,109.109375,119.625,129.71875,122.46875,28.85,503.5,10474.0,127.5,120.0,108.52,77.56,80.19,2527.0,109.715,2.117,2.1486,1324.0,80.5,2382.0,77.58,1200.7,3.1125,2.1202,3.931,1667.0,2.1662,17.69,429.2
2010-05-07 05:23:00,113.03906200000002,0.8862,38.12,1.4566,368.75,3128.0,0.9525,80.9,1126.0,1.2768,116.72656200000002,115.425,84.15,0.010854,133.45,516.25,96.175,1382.7,924.8,10465.0,10385.0,1890.0,669.1,956.0,13.36,0.9012,278.0,109.109375,119.625,129.71875,122.46875,28.85,503.5,10477.0,127.47,119.97,108.54,77.61,80.23,2531.0,109.71,2.117,2.1486,1324.0,80.5,2382.0,77.62,1200.7,3.115,2.121,3.931,1665.0,2.17,17.69,429.2
2010-05-07 05:24:00,113.03906200000002,0.8862,38.09,1.4561,368.75,3128.0,0.9525,80.92,1126.5,1.2766,116.71093700000002,115.425,84.15,0.010858,133.5,516.25,96.175,1382.7,924.8,10465.0,10400.0,1891.0,669.5,956.5,13.35,0.9012,278.5,109.10156200000002,119.625,129.71875,122.46875,28.85,503.5,10482.0,127.45,119.94,108.54,77.65,80.26,2533.0,109.705,2.117,2.1486,1324.0,80.5,2382.0,77.66,1200.6,3.116,2.121,3.935,1665.0,2.1693,17.695,429.1
2010-05-07 05:25:00,113.03906200000002,0.8867,38.11,1.4562,368.75,3128.0,0.9522,80.9,1126.25,1.2766,116.71875,115.425,84.15,0.010859,133.6,516.25,96.175,1382.7,924.8,10465.0,10390.0,1890.75,669.1,956.5,13.35,0.9015,278.5,109.10156200000002,119.640625,129.71875,122.5,28.85,503.5,10482.0,127.49,119.97,108.54,77.67,80.3,2532.0,109.71,2.117,2.1486,1324.0,80.5,2382.0,77.69,1200.5,3.117,2.1224,3.937,1665.1,2.1711,17.69,429.0
