,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-11-07 10:31:00,0.674,34.7,1.5792,386.0,1941.0,0.8529,42.3,924.0,1.2791,115.453125,99.9,55.7,0.010183,117.2,568.5,93.85,8745.0,8835.0,1270.25,503.6,924.25,12.09,0.8525,266.8,108.046875,115.0,115.859375,55.58,526.5,8876.0,117.59,113.195,94.4,61.79,58.49,2622.0,106.16,19779.0,13329.0,58.44,1259.0,61.84,738.2,1.743,1.9877,6.8229999999999995,861.4,1.358,10.09,333.9
2008-11-07 10:32:00,0.6733,34.63,1.5794,384.75,1945.0,0.8529,42.45,923.25,1.2798,115.44531200000002,99.9,55.625,0.010183,117.2,567.25,93.825,8720.0,8820.0,1270.0,503.6,921.5,12.13,0.8528,268.1,108.046875,114.96875,115.84375,55.58,525.75,8871.0,117.58,113.2,94.4,61.85,58.54,2615.0,106.165,19779.0,13329.0,58.44,1259.0,61.84,738.2,1.743,1.9885,6.82,861.4,1.3586,10.07,334.4
2008-11-07 10:33:00,0.6732,34.37,1.5799,382.75,1940.0,0.8525,42.42,923.0,1.2798,115.46093700000002,99.9,55.6,0.010182,117.4,566.0,93.9,8715.0,8800.0,1270.25,503.8,917.75,12.13,0.8527,267.5,108.046875,115.0,115.859375,55.58,523.0,8860.0,117.64,113.235,94.4,61.83,58.56,2609.0,106.175,19779.0,13329.0,58.44,1259.0,61.88,737.5,1.7435,1.9895,6.818,861.4,1.359,10.095,334.4
2008-11-07 10:34:00,0.6731,34.51,1.5794,383.0,1938.0,0.8515,42.53,921.75,1.2791,115.44531200000002,99.9,55.625,0.010181,117.4,567.0,93.825,8710.0,8800.0,1268.0,502.8,919.25,12.12,0.8525,267.9,108.03906200000002,114.96875,115.796875,55.58,523.25,8855.0,117.64,113.235,94.4,61.82,58.5,2606.0,106.165,19779.0,13329.0,58.44,1259.0,61.83,736.0,1.7405,1.9891,6.819,861.4,1.359,10.065,336.2
2008-11-07 10:35:00,0.6729,34.48,1.5794,383.0,1940.0,0.8526,42.6,922.25,1.2795,115.4375,99.9,55.675,0.010177,117.4,567.0,93.85,8710.0,8795.0,1269.25,503.7,917.5,12.1,0.8527,267.1,108.03125,115.0,115.734375,55.89,524.0,8857.0,117.64,113.24,94.4,61.75,58.46,2608.0,106.175,19779.0,13329.0,58.44,1259.0,61.76,736.0,1.738,1.9873,6.819,861.4,1.3558,10.06,336.2
2008-11-07 10:36:00,0.6737,34.45,1.5795,381.25,1936.0,0.8518,42.52,921.25,1.2798,115.453125,99.9,55.625,0.010186,117.4,564.75,93.85,8715.0,8810.0,1268.0,502.7,916.0,12.12,0.853,266.8,108.03906200000002,115.015625,115.765625,55.89,521.0,8845.0,117.65,113.23,94.4,61.76,58.44,2606.0,106.165,19779.0,13329.0,58.44,1256.0,61.73,736.4,1.732,1.9879,6.819,861.4,1.3564,10.065,336.2
2008-11-07 10:37:00,0.6732,34.46,1.5797,379.75,1938.0,0.8518,42.46,924.0,1.2798,115.46093700000002,99.9,55.85,0.010182,117.0,561.75,93.8,8730.0,8825.0,1271.0,504.5,914.75,12.1,0.8526,265.9,108.03125,115.0,115.8125,55.98,518.5,8866.0,117.64,113.225,94.46,61.6,58.28,2613.0,106.16,19779.0,13329.0,58.44,1257.0,61.61,736.8,1.7365,1.9832,6.817,861.4,1.3545,10.08,335.0
2008-11-07 10:38:00,0.6734,34.49,1.579,381.0,1938.0,0.8511,42.52,924.5,1.2797,115.46875,99.775,55.75,0.010179,116.95,561.25,93.825,8735.0,8825.0,1272.0,505.3,913.25,12.11,0.8526,265.2,108.03906200000002,115.015625,115.859375,55.63,518.5,8873.0,117.64,113.235,94.46,61.63,58.36,2615.0,106.16,19779.0,13329.0,58.44,1258.0,61.64,736.9,1.7345,1.9837,6.806,861.4,1.3535,10.075,335.0
2008-11-07 10:39:00,0.6743,34.57,1.5808,381.5,1940.0,0.8527,42.63,927.75,1.281,115.46093700000002,99.775,55.75,0.010182,117.1,563.5,93.875,8755.0,8845.0,1276.25,507.7,915.0,12.12,0.8534,265.8,108.03125,115.0,115.859375,55.63,520.25,8901.0,117.62,113.21,94.46,61.86,58.51,2625.0,106.15,19779.0,13329.0,58.44,1258.0,61.86,738.8,1.734,1.989,6.815,855.0,1.3583,10.125,335.0
2008-11-07 10:40:00,0.6741,34.53,1.581,381.25,1943.0,0.8539,42.55,928.25,1.2806,115.46875,99.775,55.75,0.010181,117.1,565.25,93.95,8750.0,8840.0,1276.75,507.9,915.5,12.12,0.8534,265.7,108.03906200000002,115.015625,115.859375,55.65,522.25,8901.0,117.62,113.225,94.46,62.04,58.61,2630.0,106.16,19779.0,13329.0,58.44,1258.0,62.05,738.5,1.7395,1.9911,6.818,855.0,1.3625,10.105,335.0
2008-11-07 10:41:00,0.6735,34.49,1.5806,381.25,1943.0,0.8538,42.45,926.5,1.2803,115.46875,99.775,55.7,0.010187,117.25,563.25,93.95,8745.0,8835.0,1275.25,507.4,914.5,12.12,0.8535,265.6,108.046875,115.046875,115.90625,55.65,520.25,8891.0,117.63,113.24,94.4,62.12,58.74,2623.0,106.16,19779.0,13329.0,58.44,1257.0,62.14,739.8,1.738,1.9938,6.819,855.0,1.3655,10.165,335.0
2008-11-07 10:42:00,0.6733,34.57,1.5803,382.25,1946.0,0.8549,42.35,926.0,1.2802,115.47656200000002,99.775,55.7,0.010188,117.25,564.25,93.875,8735.0,8820.0,1275.0,507.1,916.25,12.12,0.8532,265.8,108.046875,115.046875,115.921875,55.65,521.25,8883.0,117.61,113.23,94.4,62.1,58.69,2622.0,106.16,19779.0,13329.0,58.44,1256.0,62.12,739.2,1.7365,1.9925,6.82,855.0,1.3642,10.13,335.0
2008-11-07 10:43:00,0.6738,34.62,1.5806,383.25,1946.0,0.855,42.35,927.25,1.2807,115.484375,99.775,55.7,0.010184,117.25,565.0,93.85,8740.0,8835.0,1277.75,507.8,917.5,12.12,0.8532,266.4,108.046875,115.046875,115.921875,55.65,522.5,8895.0,117.62,113.24,94.4,62.17,58.76,2623.0,106.165,19779.0,13329.0,58.44,1256.0,62.18,739.5,1.742,1.9958,6.825,859.0,1.3661,10.145,335.0
2008-11-07 10:44:00,0.6731,34.55,1.58,383.5,1946.0,0.8551,42.45,925.5,1.2798,115.49218700000002,99.775,55.65,0.010189,117.25,565.5,93.875,8740.0,8830.0,1275.0,507.2,917.0,12.14,0.8532,266.4,108.05468700000002,115.046875,115.9375,55.5,522.75,8879.0,117.63,113.25,94.4,62.2,58.81,2617.0,106.175,19779.0,13329.0,58.44,1256.0,62.19,738.6,1.739,1.9958,6.836,859.0,1.3679,10.15,335.0
2008-11-07 10:45:00,0.6732,34.69,1.5801,384.75,1946.0,0.8556,42.36,926.5,1.28,115.484375,99.775,55.6,0.010187,117.3,566.5,93.95,8755.0,8840.0,1276.25,507.8,920.0,12.17,0.8528,267.2,108.046875,115.03125,115.890625,55.25,523.75,8888.0,117.62,113.23,94.4,62.37,58.98,2615.0,106.165,19779.0,13329.0,59.0,1256.0,62.4,739.2,1.747,1.9997,6.827000000000001,860.0,1.3717,10.145,335.0
2008-11-07 10:46:00,0.6737,34.68,1.5806,384.75,1947.0,0.8546,42.38,928.5,1.2802,115.46875,99.9,55.6,0.010181,117.4,568.25,94.0,8770.0,8855.0,1278.5,508.2,920.25,12.2,0.8529,267.4,108.03906200000002,115.0,115.78125,54.94,525.5,8902.0,117.61,113.22,94.4,62.43,58.92,2622.0,106.17,19779.0,13329.0,59.0,1256.0,62.39,739.4,1.75,2.0013,6.832000000000001,860.0,1.3729,10.17,337.4
2008-11-07 10:47:00,0.6735,34.64,1.5804,384.75,1947.0,0.8546,42.39,926.25,1.2802,115.47656200000002,99.9,55.6,0.010188,117.4,567.5,94.0,8760.0,8845.0,1276.25,507.1,920.5,12.17,0.8529,267.3,108.03906200000002,115.046875,115.875,55.0,524.5,8882.0,117.62,113.22,94.4,62.22,58.76,2618.0,106.17,19779.0,13329.0,59.0,1256.0,62.24,739.5,1.742,1.9974,6.83,860.0,1.3701,10.16,337.4
2008-11-07 10:48:00,0.6727,34.62,1.581,385.25,1949.0,0.854,42.35,926.25,1.2796,115.46875,99.9,55.625,0.010184,117.4,566.5,93.875,8755.0,8845.0,1276.25,507.0,918.5,12.17,0.8526,267.0,108.046875,115.03125,115.875,55.2,523.75,8883.0,117.61,113.205,94.4,62.19,58.65,2619.0,106.17,19779.0,13329.0,59.0,1260.0,62.19,739.3,1.742,1.997,6.8229999999999995,860.0,1.3709,10.16,337.0
2008-11-07 10:49:00,0.6713,34.54,1.5795,384.0,1947.0,0.8527,42.3,924.5,1.2784,115.47656200000002,99.85,55.5,0.010192,117.4,565.75,93.85,8740.0,8830.0,1274.25,505.6,916.0,12.15,0.8519,266.2,108.03906200000002,115.046875,115.921875,55.2,523.25,8870.0,117.6,113.195,94.4,62.17,58.61,2612.0,106.17,19779.0,13329.0,59.0,1260.0,62.13,738.0,1.741,1.9935,6.827999999999999,860.0,1.3669,10.12,337.0
2008-11-07 10:50:00,0.6703,34.53,1.58,383.5,1947.0,0.8524,42.25,923.25,1.2788,115.484375,99.825,55.5,0.010194,117.25,565.75,93.85,8730.0,8805.0,1272.75,504.9,916.0,12.13,0.8522,266.2,108.03906200000002,115.0625,115.984375,55.31,523.0,8861.0,117.61,113.2,94.4,61.88,58.37,2611.0,106.17,19779.0,13329.0,59.0,1260.0,61.93,737.7,1.738,1.988,6.82,860.0,1.364,10.13,337.0
2008-11-07 10:51:00,0.6714,34.53,1.5784,384.25,1953.0,0.8527,42.25,923.75,1.2783,115.484375,99.8,55.45,0.010188,117.25,568.0,93.85,8730.0,8820.0,1273.5,504.7,916.0,12.14,0.8522,266.3,108.046875,115.046875,115.96875,55.2,525.75,8867.0,117.6,113.225,94.4,61.84,58.27,2613.0,106.185,19779.0,13329.0,59.0,1259.0,61.86,737.5,1.737,1.9879,6.825,856.4,1.3625,10.11,337.0
2008-11-07 10:52:00,0.6714,34.52,1.5783,383.75,1950.0,0.8521,42.27,922.75,1.2776,115.49218700000002,99.8,55.5,0.010193,117.0,568.0,93.85,8725.0,8810.0,1271.5,503.9,916.0,12.12,0.8518,266.2,108.05468700000002,115.046875,115.921875,55.35,524.25,8857.0,117.62,113.25,94.46,61.74,58.19,2607.0,106.205,19779.0,13329.0,59.0,1260.0,61.77,737.1,1.737,1.986,6.827999999999999,858.0,1.3625,10.11,336.7
2008-11-07 10:53:00,0.6719,34.54,1.5771,384.0,1947.0,0.8521,42.3,924.0,1.2775,115.5,99.8,55.55,0.010188,117.0,567.0,93.85,8735.0,8820.0,1273.0,504.8,918.0,12.13,0.8518,266.7,108.05468700000002,115.03125,115.921875,55.35,524.5,8866.0,117.61,113.25,94.36,61.7,58.1,2611.0,106.2,19779.0,13329.0,59.0,1260.0,61.74,737.4,1.7375,1.9847,6.849,858.0,1.3605,10.11,336.4
2008-11-07 10:54:00,0.6719,34.47,1.5765,383.25,1947.0,0.8521,42.31,923.25,1.2774,115.5,99.7,55.55,0.010192,116.95,566.5,93.775,8735.0,8820.0,1271.25,503.8,916.0,12.12,0.8517,266.6,108.05468700000002,115.0,115.90625,55.37,524.0,8859.0,117.62,113.245,94.36,61.66,58.07,2611.0,106.195,19779.0,13329.0,59.0,1260.0,61.67,737.3,1.7305,1.982,6.841,858.0,1.359,10.105,335.7
2008-11-07 10:55:00,0.6715,34.45,1.577,383.25,1947.0,0.8528,42.27,924.5,1.2775,115.484375,99.7,55.55,0.010192,116.95,566.75,93.85,8750.0,8830.0,1272.0,504.0,916.5,12.13,0.8518,266.7,108.05468700000002,114.984375,115.890625,55.35,524.25,8872.0,117.62,113.24,94.46,61.69,58.05,2617.0,106.2,19779.0,13329.0,58.01,1260.0,61.67,738.0,1.7345,1.983,6.837999999999999,858.0,1.3606,10.115,335.2
2008-11-07 10:56:00,0.6718,34.46,1.5775,382.75,1947.0,0.8531,42.4,925.0,1.2777,115.50781200000002,99.65,55.55,0.010188,116.95,567.0,93.85,8755.0,8845.0,1272.5,504.5,916.25,12.13,0.852,266.4,108.05468700000002,115.015625,115.921875,55.35,524.75,8875.0,117.63,113.255,94.46,61.65,58.02,2620.0,106.2,19779.0,13329.0,58.01,1260.0,61.67,739.2,1.7365,1.9816,6.835,858.0,1.3584,10.14,335.2
2008-11-07 10:57:00,0.6708,34.3,1.5777,382.0,1945.0,0.8515,42.42,923.5,1.2769,115.47656200000002,99.65,55.55,0.010190000000000001,116.95,565.75,93.85,8740.0,8835.0,1271.5,504.0,913.75,12.12,0.8518,266.4,108.05468700000002,115.015625,115.9375,54.82,523.25,8861.0,117.64,113.25,94.46,61.51,57.87,2618.0,106.2,19779.0,13329.0,58.01,1258.0,61.53,738.4,1.736,1.9794,6.835,858.0,1.3558,10.12,335.2
2008-11-07 10:58:00,0.6708,34.05,1.5776,381.5,1944.0,0.8507,42.35,921.5,1.2768,115.484375,99.65,55.5,0.010195000000000001,116.75,565.25,93.8,8725.0,8810.0,1269.75,503.3,910.0,12.1,0.8517,266.2,108.0625,115.0625,116.078125,55.05,522.75,8849.0,117.67,113.29,94.5,61.32,57.71,2611.0,106.22,19779.0,13329.0,57.68,1258.0,61.32,738.5,1.7315,1.9747,6.816,858.0,1.3497,10.095,335.1
2008-11-07 10:59:00,0.671,34.06,1.5777,381.0,1944.0,0.8511,42.28,921.5,1.2773,115.484375,99.65,55.525,0.010194,116.65,564.75,93.775,8720.0,8800.0,1269.75,503.5,911.0,12.11,0.8517,266.5,108.07031200000002,115.046875,116.03125,55.17,522.25,8846.0,117.69,113.285,94.5,61.46,57.85,2608.0,106.215,19779.0,13329.0,57.68,1258.0,61.48,737.3,1.73,1.9788,6.824,858.0,1.3537,10.065,336.0
2008-11-07 11:00:00,0.6706,33.96,1.5739,379.25,1944.0,0.8493,42.33,922.25,1.2763,115.49218700000002,99.65,55.525,0.010187,116.65,564.25,93.8,8730.0,8810.0,1270.0,503.6,908.25,12.11,0.851,265.7,108.07031200000002,115.0625,116.03125,55.2,522.0,8853.0,117.67,113.275,94.58,61.38,57.73,2610.0,106.21,19779.0,13329.0,57.68,1258.0,61.38,737.3,1.7275,1.9753,6.816,858.0,1.351,10.07,336.0
2008-11-07 11:01:00,0.6709,34.05,1.5727,379.5,1943.0,0.8502,42.38,923.0,1.2763,115.49218700000002,99.75,55.5,0.010187,116.6,563.75,93.775,8735.0,8820.0,1271.25,503.5,909.0,12.11,0.851,266.2,108.07031200000002,115.046875,116.046875,55.2,521.5,8858.0,117.69,113.28,94.62,61.4,57.81,2612.0,106.21,19779.0,13329.0,57.68,1261.0,61.4,738.2,1.722,1.9764,6.821000000000001,858.0,1.3519,10.075,336.0
2008-11-07 11:02:00,0.6721,33.98,1.5725,379.5,1943.0,0.8499,42.38,923.0,1.2767,115.49218700000002,99.75,55.525,0.010188,116.6,562.5,93.8,8750.0,8835.0,1270.5,503.6,908.25,12.11,0.8508,265.7,108.07031200000002,115.0625,116.09375,55.23,520.0,8858.0,117.68,113.265,94.62,61.43,57.81,2614.0,106.195,19779.0,13329.0,57.68,1261.0,61.44,737.9,1.722,1.9793,6.822,858.0,1.3519,10.06,336.0
2008-11-07 11:03:00,0.6717,33.93,1.5706,379.0,1944.0,0.849,42.31,921.0,1.2764,115.49218700000002,99.75,55.525,0.010194,116.65,561.75,93.75,8735.0,8810.0,1268.25,502.9,907.5,12.1,0.8508,265.7,108.0625,115.09375,116.15625,55.23,520.25,8842.0,117.68,113.255,94.56,61.16,57.63,2606.0,106.195,19779.0,13329.0,57.68,1261.0,61.19,737.0,1.72,1.9728,6.819,856.6,1.3487,10.05,335.9
2008-11-07 11:04:00,0.6712,33.97,1.5717,379.5,1944.0,0.8499,42.32,920.75,1.2765,115.484375,99.75,55.55,0.010199,116.65,561.75,93.75,8730.0,8810.0,1266.5,502.8,908.5,12.07,0.8509,265.9,108.07031200000002,115.078125,116.125,55.23,519.75,8840.0,117.64,113.23,94.54,61.25,57.68,2607.0,106.185,19779.0,13329.0,57.68,1262.0,61.25,737.1,1.718,1.9743,6.807,856.6,1.3499,10.06,335.6
2008-11-07 11:05:00,0.6705,33.9,1.5704,378.5,1944.0,0.85,42.3,920.25,1.276,115.484375,99.75,55.55,0.010203,116.75,561.25,93.75,8730.0,8815.0,1266.0,501.9,907.25,12.04,0.8509,265.5,108.07031200000002,115.078125,116.15625,55.6,518.5,8836.0,117.65,113.23,94.46,61.32,57.75,2605.0,106.175,19779.0,13329.0,57.68,1263.0,61.31,736.7,1.7185,1.9774,6.803999999999999,862.3,1.35,10.04,335.4
2008-11-07 11:06:00,0.671,33.99,1.5703,379.5,1944.0,0.8501,42.3,921.0,1.2769,115.453125,99.75,55.525,0.010204000000000001,116.9,564.25,93.75,8735.0,8815.0,1266.5,502.0,908.5,12.03,0.8514,265.9,108.05468700000002,115.03125,116.078125,55.5,521.0,8842.0,117.66,113.245,94.46,61.38,57.81,2608.0,106.175,19779.0,13329.0,57.68,1263.0,61.38,737.9,1.7225,1.9788,6.808,862.3,1.354,10.055,335.4
2008-11-07 11:07:00,0.6715,34.07,1.5702,380.0,1947.0,0.8504,42.4,921.25,1.2772,115.46093700000002,99.75,55.525,0.010202,116.9,564.75,93.775,8735.0,8830.0,1266.75,502.2,911.5,12.1,0.8514,266.7,108.05468700000002,115.046875,116.09375,55.38,522.5,8844.0,117.68,113.25,94.46,61.44,57.87,2609.0,106.175,19779.0,13329.0,57.68,1265.0,61.45,737.5,1.724,1.9807,6.829,862.3,1.353,10.065,335.4
2008-11-07 11:08:00,0.6705,34.03,1.5677,380.0,1944.0,0.8505,42.4,918.75,1.276,115.46875,99.75,55.525,0.010208,116.9,565.5,93.7,8715.0,8795.0,1263.25,500.8,910.25,12.07,0.8511,266.3,108.05468700000002,115.0625,116.09375,55.41,522.5,8825.0,117.67,113.25,94.46,61.43,57.86,2604.0,106.175,19779.0,13329.0,57.68,1265.0,61.38,736.6,1.72,1.9793,6.824,862.3,1.3536,10.03,335.4
2008-11-07 11:09:00,0.6695,33.98,1.568,379.25,1942.0,0.8504,42.4,918.25,1.2764,115.46875,99.75,55.525,0.010212,116.9,566.0,93.675,8705.0,8785.0,1262.75,500.7,909.5,12.07,0.851,266.3,108.0625,115.0625,116.109375,55.65,523.0,8819.0,117.69,113.265,94.46,61.31,57.8,2601.0,106.18,19779.0,13329.0,57.68,1265.0,61.31,736.9,1.7185,1.9801,6.8260000000000005,862.3,1.3511,10.055,335.4
2008-11-07 11:10:00,0.6694,33.93,1.5681,378.75,1942.0,0.8501,42.33,917.75,1.2761,115.46875,99.75,55.475,0.010214,116.9,565.0,93.675,8700.0,8780.0,1260.5,499.7,908.5,12.05,0.8512,266.2,108.07031200000002,115.078125,116.140625,55.65,522.5,8813.0,117.68,113.26,94.46,61.16,57.73,2597.0,106.18,19779.0,13329.0,57.68,1265.0,61.24,737.0,1.718,1.9778,6.825,862.3,1.348,10.05,335.4
2008-11-07 11:11:00,0.6692,33.9,1.5684,378.5,1943.0,0.8498,42.33,919.0,1.2763,115.46875,99.75,55.475,0.010213,116.9,564.25,93.675,8700.0,8785.0,1262.5,500.2,908.75,12.07,0.8513,266.1,108.0625,115.078125,116.125,55.65,520.75,8824.0,117.69,113.265,94.46,61.26,57.72,2598.0,106.19,19779.0,13329.0,57.68,1265.0,61.27,737.3,1.719,1.9769,6.829,856.4,1.3492,10.055,335.4
2008-11-07 11:12:00,0.6699,33.91,1.5701,378.5,1942.0,0.8507,42.41,918.5,1.2766,115.46875,99.75,55.475,0.010211,116.9,564.0,93.75,8705.0,8785.0,1262.5,500.0,908.75,12.08,0.8514,266.2,108.0625,115.0625,116.109375,55.65,521.5,8818.0,117.7,113.28,94.46,61.27,57.72,2596.0,106.195,19779.0,13329.0,57.68,1265.0,61.29,737.5,1.72,1.978,6.82,856.4,1.349,10.06,335.4
2008-11-07 11:13:00,0.6708,34.02,1.5711,379.0,1943.0,0.8503,42.41,919.25,1.2769,115.46875,99.4,55.5,0.010206999999999999,116.9,564.0,93.675,8705.0,8790.0,1264.0,500.7,910.25,12.09,0.8516,266.5,108.0625,115.078125,116.140625,55.65,521.75,8825.0,117.7,113.275,94.46,61.32,57.81,2600.0,106.195,19779.0,13329.0,57.68,1265.0,61.35,738.3,1.7225,1.979,6.8020000000000005,856.4,1.349,10.06,335.4
2008-11-07 11:14:00,0.6705,33.91,1.572,379.0,1943.0,0.85,42.41,919.5,1.2765,115.46875,99.4,55.65,0.010211,117.0,564.5,93.75,8710.0,8790.0,1264.0,500.6,908.5,12.1,0.8514,265.9,108.0625,115.078125,116.125,55.52,521.75,8829.0,117.72,113.275,94.46,61.36,57.83,2604.0,106.19,19779.0,13329.0,57.68,1265.0,61.35,737.8,1.724,1.978,6.808,856.4,1.349,10.065,335.7
2008-11-07 11:15:00,0.6705,33.94,1.5717,379.25,1943.0,0.8502,42.4,920.0,1.2763,115.46093700000002,99.4,55.65,0.010209000000000001,117.0,565.0,93.8,8725.0,8810.0,1264.0,500.3,910.75,12.09,0.8514,266.7,108.0625,115.09375,116.140625,55.52,522.25,8831.0,117.76,113.295,94.7,61.33,57.72,2609.0,106.205,19779.0,13329.0,57.68,1265.0,61.31,738.2,1.7205,1.9783,6.81,856.4,1.3485,10.055,335.7
2008-11-07 11:16:00,0.6705,33.98,1.5718,379.5,1943.0,0.8502,42.4,921.25,1.2768,115.453125,99.4,55.525,0.010209000000000001,117.0,565.0,93.725,8740.0,8815.0,1266.0,500.8,911.25,12.05,0.8515,267.1,108.05468700000002,115.078125,116.140625,55.48,522.25,8844.0,117.73,113.275,94.7,61.32,57.73,2613.0,106.19,19779.0,13329.0,57.68,1265.0,61.31,738.5,1.7225,1.9775,6.8229999999999995,856.4,1.348,10.05,335.7
2008-11-07 11:17:00,0.6715,34.0,1.5736,379.25,1943.0,0.8504,42.42,921.5,1.2785,115.44531200000002,99.4,55.525,0.010209000000000001,117.0,564.75,93.725,8745.0,8830.0,1267.0,501.4,912.5,12.07,0.8525,267.4,108.05468700000002,115.046875,116.0625,55.39,521.5,8847.0,117.73,113.275,94.72,61.33,57.75,2617.0,106.185,19779.0,13329.0,57.68,1265.0,61.34,739.0,1.7255,1.9783,6.824,856.4,1.3481,10.075,335.7
2008-11-07 11:18:00,0.671,33.96,1.5729,379.25,1941.0,0.8499,42.36,921.0,1.2776,115.453125,99.475,55.525,0.010206,117.0,564.75,93.725,8750.0,8830.0,1266.25,500.9,912.0,12.08,0.8522,267.3,108.046875,115.078125,116.09375,55.39,521.0,8842.0,117.72,113.28,94.7,61.39,57.85,2616.0,106.19,19779.0,13329.0,57.68,1265.0,61.41,738.9,1.7285,1.979,6.83,856.4,1.35,10.075,335.7
2008-11-07 11:19:00,0.6697,34.0,1.5729,379.5,1941.0,0.85,42.36,918.75,1.2773,115.44531200000002,99.475,55.525,0.010213,117.1,564.5,93.7,8720.0,8800.0,1264.25,499.7,912.75,12.03,0.852,267.4,108.046875,115.0625,116.125,55.39,522.0,8821.0,117.73,113.275,94.7,61.38,57.8,2610.0,106.19,19779.0,13329.0,57.68,1265.0,61.38,738.2,1.728,1.9776,6.832000000000001,856.4,1.3484,10.065,335.7
2008-11-07 11:20:00,0.6701,34.01,1.5734,379.25,1941.0,0.8502,42.36,919.5,1.2767,115.4375,99.475,55.525,0.010206999999999999,117.1,564.75,93.7,8715.0,8795.0,1265.0,500.1,913.5,12.03,0.8513,267.8,108.046875,115.09375,116.140625,55.39,521.75,8829.0,117.76,113.285,94.7,61.34,57.78,2608.0,106.205,19779.0,13329.0,57.68,1265.0,61.35,738.7,1.729,1.9752,6.831,856.4,1.3485,10.06,334.6
2008-11-07 11:21:00,0.6696,33.93,1.5723,378.75,1941.0,0.8488,42.31,917.0,1.275,115.44531200000002,99.475,55.45,0.01022,117.1,564.25,93.675,8695.0,8775.0,1262.0,498.9,911.0,12.01,0.8505,267.1,108.046875,115.109375,116.171875,55.39,521.25,8812.0,117.77,113.295,94.7,61.03,57.55,2601.0,106.205,19779.0,13329.0,57.55,1265.0,61.03,737.5,1.723,1.9694,6.8229999999999995,851.1,1.3407,10.045,334.6
2008-11-07 11:22:00,0.6695,33.85,1.571,377.5,1941.0,0.8475,42.4,916.0,1.2748,115.46875,99.475,55.5,0.010226,117.0,563.5,93.7,8680.0,8770.0,1259.75,497.6,909.0,11.98,0.8507,266.9,108.05468700000002,115.125,116.171875,55.39,520.25,8797.0,117.78,113.31,94.7,60.95,57.45,2598.0,106.21,19779.0,13329.0,57.55,1263.0,60.94,736.7,1.7225,1.9678,6.821000000000001,851.1,1.3378,10.045,334.6
2008-11-07 11:23:00,0.6686,33.8,1.5675,377.0,1941.0,0.8472,42.35,916.25,1.2739,115.5,99.475,55.5,0.010227,117.0,563.5,93.65,8675.0,8760.0,1260.5,498.3,906.75,11.99,0.8507,266.1,108.05468700000002,115.21875,116.3125,56.24,520.0,8799.0,117.86,113.32,94.84,60.94,57.44,2596.0,106.22,19779.0,13329.0,57.55,1263.0,60.95,736.4,1.7145,1.9678,6.821000000000001,851.1,1.3378,10.015,334.6
2008-11-07 11:24:00,0.6688,33.82,1.5693,376.75,1944.0,0.8467,42.31,917.0,1.2745,115.49218700000002,99.4,55.5,0.01022,117.0,562.75,93.625,8690.0,8780.0,1262.0,499.2,908.0,12.01,0.8506,266.5,108.046875,115.25,116.34375,56.24,520.0,8806.0,117.82,113.305,94.94,60.98,57.48,2602.0,106.215,19779.0,13329.0,57.48,1263.0,60.99,737.3,1.7165,1.9678,6.824,851.1,1.3405,10.025,334.6
2008-11-07 11:25:00,0.6695,33.78,1.5699,377.0,1944.0,0.8474,42.31,917.5,1.2746,115.49218700000002,99.4,55.5,0.010222,116.9,563.0,93.7,8690.0,8775.0,1262.25,499.6,908.5,12.0,0.8504,266.5,108.046875,115.234375,116.3125,55.81,519.5,8809.0,117.82,113.3,94.8,60.92,57.47,2605.0,106.21,19779.0,13329.0,57.48,1265.0,60.91,737.2,1.7155,1.9695,6.813,851.1,1.3381,10.03,334.6
2008-11-07 11:26:00,0.668,33.69,1.5711,376.0,1940.0,0.8468,42.33,915.25,1.2744,115.49218700000002,99.4,55.5,0.010231,116.8,562.5,93.7,8660.0,8765.0,1258.25,498.3,907.25,11.95,0.8506,266.6,108.03906200000002,115.234375,116.375,55.81,519.5,8790.0,117.84,113.32,94.8,60.8,57.34,2596.0,106.225,19779.0,13329.0,57.48,1265.0,60.81,735.3,1.713,1.9623,6.794,851.1,1.3355,9.985,333.5
2008-11-07 11:27:00,0.6682,33.75,1.5704,377.25,1940.0,0.8468,42.33,912.75,1.2737,115.5,99.4,55.55,0.010232999999999999,116.8,562.75,93.7,8665.0,8745.0,1255.5,496.6,907.5,11.96,0.8508,266.4,108.046875,115.265625,116.484375,55.81,519.25,8768.0,117.86,113.315,94.94,60.74,57.32,2590.0,106.225,19779.0,13329.0,57.46,1263.0,60.75,735.3,1.708,1.9625,6.77,851.1,1.3355,10.005,333.5
