,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#
2020-05-08 00:52:00,0.6533,26.39,1.2388,10050.0,319.25,2382.0,0.7173,56.1,2913.5,1.08505,125.71875,138.3,63.025,0.0094015,109.1,478.5,96.15,1639.5,903.3,20105.0,20140.0,9209.75,1304.5,847.5,10.32,1.0295,288.6,156.890625,110.3125,139.203125,222.25,180.90625,31.5,522.5,24131.0,173.84,135.82,214.98,23.96,29.9,2887.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,23.98,1726.0,2.407,0.8552,1.911,785.8,0.9304,15.745
2020-05-08 00:53:00,0.6532,26.39,1.2387,10045.0,319.25,2382.0,0.7173,56.1,2913.25,1.08505,125.7109375,138.3,63.025,0.009401000000000001,109.1,478.5,96.15,1639.5,903.3,20105.0,20140.0,9208.5,1304.7,847.5,10.32,1.0295,288.6,156.875,110.30859375,139.203125,222.25,180.90625,31.5,522.5,24129.0,173.84,135.82,214.98,23.96,29.9,2887.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,23.99,1726.0,2.407,0.8552,1.911,785.8,0.9304,15.745
2020-05-08 00:54:00,0.6533,26.38,1.2387,10050.0,319.25,2382.0,0.7173,56.1,2913.75,1.08505,125.7109375,138.3,63.025,0.0094005,109.1,478.5,96.15,1639.5,903.3,20115.0,20145.0,9209.75,1305.1,847.5,10.32,1.0295,288.6,156.875,110.30859375,139.203125,222.25,180.90625,31.5,522.5,24131.0,173.84,135.82,214.98,23.96,29.9,2886.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,24.0,1726.0,2.407,0.8552,1.911,786.1,0.9304,15.745
2020-05-08 00:55:00,0.6532,26.39,1.2387,10050.0,319.25,2382.0,0.7173,56.1,2913.5,1.08505,125.7109375,138.3,63.025,0.009401000000000001,109.1,478.5,96.15,1639.5,903.3,20110.0,20145.0,9209.5,1304.9,847.25,10.32,1.0294,288.6,156.875,110.30859375,139.203125,222.25,180.90625,31.5,522.5,24130.0,173.84,135.82,214.98,23.96,29.9,2887.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,23.99,1725.9,2.407,0.8552,1.911,786.1,0.9304,15.75
2020-05-08 00:56:00,0.6532,26.39,1.2387,10040.0,319.25,2382.0,0.7173,56.1,2912.5,1.085,125.7109375,138.3,63.025,0.009402500000000001,109.1,478.5,96.15,1639.5,903.0,20115.0,20150.0,9206.75,1304.5,847.25,10.32,1.0295,288.6,156.890625,110.30859375,139.21875,222.25,180.9375,31.55,522.5,24123.0,173.85,135.82,214.98,24.0,29.87,2886.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,23.96,1726.6,2.407,0.8554,1.911,786.1,0.9304,15.755
2020-05-08 00:57:00,0.6532,26.4,1.2387,10050.0,319.25,2382.0,0.71735,56.1,2913.0,1.085,125.71875,138.3,63.025,0.009402500000000001,109.1,478.5,96.15,1639.5,903.0,20115.0,20150.0,9209.0,1304.6,847.25,10.32,1.0295,288.6,156.890625,110.3046875,139.21875,222.25,180.90625,31.5,522.5,24129.0,173.85,135.82,214.98,24.0,29.89,2887.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,24.01,1726.7,2.407,0.8551,1.911,786.1,0.9304,15.75
2020-05-08 00:58:00,0.6533,26.4,1.2387,10050.0,319.25,2382.0,0.71735,56.1,2913.25,1.0851,125.71875,138.3,63.025,0.009401999999999999,109.1,478.5,96.15,1639.5,903.0,20110.0,20150.0,9209.0,1304.5,847.25,10.32,1.0295,288.6,156.890625,110.3046875,139.203125,222.25,180.90625,31.55,522.5,24126.0,173.85,135.82,214.98,24.0,29.92,2886.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.87,24.02,1726.9,2.4065,0.8551,1.911,786.1,0.9304,15.76
2020-05-08 00:59:00,0.6533,26.4,1.2387,10050.0,319.25,2382.0,0.7174,56.1,2913.25,1.08505,125.71875,138.3,63.025,0.0094005,109.1,478.5,96.15,1639.5,903.0,20115.0,20150.0,9208.75,1304.5,847.25,10.32,1.0296,288.6,156.890625,110.3046875,139.21875,222.25,180.90625,31.55,522.5,24127.0,173.85,135.82,214.98,24.0,29.94,2887.0,112.295,31.8,256.75,0.8549,0.9326,167.7,29.87,24.06,1727.3,2.4065,0.8559,1.911,786.1,0.9304,15.76
2020-05-08 01:00:00,0.6534,26.4,1.2388,10040.0,319.25,2382.0,0.7174,56.1,2913.0,1.0851,125.71875,138.3,63.025,0.0094015,109.1,478.5,96.15,1639.5,903.0,20115.0,20150.0,9209.0,1304.5,847.5,10.32,1.0296,288.6,156.890625,110.3046875,139.21875,222.25,180.90625,31.55,522.5,24126.0,173.85,135.82,214.98,24.0,29.95,2887.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.06,1726.9,2.407,0.8557,1.911,786.8,0.9304,15.765
2020-05-08 01:01:00,0.6533,26.4,1.2388,10025.0,319.25,2382.0,0.71735,56.1,2913.25,1.08505,125.71875,138.3,63.025,0.009401000000000001,109.1,478.5,96.15,1639.5,903.3,20120.0,20155.0,9207.75,1304.2,847.5,10.32,1.0296,288.6,156.890625,110.3046875,139.21875,222.25,180.90625,31.55,522.5,24127.0,173.84,135.82,214.98,24.05,29.94,2888.0,112.295,31.8,256.75,0.8549,0.9326,167.7,29.94,24.04,1726.9,2.407,0.8556,1.911,786.8,0.9304,15.76
2020-05-08 01:02:00,0.6532,26.41,1.2389,10025.0,319.25,2382.0,0.7174,56.1,2913.75,1.08505,125.71875,138.3,63.025,0.009401999999999999,109.1,478.5,96.15,1639.5,903.2,20125.0,20155.0,9210.25,1305.0,847.5,10.32,1.0296,288.6,156.890625,110.3046875,139.21875,222.25,180.90625,31.5,522.5,24132.0,173.84,135.82,214.98,24.05,29.9,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.92,24.01,1726.6,2.407,0.8559,1.911,786.7,0.9304,15.765
2020-05-08 01:03:00,0.6533,26.41,1.2389,10020.0,319.25,2382.0,0.7174,56.1,2913.25,1.0851,125.71875,138.3,63.025,0.009401999999999999,109.1,478.5,96.15,1639.5,903.1,20120.0,20155.0,9208.75,1304.7,847.5,10.32,1.0296,288.7,156.890625,110.30859375,139.21875,222.25,180.90625,31.5,522.25,24131.0,173.85,135.82,214.98,24.05,29.93,2889.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.92,24.05,1727.0,2.406,0.8559,1.913,786.7,0.9304,15.765
2020-05-08 01:04:00,0.6532,26.41,1.2389,10020.0,319.25,2382.0,0.71735,56.1,2913.5,1.085,125.7109375,138.3,63.025,0.009401999999999999,109.1,478.5,96.15,1639.5,903.0,20120.0,20155.0,9209.0,1304.7,847.5,10.32,1.0297,288.7,156.890625,110.3046875,139.21875,222.25,180.90625,31.5,522.25,24132.0,173.85,135.82,214.98,24.05,29.89,2888.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.92,24.0,1727.1,2.4055,0.8559,1.9140000000000001,785.4,0.9304,15.765
2020-05-08 01:05:00,0.6531,26.41,1.2389,10020.0,319.25,2382.0,0.71735,56.1,2913.5,1.085,125.7109375,138.3,63.025,0.009401999999999999,109.1,478.5,96.15,1639.5,902.9,20110.0,20145.0,9209.25,1304.8,847.5,10.32,1.0297,288.7,156.890625,110.3046875,139.21875,222.25,180.9375,31.55,522.25,24132.0,173.85,135.82,214.98,24.05,29.89,2887.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.89,24.0,1727.3,2.405,0.8559,1.9140000000000001,785.4,0.9304,15.76
2020-05-08 01:06:00,0.6531,26.4,1.2389,10025.0,319.25,2382.0,0.71735,56.1,2913.25,1.08505,125.7109375,138.3,63.025,0.009401999999999999,109.1,478.5,96.15,1639.5,902.9,20115.0,20145.0,9208.25,1304.9,847.5,10.32,1.0297,288.7,156.890625,110.3046875,139.203125,222.25,180.90625,31.5,522.25,24130.0,173.85,135.82,214.98,24.05,29.86,2887.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.89,23.96,1727.2,2.4045,0.8559,1.913,785.4,0.9304,15.755
2020-05-08 01:07:00,0.6531,26.41,1.2389,10030.0,319.25,2382.0,0.71735,56.1,2913.5,1.0851,125.7109375,138.3,63.025,0.009401999999999999,109.1,478.5,96.15,1639.5,902.9,20115.0,20145.0,9209.0,1304.5,847.5,10.32,1.0297,288.7,156.875,110.3046875,139.203125,222.1875,180.90625,31.5,522.25,24130.0,173.85,135.82,214.98,23.98,29.9,2888.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.89,24.02,1727.4,2.405,0.8559,1.913,785.4,0.9304,15.765
2020-05-08 01:08:00,0.6531,26.41,1.2389,10030.0,319.25,2382.0,0.7173,56.11,2913.75,1.08505,125.7109375,138.3,63.025,0.0094,109.1,478.5,96.15,1639.5,903.1,20120.0,20145.0,9210.0,1305.0,847.5,10.32,1.0297,288.7,156.875,110.30859375,139.203125,222.1875,180.90625,31.5,522.25,24133.0,173.85,135.82,214.98,23.96,29.85,2889.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.89,23.98,1727.6,2.4055,0.8545,1.913,785.4,0.9304,15.76
2020-05-08 01:09:00,0.6531,26.4,1.2389,10020.0,319.25,2382.0,0.7173,56.11,2914.0,1.08505,125.7109375,138.3,63.025,0.0094,109.1,478.5,96.15,1639.5,903.1,20120.0,20155.0,9211.25,1304.9,847.5,10.32,1.0296,288.7,156.875,110.30859375,139.203125,222.1875,180.90625,31.5,522.25,24134.0,173.85,135.82,214.98,23.95,29.84,2889.0,112.295,31.8,256.0,0.8549,0.9326,167.7,29.84,23.97,1727.4,2.4055,0.8545,1.913,785.4,0.9304,15.77
2020-05-08 01:10:00,0.6531,26.4,1.2389,10020.0,319.25,2382.0,0.7173,56.11,2914.0,1.08505,125.7109375,138.3,63.025,0.0093995,109.1,478.5,96.15,1639.5,903.4,20120.0,20155.0,9210.0,1305.0,847.5,10.32,1.0296,288.7,156.875,110.30859375,139.203125,222.21875,180.90625,31.5,522.5,24131.0,173.84,135.82,214.98,23.95,29.87,2889.0,112.295,31.8,256.0,0.8549,0.9326,167.7,29.84,24.0,1727.3,2.4065,0.8545,1.913,785.4,0.9304,15.765
2020-05-08 01:11:00,0.653,26.39,1.2388,10020.0,319.25,2382.0,0.71725,56.11,2914.5,1.08485,125.7109375,138.3,63.025,0.009399,109.1,478.5,96.15,1639.5,903.4,20125.0,20155.0,9212.0,1304.8,847.5,10.32,1.0296,288.7,156.875,110.30859375,139.203125,222.21875,180.90625,31.5,522.5,24135.0,173.84,135.82,214.98,23.95,29.87,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.88,24.01,1727.2,2.4075,0.8541,1.912,785.4,0.9296,15.765
2020-05-08 01:12:00,0.653,26.4,1.2388,10020.0,319.25,2382.0,0.71725,56.11,2914.25,1.0849,125.7109375,138.3,63.025,0.0093995,109.1,478.0,96.15,1639.5,903.4,20120.0,20155.0,9210.75,1304.8,847.5,10.32,1.0296,288.7,156.875,110.30859375,139.203125,222.21875,180.90625,31.45,522.25,24134.0,173.84,135.82,214.98,23.95,29.88,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.88,24.01,1727.2,2.4075,0.8546,1.912,785.4,0.9291,15.77
2020-05-08 01:13:00,0.6531,26.4,1.2389,10010.0,319.25,2382.0,0.71725,56.11,2914.5,1.0849,125.7109375,138.3,63.025,0.0094005,109.1,478.25,96.15,1639.5,903.2,20125.0,20155.0,9211.0,1304.9,847.5,10.32,1.0296,288.6,156.875,110.3046875,139.203125,222.21875,180.90625,31.45,522.5,24134.0,173.84,135.82,214.98,23.95,29.9,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.89,24.04,1727.8,2.4075,0.8546,1.912,785.4,0.9291,15.77
2020-05-08 01:14:00,0.6531,26.41,1.2389,10010.0,319.25,2382.0,0.71725,56.06,2914.25,1.0849,125.7109375,138.3,63.025,0.009401000000000001,109.1,478.25,96.15,1639.5,903.2,20120.0,20150.0,9209.75,1304.5,847.5,10.32,1.0296,288.6,156.875,110.3046875,139.203125,222.25,180.90625,31.5,522.5,24132.0,173.84,135.82,214.98,23.95,29.86,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.89,24.0,1728.3,2.4075,0.8546,1.913,785.4,0.9291,15.775
2020-05-08 01:15:00,0.6531,26.41,1.2389,10005.0,319.25,2382.0,0.71725,56.06,2914.5,1.08495,125.7109375,138.3,63.025,0.0094015,109.1,478.25,96.15,1639.5,903.2,20130.0,20150.0,9211.25,1304.8,847.5,10.32,1.0295,288.6,156.859375,110.3046875,139.203125,222.21875,180.90625,31.5,522.5,24134.0,173.85,135.82,214.98,23.95,29.87,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.89,24.0,1728.1,2.407,0.8546,1.913,785.4,0.9291,15.77
2020-05-08 01:16:00,0.6532,26.41,1.2391,10000.0,319.5,2382.0,0.71725,56.06,2914.0,1.08495,125.7109375,138.3,63.025,0.009401999999999999,109.1,478.25,96.15,1639.5,903.2,20115.0,20150.0,9209.5,1304.3,847.5,10.32,1.0296,288.6,156.875,110.30859375,139.203125,222.21875,180.90625,31.5,522.5,24131.0,173.85,135.82,214.98,23.95,29.89,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.9,24.05,1728.1,2.407,0.8546,1.913,785.4,0.9291,15.775
2020-05-08 01:17:00,0.6531,26.41,1.2391,10000.0,319.5,2382.0,0.7173,56.06,2915.5,1.08495,125.7109375,138.3,63.025,0.009401999999999999,109.1,478.25,96.15,1639.5,903.2,20135.0,20165.0,9214.25,1305.2,847.5,10.32,1.0296,288.6,156.875,110.30859375,139.203125,222.21875,180.90625,31.5,522.5,24141.0,173.85,135.82,214.98,23.95,29.89,2890.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.9,24.05,1728.3,2.408,0.8549,1.9140000000000001,785.4,0.9291,15.78
2020-05-08 01:18:00,0.6534,26.41,1.2391,10005.0,319.5,2382.0,0.7173,56.06,2915.0,1.0851,125.7109375,138.3,63.025,0.009401999999999999,109.1,478.25,96.15,1639.5,903.2,20135.0,20165.0,9213.5,1305.3,847.5,10.32,1.0296,288.6,156.875,110.30859375,139.203125,222.1875,180.90625,31.5,522.5,24139.0,173.85,135.82,214.98,23.95,29.91,2890.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.9,24.05,1728.4,2.4075,0.8551,1.9140000000000001,786.3,0.9291,15.78
2020-05-08 01:19:00,0.6534,26.4,1.2394,10005.0,319.5,2382.0,0.71745,56.06,2916.0,1.0852,125.7109375,138.3,63.025,0.009403,109.1,478.25,96.15,1639.5,903.8,20140.0,20170.0,9220.0,1306.0,847.5,10.32,1.0297,288.6,156.875,110.3046875,139.203125,222.1875,180.9375,31.45,522.5,24147.0,173.85,135.82,214.98,24.13,29.97,2889.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.1,1728.8,2.409,0.8553,1.9140000000000001,787.1,0.9327,15.79
2020-05-08 01:20:00,0.6535,26.41,1.2395,10005.0,319.5,2382.0,0.7174,56.06,2916.5,1.0852,125.7109375,138.3,63.025,0.009402500000000001,109.1,477.75,96.15,1639.5,903.8,20135.0,20175.0,9220.75,1306.3,847.5,10.32,1.0296,288.6,156.875,110.30859375,139.203125,222.1875,180.90625,31.45,522.0,24152.0,173.85,135.82,214.98,24.13,29.98,2890.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.13,1728.8,2.409,0.8553,1.9140000000000001,787.1,0.9327,15.79
2020-05-08 01:21:00,0.6535,26.41,1.2395,9995.0,319.25,2382.0,0.7174,56.06,2918.5,1.0852,125.71875,138.3,63.025,0.009401999999999999,109.1,477.5,96.15,1639.5,904.2,20145.0,20175.0,9224.25,1307.3,847.25,10.32,1.0296,288.6,156.890625,110.30859375,139.203125,222.25,180.9375,31.4,521.75,24169.0,173.85,135.82,214.98,24.08,29.98,2893.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.11,1729.0,2.4095,0.8567,1.9140000000000001,787.1,0.9327,15.81
2020-05-08 01:22:00,0.6536,26.41,1.2395,9930.0,319.5,2382.0,0.71735,56.12,2917.75,1.08515,125.71875,138.3,63.025,0.0094015,109.1,477.75,96.15,1639.5,904.3,20145.0,20175.0,9223.0,1307.2,847.5,10.32,1.0296,288.7,156.890625,110.3125,139.203125,222.25,180.90625,31.4,521.75,24163.0,173.85,135.82,214.98,24.08,29.97,2891.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.08,1729.0,2.4095,0.8567,1.915,787.1,0.9327,15.81
2020-05-08 01:23:00,0.6536,26.42,1.2394,9965.0,319.25,2382.0,0.7174,56.12,2918.25,1.08515,125.71875,138.3,63.025,0.009401000000000001,109.1,477.75,96.15,1639.5,904.2,20145.0,20175.0,9224.5,1307.3,847.5,10.32,1.0296,288.7,156.890625,110.3125,139.203125,222.25,180.90625,31.4,522.25,24171.0,173.86,135.82,214.98,24.08,29.95,2892.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.06,1728.7,2.409,0.8567,1.915,787.1,0.9327,15.8
2020-05-08 01:24:00,0.6538,26.41,1.2397,9975.0,319.25,2382.0,0.7174,56.12,2918.0,1.0853,125.71875,138.3,63.025,0.009401999999999999,109.1,477.75,96.15,1639.5,904.2,20145.0,20175.0,9223.5,1307.5,847.5,10.32,1.0297,288.7,156.90625,110.3125,139.203125,222.25,180.9375,31.4,522.0,24168.0,173.86,135.83,214.98,24.08,29.93,2891.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.05,1729.0,2.409,0.8567,1.915,787.1,0.9325,15.8
2020-05-08 01:25:00,0.6538,26.42,1.2397,9975.0,319.25,2382.0,0.7174,56.12,2918.25,1.08535,125.71875,138.3,63.025,0.0094015,109.1,477.5,96.15,1639.5,904.2,20145.0,20175.0,9223.0,1307.5,847.5,10.32,1.0296,288.7,156.90625,110.3125,139.21875,222.34375,180.96875,31.45,521.75,24169.0,173.86,135.83,214.98,24.08,29.94,2891.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.96,24.08,1728.7,2.409,0.8567,1.9140000000000001,787.1,0.9325,15.785
2020-05-08 01:26:00,0.6538,26.42,1.2398,9995.0,319.5,2382.0,0.71735,56.04,2917.5,1.08535,125.71875,138.3,63.025,0.009402500000000001,109.1,477.5,96.15,1639.5,904.2,20135.0,20170.0,9222.25,1306.9,847.75,10.32,1.0296,288.7,156.921875,110.3125,139.21875,222.34375,180.96875,31.45,521.75,24164.0,173.88,135.84,214.98,24.08,29.95,2891.0,112.295,31.8,257.0,0.8549,0.9326,167.7,29.94,24.06,1728.6,2.4085,0.8567,1.913,787.1,0.9325,15.78
2020-05-08 01:27:00,0.6538,26.41,1.2398,9995.0,319.5,2382.0,0.71725,56.04,2917.5,1.0852,125.7265625,138.3,63.025,0.009402500000000001,109.1,477.5,96.15,1639.5,904.2,20130.0,20160.0,9222.0,1306.9,847.75,10.32,1.0296,288.7,156.9375,110.3125,139.234375,222.375,181.0,31.45,521.75,24164.0,173.89,135.84,214.98,24.08,29.95,2891.0,112.29,31.8,257.0,0.8549,0.9326,167.7,29.94,24.09,1728.4,2.408,0.8568,1.9140000000000001,787.1,0.9312,15.78
2020-05-08 01:28:00,0.6537,26.41,1.2398,10005.0,319.5,2382.0,0.71725,56.04,2916.75,1.08525,125.7265625,138.3,63.025,0.009402500000000001,109.1,477.5,96.15,1639.5,903.9,20125.0,20170.0,9219.75,1306.1,847.5,10.32,1.0297,288.7,156.9375,110.3125,139.234375,222.375,181.0,31.45,521.5,24157.0,173.89,135.84,214.98,24.08,29.96,2891.0,112.29,31.8,257.0,0.8549,0.9326,167.7,29.94,24.06,1728.5,2.408,0.8562,1.9140000000000001,787.6,0.9312,15.78
2020-05-08 01:29:00,0.6538,26.42,1.2399,10020.0,319.25,2382.0,0.71725,56.04,2916.75,1.08525,125.7265625,138.3,63.025,0.009402500000000001,109.1,477.5,96.15,1639.5,903.9,20120.0,20150.0,9220.25,1306.3,847.5,10.32,1.0297,288.7,156.9375,110.3125,139.234375,222.375,181.0,31.45,521.5,24156.0,173.89,135.84,214.98,24.08,29.9,2890.0,112.29,31.8,257.0,0.8549,0.9326,167.7,29.9,24.03,1727.8,2.408,0.8562,1.9140000000000001,787.5,0.9312,15.77
2020-05-08 01:30:00,0.6538,26.41,1.2398,10020.0,319.25,2382.0,0.71725,56.04,2916.5,1.0852,125.7265625,138.3,63.025,0.009402500000000001,109.1,477.5,96.15,1639.5,903.8,20125.0,20155.0,9220.0,1306.4,847.5,10.32,1.0297,288.7,156.9375,110.3125,139.234375,222.375,181.0,31.5,521.5,24156.0,173.89,135.84,214.98,24.08,29.89,2890.0,112.29,31.8,256.25,0.8549,0.9326,167.7,29.9,24.03,1727.8,2.4085,0.8545,1.9140000000000001,786.6,0.9312,15.765
2020-05-08 01:31:00,0.6536,26.42,1.2397,10020.0,319.25,2382.0,0.7172,56.04,2916.25,1.08515,125.7265625,138.3,63.025,0.0094035,109.1,477.25,96.15,1639.5,903.6,20120.0,20155.0,9219.5,1306.0,847.5,10.32,1.0297,288.7,156.9375,110.3125,139.234375,222.375,181.0,31.55,521.75,24151.0,173.9,135.84,214.98,24.08,29.89,2890.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,24.05,1728.4,2.4065,0.8545,1.9140000000000001,786.6,0.9312,15.765
2020-05-08 01:32:00,0.6536,26.42,1.2395,10025.0,319.25,2382.0,0.71715,56.04,2916.0,1.08505,125.7265625,138.3,63.025,0.009403,109.1,477.25,96.15,1639.5,903.6,20130.0,20155.0,9219.25,1306.0,847.5,10.32,1.0296,288.7,156.9375,110.3125,139.234375,222.375,181.0,31.55,521.75,24153.0,173.9,135.84,214.98,24.05,29.88,2890.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.87,24.04,1728.1,2.407,0.8545,1.9140000000000001,786.6,0.9295,15.76
2020-05-08 01:33:00,0.6535,26.42,1.2396,10020.0,319.25,2382.0,0.71725,56.04,2916.75,1.0851,125.7265625,138.3,63.025,0.0094035,109.1,477.5,96.15,1639.5,903.4,20130.0,20155.0,9220.0,1306.6,847.75,10.32,1.0297,288.7,156.9375,110.30859375,139.21875,222.375,181.0,31.55,521.75,24154.0,173.88,135.84,214.98,24.05,29.94,2891.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.92,24.08,1728.9,2.4075,0.8545,1.915,786.6,0.9304,15.77
2020-05-08 01:34:00,0.6535,26.44,1.2396,10025.0,319.25,2382.0,0.7172,56.04,2915.5,1.08505,125.7265625,138.3,63.025,0.009401999999999999,109.1,477.5,96.15,1639.5,903.3,20125.0,20155.0,9218.0,1306.0,848.0,10.32,1.0297,288.7,156.9375,110.30859375,139.21875,222.375,181.0,31.55,521.75,24146.0,173.88,135.84,214.98,24.05,29.9,2890.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.92,24.05,1729.2,2.4085,0.8545,1.9140000000000001,786.6,0.9304,15.775
2020-05-08 01:35:00,0.6535,26.44,1.2396,10030.0,319.25,2382.0,0.7172,56.04,2916.0,1.0851,125.734375,138.3,63.025,0.0094015,109.1,477.5,96.15,1639.5,903.3,20130.0,20160.0,9218.5,1306.1,848.25,10.32,1.0297,288.7,156.9375,110.3125,139.234375,222.34375,181.0,31.55,521.75,24148.0,173.88,135.84,214.98,24.05,29.9,2889.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.92,24.06,1729.1,2.409,0.8545,1.9140000000000001,786.6,0.9304,15.775
2020-05-08 01:36:00,0.6536,26.41,1.2396,10030.0,319.25,2382.0,0.7172,56.04,2916.25,1.08515,125.734375,138.3,63.025,0.0094005,109.1,477.5,96.15,1639.5,903.3,20125.0,20155.0,9219.25,1306.0,848.0,10.32,1.0297,288.7,156.953125,110.3125,139.234375,222.375,181.03125,31.55,521.75,24149.0,173.88,135.84,215.0,24.05,29.88,2889.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.92,24.06,1729.0,2.4085,0.8545,1.912,786.6,0.9304,15.765
2020-05-08 01:37:00,0.6536,26.41,1.2397,10020.0,319.25,2382.0,0.7172,56.04,2916.5,1.0852,125.734375,138.3,63.025,0.009401000000000001,109.1,477.5,96.15,1639.5,903.3,20125.0,20155.0,9221.5,1306.2,847.75,10.32,1.0297,288.7,156.953125,110.3125,139.234375,222.375,181.0,31.5,521.75,24149.0,173.87,135.84,215.0,24.05,29.92,2889.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.92,24.06,1729.1,2.4085,0.8545,1.912,786.6,0.9302,15.77
2020-05-08 01:38:00,0.6534,26.4,1.2396,10015.0,319.25,2382.0,0.71715,56.04,2916.0,1.085,125.7265625,138.3,63.025,0.009401000000000001,109.1,477.25,96.15,1639.5,903.3,20115.0,20150.0,9219.75,1306.0,848.0,10.32,1.0295,288.7,156.9375,110.3125,139.21875,222.34375,181.0,31.5,521.75,24145.0,173.86,135.84,215.0,24.05,29.9,2889.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.92,24.04,1728.4,2.409,0.8545,1.913,786.6,0.9302,15.765
2020-05-08 01:39:00,0.6533,26.4,1.2394,10010.0,319.25,2382.0,0.7171,56.04,2915.5,1.08485,125.7265625,138.3,63.025,0.009401000000000001,109.1,477.25,96.15,1639.5,903.2,20115.0,20145.0,9218.0,1305.6,848.0,10.32,1.0294,288.7,156.9375,110.3125,139.21875,222.34375,181.0,31.55,521.75,24143.0,173.86,135.84,215.0,24.02,29.9,2889.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.92,24.04,1728.5,2.4085,0.8545,1.913,786.6,0.9302,15.765
2020-05-08 01:40:00,0.6532,26.4,1.2392,10020.0,319.25,2382.0,0.71705,56.04,2914.5,1.0849,125.7265625,138.3,63.025,0.0094015,109.1,477.25,96.15,1639.5,903.2,20095.0,20130.0,9216.75,1305.2,848.0,10.32,1.0294,288.7,156.9375,110.3125,139.21875,222.375,181.0,31.55,521.75,24138.0,173.87,135.84,215.0,24.02,29.9,2888.0,112.295,31.8,256.5,0.8549,0.9326,167.7,29.92,24.01,1728.2,2.4075,0.8545,1.911,786.5,0.9305,15.76
2020-05-08 01:41:00,0.6533,26.41,1.239,10035.0,319.25,2382.0,0.717,56.04,2915.25,1.0848,125.7265625,138.3,63.025,0.0094015,109.1,477.25,96.15,1639.5,903.1,20100.0,20135.0,9219.0,1305.1,848.0,10.32,1.0294,288.6,156.9375,110.3125,139.21875,222.375,181.0,31.55,522.0,24144.0,173.87,135.84,214.92,23.99,29.91,2888.0,112.295,31.8,256.25,0.8549,0.9326,167.7,29.88,23.99,1728.2,2.408,0.8545,1.912,786.5,0.9305,15.755
2020-05-08 01:42:00,0.6533,26.41,1.2392,10035.0,319.25,2382.0,0.71715,56.04,2916.0,1.0849,125.7265625,138.3,63.025,0.0094015,109.1,477.25,96.15,1639.5,903.2,20120.0,20150.0,9221.0,1306.2,847.75,10.32,1.0294,288.6,156.9375,110.3125,139.21875,222.375,181.0,31.55,521.75,24151.0,173.87,135.84,214.86,23.99,29.95,2889.0,112.295,31.8,256.75,0.8549,0.9326,167.7,29.88,24.03,1728.9,2.408,0.8545,1.913,786.5,0.9303,15.77
