,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-01-08 06:00:00,0.6996,29.73,1.4613,354.0,3002.0,0.7081,61.57,1951.5,1.0886,119.0234375,160.775,59.525,0.008461,118.85,466.5,133.975,1619.4,17745.0,17775.0,4335.0,1065.1,868.5,14.76,1.0025,269.5,108.765625,126.9375,160.71875,155.75,22.25,470.75,16569.0,159.39,131.18,153.16,33.33,33.85,3077.0,111.615,27.55,315.75,1.0733,1.1602,1437.0,151.07,33.84,2131.0,33.31,1097.8,2.029,1.0625,2.3930000000000002,877.0,1.1371,14.025,427.0
2016-01-08 06:01:00,0.6996,29.72,1.4614,354.0,3000.0,0.7082,61.56,1949.75,1.0888,119.03125,160.775,59.525,0.0084625,118.85,466.5,133.975,1618.7,17730.0,17765.0,4331.25,1064.4,868.5,14.74,1.0026,269.5,108.765625,126.96875,160.78125,155.78125,22.35,470.75,16554.0,159.42,131.2,153.24,33.22,33.77,3072.0,111.615,27.55,315.0,1.0733,1.1602,1437.0,151.1,33.79,2130.0,33.21,1097.5,2.0295,1.0602,2.391,876.6,1.1355,14.02,427.0
2016-01-08 06:02:00,0.6996,29.71,1.4609,354.0,3000.0,0.7081,61.56,1949.5,1.0885,119.03125,160.775,59.525,0.008462,118.85,466.25,133.975,1618.7,17730.0,17765.0,4331.0,1063.9,868.0,14.73,1.0024,269.4,108.765625,126.9375,160.78125,155.75,22.3,470.75,16554.0,159.41,131.2,153.2,33.24,33.79,3074.0,111.615,27.65,315.25,1.0733,1.1602,1437.0,151.1,33.8,2130.0,33.23,1097.4,2.0295,1.06,2.391,876.9,1.1343,14.015,426.7
2016-01-08 06:03:00,0.6995,29.71,1.4608,353.25,2998.0,0.7082,61.56,1949.5,1.0885,119.03125,160.775,59.525,0.008459999999999999,118.8,466.25,133.975,1618.7,17740.0,17770.0,4331.0,1064.2,868.0,14.74,1.0023,269.4,108.765625,126.953125,160.75,155.75,22.3,470.5,16556.0,159.41,131.19,153.2,33.24,33.79,3076.0,111.62,27.65,315.0,1.0733,1.1602,1437.0,151.09,33.76,2129.0,33.27,1097.2,2.0295,1.0595,2.39,876.7,1.1365,14.02,426.8
2016-01-08 06:04:00,0.6995,29.69,1.4608,353.5,2998.0,0.708,61.55,1949.75,1.0884,119.0390625,160.775,59.525,0.0084635,118.8,466.25,133.975,1618.7,17730.0,17765.0,4331.75,1064.3,867.0,14.75,1.0023,269.2,108.7578125,126.9375,160.78125,155.78125,22.3,470.5,16554.0,159.42,131.19,153.22,33.27,33.77,3076.0,111.615,27.6,315.25,1.0733,1.1602,1437.0,151.09,33.76,2128.0,33.25,1097.1,2.0305,1.0599,2.39,876.7,1.1365,14.015,427.1
2016-01-08 06:05:00,0.6996,29.69,1.4612,353.5,2997.0,0.708,61.57,1949.75,1.0889,119.0390625,160.775,59.525,0.008465,118.8,466.0,133.975,1618.3,17730.0,17760.0,4331.5,1064.2,867.0,14.75,1.0025,269.2,108.7578125,126.953125,160.78125,155.78125,22.3,470.5,16556.0,159.44,131.2,153.28,33.23,33.73,3074.0,111.62,27.65,315.0,1.0733,1.1602,1437.0,151.11,33.76,2128.0,33.21,1097.3,2.03,1.0599,2.391,877.3,1.1352,14.02,427.1
2016-01-08 06:06:00,0.6997,29.68,1.4612,353.25,2999.0,0.7081,61.57,1950.25,1.0887,119.03125,160.775,59.525,0.0084635,118.85,466.0,133.975,1618.3,17730.0,17770.0,4332.75,1064.3,866.75,14.74,1.0025,269.0,108.765625,126.953125,160.78125,155.78125,22.3,470.25,16560.0,159.43,131.2,153.28,33.23,33.78,3077.0,111.62,27.65,315.25,1.0733,1.1602,1437.0,151.11,33.76,2128.0,33.26,1097.3,2.0295,1.0586,2.39,877.3,1.1361,14.02,427.1
2016-01-08 06:07:00,0.6996,29.68,1.4611,353.25,2999.0,0.708,61.55,1951.0,1.0884,119.015625,160.775,59.525,0.0084625,118.85,466.0,133.975,1618.3,17745.0,17775.0,4334.25,1064.9,866.75,14.73,1.0022,269.0,108.7578125,126.90625,160.6875,155.71875,22.25,470.25,16566.0,159.41,131.19,153.24,33.26,33.81,3079.0,111.62,27.55,315.5,1.0733,1.1602,1437.0,151.09,33.76,2128.0,33.28,1096.4,2.03,1.0603,2.39,876.5,1.1369,14.01,426.9
2016-01-08 06:08:00,0.6996,29.68,1.4611,353.5,2999.0,0.7081,61.55,1950.75,1.0884,119.015625,160.775,59.525,0.0084615,118.85,466.0,133.975,1619.6,17750.0,17775.0,4333.75,1065.0,866.75,14.73,1.0021,269.0,108.7578125,126.90625,160.6875,155.6875,22.3,470.25,16564.0,159.39,131.19,153.24,33.29,33.84,3078.0,111.62,27.55,315.0,1.0733,1.1602,1437.0,151.07,33.84,2128.0,33.28,1096.5,2.03,1.0603,2.392,876.6,1.1377,14.015,426.7
2016-01-08 06:09:00,0.6996,29.68,1.4611,353.5,2999.0,0.7082,61.55,1951.0,1.0884,119.0078125,160.775,59.525,0.0084615,118.9,465.75,133.975,1619.6,17755.0,17780.0,4334.0,1064.9,866.75,14.73,1.0021,269.0,108.7578125,126.90625,160.65625,155.65625,22.25,470.25,16567.0,159.38,131.18,153.16,33.3,33.9,3079.0,111.62,27.55,315.25,1.0733,1.1602,1437.0,151.07,33.9,2128.0,33.3,1096.6,2.031,1.0611,2.3930000000000002,876.5,1.1388,14.015,426.6
2016-01-08 06:10:00,0.6995,29.7,1.461,353.5,2998.0,0.7082,61.55,1951.25,1.0883,119.0234375,160.775,59.525,0.008461,118.85,465.75,133.975,1620.2,17760.0,17790.0,4334.25,1064.9,867.25,14.73,1.002,269.0,108.7578125,126.9375,160.71875,155.71875,22.25,470.25,16568.0,159.39,131.18,153.18,33.32,33.91,3080.0,111.615,27.55,315.5,1.0733,1.1602,1437.0,151.07,33.9,2128.0,33.33,1096.9,2.0305,1.0624,2.395,877.0,1.1395,14.02,426.6
2016-01-08 06:11:00,0.6995,29.7,1.4611,353.5,2998.0,0.7082,61.57,1951.25,1.088,119.0234375,160.775,59.525,0.008461,118.9,465.75,133.975,1620.2,17755.0,17785.0,4334.0,1065.0,867.25,14.73,1.0018,269.2,108.7578125,126.9375,160.78125,155.71875,22.2,470.25,16568.0,159.4,131.19,153.18,33.35,33.9,3080.0,111.62,27.55,315.5,1.0733,1.1602,1437.0,151.08,33.92,2128.0,33.33,1096.8,2.0305,1.0623,2.394,877.0,1.1397,14.02,426.6
2016-01-08 06:12:00,0.6995,29.69,1.4613,353.25,2998.0,0.7082,61.56,1950.25,1.0881,119.03125,160.775,59.525,0.008462,118.9,465.5,133.975,1619.1,17735.0,17770.0,4332.0,1064.5,867.25,14.73,1.0019,269.2,108.7578125,126.9375,160.78125,155.75,22.25,470.25,16561.0,159.41,131.19,153.24,33.35,33.89,3078.0,111.625,27.55,315.5,1.0733,1.1602,1437.0,151.09,33.89,2128.0,33.32,1096.8,2.03,1.062,2.3930000000000002,877.0,1.1388,14.015,426.6
2016-01-08 06:13:00,0.6995,29.69,1.4612,353.25,2998.0,0.7082,61.57,1949.75,1.0882,119.0390625,160.775,59.525,0.0084625,118.9,465.5,133.975,1619.1,17735.0,17765.0,4331.25,1064.3,867.25,14.73,1.002,269.2,108.7578125,126.96875,160.84375,155.8125,22.35,470.25,16555.0,159.4,131.2,153.26,33.35,33.93,3076.0,111.625,27.6,315.5,1.0733,1.1602,1437.0,151.09,33.91,2128.0,33.35,1097.0,2.03,1.062,2.394,877.0,1.1398,14.025,426.6
2016-01-08 06:14:00,0.6993,29.69,1.4612,353.25,2998.0,0.708,61.57,1949.25,1.0882,119.03125,160.775,59.525,0.008463,118.85,465.5,133.975,1619.1,17730.0,17760.0,4330.5,1063.8,867.5,14.73,1.0021,269.1,108.7578125,126.9375,160.8125,155.78125,22.35,470.25,16552.0,159.4,131.19,153.22,33.35,33.9,3075.0,111.625,27.65,315.5,1.0733,1.1602,1437.0,151.09,33.91,2128.0,33.31,1096.9,2.03,1.0626,2.395,876.7,1.1394,14.025,426.6
2016-01-08 06:15:00,0.6993,29.69,1.4614,353.25,2999.0,0.7081,61.55,1949.5,1.0882,119.0234375,160.775,59.525,0.0084635,118.8,465.25,133.975,1617.6,17730.0,17765.0,4331.0,1063.8,867.25,14.72,1.002,269.1,108.7578125,126.9375,160.78125,155.75,22.35,470.25,16553.0,159.39,131.2,153.2,33.31,33.87,3075.0,111.625,27.7,315.25,1.0733,1.1385,1437.0,151.07,33.91,2129.0,33.3,1097.2,2.03,1.0613,2.396,876.8,1.1383,14.02,426.6
2016-01-08 06:16:00,0.6993,29.69,1.4616,353.5,2999.0,0.7082,61.56,1949.25,1.0885,119.0234375,160.775,59.525,0.0084645,118.85,465.25,133.975,1617.4,17730.0,17765.0,4330.75,1063.9,867.25,14.72,1.0024,269.1,108.7578125,126.9375,160.78125,155.75,22.35,470.25,16552.0,159.4,131.19,153.22,33.35,33.93,3075.0,111.625,27.7,315.5,1.0733,1.1385,1437.0,151.08,33.9,2129.0,33.34,1097.5,2.03,1.0623,2.395,876.8,1.1393,14.025,426.6
2016-01-08 06:17:00,0.699,29.69,1.4614,353.5,3000.0,0.7081,61.57,1948.25,1.0887,119.0234375,160.775,59.525,0.0084645,118.85,465.25,133.975,1617.6,17725.0,17755.0,4327.75,1063.3,867.0,14.72,1.0028,269.1,108.7578125,126.953125,160.78125,155.78125,22.4,470.25,16545.0,159.4,131.2,153.22,33.35,33.92,3074.0,111.625,27.7,315.5,1.0733,1.1385,1437.0,151.08,33.92,2129.0,33.33,1097.9,2.0295,1.0614,2.395,876.8,1.1395,14.035,426.6
2016-01-08 06:18:00,0.6989,29.68,1.4613,353.25,3006.0,0.708,61.57,1946.0,1.0888,119.046875,160.775,59.525,0.008466,118.85,465.25,133.975,1617.6,17705.0,17740.0,4322.25,1062.0,866.75,14.72,1.003,269.1,108.765625,126.96875,160.875,155.875,22.55,470.25,16526.0,159.44,131.21,153.26,33.3,33.82,3069.0,111.625,27.75,315.0,1.0733,1.1385,1437.0,151.11,33.85,2130.0,33.25,1098.6,2.0285,1.0598,2.3930000000000002,877.2,1.1378,14.04,426.5
2016-01-08 06:19:00,0.6989,29.68,1.4612,353.25,3006.0,0.7081,61.57,1946.75,1.0887,119.0390625,160.775,59.525,0.0084645,118.85,465.25,133.975,1617.6,17715.0,17745.0,4324.25,1062.1,866.75,14.72,1.003,269.0,108.765625,126.96875,160.84375,155.78125,22.55,470.25,16532.0,159.42,131.19,153.24,33.3,33.85,3070.0,111.625,27.75,315.0,1.0733,1.1385,1437.0,151.09,33.85,2131.0,33.3,1098.5,2.0285,1.0599,2.3930000000000002,876.6,1.1383,14.035,426.5
2016-01-08 06:20:00,0.6991,29.67,1.4613,353.25,3005.0,0.7083,61.55,1947.25,1.0888,119.03125,160.775,59.525,0.0084645,118.9,465.25,133.975,1617.6,17720.0,17750.0,4325.75,1062.7,866.75,14.71,1.003,269.0,108.7578125,126.953125,160.78125,155.75,22.4,470.25,16534.0,159.37,131.18,153.16,33.28,33.85,3071.0,111.62,27.75,315.0,1.0733,1.1385,1437.0,151.06,33.88,2131.0,33.27,1098.3,2.029,1.0599,2.383,876.7,1.1382,14.035,426.4
2016-01-08 06:21:00,0.6991,29.67,1.4613,353.25,3004.0,0.7082,61.54,1946.0,1.0888,119.03125,160.775,59.525,0.008465,118.85,465.25,133.975,1616.0,17700.0,17730.0,4322.25,1061.9,866.75,14.71,1.0031,269.0,108.7578125,126.953125,160.78125,155.75,22.5,470.25,16526.0,159.39,131.18,153.18,33.31,33.87,3069.0,111.62,27.75,315.5,1.0733,1.1385,1437.0,151.07,33.86,2131.0,33.3,1098.4,2.0295,1.0607,2.383,876.6,1.1388,14.035,426.3
2016-01-08 06:22:00,0.6986,29.68,1.4612,353.25,3002.0,0.7082,61.54,1946.25,1.0889,119.03125,160.775,59.525,0.0084655,118.85,465.25,133.975,1616.0,17695.0,17730.0,4323.0,1061.9,867.0,14.72,1.0031,269.0,108.765625,126.953125,160.78125,155.78125,22.5,470.25,16527.0,159.36,131.18,153.18,33.31,33.86,3068.0,111.62,27.75,315.25,1.0733,1.1385,1437.0,151.06,33.86,2129.0,33.29,1099.2,2.0295,1.0607,2.381,877.7,1.1386,14.04,426.4
2016-01-08 06:23:00,0.6986,29.67,1.4612,353.5,3002.0,0.7083,61.54,1946.5,1.089,119.0234375,160.775,59.525,0.0084645,118.85,465.25,133.975,1615.3,17700.0,17735.0,4324.0,1062.3,867.0,14.73,1.0031,269.0,108.7578125,126.921875,160.78125,155.75,22.45,470.25,16529.0,159.36,131.18,153.12,33.32,33.91,3070.0,111.615,27.75,315.75,1.0733,1.1385,1437.0,151.05,33.91,2129.0,33.33,1099.0,2.03,1.0618,2.385,877.9,1.1395,14.04,426.4
2016-01-08 06:24:00,0.6988,29.7,1.4614,353.5,3001.0,0.7084,61.54,1948.0,1.0888,119.03125,160.775,59.525,0.008464,118.8,465.25,133.975,1615.3,17710.0,17745.0,4327.75,1063.0,867.5,14.73,1.0031,269.1,108.7578125,126.921875,160.75,155.75,22.35,470.25,16542.0,159.35,131.18,153.1,33.32,33.93,3073.0,111.615,27.7,315.75,1.0733,1.1385,1437.0,151.04,33.92,2129.0,33.35,1099.1,2.0305,1.0626,2.383,877.4,1.1409,14.04,426.4
2016-01-08 06:25:00,0.6984,29.7,1.4615,353.5,2999.0,0.7082,61.54,1947.75,1.089,119.03125,160.775,59.525,0.0084655,118.8,465.25,133.975,1616.8,17705.0,17745.0,4326.75,1063.0,867.5,14.72,1.0031,269.2,108.7578125,126.9375,160.75,155.75,22.35,470.25,16539.0,159.35,131.18,153.12,33.32,33.93,3073.0,111.615,27.7,315.75,1.0733,1.1385,1437.0,151.03,33.93,2127.0,33.34,1099.7,2.03,1.0623,2.381,877.4,1.1401,14.04,426.4
2016-01-08 06:26:00,0.6986,29.7,1.4615,353.5,2999.0,0.7083,61.51,1948.0,1.0889,119.03125,160.775,59.525,0.008465,118.85,465.25,133.975,1616.8,17705.0,17745.0,4328.0,1063.2,867.75,14.72,1.003,269.3,108.765625,126.9375,160.78125,155.75,22.4,470.5,16542.0,159.37,131.18,153.18,33.35,33.91,3072.0,111.615,27.75,315.5,1.0733,1.1385,1437.0,151.05,33.91,2127.0,33.35,1099.5,2.0305,1.0618,2.3819999999999997,877.6,1.1405,14.035,426.4
2016-01-08 06:27:00,0.6987,29.71,1.4617,353.5,3001.0,0.7083,61.51,1948.5,1.089,119.03125,160.775,59.525,0.008465,118.9,465.25,133.975,1616.8,17705.0,17740.0,4328.75,1063.2,868.25,14.72,1.0029,269.4,108.765625,126.9375,160.78125,155.75,22.4,470.75,16545.0,159.37,131.18,153.16,33.33,33.93,3073.0,111.615,27.75,315.75,1.0733,1.1385,1437.0,151.04,33.93,2128.0,33.38,1099.5,2.0305,1.0625,2.3819999999999997,877.6,1.1407,14.035,426.4
2016-01-08 06:28:00,0.6986,29.71,1.4617,353.75,3001.0,0.7083,61.51,1948.25,1.089,119.03125,160.775,59.525,0.0084655,118.9,465.5,133.975,1616.8,17700.0,17740.0,4328.0,1063.2,868.5,14.72,1.0029,269.4,108.7578125,126.921875,160.78125,155.75,22.4,470.75,16543.0,159.37,131.18,153.16,33.32,33.89,3074.0,111.615,27.75,315.5,1.0733,1.1385,1437.0,151.04,33.9,2128.0,33.33,1099.5,2.029,1.0625,2.383,877.6,1.1399,14.04,426.4
2016-01-08 06:29:00,0.6988,29.71,1.4618,353.75,3001.0,0.7083,61.51,1948.25,1.0891,119.03125,160.775,59.525,0.0084655,118.9,465.5,133.975,1617.3,17705.0,17740.0,4327.75,1063.2,868.5,14.72,1.003,269.4,108.7578125,126.921875,160.78125,155.75,22.4,470.75,16546.0,159.37,131.19,153.16,33.33,33.89,3073.0,111.615,27.7,315.5,1.0733,1.1385,1437.0,151.04,33.9,2128.0,33.31,1099.1,2.029,1.0628,2.3819999999999997,877.4,1.1398,14.03,426.4
2016-01-08 06:30:00,0.6989,29.71,1.4617,353.75,3000.0,0.7083,61.51,1947.5,1.0893,119.03125,160.775,59.525,0.0084655,118.8,465.5,133.975,1616.6,17700.0,17735.0,4326.5,1063.0,868.5,14.73,1.0032,269.4,108.7578125,126.9375,160.78125,155.75,22.4,470.75,16540.0,159.37,131.19,153.14,33.32,33.87,3071.0,111.62,27.75,315.5,1.0733,1.1385,1437.0,151.04,33.9,2128.0,33.31,1099.2,2.0285,1.0629,2.3819999999999997,877.2,1.1401,14.035,426.6
2016-01-08 06:31:00,0.699,29.71,1.4618,353.75,3000.0,0.7085,61.53,1947.75,1.0892,119.03125,160.775,59.525,0.0084645,118.9,465.5,133.975,1616.6,17705.0,17740.0,4327.5,1062.8,868.75,14.74,1.0032,269.7,108.7578125,126.9375,160.75,155.6875,22.4,470.5,16541.0,159.36,131.18,153.16,33.31,33.88,3073.0,111.615,27.75,315.75,1.0733,1.1385,1437.0,151.02,33.9,2127.0,33.33,1099.5,2.028,1.0637,2.38,877.4,1.1393,14.045,426.7
2016-01-08 06:32:00,0.6991,29.74,1.4619,354.25,3000.0,0.7085,61.54,1948.5,1.0893,119.0234375,160.775,59.525,0.0084635,118.9,465.5,133.975,1616.6,17710.0,17745.0,4328.5,1062.8,869.0,14.74,1.0033,269.7,108.7578125,126.921875,160.6875,155.65625,22.4,471.0,16548.0,159.34,131.17,153.08,33.34,33.88,3073.0,111.615,27.75,316.0,1.0733,1.1385,1437.0,151.01,33.9,2127.0,33.33,1099.0,2.0285,1.0644,2.378,876.9,1.1396,14.04,426.7
2016-01-08 06:33:00,0.699,29.74,1.462,354.25,3003.0,0.7085,61.54,1947.5,1.0893,119.0234375,160.775,59.525,0.008464,118.85,465.5,133.975,1616.6,17700.0,17735.0,4326.25,1062.8,869.0,14.75,1.0034,269.7,108.765625,126.921875,160.6875,155.6875,22.45,471.0,16539.0,159.34,131.17,153.12,33.32,33.86,3072.0,111.615,27.75,315.75,1.0733,1.1385,1437.0,151.01,33.9,2127.0,33.32,1099.0,2.027,1.0638,2.377,876.9,1.1394,14.035,426.7
2016-01-08 06:34:00,0.699,29.71,1.4618,354.25,3000.0,0.7085,61.54,1948.25,1.0892,119.0234375,160.775,59.525,0.0084635,118.85,465.5,133.975,1616.6,17710.0,17735.0,4328.0,1063.1,868.75,14.75,1.0032,269.7,108.765625,126.921875,160.6875,155.65625,22.4,471.0,16545.0,159.33,131.17,153.08,33.32,33.9,3073.0,111.615,27.75,316.25,1.0733,1.1385,1437.0,150.99,33.9,2126.0,33.35,1098.7,2.0275,1.0653,2.379,877.0,1.1398,14.03,426.7
2016-01-08 06:35:00,0.6986,29.7,1.4616,354.0,2999.0,0.7084,61.54,1946.5,1.089,119.0234375,160.775,59.525,0.0084645,118.85,465.25,133.975,1616.3,17700.0,17735.0,4325.5,1062.5,868.0,14.75,1.0032,269.5,108.765625,126.921875,160.65625,155.65625,22.45,470.5,16535.0,159.33,131.17,153.08,33.32,33.84,3070.0,111.615,27.75,315.75,1.0733,1.1385,1437.0,151.01,33.86,2127.0,33.32,1098.6,2.0275,1.0627,2.38,876.5,1.1383,14.03,427.0
2016-01-08 06:36:00,0.6985,29.7,1.4616,354.0,2999.0,0.7083,61.52,1946.0,1.0891,119.0234375,160.775,59.525,0.008465,118.85,465.25,133.975,1616.3,17695.0,17730.0,4323.0,1062.0,868.25,14.74,1.0033,269.5,108.765625,126.9375,160.6875,155.6875,22.5,470.5,16527.0,159.35,131.17,153.1,33.27,33.79,3069.0,111.615,27.75,315.25,1.0733,1.1385,1437.0,151.02,33.82,2126.0,33.28,1098.6,2.0275,1.0617,2.38,876.9,1.1366,14.025,426.9
2016-01-08 06:37:00,0.6987,29.7,1.4615,354.0,3004.0,0.7082,61.55,1945.0,1.0891,119.0390625,160.775,59.525,0.0084655,118.85,465.25,133.975,1616.3,17685.0,17720.0,4322.0,1061.6,868.0,14.73,1.0033,269.5,108.765625,126.9375,160.75,155.71875,22.55,470.5,16520.0,159.36,131.18,153.16,33.27,33.79,3069.0,111.615,27.75,315.75,1.0733,1.1385,1437.0,151.05,33.77,2129.0,33.26,1098.9,2.028,1.0618,2.388,876.9,1.1368,14.03,426.9
2016-01-08 06:38:00,0.6987,29.7,1.4615,354.0,3002.0,0.7083,61.54,1944.75,1.089,119.046875,160.775,59.525,0.0084655,118.9,465.25,133.975,1616.3,17685.0,17720.0,4321.5,1061.3,868.0,14.73,1.0033,269.5,108.765625,126.9375,160.75,155.71875,22.55,470.5,16517.0,159.38,131.18,153.16,33.26,33.78,3069.0,111.615,27.85,315.5,1.0733,1.1385,1437.0,151.06,33.77,2130.0,33.25,1098.9,2.028,1.0617,2.394,876.9,1.1372,14.03,426.9
2016-01-08 06:39:00,0.6986,29.7,1.4615,354.0,3002.0,0.7083,61.54,1944.5,1.089,119.0390625,160.775,59.525,0.0084655,118.9,465.25,133.975,1616.3,17690.0,17720.0,4321.75,1061.4,868.25,14.73,1.0033,269.5,108.765625,126.953125,160.71875,155.71875,22.55,470.5,16516.0,159.36,131.18,153.16,33.24,33.77,3070.0,111.615,27.85,315.25,1.0733,1.1385,1437.0,151.06,33.78,2130.0,33.24,1099.2,2.0295,1.0616,2.3890000000000002,876.9,1.1374,14.03,427.0
2016-01-08 06:40:00,0.6987,29.71,1.4615,354.0,3002.0,0.7083,61.54,1944.5,1.089,119.0390625,160.775,59.525,0.008465,118.85,465.25,133.975,1615.1,17690.0,17720.0,4322.0,1061.5,868.25,14.74,1.003,269.5,108.765625,126.9375,160.71875,155.6875,22.55,470.5,16517.0,159.37,131.18,153.14,33.24,33.77,3070.0,111.615,27.8,315.5,1.0733,1.1385,1437.0,151.07,33.78,2130.0,33.25,1099.1,2.0285,1.0619,2.3890000000000002,876.9,1.1381,14.025,427.0
2016-01-08 06:41:00,0.6987,29.71,1.4614,354.0,3002.0,0.7084,61.54,1944.5,1.0889,119.0390625,160.775,59.525,0.008466,118.85,465.25,133.975,1615.1,17690.0,17720.0,4321.75,1061.5,868.5,14.74,1.0029,269.5,108.765625,126.9375,160.65625,155.65625,22.55,470.5,16517.0,159.35,131.18,153.12,33.26,33.75,3069.0,111.61,27.8,315.5,1.0733,1.1385,1437.0,151.04,33.78,2128.0,33.26,1099.1,2.0285,1.0621,2.388,876.9,1.1381,14.025,427.1
2016-01-08 06:42:00,0.6983,29.71,1.4612,354.0,3000.0,0.7083,61.54,1943.75,1.0888,119.0390625,160.775,59.525,0.0084665,118.85,465.25,133.975,1615.1,17680.0,17715.0,4319.75,1061.0,868.0,14.75,1.003,269.5,108.765625,126.9375,160.65625,155.65625,22.55,470.5,16512.0,159.38,131.18,153.16,33.26,33.75,3067.0,111.615,27.8,315.25,1.0733,1.1385,1437.0,151.06,33.78,2128.0,33.22,1099.2,2.0285,1.0621,2.388,876.9,1.1374,14.03,427.1
2016-01-08 06:43:00,0.6983,29.71,1.461,353.75,3000.0,0.7083,61.54,1942.75,1.0888,119.0390625,160.775,59.525,0.0084665,118.9,465.25,133.975,1613.7,17675.0,17705.0,4317.5,1060.5,868.0,14.75,1.0031,269.6,108.765625,126.9375,160.65625,155.625,22.55,470.25,16501.0,159.39,131.19,153.18,33.26,33.76,3065.0,111.615,27.95,315.5,1.0733,1.1385,1437.0,151.08,33.78,2127.0,33.19,1099.6,2.027,1.0612,2.388,877.2,1.1379,14.035,427.1
2016-01-08 06:44:00,0.6985,29.71,1.461,353.75,3001.0,0.7083,61.54,1942.5,1.0887,119.0546875,160.775,59.525,0.008467,118.9,465.25,133.975,1613.7,17670.0,17705.0,4317.75,1060.4,868.0,14.76,1.0031,269.6,108.765625,126.96875,160.6875,155.65625,22.55,470.25,16502.0,159.41,131.2,153.22,33.21,33.79,3063.0,111.62,27.95,315.5,1.0733,1.1385,1437.0,151.09,33.78,2128.0,33.22,1099.2,2.0265,1.0612,2.388,876.8,1.1391,14.03,427.7
2016-01-08 06:45:00,0.6986,29.71,1.4611,353.75,3001.0,0.7084,61.48,1942.0,1.0887,119.0546875,160.775,59.525,0.0084675,118.85,465.25,133.975,1613.7,17665.0,17695.0,4316.75,1059.8,868.0,14.78,1.003,269.6,108.7734375,126.953125,160.65625,155.65625,22.65,470.25,16497.0,159.41,131.2,153.2,33.2,33.76,3063.0,111.62,28.0,315.0,1.0733,1.1385,1437.0,151.09,33.78,2128.0,33.2,1099.2,2.0275,1.061,2.39,877.1,1.1387,14.035,427.7
2016-01-08 06:46:00,0.6985,29.7,1.461,353.75,3001.0,0.7083,61.48,1941.0,1.0886,119.0546875,160.775,59.525,0.008468999999999999,118.9,465.25,133.975,1612.3,17660.0,17690.0,4314.75,1059.6,867.75,14.77,1.003,269.5,108.7734375,126.953125,160.65625,155.65625,22.65,470.25,16491.0,159.41,131.2,153.24,33.2,33.76,3062.0,111.62,28.0,315.0,1.0733,1.1385,1437.0,151.09,33.76,2128.0,33.21,1099.4,2.027,1.0616,2.392,877.1,1.138,14.035,428.1
2016-01-08 06:47:00,0.6985,29.7,1.46,353.75,3001.0,0.7082,61.51,1941.25,1.0886,119.0546875,160.775,59.525,0.008468,118.95,465.25,133.975,1612.3,17655.0,17685.0,4315.5,1059.6,867.75,14.78,1.0029,269.5,108.7734375,126.9375,160.625,155.625,22.7,470.25,16492.0,159.44,131.21,153.28,33.2,33.76,3061.0,111.62,28.05,315.0,1.0733,1.1385,1437.0,151.11,33.76,2129.0,33.19,1099.4,2.0255,1.0608,2.3930000000000002,877.1,1.138,14.03,428.1
2016-01-08 06:48:00,0.6983,29.7,1.4598,353.75,3002.0,0.7081,61.5,1940.5,1.0888,119.0625,160.775,59.525,0.008468999999999999,119.0,465.25,133.975,1611.0,17640.0,17675.0,4313.5,1059.1,867.75,14.78,1.0031,269.5,108.7734375,126.953125,160.65625,155.625,22.7,470.25,16486.0,159.43,131.21,153.28,33.19,33.76,3059.0,111.615,28.15,314.75,1.0733,1.1385,1437.0,151.1,33.76,2129.0,33.2,1099.4,2.025,1.0609,2.39,877.1,1.1381,14.035,428.1
2016-01-08 06:49:00,0.6983,29.7,1.4598,353.75,3003.0,0.708,61.5,1939.0,1.0887,119.0546875,160.775,59.525,0.0084695,119.15,465.25,133.975,1610.4,17640.0,17670.0,4311.0,1058.7,867.5,14.79,1.0033,269.4,108.7734375,126.9375,160.65625,155.65625,22.7,470.0,16473.0,159.44,131.21,153.32,33.21,33.75,3058.0,111.62,28.2,315.0,1.0733,1.1385,1437.0,151.12,33.76,2130.0,33.19,1099.5,2.025,1.0605,2.39,877.1,1.1384,14.03,428.1
2016-01-08 06:50:00,0.6985,29.68,1.4599,353.75,3003.0,0.7081,61.5,1939.5,1.0889,119.046875,160.775,59.525,0.0084675,119.05,465.25,133.975,1610.0,17640.0,17675.0,4312.25,1058.8,867.5,14.78,1.0035,269.4,108.7734375,126.921875,160.59375,155.59375,22.7,470.0,16473.0,159.43,131.21,153.28,33.19,33.76,3058.0,111.62,28.25,315.0,1.0733,1.1385,1437.0,151.1,33.76,2130.0,33.2,1099.3,2.023,1.0604,2.39,876.6,1.138,14.025,428.1
