,@AD#,@BP#,@CD#,@ES#,@EU#,@FV#,@JY#,@NIY#,@NKD#,@NQ#,@RTY#,@SF#,@TU#,@TY#,@UB#,@US#,@VX#,@YM#
2015-04-03 10:23:00,0.7638,1.4915,0.8032,2039.75,1.1018,120.859375,0.008422,19340.0,19375.0,4263.0,1236.6,1.0557,109.7421875,129.953125,171.96875,165.90625,16.25,17511.0
2015-04-03 10:24:00,0.7638,1.4915,0.8031,2039.75,1.102,120.859375,0.008423,19340.0,19375.0,4263.0,1236.6,1.0558,109.7421875,129.953125,171.96875,165.9375,16.25,17511.0
2015-04-03 10:25:00,0.7637,1.4915,0.8031,2039.75,1.1019,120.84375,0.00842,19340.0,19375.0,4263.0,1236.6,1.0556,109.734375,129.9375,171.9375,165.90625,16.25,17511.0
2015-04-03 10:26:00,0.7635,1.4912,0.8029,2039.75,1.1016,120.84375,0.00842,19340.0,19375.0,4263.0,1236.6,1.0555,109.734375,129.9375,171.90625,165.84375,16.25,17511.0
2015-04-03 10:27:00,0.7636,1.4913,0.803,2039.75,1.1017,120.8515625,0.008419,19340.0,19375.0,4263.0,1236.6,1.0555,109.734375,129.953125,171.90625,165.875,16.25,17511.0
2015-04-03 10:28:00,0.7636,1.4914,0.803,2039.75,1.1016,120.859375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0555,109.7421875,129.96875,172.03125,165.9375,16.25,17511.0
2015-04-03 10:29:00,0.7633,1.4911,0.8028,2039.75,1.1014,120.859375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0548,109.734375,129.96875,171.9375,165.90625,16.25,17511.0
2015-04-03 10:30:00,0.7632,1.4908,0.8027,2039.75,1.1013,120.8671875,0.00842,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.984375,172.0,165.96875,16.25,17511.0
2015-04-03 10:31:00,0.7632,1.4909,0.8027,2039.75,1.1013,120.875,0.00842,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.984375,172.0625,166.0,16.25,17511.0
2015-04-03 10:32:00,0.7632,1.4909,0.8029,2039.75,1.1013,120.875,0.00842,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,130.0,172.0625,166.0,16.25,17511.0
2015-04-03 10:33:00,0.7633,1.4914,0.8029,2039.75,1.1015,120.8828125,0.00842,19340.0,19375.0,4263.0,1236.6,1.055,109.7421875,129.984375,172.125,166.0625,16.25,17511.0
2015-04-03 10:34:00,0.7632,1.4911,0.8028,2039.75,1.1013,120.8828125,0.008419,19340.0,19375.0,4263.0,1236.6,1.055,109.7421875,130.0,172.09375,166.0,16.25,17511.0
2015-04-03 10:35:00,0.7631,1.4909,0.803,2039.75,1.1012,120.875,0.008418,19340.0,19375.0,4263.0,1236.6,1.0549,109.7421875,129.984375,172.03125,165.96875,16.25,17511.0
2015-04-03 10:36:00,0.7633,1.4911,0.803,2039.75,1.1013,120.859375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0549,109.7421875,129.953125,172.0,165.9375,16.25,17511.0
2015-04-03 10:37:00,0.763,1.4909,0.8025,2039.75,1.1011,120.8515625,0.008418,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.953125,171.96875,165.90625,16.25,17511.0
2015-04-03 10:38:00,0.7629,1.4907,0.8025,2039.75,1.1012,120.84375,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.953125,171.96875,165.875,16.25,17511.0
2015-04-03 10:39:00,0.7629,1.4907,0.8025,2039.75,1.1011,120.84375,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.953125,171.96875,165.90625,16.25,17511.0
2015-04-03 10:40:00,0.7628,1.4907,0.8025,2039.75,1.1011,120.8515625,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0546,109.7421875,129.953125,171.96875,165.875,16.25,17511.0
2015-04-03 10:41:00,0.763,1.4909,0.8027,2039.75,1.1013,120.8515625,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.953125,171.96875,165.90625,16.25,17511.0
2015-04-03 10:42:00,0.7629,1.4912,0.8027,2039.75,1.1013,120.8515625,0.008418,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.96875,171.96875,165.90625,16.25,17511.0
2015-04-03 10:43:00,0.7628,1.4912,0.8027,2039.75,1.1013,120.84375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.9375,171.9375,165.84375,16.25,17511.0
2015-04-03 10:44:00,0.7628,1.4912,0.8027,2039.75,1.1013,120.859375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.953125,171.96875,165.90625,16.25,17511.0
2015-04-03 10:45:00,0.7628,1.4912,0.8027,2039.75,1.1013,120.8515625,0.008419,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.953125,171.96875,165.875,16.25,17511.0
2015-04-03 10:46:00,0.7628,1.4911,0.8027,2039.75,1.1012,120.8515625,0.008419,19340.0,19375.0,4263.0,1236.6,1.0549,109.734375,129.953125,171.9375,165.90625,16.25,17511.0
2015-04-03 10:47:00,0.7623,1.4912,0.8025,2039.75,1.1011,120.8515625,0.008419,19340.0,19375.0,4263.0,1236.6,1.0548,109.734375,129.9375,171.875,165.8125,16.25,17511.0
2015-04-03 10:48:00,0.7623,1.4913,0.8025,2039.75,1.1011,120.859375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.9375,171.9375,165.84375,16.25,17511.0
2015-04-03 10:49:00,0.7624,1.4916,0.8025,2039.75,1.1012,120.8515625,0.008419,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.921875,171.875,165.8125,16.25,17511.0
2015-04-03 10:50:00,0.7623,1.4916,0.8025,2039.75,1.1013,120.84375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.921875,171.8125,165.78125,16.25,17511.0
2015-04-03 10:51:00,0.7623,1.4915,0.8025,2039.75,1.1012,120.84375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.90625,171.75,165.75,16.25,17511.0
2015-04-03 10:52:00,0.762,1.4915,0.8024,2039.75,1.101,120.8359375,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.890625,171.6875,165.625,16.25,17511.0
2015-04-03 10:53:00,0.762,1.4914,0.8022,2039.75,1.1011,120.8359375,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0549,109.7421875,129.90625,171.71875,165.6875,16.25,17511.0
2015-04-03 10:54:00,0.7622,1.4912,0.8023,2039.75,1.1009,120.8359375,0.008416,19340.0,19375.0,4263.0,1236.6,1.0549,109.734375,129.90625,171.71875,165.6875,16.25,17511.0
2015-04-03 10:55:00,0.7621,1.4912,0.8023,2039.75,1.1008,120.828125,0.008416,19340.0,19375.0,4263.0,1236.6,1.0549,109.7421875,129.890625,171.6875,165.65625,16.25,17511.0
2015-04-03 10:56:00,0.7623,1.4913,0.8027,2039.75,1.1006,120.8359375,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.90625,171.71875,165.71875,16.25,17511.0
2015-04-03 10:57:00,0.7623,1.4913,0.8026,2039.75,1.1002,120.84375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0547,109.734375,129.90625,171.78125,165.75,16.25,17511.0
2015-04-03 10:58:00,0.7627,1.4914,0.8026,2039.75,1.1006,120.8515625,0.008419,19340.0,19375.0,4263.0,1236.6,1.0547,109.734375,129.921875,171.75,165.71875,16.25,17511.0
2015-04-03 10:59:00,0.7627,1.4913,0.8026,2039.75,1.1006,120.84375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.90625,171.71875,165.75,16.25,17511.0
2015-04-03 11:00:00,0.7629,1.4911,0.8023,2039.75,1.1002,120.84375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0546,109.7421875,129.921875,171.71875,165.71875,16.25,17511.0
2015-04-03 11:01:00,0.763,1.4912,0.8024,2039.75,1.1003,120.8359375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.890625,171.6875,165.6875,16.25,17511.0
2015-04-03 11:02:00,0.7631,1.4911,0.8024,2039.75,1.1003,120.8359375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0547,109.7421875,129.90625,171.6875,165.6875,16.25,17511.0
2015-04-03 11:03:00,0.7631,1.4911,0.8024,2039.75,1.1004,120.8359375,0.00842,19340.0,19375.0,4263.0,1236.6,1.0549,109.7421875,129.890625,171.65625,165.6875,16.25,17511.0
2015-04-03 11:04:00,0.7631,1.4911,0.8024,2039.75,1.1005,120.84375,0.00842,19340.0,19375.0,4263.0,1236.6,1.0549,109.7421875,129.90625,171.65625,165.6875,16.25,17511.0
2015-04-03 11:05:00,0.7634,1.491,0.8024,2039.75,1.1007,120.8359375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0551,109.7421875,129.90625,171.65625,165.6875,16.25,17511.0
2015-04-03 11:06:00,0.7632,1.4911,0.8023,2039.75,1.1007,120.8359375,0.008419,19340.0,19375.0,4263.0,1236.6,1.055,109.7421875,129.890625,171.59375,165.625,16.25,17511.0
2015-04-03 11:07:00,0.7632,1.4912,0.8023,2039.75,1.1007,120.8359375,0.00842,19340.0,19375.0,4263.0,1236.6,1.055,109.7421875,129.890625,171.625,165.625,16.25,17511.0
2015-04-03 11:08:00,0.7632,1.4913,0.8024,2039.75,1.1007,120.8359375,0.00842,19340.0,19375.0,4263.0,1236.6,1.0552,109.7421875,129.890625,171.625,165.59375,16.25,17511.0
2015-04-03 11:09:00,0.7632,1.4913,0.8023,2039.75,1.1008,120.8359375,0.00842,19340.0,19375.0,4263.0,1236.6,1.055,109.734375,129.890625,171.625,165.625,16.25,17511.0
2015-04-03 11:10:00,0.7631,1.4912,0.8025,2039.75,1.1006,120.8359375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0548,109.7421875,129.890625,171.6875,165.6875,16.25,17511.0
2015-04-03 11:11:00,0.7629,1.4912,0.8025,2039.75,1.1005,120.8359375,0.00842,19340.0,19375.0,4263.0,1236.6,1.0548,109.734375,129.890625,171.6875,165.6875,16.25,17511.0
2015-04-03 11:12:00,0.7626,1.4908,0.8024,2039.75,1.1002,120.8359375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0552,109.734375,129.890625,171.6875,165.625,16.25,17511.0
2015-04-03 11:13:00,0.7627,1.4909,0.8024,2039.75,1.1003,120.84375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0552,109.7421875,129.90625,171.6875,165.65625,16.25,17511.0
2015-04-03 11:14:00,0.763,1.4905,0.8024,2039.75,1.1001,120.84375,0.008418,19340.0,19375.0,4263.0,1236.6,1.0544,109.75,129.890625,171.71875,165.6875,16.25,17511.0
2015-04-03 11:15:00,0.7627,1.4904,0.8022,2039.75,1.1,120.8359375,0.008416,19340.0,19375.0,4263.0,1236.6,1.055,109.75,129.890625,171.71875,165.6875,16.25,17511.0
