,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-01-08 08:31:00,116.3828125,0.77755,44.07,1.3589,42115.0,496.0,2521.0,0.7875,79.9,3802.75,1.2262,125.6328125,137.375,69.525,0.009626000000000001,119.5,593.75,114.9,2202.9,1345.8,28115.0,28145.0,12987.0,2098.2,1370.0,15.73,1.1326,434.5,153.703125,110.4375,136.734375,204.8125,168.78125,23.15,642.0,30984.0,177.3,135.13,223.6,51.62,55.24,3624.0,112.28,20.75,445.25,1.56,1.5049,167.59,55.23,1690.0,51.58,1883.8,3.7,1.5597,2.6460000000000004,1114.8,1.5048,26.64,436.3
2021-01-08 08:32:00,116.37890630000001,0.77715,43.99,1.3585,42080.0,495.75,2523.0,0.78735,79.9,3803.0,1.2255,125.609375,137.375,69.525,0.009623999999999999,119.5,594.0,114.9,2203.8,1345.2,28130.0,28160.0,12984.25,2101.3,1369.0,15.76,1.1323,434.5,153.59375,110.43359375,136.6875,204.34375,168.5,23.15,642.0,30989.0,177.24,135.11,223.42,51.66,55.32,3625.0,112.27,20.75,445.5,1.5603,1.5049,167.56,55.31,1692.0,51.66,1883.9,3.6975,1.5618,2.6460000000000004,1115.6,1.5056,26.64,436.5
2021-01-08 08:33:00,116.3828125,0.7779,44.07,1.3596,42025.0,496.0,2525.0,0.7878,79.81,3803.75,1.22665,125.6328125,137.375,69.525,0.009633,119.75,594.0,114.9,2205.4,1346.1,28130.0,28155.0,12988.25,2101.2,1371.75,15.77,1.1331,435.4,153.6875,110.4375,136.75,204.6875,168.6875,23.05,642.5,30998.0,177.28,135.13,223.54,51.63,55.3,3625.0,112.275,20.75,445.75,1.5616,1.5076,167.59,55.32,1692.0,51.63,1885.7,3.6985,1.5607,2.648,1116.3,1.5064,26.685,436.6
2021-01-08 08:34:00,116.3828125,0.77735,44.04,1.3587,42040.0,495.75,2531.0,0.7873,79.81,3803.0,1.2261,125.6328125,137.375,69.525,0.009631,119.75,593.75,114.9,2205.4,1345.5,28120.0,28145.0,12985.5,2100.6,1371.75,15.74,1.1328,435.5,153.75,110.4375,136.765625,205.0,168.84375,23.1,642.25,30990.0,177.31,135.14,223.66,51.6,55.26,3625.0,112.28,20.7,445.25,1.5599,1.5054,167.62,55.28,1699.0,51.59,1884.7,3.6955,1.5596,2.6519999999999997,1115.0,1.505,26.655,436.0
2021-01-08 08:35:00,116.37890630000001,0.77725,44.03,1.3588,42025.0,496.0,2531.0,0.78725,79.81,3803.5,1.22605,125.609375,137.375,69.525,0.00963,119.75,594.0,114.9,2205.4,1345.3,28130.0,28160.0,12986.0,2101.3,1371.25,15.75,1.1328,435.3,153.703125,110.4375,136.734375,204.84375,168.78125,23.1,642.0,30995.0,177.28,135.14,223.56,51.59,55.27,3624.0,112.28,20.7,445.5,1.5604,1.5059,167.58,55.26,1698.0,51.6,1882.4,3.694,1.56,2.6489999999999996,1114.8,1.5054,26.59,436.2
2021-01-08 08:36:00,116.37890630000001,0.77765,44.04,1.3593,42025.0,496.25,2531.0,0.7875,79.82,3804.5,1.2263,125.625,137.375,69.525,0.0096325,119.65,594.0,114.9,2204.5,1345.4,28125.0,28155.0,12988.75,2098.9,1371.75,15.74,1.1333,435.3,153.75,110.4375,136.75,205.0,168.875,23.05,642.0,30997.0,177.31,135.14,223.6,51.62,55.27,3625.0,112.285,20.7,445.25,1.5603,1.5059,167.6,55.25,1697.0,51.61,1881.6,3.69,1.5598,2.6510000000000002,1114.7,1.5055,26.545,436.0
2021-01-08 08:37:00,116.3828125,0.77765,43.94,1.3595,41900.0,495.75,2527.0,0.7877,79.81,3807.25,1.22665,125.6328125,137.375,69.525,0.0096365,119.7,593.5,114.9,2204.5,1345.9,28140.0,28165.0,12994.25,2100.7,1369.0,15.74,1.1336,434.7,153.75,110.4375,136.78125,204.96875,168.875,23.0,641.25,31014.0,177.33,135.15,223.64,51.63,55.26,3627.0,112.28,20.65,445.0,1.5603,1.5059,167.61,55.25,1693.0,51.58,1882.7,3.6845,1.5595,2.6510000000000002,1114.2,1.5064,26.53,436.0
2021-01-08 08:38:00,116.3828125,0.77775,43.99,1.3595,41995.0,496.5,2529.0,0.7878,79.8,3807.25,1.22645,125.625,137.375,69.525,0.0096365,119.65,593.25,114.9,2204.5,1346.3,28155.0,28185.0,12996.0,2102.1,1369.0,15.72,1.1332,434.8,153.765625,110.4375,136.765625,205.0,168.84375,23.0,641.75,31015.0,177.34,135.15,223.74,51.54,55.21,3628.0,112.28,20.65,445.0,1.5595,1.5049,167.64,55.2,1692.0,51.53,1880.3,3.682,1.5583,2.65,1113.4,1.5043,26.51,435.8
2021-01-08 08:39:00,116.3828125,0.77825,44.02,1.3604,42000.0,496.0,2531.0,0.78815,79.77,3807.25,1.22715,125.625,137.375,69.525,0.009639499999999999,119.7,593.75,114.9,2207.3,1346.7,28155.0,28185.0,12995.25,2103.4,1368.75,15.72,1.1336,434.6,153.75,110.4375,136.765625,205.0,168.875,22.95,642.25,31020.0,177.35,135.15,223.74,51.54,55.2,3629.0,112.285,20.6,444.75,1.5584,1.5049,167.65,55.2,1692.0,51.53,1880.6,3.6795,1.5586,2.65,1113.3,1.5048,26.52,435.6
2021-01-08 08:40:00,116.3828125,0.77815,43.96,1.3608,41970.0,495.5,2530.0,0.78825,79.76,3809.25,1.22715,125.6328125,137.375,69.525,0.009638500000000001,119.65,594.0,114.9,2207.3,1346.9,28165.0,28185.0,12997.25,2104.1,1368.5,15.73,1.1336,434.7,153.765625,110.4375,136.78125,205.03125,168.875,22.95,642.0,31030.0,177.37,135.16,223.82,51.54,55.2,3630.0,112.285,20.55,444.75,1.5584,1.5051,167.66,55.18,1692.0,51.53,1876.9,3.682,1.5587,2.648,1113.0,1.5046,26.44,435.5
2021-01-08 08:41:00,116.3828125,0.7787,43.98,1.3617,41985.0,495.5,2532.0,0.78875,79.79,3809.75,1.2283,125.6328125,137.375,69.525,0.009644,119.6,594.0,114.9,2207.3,1347.8,28165.0,28190.0,12997.5,2104.9,1369.0,15.73,1.1343,434.7,153.796875,110.4375,136.78125,205.125,168.90625,22.95,642.0,31041.0,177.38,135.16,223.88,51.6,55.24,3630.0,112.28,20.55,445.0,1.5591,1.5064,167.67,55.23,1692.0,51.56,1878.7,3.687,1.5593,2.65,1113.9,1.5056,26.455,435.5
2021-01-08 08:42:00,116.38671880000001,0.77875,44.03,1.3616,42120.0,495.5,2532.0,0.78855,79.81,3809.5,1.22845,125.6484375,137.375,69.525,0.009648499999999999,119.6,594.25,114.9,2207.3,1348.7,28165.0,28190.0,13005.25,2104.8,1370.0,15.73,1.1346,434.8,153.8125,110.4375,136.8125,205.15625,168.9375,22.95,642.25,31037.0,177.4,135.16,223.92,51.56,55.18,3629.0,112.285,20.6,444.75,1.5591,1.5048,167.68,55.18,1692.0,51.54,1879.6,3.6875,1.5585,2.6510000000000002,1115.5,1.5055,26.48,435.8
2021-01-08 08:43:00,116.38671880000001,0.77885,44.07,1.3616,42135.0,496.25,2532.0,0.78865,79.84,3811.25,1.22865,125.6484375,137.375,69.525,0.009648499999999999,119.8,595.25,114.9,2207.3,1349.4,28165.0,28195.0,13010.5,2105.7,1370.25,15.75,1.1346,435.3,153.84375,110.4375,136.828125,205.1875,168.96875,22.95,643.25,31049.0,177.4,135.17,223.96,51.56,55.26,3629.0,112.28,20.6,445.25,1.559,1.5053,167.69,55.23,1693.0,51.61,1879.2,3.689,1.5596,2.6519999999999997,1115.2,1.5067,26.47,436.4
2021-01-08 08:44:00,116.38671880000001,0.7789,44.06,1.3613,42285.0,496.0,2533.0,0.7887,79.88,3811.75,1.2288,125.640625,137.375,69.525,0.009649,119.85,596.25,114.9,2207.3,1349.4,28165.0,28195.0,13008.25,2106.2,1370.5,15.75,1.1346,435.2,153.828125,110.4375,136.796875,205.15625,168.9375,22.9,644.0,31055.0,177.41,135.17,223.94,51.63,55.28,3629.0,112.28,20.6,445.25,1.559,1.507,167.69,55.28,1693.0,51.62,1878.5,3.6925,1.5605,2.653,1114.9,1.5069,26.455,436.5
2021-01-08 08:45:00,116.38671880000001,0.77885,44.07,1.3614,42260.0,496.75,2533.0,0.7887,79.86,3812.25,1.2289,125.6484375,137.375,69.525,0.0096505,119.85,596.25,114.9,2207.3,1349.8,28155.0,28185.0,13009.75,2106.0,1370.25,15.75,1.1347,435.3,153.828125,110.4375,136.8125,205.21875,168.96875,22.9,644.25,31056.0,177.4,135.16,223.92,51.49,55.18,3629.0,112.28,20.6,444.75,1.5579,1.5035,167.69,55.16,1693.0,51.51,1879.1,3.693,1.558,2.653,1115.5,1.5037,26.46,436.5
2021-01-08 08:46:00,116.38671880000001,0.77935,44.07,1.3625,42255.0,496.75,2535.0,0.7888,79.9,3809.75,1.2296,125.65625,137.375,69.525,0.009656999999999999,120.0,596.25,114.9,2207.3,1349.3,28135.0,28165.0,13005.0,2103.3,1370.25,15.76,1.1352,435.3,153.875,110.4375,136.828125,205.34375,169.0625,22.9,644.25,31036.0,177.42,135.17,224.0,51.53,55.18,3626.0,112.28,20.6,444.75,1.5583,1.5035,167.68,55.18,1694.0,51.53,1881.1,3.6915,1.5584,2.655,1118.5,1.5032,26.485,436.7
2021-01-08 08:47:00,116.390625,0.77965,44.07,1.3628,42295.0,496.75,2536.0,0.78905,79.89,3809.75,1.22985,125.671875,137.375,69.525,0.009658,120.0,596.25,114.9,2207.3,1349.5,28135.0,28165.0,13007.5,2104.3,1370.25,15.78,1.1352,435.3,153.921875,110.44140625,136.859375,205.46875,169.125,22.95,644.25,31038.0,177.43,135.17,224.02,51.63,55.28,3626.0,112.28,20.65,445.25,1.5583,1.5056,167.69,55.26,1694.0,51.64,1884.3,3.697,1.5604,2.6510000000000002,1121.6,1.5057,26.56,436.7
2021-01-08 08:48:00,116.390625,0.7794,44.07,1.3625,42380.0,496.75,2539.0,0.7888,79.92,3809.0,1.22935,125.6640625,137.375,69.525,0.009655,120.1,596.25,114.9,2207.3,1349.1,28135.0,28170.0,13007.0,2104.7,1370.25,15.78,1.1351,435.3,153.90625,110.44140625,136.859375,205.4375,169.09375,22.95,644.25,31032.0,177.44,135.17,224.04,51.63,55.26,3627.0,112.28,20.65,445.5,1.5603,1.505,167.71,55.25,1696.0,51.64,1884.1,3.695,1.5599,2.653,1121.0,1.505,26.555,436.9
2021-01-08 08:49:00,116.390625,0.7797,44.07,1.363,42245.0,496.75,2547.0,0.78925,79.97,3809.5,1.22955,125.671875,137.375,69.525,0.0096565,120.15,596.25,114.9,2207.3,1349.3,28145.0,28170.0,13008.25,2104.4,1370.25,15.79,1.1353,435.3,153.90625,110.44140625,136.84375,205.40625,169.09375,22.95,644.25,31033.0,177.43,135.17,223.98,51.63,55.26,3626.0,112.28,20.65,445.25,1.5599,1.5052,167.7,55.25,1698.0,51.63,1884.4,3.695,1.56,2.656,1121.2,1.5052,26.57,437.0
2021-01-08 08:50:00,116.390625,0.7797,44.07,1.3629,42225.0,496.75,2547.0,0.7894,79.94,3809.0,1.22965,125.6640625,137.375,69.525,0.009656999999999999,120.15,596.25,114.9,2207.3,1349.2,28140.0,28170.0,13007.5,2104.6,1370.25,15.78,1.1353,435.3,153.90625,110.44140625,136.84375,205.40625,169.09375,22.95,644.25,31027.0,177.42,135.17,223.94,51.66,55.3,3625.0,112.28,20.65,445.5,1.5605,1.5062,167.68,55.3,1699.0,51.65,1886.2,3.6995,1.5604,2.658,1122.0,1.5062,26.62,437.0
2021-01-08 08:51:00,116.390625,0.77955,44.07,1.3622,42215.0,496.75,2544.0,0.7893,79.94,3810.0,1.2291,125.671875,137.375,69.525,0.009654000000000001,120.2,596.25,114.9,2209.0,1349.0,28135.0,28170.0,13008.5,2105.1,1370.25,15.78,1.1348,435.3,153.921875,110.44140625,136.859375,205.46875,169.125,22.95,644.25,31031.0,177.42,135.17,223.96,51.65,55.29,3625.0,112.28,20.55,445.5,1.5605,1.5062,167.68,55.3,1697.0,51.65,1885.1,3.6995,1.5605,2.657,1122.7,1.5059,26.615,437.0
2021-01-08 08:52:00,116.3984375,0.7797,44.07,1.3622,42270.0,496.75,2543.0,0.7892,79.92,3810.0,1.22885,125.671875,137.375,69.525,0.009655,120.35,596.25,114.9,2209.0,1348.7,28135.0,28165.0,13008.75,2104.8,1370.25,15.78,1.135,435.3,153.96875,110.4453125,136.875,205.65625,169.21875,22.95,644.25,31029.0,177.44,135.17,224.04,51.64,55.28,3626.0,112.28,20.55,445.5,1.5604,1.5066,167.69,55.27,1697.0,51.64,1886.7,3.699,1.5604,2.655,1122.5,1.5056,26.645,436.9
